node,dir_0,dir_1,dir_2,dir_3,dir_4,dir_5,dir_6,dir_7,dir_8,dir_9,dir_10,dir_11,dir_12,dir_13,dir_14,dir_15,dir_16,dir_17,dir_18,dir_19,dir_20,dir_21,dir_22,dir_23,dir_24,dir_25,dir_26,dir_27,dir_28,total
550,62833,20390,30786,21772,50533,13603,6291,2938,3016,4443,4087,10067,7515,20053,1570,4457,1966,1698,517,2277,3064,11346,10942,5948,6691,9474,4633,5850,9244,338004
551,29734,3667,17763,11954,15841,12325,26861,7241,3250,3603,5709,2160,3086,2554,3901,4160,4292,3856,3257,1999,2230,3208,2357,5604,1523,4258,2204,4662,2100,195359
552,21863,6515,14000,13483,5280,6023,26338,8689,4047,1459,3338,2048,2887,1568,2754,5261,3666,2378,3052,3039,3136,4742,1399,1435,6005,1460,2376,1688,1205,161134
553,25884,8871,19190,14772,5738,2686,19919,10932,4613,2990,2916,2733,2381,2537,2493,5444,2477,5108,2156,3244,2413,1886,2328,2440,2461,708,3095,1416,4707,168538
554,26331,12370,31155,12323,7191,3741,8166,4890,2092,4460,2127,1981,3088,2674,6226,2075,8062,1223,2746,2510,4058,759,3125,4736,795,3316,6115,4234,2616,175185
555,49889,14683,8056,14399,6965,7817,7988,3275,3114,3195,2280,1941,524,4270,3661,3076,2830,3993,2744,3035,4063,3855,765,3092,1365,404,776,1795,1495,165345
556,53684,43302,36581,39028,18813,16983,4162,4170,3297,6581,5471,8679,5511,14916,3787,2638,22565,3914,1446,2320,2842,2164,6526,8690,5600,7870,3015,3862,7143,345560
557,36714,50423,25161,45266,28080,31638,19311,5278,3243,5025,6719,7696,7067,23212,1475,3126,17142,4698,4619,5224,4832,4077,7340,6866,7851,7334,5753,4132,12112,391414
558,46830,32042,26864,29447,21573,9664,3539,2821,1860,4393,4513,5647,4772,11221,1505,1903,14063,3224,1806,1795,2216,2516,2989,5636,5471,6369,4344,3573,6554,269150
559,42027,27155,20965,34686,18696,6512,6351,3488,2111,4613,6728,6014,4420,9887,1743,1398,10682,2382,1363,2238,2126,1335,4306,5858,5699,7674,5071,5732,18211,269471
560,46408,35730,24822,29268,14060,13931,5818,3573,3248,5103,5508,8015,3904,8699,3351,1424,12285,2381,2133,2775,1871,2235,3286,5414,7303,5272,5852,8510,14196,286375
561,52684,31289,13480,16810,17824,13692,3498,3740,3079,1411,7029,5591,7216,5886,1512,1750,11113,2103,1208,2009,2768,3039,3371,3873,4589,5989,2784,7674,20609,257620
562,39842,28524,10824,23598,18742,14246,6762,2718,4440,4054,2793,6504,5935,7786,2674,2725,11942,1807,3101,7754,4229,5782,8218,4829,6316,14874,25820,16113,9735,302687
563,56081,99935,43746,34009,27447,21550,25548,20308,14163,11613,8673,9109,7992,6834,8149,11269,13376,7648,9178,11849,10853,5337,15332,21237,15313,16204,15794,15138,38360,602045
564,30341,71164,45036,47556,31527,29518,23828,23945,24011,25227,17092,27874,7750,6568,6542,8673,9406,24738,25211,18703,15090,15396,14404,14390,8802,12130,14697,13798,17753,631170
565,44246,58917,36958,63762,54559,36587,29682,31005,30002,19554,25533,21312,4885,5811,8101,5443,19902,28902,10577,9737,9341,16343,10117,16154,32056,36538,27079,15087,18685,726875
566,19181,31412,26180,54982,43352,32440,21323,22106,27158,22219,33102,5013,5358,3349,9075,11079,8262,5333,6849,8244,7049,2850,5880,6274,10177,11060,7759,22769,14811,484646
567,10884,7168,13560,38866,19297,12007,13514,9159,10697,8906,4924,3091,5208,12996,6458,2505,7217,6271,4880,2585,10163,7067,9448,9468,9500,26067,13023,9588,12380,306897
568,53822,44988,70747,38416,22746,42053,27786,41115,52385,29751,21713,28002,26138,31667,22709,6350,4208,10104,13937,8373,8404,5737,8587,5423,6074,5785,7675,8926,10413,664034
569,65487,35106,27849,46859,42057,42106,23832,70781,53415,38918,27745,21161,24730,17180,21043,14703,6129,40617,8943,10970,7171,4982,5695,11928,4453,6742,4781,11064,7671,704118
570,77372,35271,28638,32820,35836,23777,27179,53015,50112,31399,36211,43228,38660,60584,52072,35533,28496,55001,38066,41740,28178,30997,20123,15939,30567,33881,34283,15326,21532,1055836
571,52301,32914,26814,28614,18473,21639,18118,52409,46306,27176,32593,32508,37679,66401,46863,31470,19769,34382,43343,40232,35530,24556,15680,28786,27625,30296,10255,20303,13934,916969
572,23150,21195,27701,21779,14712,13099,12617,41984,45500,27357,10292,25889,17743,48612,41742,27190,17044,18704,29737,30164,34865,22382,16039,22919,23736,23693,20925,20539,13223,714532
573,37223,26766,19226,16858,14273,15262,58125,35784,31679,27437,27009,20582,46482,35396,27787,27984,20287,14882,19706,34253,13938,15449,21441,22614,26748,23885,24064,9105,32663,746908
574,69273,26493,33228,24079,13252,14213,61102,42057,37020,19576,23453,31831,30272,59458,45472,28707,28887,25183,36185,18931,23941,13360,7108,22764,21247,19624,20593,16855,18080,832244
575,68929,25802,23571,21721,19867,16083,50639,39329,37706,22850,28436,21269,28658,50382,31251,28924,39446,32265,34849,23893,31388,13445,16889,25452,25353,25984,27789,11827,10803,834800
576,45687,14352,16656,18665,14870,24475,53959,33179,38421,25722,23211,17646,12098,45748,36369,33370,24765,22966,16534,16014,27128,13309,8850,27258,26338,30338,4437,9475,4922,686762
577,60812,25871,22168,19336,16841,19057,43812,25567,36271,14567,19790,25412,22855,60061,37159,33326,30843,24888,23617,17661,16384,13987,6926,23043,22785,23280,19624,11913,8935,726791
578,51229,13228,18294,13960,22723,14310,19921,35473,26683,27625,17924,15132,28209,20883,48635,33069,23390,24261,21817,20018,16980,14264,10888,27343,23472,23601,23373,9870,17138,663713
579,61324,28522,22334,18884,23087,17788,16604,33739,31990,47726,15995,16428,19714,24477,54951,29268,21331,22416,20364,19351,19827,18322,6711,24680,26223,19749,18178,19006,17631,716620
580,41470,30314,26673,26186,15612,17049,15506,45345,31273,49291,12598,20898,13148,16257,59846,31197,26821,15129,18907,19356,22634,15162,6428,25974,26054,28648,25618,16456,17636,717486
581,40447,28707,32596,37347,20640,25562,21207,39261,74358,44353,22813,27245,16245,18593,47243,43464,25052,16053,18915,17829,16517,14693,5075,30756,28254,13396,15491,12835,16701,771648
582,29873,33209,43074,36903,22285,17707,22631,36765,68570,45967,24468,22510,22110,20565,58312,34532,29497,15517,14722,23965,21618,7671,23631,17339,11354,8378,13000,12294,16927,755394
583,49568,35674,30756,34539,29520,23564,24873,40281,54838,44949,59116,23738,28422,19804,59280,33320,26805,46249,16315,35642,12540,26068,16882,7285,10585,17137,13666,28840,20730,870986
584,24226,21022,25734,18703,19937,18798,19291,28826,48639,32680,75248,16277,20128,18507,56082,34644,20523,9479,16188,22177,7958,15599,10390,22449,13553,10418,11306,15036,14215,668033
585,30729,18145,22940,14349,15322,11898,16691,61424,58338,43216,13612,13096,11271,16335,72785,31507,29138,19851,10314,11644,13874,8949,23160,11612,8768,9778,15752,10749,24500,649747
586,64298,71464,89462,11748,10790,10906,37161,36085,50747,30779,50076,14759,12062,16976,35618,26146,18727,17386,13556,12370,11767,14942,12473,7722,9797,12214,17283,20490,14201,752005
587,21508,13372,7780,3899,3974,1838,14687,37735,10813,21304,11862,5653,4677,24563,23921,22432,10841,9250,6757,17525,17036,13331,10520,17072,7598,14124,14017,16438,9743,394270
588,15153,8918,10485,8555,6816,3048,8483,38160,20277,24348,6789,6497,7258,23144,18053,31617,12721,9399,4633,15403,17943,18880,18327,18840,12666,13646,8984,6556,10917,406516
589,27417,19266,16490,7397,6526,4157,9852,29679,13396,12645,9847,8676,14692,24226,16159,20311,16353,6762,6080,25806,17937,15145,22471,14746,10103,17401,14552,6093,13519,427704
590,8211,17670,16878,16515,7978,10051,5388,37508,18916,17924,6858,11292,8561,41635,30107,27665,21025,7396,7661,24343,21531,14222,11642,17074,15013,7325,12420,6162,7195,456166
591,18744,22895,9163,7474,4791,5680,25395,43182,15367,12641,2736,11131,6482,46132,33076,36599,8153,6352,3772,29063,14087,11928,18065,11780,8755,8241,8653,6019,5755,442111
592,25194,12368,4255,8912,6395,6569,19629,12975,13924,4766,5484,9093,12833,17366,7235,7478,10065,6287,8137,7752,3723,5591,6513,8198,9923,7891,6242,6361,4224,265383
593,28630,15816,5400,6270,6059,4225,29459,28138,24101,5763,5540,8507,4466,21041,9749,15055,9604,11447,8315,6666,4335,7472,7640,11748,6581,5324,5632,9650,8219,320852
594,13916,4881,2950,4231,5493,11412,23098,10734,13243,4709,6748,3410,3676,18117,10336,9099,6858,5755,6535,8424,5973,10194,7932,4053,4249,5710,5243,6983,3169,227131
595,16792,3791,4371,5771,4944,8785,14042,12188,9190,1979,2977,6067,6601,9831,8608,3110,6521,5841,5244,6798,6106,4088,7211,4391,10214,9748,11768,5103,3541,205621
596,10580,1932,6796,5591,9587,5700,8995,16519,15534,11564,4443,5686,12278,6791,12405,2298,4550,13576,8250,6706,5435,6993,5890,2150,10818,10980,11282,13528,12570,249427
597,24242,12464,12096,6361,6984,5975,6475,15176,9142,11755,4501,3665,5914,5810,20758,5852,2628,10050,8323,7103,9181,2237,4159,7028,10510,9665,11105,11171,9652,259982
598,25884,8254,6864,10242,10953,9818,5537,22217,10196,9708,3243,8753,4152,4951,19729,6269,4892,5001,7358,9968,5132,5131,7965,6436,8765,8662,8905,7002,12613,264600
599,15970,4994,4778,16494,10099,10044,8117,26458,16237,9197,9235,10136,5536,6187,19709,10736,3824,2823,6191,5281,3708,5287,4773,5501,9729,7751,9739,10534,9271,268339
600,15051,3690,16965,15202,4351,5923,6501,20083,27106,16341,10458,7929,5885,7102,22685,3228,5890,5260,10187,2885,3104,3104,7314,5739,6865,9793,4976,10309,12436,276362
601,30525,14099,9874,15653,10792,7198,12395,17978,18129,16570,10914,10449,15040,5576,13097,7607,10014,7632,8615,14320,15320,11565,5879,6469,6563,10641,12174,8180,18000,351268
602,12000,8324,5380,4685,3419,2129,4537,18914,10494,5577,7239,4329,10581,4201,20709,6896,4996,1695,5912,9962,5904,4686,1311,13662,8078,5211,6212,9022,5979,212044
603,16996,7617,8626,8416,6198,6484,7016,27215,22629,21266,10687,10656,6849,7874,27473,15338,14985,14967,6648,9081,6395,3930,14145,5554,3744,5504,15676,4898,10564,327431
604,24245,11798,8292,5399,4215,3605,5284,26700,10036,8969,6682,3687,4302,9111,11505,6485,8517,10999,3751,5738,3094,8138,3651,11606,5970,4196,9514,10997,5850,242336
605,20237,11751,8938,5691,2524,2949,12977,23372,17414,11824,19622,4719,5238,20686,8591,8304,8848,8060,6304,8207,4403,8443,5140,5524,5654,9542,5157,7306,8151,275576
606,10152,23513,8260,7146,4963,4639,16671,22583,11925,7297,7013,6216,4353,19923,9390,9646,6110,7219,6051,10360,7429,15712,8145,6328,4274,7131,6188,3667,7909,270213
607,33737,12236,9645,7048,5773,4898,5873,17712,12990,9932,10958,13408,10786,12973,8766,8258,12713,8548,8319,8930,5386,5227,4796,2506,5040,13112,8764,12347,9633,290314
608,9113,9828,14542,9534,5831,7059,4739,20570,12550,6059,4829,10541,8165,15532,4566,9142,17183,9680,9596,11966,6890,6487,4217,9502,9601,7995,12645,7515,9398,275275
609,18335,12631,6163,4859,2953,2585,25892,12773,11710,7639,5196,8874,7790,13738,9146,4785,6674,3509,3058,6117,5707,4800,6815,5167,5765,7135,5100,5708,4704,225328
610,33081,14573,6300,8775,5303,6117,21086,8484,18415,2941,3682,11058,10179,20787,8492,6924,8858,4882,9217,6739,4310,7018,7813,5146,8492,4394,4294,5093,6849,269302
611,26777,11520,10187,7556,8549,5166,28332,34381,23596,4442,3752,3596,3903,13570,12846,15215,10608,8957,10872,9816,5444,10530,7611,2774,6530,6296,2188,6877,8073,309964
612,13712,6141,4733,8172,4547,11422,16843,10692,6583,9231,6489,5153,4770,13944,13570,13302,3561,6613,6199,10529,7389,5625,7527,6225,2705,4909,8617,8180,8342,235725
613,21635,6338,5545,7252,5150,4930,15580,10306,6769,1723,3772,5921,4148,10306,6541,2585,4615,5147,3521,5637,4263,5557,8179,4266,6984,8195,6957,5862,6155,193839
614,12886,3015,7589,4254,6667,6800,11768,16153,15220,7235,4190,5040,12530,7077,12076,6119,2428,8952,6362,5386,5968,6572,5003,1968,12144,10205,8863,8865,11748,233083
615,25676,11713,12492,8980,7044,4979,4559,20030,11809,9218,4323,5016,8156,5934,12710,6214,6199,9325,7727,5370,6860,4916,4142,5825,18502,12236,11279,9485,8079,268798
616,14720,7277,7595,8029,9340,6171,7731,19745,11791,10473,3006,7210,3893,7525,12695,4153,6548,4579,6667,5862,5054,7196,7319,9878,9042,8606,10118,11082,13791,247096
617,9947,3343,3824,15168,5081,9967,5800,29748,14631,8278,8422,9999,4484,7432,12771,11194,5372,6059,7690,4793,2125,4061,5597,5657,9228,7154,7966,10783,11394,247968
618,15979,5820,15456,13821,7551,4689,7408,20944,24983,14912,9253,7698,7928,4949,17245,4920,5828,7628,4919,3102,4213,5033,5139,7816,9070,5895,8230,9354,6709,266492
619,29775,12293,9476,15023,10129,10910,11608,21100,17290,18109,8588,8419,16316,7705,10606,10014,4139,6285,8187,16729,18493,12297,5550,5261,4700,7696,12163,7391,20385,346637
620,11231,3286,4747,9140,4322,5227,7034,19326,10271,5048,4461,7312,7472,5815,14340,7831,3649,5210,9671,2038,5757,5061,1525,7858,8820,6711,5806,8286,6503,203758
621,16420,9201,9901,9115,6023,7233,7594,31484,18261,21872,7582,8978,7230,8870,21050,16209,15435,12297,9573,8272,5967,4360,8986,4162,5767,4683,14112,3757,9469,313863
622,18137,13129,10262,6358,1518,2635,6195,30564,12232,11486,7054,3395,3800,4293,9693,10848,12061,10521,3927,6269,4227,3513,4574,4239,5312,6846,8692,4314,12963,239057
623,19943,12138,11955,6588,2530,2746,17330,28874,8924,12301,19256,6705,4192,8594,6044,9723,9636,10421,6048,6324,5481,5279,8560,6180,4703,5729,10167,9563,9914,275848
624,9453,25886,7859,5028,4493,4576,18603,20919,17944,10497,6079,5920,4230,20970,12973,8580,5513,8448,5764,8150,7476,14596,9284,6459,4094,11899,3134,5499,10355,284681
625,35903,7259,8813,6007,6220,10071,6417,18429,12326,8078,10695,11589,10680,15334,9230,3986,21087,10637,6352,6381,4316,5477,6424,4305,5261,6522,9335,11716,7226,286076
626,28125,20550,11303,6738,5163,3851,3724,17712,10618,9217,9338,11704,16033,20650,6287,6287,10719,8421,10917,11330,6866,9062,4069,7960,4484,5357,14344,7594,10523,298946
627,10150,11117,5589,3339,4408,5715,27727,13743,8977,8512,5947,11406,8466,19741,3312,10469,10011,5153,3620,5937,3674,3156,5071,7306,12281,4092,5061,7685,5861,237526
628,26913,13179,6995,10179,5325,6045,12428,12414,17207,3299,3682,10721,12862,23989,10111,8227,9956,7908,10877,6678,6188,5544,3810,8546,11713,6288,6832,8264,6250,282430
629,27326,9881,7740,6507,7559,5508,29784,33302,26136,6659,5369,5231,7132,23753,9049,13179,14083,11292,10973,9026,14211,7410,5732,9148,8245,6875,4270,9001,9303,343684
630,14948,1533,2493,3425,5821,11837,24206,17353,7370,3887,8679,6154,3375,15017,11548,8600,4042,4365,4970,10262,3764,4709,7487,7446,5006,3339,6110,5770,8186,221702
631,19255,8497,8298,4866,5838,5403,15072,8526,9548,3466,2263,9727,4904,12833,5169,5019,7302,5957,8852,11172,6755,3502,10841,5017,6569,11719,8729,4570,31388,251057
632,14523,3914,6546,8966,8573,5918,11736,12312,8636,9089,6513,7645,18248,8896,14143,5359,3427,12701,8062,6164,5956,9900,3666,2367,13044,12226,13502,16259,20516,278807
633,22121,13993,11080,10154,7878,6977,5049,16577,11021,8768,7635,6156,4576,9935,16084,5711,6901,10215,10616,3768,5023,11599,3852,1843,6974,20849,15094,18400,18888,297737
634,14999,13665,7629,13212,7906,9891,4991,20622,12606,14399,4621,14137,4050,8081,14467,7199,8779,8451,10586,12988,3687,3000,9055,7755,10928,18354,17997,14960,18954,317969
635,15293,7948,5089,17345,9448,12237,11525,26283,25582,11768,12067,16759,7038,7669,18169,15732,6674,10579,15409,7053,4416,6575,9490,7645,12270,16756,16134,17670,50853,401476
636,18706,10238,31747,32149,13840,15218,20703,24272,37882,18744,16822,11102,8160,6749,6571,10741,11375,22229,11196,25458,21277,17138,19905,18713,20248,15739,18405,21222,12059,518608
637,31552,22395,17946,42617,34771,27707,35903,26541,33105,20442,17488,33441,27958,25210,13317,7369,8572,12413,10702,13319,13714,10971,8529,8478,11066,9505,8395,8531,8702,550659
638,21083,15642,15109,21801,18364,14453,13538,33648,14546,12007,14026,13273,17427,14050,3996,6952,6732,7821,4281,6035,6336,2735,4634,4235,3635,11636,7169,14940,10052,340156
639,43322,34305,53259,43331,25574,33989,31894,49893,50515,10240,6850,10578,16062,13378,9578,12562,11421,6554,10243,6002,5063,3364,4821,8199,5223,9562,9349,15558,7683,548372
640,29774,20142,27169,19342,38604,6376,4684,2361,2791,677,434,727,671,1479,83,6616,766,3046,2025,3158,5944,8269,5365,12471,3895,5464,6990,4729,5791,229843
641,16447,45383,8014,31603,2076,3859,1728,2264,556,307,431,503,612,192,5471,1062,1941,1653,2339,2515,4692,3371,8177,2519,4246,4500,3414,6845,4586,171306
642,12453,14118,6899,25036,1678,3115,1612,1597,510,177,719,699,1338,319,5573,1079,2574,1293,1167,1463,8587,2931,6488,2260,2837,2203,2758,5096,5255,121834
643,9667,13708,5839,25763,1401,2048,8164,3149,1267,209,801,1585,1230,243,8354,1428,1585,2422,1731,3192,6912,1700,4976,2110,1894,2741,2612,2636,4401,123768
644,9840,18579,6062,29941,2034,3237,4644,14277,1546,228,752,655,1575,584,8432,2291,2800,2665,2126,4354,8708,3712,7704,2603,3994,2874,3432,3925,4500,158074
645,32306,4737,11897,5148,11543,1210,1410,1224,1328,4320,1029,1319,2840,1547,71,2006,1192,3402,3321,1630,2126,8395,998,2553,3926,2506,2925,1556,3743,122208
646,33088,5210,15844,8202,5415,11539,4629,3012,2510,1695,2068,639,1448,1812,1150,1086,1766,2636,4826,2090,3702,3647,8572,4616,4612,989,1903,2214,1777,142697
647,30812,5682,5028,11975,7792,9106,3335,1287,405,2698,3510,2980,2966,1333,921,807,2271,943,2351,1924,2196,5060,4702,3541,2833,1540,2880,1536,1837,124251
648,23631,8296,6367,6051,6119,15468,5155,2755,1343,1795,2297,2409,360,3226,717,1601,2787,759,1383,1798,2844,4171,6568,2988,2000,3934,2621,1971,2072,123486
649,23176,18793,9197,14378,5392,13331,420,4104,1447,1875,2030,2494,3071,2690,1695,681,2608,1242,2568,1927,2669,3391,5081,4095,2071,3666,1672,2057,4438,142259
650,13813,14823,8283,10672,2378,17592,1053,540,2060,806,919,1574,2026,482,1062,859,1410,2836,1358,1520,1292,3408,3913,2857,4064,1923,1487,1362,1847,108219
651,53567,26882,10493,13001,4016,4491,3418,2240,5118,1486,1247,1521,838,520,3363,2887,3300,2757,1700,2815,5889,4296,4023,6968,5835,1661,2485,2954,4295,184066
652,48316,13510,8839,14053,2163,4074,1090,2530,5513,3401,2109,189,1759,680,980,5102,2082,4052,3100,1912,4659,1697,2492,4362,5266,2802,3188,3803,6182,159905
653,47453,33342,14370,12589,1761,5188,2376,6378,8018,1245,830,968,1296,2683,1488,5462,5177,3216,1783,2387,2574,2092,2507,1875,2381,3883,1254,2776,4962,182314
654,34767,21492,8426,12861,1846,3912,3386,2120,2839,387,873,1068,1179,1892,649,1602,3042,5332,2672,1821,4124,1907,2765,4432,6054,2652,3863,2373,6364,146700
655,33844,11600,31558,8847,6141,2372,1394,2720,1606,2486,1834,2073,1098,1030,2239,1383,2142,3522,2084,3826,3088,1915,3903,1866,1856,3182,4966,2968,5524,153067
656,63504,26997,5819,6866,1572,1520,2613,1515,1919,1120,1405,951,535,1924,1269,1308,4615,820,8705,2813,3298,3352,1350,1299,2256,1539,3486,2003,9050,165423
657,98805,82437,12049,7213,2391,2449,2988,1243,3004,2530,1205,2570,766,3958,1830,1053,3081,2156,13361,9415,4245,6030,4032,3125,2823,3688,7307,5719,8259,299732
658,61526,33298,5318,6028,3142,3371,5788,907,2816,2803,3841,1892,1057,2596,1734,1292,4029,1070,4171,15601,2784,3790,1453,2256,1599,5306,3928,4837,3292,191525
659,43199,21799,38696,11520,8802,7493,6769,17063,7233,2033,3620,6319,5988,2263,6038,4439,3885,4402,2537,6012,15903,11691,7836,4594,4147,4761,5990,4588,6864,276484
660,23597,12098,46866,14053,3264,1795,1910,6135,1781,1190,658,704,1606,607,3025,2350,2640,3849,690,3191,12050,9820,4183,2180,1784,2492,2531,4558,14155,185762
661,42158,11464,24259,17015,3995,3481,3912,8555,2747,653,368,1062,1782,1412,3336,3803,3731,4995,2367,6117,10826,9537,4781,5518,4176,2186,2980,5803,13421,206440
662,46003,12201,19088,8146,4183,3884,2947,6896,2090,1488,1158,864,1417,721,1667,3404,2514,2506,2093,5625,8735,4435,3739,3163,3931,3089,3090,3069,7327,169473
663,29859,8173,28127,12675,6063,2935,4314,6731,1086,1652,434,1828,2832,438,6351,2813,2753,3841,1798,4675,12614,3966,3661,3510,1954,4350,5634,8865,8731,182663
664,36788,8949,27327,9299,5479,2784,5907,13142,2153,5388,4283,6489,3685,2751,5656,13631,9314,4486,4825,3106,2763,3787,8256,5376,15219,7252,10431,7514,7153,243193
665,52594,14815,26815,20432,5231,4348,6052,1798,2778,4028,3850,1709,2614,8983,4135,1456,2744,4502,3017,3071,3476,5279,10542,7363,7729,5810,3646,7565,4141,230523
666,41308,19510,29611,9916,5783,12512,5223,5421,5995,9890,7198,8401,6533,9268,4225,1670,5424,3240,2311,1685,2321,7226,6034,4160,18249,3998,5617,3834,3547,250110
667,48404,14938,30339,11273,15991,5942,11673,13709,7275,3772,4814,1765,2324,1760,1921,4048,10185,3873,6124,3020,2301,4149,3706,3569,3352,3533,2302,3606,8103,237771
668,40924,15473,11527,5012,4649,3387,2633,1890,2344,1234,1912,1229,2161,7690,1999,2538,1729,1915,2488,1533,792,916,1396,2268,668,6332,2148,3088,8917,140792
669,57297,13628,13297,7544,5486,3813,3312,3644,4042,2356,3194,3058,2809,4597,2679,5467,1699,1949,1846,2258,3186,2361,1981,2358,2530,1051,1592,4096,9761,172891
670,43070,11272,22416,3038,4401,2821,2697,1339,2621,1531,2092,1472,2495,8173,990,2030,2529,1510,1852,3831,2344,1254,1028,2807,1269,3251,832,2971,7639,145575
671,39231,19012,21077,5524,4832,4016,2695,2825,4475,1742,1702,2245,2375,1766,1317,3922,2145,2242,2379,1162,2317,2489,1395,1113,1055,4308,1163,1354,4254,146132
672,49024,14977,20711,9576,3411,3787,2967,3338,5054,3147,1319,2630,1969,2160,2701,1131,2181,1536,3868,2688,1786,2393,1141,1274,3450,706,1727,4661,21642,176955
673,26182,14106,19945,9225,1951,3150,2987,3473,2022,3040,3666,1544,1535,1847,1499,1463,1038,2853,4062,4408,1759,1769,1266,1372,4402,1260,2091,1633,21797,147345
674,33704,13541,20026,3717,3311,4825,3177,2791,4195,3062,1598,3932,1835,2178,508,1219,1470,2788,1907,1258,1799,2667,1121,4920,2213,1662,2438,8784,15821,152467
675,44032,31787,56984,5838,6152,3108,2678,3696,4043,4979,2306,4837,3893,2510,2137,2257,1174,1758,1735,2252,1951,2245,1941,5520,2585,3609,3351,10667,7104,227129
676,24986,18940,34210,4747,3116,2938,4248,2567,4007,3274,1538,3115,5118,1340,1134,1536,885,2085,2275,1424,1370,1299,1442,1602,1441,1930,2445,4939,6241,146192
677,34526,15848,12893,20149,3829,14912,29442,23294,16462,5367,7339,6006,8059,7755,5080,5925,7084,9188,2202,4160,2441,10147,2894,3804,3292,3148,1574,7616,1942,276378
678,35482,9985,18841,8038,11009,13598,26075,10221,5823,5334,4653,4278,2293,3926,2886,1870,5768,3132,4492,2944,1377,826,3048,2384,1144,4230,1391,3480,1946,200474
679,33887,7784,9178,13538,3702,5360,28237,7401,6135,4052,5809,2300,2843,4827,2420,7183,4931,3838,3784,5260,3637,2626,1339,3388,5683,2512,1794,3050,1453,187951
680,34442,13789,16002,12222,9280,2673,27459,6629,6229,4087,5207,6101,3274,5926,3662,4635,3835,1889,3727,5651,3063,2018,3321,1880,1972,2953,2535,4315,1828,200604
681,36303,16618,40047,9146,4849,6794,7915,4945,6259,5428,4937,7087,6163,4891,5650,8290,6114,4876,5237,5894,4937,3220,2217,3910,1646,2566,4726,5269,2606,228540
682,62706,18066,13147,9852,3848,2110,8921,4758,3026,2257,5600,3747,3885,5417,8904,3399,4745,3084,2551,2962,3972,1043,3031,1902,2299,875,2166,3050,4122,195445
683,49419,14367,15536,12471,5424,4850,6894,2789,4783,2136,3094,7256,4118,2583,3220,2320,5102,5910,3727,4243,1820,2677,2468,3341,2505,3272,1724,2129,5130,185308
684,37730,13365,13861,11411,7567,13732,6155,2183,1933,2401,3289,3259,1190,4095,3360,1258,2012,2454,2794,2845,4256,2886,1155,1693,895,2525,1425,1633,2413,155775
685,32146,10377,10714,12528,9464,9489,5139,2890,2237,1580,2210,1924,1037,1840,3011,2064,2447,2109,2006,2537,3661,885,1023,3588,1365,1937,996,2181,2298,135683
686,39621,16269,9236,15279,5476,4754,4257,2072,2497,4879,2974,2927,1154,3394,4171,1395,7426,2611,2243,2503,1208,2816,2722,1694,1666,1931,1197,2342,6157,156871
687,32595,11775,22149,22640,9479,10204,4623,6230,7981,6573,3904,3273,2552,3620,4948,2042,4376,5322,2081,1801,2836,2791,1696,2823,882,949,1089,2996,4341,188571
688,27707,9315,15362,21174,2715,11062,2762,3094,1135,1955,2108,2169,2938,3022,1973,2889,5870,4373,1187,2330,1349,686,2459,1903,1107,1762,1934,3840,10949,151129
689,32271,22202,15683,13515,17203,7630,5761,4469,4461,2382,4126,3065,1924,2139,2509,4163,3778,2327,2980,3012,1551,5044,3337,4891,13598,5011,8765,4740,7839,210376
690,32519,34389,24258,17447,10730,12035,3954,4209,4128,4684,4071,2536,2010,3132,2435,4649,2789,3026,1477,2707,3124,2498,1678,6383,4473,10743,8685,5580,22108,242457
691,37642,15864,15747,17902,19990,21434,17166,16391,7479,6756,9241,13762,6947,5373,3488,11000,3877,3394,9274,10215,8124,16938,7073,8678,6375,4879,21993,23668,22023,372693
692,37590,11672,10069,26243,18993,18780,12971,11369,11411,6710,5099,2166,6525,2807,2974,7321,3947,8862,9172,3415,3787,7713,9013,12237,12452,9220,10989,7316,15543,306366
693,39987,21254,15905,32423,19455,23376,11030,9596,7745,4991,2055,1770,9457,4757,4657,6607,4383,5339,6757,2110,15281,15648,6957,8907,7713,11046,16602,20334,13248,349390
694,32661,12173,7999,31387,10054,11617,6050,7434,2194,3252,3768,2779,5173,3282,5388,3423,3022,4361,4764,4339,7936,9265,6318,6499,5246,11059,8481,26380,10459,256763
695,24693,19402,11167,36740,18241,8630,19752,6601,6594,4237,2671,3129,2334,7005,4156,5269,7972,3426,6420,4863,2450,7060,9385,5469,8639,8699,7930,6000,29028,287962
696,16235,40042,21744,19740,13410,12134,47210,21808,21006,19053,12756,14797,12888,30713,19461,18806,19800,16765,10156,19812,7464,8479,12154,10808,11707,2557,5677,5653,5520,478355
697,29974,25462,23534,13518,11927,12438,20420,30073,25494,15116,11752,9714,8381,31029,22112,14029,19425,11607,11175,12911,7275,8027,8956,6595,18847,3784,5267,3357,1864,424063
698,22028,19519,19377,17475,6792,8843,10070,20129,21318,14772,10472,8897,19171,32471,20939,15067,24420,15472,13153,12477,11827,6780,6998,9408,16811,13413,12005,2815,9165,422084
699,19561,21735,12928,11610,11504,22877,20688,21828,12211,8750,41463,31555,16439,24776,14207,13129,11525,9413,11533,6584,6898,12925,15815,17441,3517,7521,13430,12873,9740,444476
700,27554,9381,31320,19869,18243,18678,9311,48599,32626,16318,17964,7330,6325,4745,7259,6169,15654,11776,15085,13351,3743,2564,1492,5953,12017,6479,6641,5047,14748,396241
