node,dir_0,dir_1,dir_2,dir_3,dir_4,dir_5,dir_6,dir_7,dir_8,dir_9,dir_10,dir_11,dir_12,dir_13,dir_14,dir_15,dir_16,total
133,5,9,18,3,0,0,5,0,0,9,15,6,0,0,4,0,0,74
134,17,0,18,0,10,0,11,3,14,1,0,5,0,0,0,0,0,79
135,26,3,0,0,0,0,4,22,0,2,0,1,1,0,6,0,0,65
136,5,0,34,4,0,0,49,19,26,15,8,122,16,20,61,31,0,410
137,9,5,6,0,10,4,4,20,26,55,0,31,7,12,1,1,29,220
138,0,0,0,3,0,4,0,14,0,6,0,24,0,0,3,0,15,69
139,0,8,3,5,10,0,0,0,0,10,10,40,0,0,0,0,0,86
140,52,8,17,12,1,3,12,6,10,0,0,0,10,0,46,2,12,191
141,78,27,0,12,0,4,0,10,0,0,10,0,0,5,4,0,0,150
142,174,0,14,6,10,0,0,0,4,5,52,0,0,19,8,7,0,299
143,73,0,0,6,0,77,36,1,2,80,53,0,0,8,0,0,0,336
144,72,13,8,0,1,0,0,0,0,7,3,3,0,0,0,4,0,111
145,98,15,28,0,17,19,9,0,19,10,12,53,33,36,0,13,1,363
146,47,8,0,28,0,0,3,8,4,1,15,0,0,37,0,0,0,151
147,0,0,0,24,0,0,0,27,10,10,0,15,0,0,14,10,0,110
148,21,0,1,51,13,0,0,15,83,12,10,15,0,0,0,22,0,243
149,0,11,29,0,3,3,24,22,10,0,16,6,0,14,0,1,14,153
150,18,1,5,1,4,13,0,24,8,67,10,13,2,11,15,0,10,202
151,50,47,7,1,4,0,0,0,11,7,0,10,11,5,9,0,5,167
152,27,2,0,12,18,0,0,10,15,8,0,15,16,1,0,0,0,124
153,12,0,9,1,0,0,3,16,11,0,0,4,10,0,1,10,0,77
154,68,21,93,0,12,10,135,80,20,2,0,47,43,77,16,14,15,653
155,61,8,3,10,19,24,21,10,5,2,3,10,12,20,0,2,6,216
156,28,0,21,13,14,22,14,0,9,4,20,0,9,9,6,4,0,173
157,31,0,1,1,4,0,0,62,74,0,5,0,2,0,8,3,0,191
158,6,14,17,1,0,22,0,0,3,3,4,27,1,6,2,4,0,110
159,20,6,10,13,9,0,0,0,3,52,46,53,0,0,0,5,2,219
160,0,10,5,13,3,14,16,3,29,27,0,40,15,4,16,4,0,199
161,4,9,13,1,2,5,0,10,4,7,4,57,0,0,0,0,0,116
162,18,0,7,19,0,1,0,0,0,16,0,0,4,0,11,0,0,76
163,79,0,2,12,16,0,0,3,7,42,11,0,13,17,0,0,0,202
164,35,13,4,0,0,0,0,0,0,0,0,9,1,1,0,5,0,68
165,80,10,32,8,2,11,3,33,93,53,28,11,18,0,0,7,0,389
166,18,0,1,0,8,6,10,0,0,0,0,4,10,0,0,0,0,57
167,42,16,12,8,8,0,2,10,11,20,4,0,41,0,6,0,22,202
168,39,4,10,4,0,7,0,0,1,0,4,0,20,2,0,67,0,158
169,10,0,4,8,24,0,9,19,0,0,4,17,1,0,6,21,0,123
170,3,10,0,0,26,7,8,0,0,0,0,26,0,0,0,10,6,96
171,0,8,0,15,0,10,0,0,0,10,0,28,0,0,0,0,9,80
172,5,0,0,0,0,17,0,18,20,12,0,31,0,2,0,0,3,108
173,34,0,0,5,3,0,0,0,10,0,2,0,0,0,0,2,0,56
174,87,18,44,21,0,14,22,2,54,10,5,5,2,10,1,30,67,392
175,66,0,6,0,0,0,10,0,0,0,0,37,0,0,0,9,1,129
176,143,0,101,26,0,39,15,81,107,24,8,127,0,0,36,69,0,776
177,134,10,16,4,18,3,7,9,4,8,27,59,154,0,0,11,0,464
178,13,0,0,4,23,29,8,4,2,3,22,87,113,0,5,0,10,323
179,34,32,0,0,15,0,22,10,39,18,62,5,0,5,5,1,0,248
180,3,0,29,0,0,13,4,0,6,4,15,24,10,0,0,3,0,111
181,6,16,0,0,0,10,0,29,0,0,0,38,0,0,7,10,0,116
182,3,0,30,45,0,10,10,10,3,2,2,21,2,0,0,3,13,154
183,25,40,39,53,5,10,1,0,0,19,8,19,48,25,2,45,125,464
184,40,0,14,3,23,8,0,10,0,10,0,6,6,3,0,3,51,177
185,35,0,8,0,7,81,2,0,0,7,1,9,1,0,0,0,28,179
186,59,0,5,0,9,2,4,0,7,3,6,32,3,10,13,5,0,158
187,189,10,13,17,27,8,43,18,51,99,59,54,28,140,1,25,33,815
188,18,33,0,0,9,0,8,21,20,27,13,46,20,28,5,1,2,251
189,23,9,8,7,9,10,5,10,0,4,0,6,0,0,11,4,30,136
190,134,1,10,30,6,214,0,72,13,21,2,1,25,1,16,35,13,594
191,46,74,69,19,163,29,64,83,11,13,7,100,22,31,38,36,16,821
192,31,115,51,55,22,104,58,47,6,18,42,52,8,79,82,38,42,850
193,0,0,0,11,6,4,0,18,18,10,0,34,0,1,29,67,2,200
194,0,0,8,8,3,4,22,20,0,65,17,39,0,6,0,2,6,200
195,208,0,17,8,21,4,1,23,1,12,15,3,0,49,28,3,29,422
196,67,8,15,5,74,6,94,25,8,1,4,20,128,10,153,37,58,713
197,110,2,12,0,0,0,71,6,16,11,29,48,71,85,21,0,74,556
198,44,4,0,87,133,25,3,10,25,0,0,0,49,9,53,0,0,442
199,6,0,3,42,0,0,54,0,0,0,4,19,0,3,0,15,6,152
200,26,2,2,16,10,28,23,0,5,10,0,0,2,6,12,0,0,142
201,46,39,41,5,10,0,0,10,11,4,5,34,131,27,23,4,10,400
202,29,0,13,6,11,0,0,18,5,25,0,37,9,1,21,13,20,208
203,33,10,0,32,7,0,21,13,1,0,4,4,0,2,3,1,0,131
204,27,0,3,0,6,6,3,0,4,39,34,6,0,0,0,3,15,146
205,14,18,3,9,37,9,11,20,19,18,15,11,4,7,6,3,3,207
206,25,0,0,0,0,20,6,56,17,0,33,7,7,3,0,10,5,189
207,31,10,0,5,47,57,93,19,68,0,5,7,12,9,15,11,22,411
208,68,7,0,1,3,35,58,0,70,44,6,17,51,12,10,10,17,409
209,72,4,86,4,65,61,0,20,3,51,1,1,82,0,7,6,4,467
210,77,11,36,40,0,6,10,42,19,0,4,77,239,39,8,0,85,693
211,135,26,32,10,1,0,30,10,0,6,0,23,63,0,0,1,0,337
212,9,0,18,0,4,22,23,10,0,10,0,0,56,0,6,34,20,212
213,44,0,22,24,0,0,33,0,1,31,4,11,0,0,18,4,3,195
214,14,2,12,42,15,29,42,0,5,15,0,13,21,0,34,0,11,255
215,0,12,17,1,0,0,17,31,36,3,37,7,16,0,7,28,13,225
216,148,8,4,14,7,25,10,7,11,1,17,0,28,0,0,0,65,345
217,52,10,0,4,0,13,65,10,0,129,18,81,0,6,0,153,0,541
218,9,0,7,0,10,4,5,6,20,27,0,0,2,4,5,0,0,99
219,24,0,0,9,2,22,10,0,21,2,17,0,0,0,0,6,0,113
220,58,7,18,10,0,57,196,15,50,0,8,11,0,72,27,5,6,540
221,35,4,13,0,8,0,0,4,0,0,0,8,5,0,0,0,0,77
222,8,0,12,1,0,3,17,0,12,36,7,0,0,1,0,0,0,97
223,29,10,0,0,3,0,54,3,3,28,0,4,93,0,11,0,10,248
224,7,1,0,0,13,33,0,53,33,20,0,11,49,35,1,17,10,283
225,3,6,0,27,0,0,0,119,171,6,33,11,11,10,38,3,33,471
226,10,2,0,6,58,0,15,45,0,62,55,15,9,0,23,0,34,334
227,5,0,9,12,16,13,0,4,26,0,3,10,0,0,0,3,0,101
228,12,15,0,0,0,15,7,1,2,0,3,0,7,0,0,3,0,65
229,26,3,25,13,13,15,10,65,0,21,0,45,0,8,0,0,3,247
230,61,1,55,0,24,7,15,53,21,23,4,23,0,16,22,7,155,487
231,57,106,83,3,109,3,0,2,10,64,30,12,9,0,1,4,0,493
232,28,1,8,8,3,4,5,0,11,34,13,3,109,0,9,0,85,321
233,0,0,0,16,18,92,34,0,10,2,3,43,23,0,13,27,33,314
234,36,0,12,14,5,1,1,31,0,10,12,34,84,0,21,1,2,264
235,6,7,0,10,34,4,77,8,26,0,0,9,29,0,12,0,0,222
236,0,0,9,0,14,9,3,0,3,4,10,4,10,0,0,4,0,70
237,4,0,10,1,10,1,0,43,26,0,18,3,2,17,9,9,0,153
238,6,14,47,6,17,5,0,29,1,10,0,103,0,0,0,0,5,243
239,193,11,22,8,3,5,1,1,20,71,92,4,13,12,65,153,74,748
240,95,0,23,1,2,11,21,50,7,0,45,1,9,0,3,13,11,292
241,44,0,3,30,2,0,0,0,9,0,0,17,6,0,0,0,0,111
