node,dir_0,dir_1,dir_2,dir_3,dir_4,dir_5,dir_6,dir_7,dir_8,dir_9,dir_10,dir_11,dir_12,dir_13,dir_14,dir_15,dir_16,dir_17,dir_18,dir_19,dir_20,dir_21,dir_22,dir_23,dir_24,dir_25,dir_26,dir_27,dir_28,total
257,150450,147163,168004,189092,234145,211436,213110,100351,96826,146529,207246,38598,97416,44802,159139,134793,69730,101303,66612,136593,54663,55253,62686,94566,103213,169706,263228,165227,96063,3777943
258,160574,152986,166619,176999,232601,223805,78394,75599,92226,121856,305955,134317,165286,92577,57571,36398,96125,110930,27568,137385,107797,51234,64314,64836,31715,121420,194063,130153,123443,3534746
259,270490,187033,177404,201414,245032,78232,90780,90167,166419,137862,243493,60397,140880,168982,124590,143386,133425,59931,102216,125202,74255,115427,78036,91643,65770,216127,135835,192954,90268,4007650
260,114612,102838,125619,133333,117225,117350,90127,115750,111465,235985,65443,115325,72742,84188,27916,219666,288824,123731,122231,43207,69042,112367,192154,61976,80405,128620,169954,77438,92814,3412347
261,154452,128572,124080,113302,91753,156669,85064,95951,83921,203697,72090,122980,116180,43808,160420,70131,81470,42394,141801,232771,46617,33120,47757,35565,188720,136527,137003,85141,173919,3205875
262,132329,140399,134687,120111,100526,131689,165518,90988,85056,167483,171924,285846,36232,112348,122055,102674,30753,47089,104446,50726,34457,186416,254956,65350,33454,145581,164293,48745,119961,3386092
263,126515,128668,150010,134207,140501,132313,149301,225897,93062,200422,243190,268306,140309,36764,40929,48147,37613,102434,132162,41930,71582,118554,108001,42495,201800,269642,142354,101084,148461,3776653
264,110102,94689,85507,98613,139704,100812,105351,129002,161135,178861,309096,270152,89534,60359,129678,123626,51571,34049,57189,87824,141113,106423,32936,80335,42574,90431,101928,89087,157810,3259491
265,548896,313204,214269,192573,226898,278125,133735,125681,158603,134228,319493,376878,160212,145686,122944,266586,102934,101896,116416,79881,141164,197942,85125,155733,180158,92935,194111,171247,374569,5712122
266,362522,258314,289687,136463,235179,233269,284411,259031,223900,270404,430919,131437,79144,37362,151819,97892,266604,148483,28058,197267,80872,153972,52343,95044,112062,36774,138403,142367,209102,5143104
267,253699,257244,244134,90836,106686,165114,205643,212838,161604,251307,72578,198234,120873,65696,42569,109050,145354,93854,91285,239542,48538,24989,146639,50109,47797,99362,125714,227854,241706,4140848
268,200576,225592,226041,79899,85394,100147,159317,191429,158552,221433,93588,86425,37256,112802,202539,45000,30732,45113,145049,74556,165427,56231,126093,146995,35902,65700,193267,147324,171634,3630013
269,262597,216103,246499,207210,125812,120319,115073,302830,165831,404942,156417,69722,61666,118538,94687,159241,41939,46949,180439,102397,135736,50554,121972,321550,66455,163234,404514,146555,203294,4813075
270,150795,123963,117681,234527,166438,119325,119805,176363,200575,215583,137325,57723,108541,201855,100484,157197,56737,152157,105591,186498,84195,154767,167599,107730,190773,55125,57360,38079,45059,3789850
