node,dir_0,dir_1,dir_2,dir_3,dir_4,dir_5,dir_6,dir_7,dir_8,dir_9,dir_10,dir_11,dir_12,dir_13,dir_14,dir_15,dir_16,dir_17,dir_18,total
213,61197,66448,58913,61905,126719,88107,74687,89425,64188,85365,86782,57595,52286,28771,80092,66327,52607,32140,77192,1310746
214,108174,94620,84134,46135,76223,57996,87215,110265,102738,119333,84029,84401,129375,25734,36727,90132,37149,53272,91921,1519573
215,40805,104335,46914,97027,49700,59395,48626,41888,81669,42898,40026,87786,49749,21706,40340,23036,68267,20210,67680,1032057
216,71704,47300,54176,38558,44460,66013,55611,61940,52034,72875,53571,54471,48159,19546,45385,34140,31551,54090,40615,946199
217,45589,34277,74963,46528,57399,38021,36781,32635,63022,26139,41453,33163,39120,28283,24665,37682,36419,37922,69751,803812
218,27285,38310,49211,83644,57347,52260,50331,74181,80958,62594,55971,72542,48757,44218,25269,49881,35165,48083,62669,1018676
219,72798,91059,64286,57459,55654,53271,64897,54667,55612,60683,53958,56283,45355,68861,85456,102456,46257,43586,40640,1173238
220,170563,84091,87798,92863,65973,91551,90178,126076,68376,98587,76826,73867,71334,155087,78754,112402,65306,68740,58416,1736788
221,26311,21390,24051,22230,20428,22404,21375,22778,23451,20786,21760,21667,20781,20869,17411,21347,25303,14988,18688,408018
222,23426,55103,53656,63021,95338,50022,43655,48283,49616,46880,74581,62155,50990,27684,73902,66339,29921,26737,73907,1015216
223,125422,59981,58121,65267,71837,77867,74687,66556,101579,96074,50399,89328,46422,16685,51697,24998,58211,62806,47211,1245148
224,92504,99324,42765,36749,140824,130268,86935,85504,92822,57963,93528,107245,93022,26539,71030,54259,46628,45287,29772,1432968
225,38547,63079,100913,92864,83162,49206,41244,66261,74716,48567,115414,40717,76098,63857,49936,28163,47529,31297,82270,1193840
226,78707,69396,115986,58977,130868,68216,92767,130175,72200,86605,87940,58098,98675,13672,61083,53933,54270,22850,133848,1488266
227,104130,112933,54183,135693,91394,85943,100256,74390,68761,116165,86352,80117,125665,12796,42352,51545,31863,21976,88735,1485249
228,36937,123584,70128,95747,61536,71082,41135,36514,68873,49197,37504,36797,51724,15032,43134,31040,55508,23978,65111,1014561
229,69449,46327,48236,63414,80385,68596,77970,55369,49373,43881,78488,50020,53650,14363,28315,65004,44299,33523,34916,1005578
230,37744,33849,89325,60299,58596,63997,43364,55263,51721,63934,71399,83056,49545,25680,32773,49673,23579,23023,42226,959046
231,61786,171375,87318,111047,71219,60514,64016,55720,55476,97868,52276,69198,62816,74290,88372,65943,65711,42098,78469,1435512
232,47072,36419,43276,34923,40634,63330,43576,30027,44385,36722,43987,30964,25700,15942,24795,21030,37288,32455,23516,676041
233,203598,132870,158255,138455,136557,154650,112642,119159,107955,124480,165231,143420,125460,129937,100920,124389,108950,71385,79060,2437373
234,27635,20913,22768,21001,20726,21108,21149,21782,24508,21429,20537,22043,20970,19492,27958,21801,15513,18382,14559,404274
235,23174,73403,70239,104241,128572,81789,56722,56704,63076,133949,44830,118388,57966,51572,78348,80780,31875,43120,78977,1377725
236,108977,42660,90184,39957,56894,42093,91010,49041,86291,36792,64831,65542,44940,15285,58428,66158,35963,54968,23673,1073687
237,126340,65485,130852,88738,77621,69640,61667,78709,67525,101269,78370,61086,58724,59915,24621,59125,45315,20662,55707,1331371
238,45817,130465,35722,96425,172848,123464,165109,111681,96730,92315,152857,117950,64695,53006,61401,49111,49484,54114,97120,1770314
239,35720,105607,75332,53911,39400,37215,48406,96235,39199,52645,54401,43485,80318,17694,32953,50678,34278,24388,55451,977316
240,43348,130913,50688,55782,54279,95195,65833,63263,49091,37836,65360,40164,113226,13323,45577,65524,30307,35459,63354,1118522
241,81489,58565,116012,157829,79301,132572,67573,85445,120256,132541,160725,64495,84432,12203,70964,52191,45618,31481,101516,1655208
242,97424,32816,32549,75491,71936,96645,71570,49671,51039,66751,62572,73441,83981,17638,27848,23857,32636,22712,25985,1016562
243,64961,111568,60308,52787,63156,49293,60989,53111,45155,52761,47098,50440,53738,60320,81653,75376,43060,42113,70122,1138009
244,23547,54477,67434,43524,119831,47195,46733,45093,41756,83763,43446,46100,45322,34938,34519,49606,47280,22669,53827,951060
245,92884,47446,70402,64660,74924,115242,44317,93306,78399,52756,96067,54745,63003,11315,69914,66539,22658,21102,41988,1181667
246,182050,89478,125233,121878,125997,100640,88647,98343,104041,100619,97250,105401,88623,134816,134561,74865,93268,77204,39138,1982052
247,41420,30474,91319,41908,75875,63078,29739,45183,50435,84931,40208,33431,42018,38529,21613,33280,21858,41685,21313,848297
248,23705,79185,128221,101879,70250,111879,54277,93400,104367,124685,79840,137653,92569,27693,60970,56302,32724,46881,69293,1495773
249,178943,79641,39538,63607,73760,93844,107500,103497,69916,66548,84903,70880,57895,57177,38076,50251,39588,46167,61008,1382739
250,100934,28310,57331,34243,35118,31560,70460,39605,33494,31819,49708,67856,35328,61630,25480,35149,23323,29455,40397,831200
251,25481,104206,49606,97833,91263,63185,87950,122205,115161,80874,49223,66553,55056,58208,39262,29463,57618,20537,78487,1292171
252,142408,110601,170081,116246,47666,64978,53310,107160,129262,128799,108390,85267,72683,22739,26749,66261,94463,15601,75558,1638222
253,54711,43362,74230,99538,138014,149465,101066,97534,56663,48845,61026,92158,98487,41920,117942,67177,29641,19669,58403,1449851
254,78588,38709,99963,38864,71126,91410,69624,83272,65869,83404,119927,56979,108705,17737,53456,62414,82885,30878,74951,1328761
255,74148,116356,52395,50232,49242,68672,46866,44944,45330,40676,50486,48431,41167,67943,55485,45777,40356,43422,47302,1029230
256,31607,27753,38410,38646,39532,36156,69245,36409,55196,34152,33199,37137,38524,19851,31649,13747,43342,27523,55353,707431
257,48877,148392,153749,50720,169656,47873,116970,97576,128548,96609,182744,81523,126931,96174,52736,65632,98968,41421,95642,1900741
258,47244,39399,32997,59190,28923,38379,25907,30559,34447,31902,27658,49793,26761,13093,16287,32617,31585,45669,23692,636102
259,174079,89251,71498,87696,89398,96761,107946,86567,118962,95149,88310,88351,75590,106340,144392,121338,52548,70506,67391,1832073
260,35168,26592,27848,35614,61303,33024,37583,30559,96137,45558,78173,68054,52065,29111,27298,20504,31197,19500,19316,774604
261,23451,86496,92366,134605,94548,156997,93274,114140,57854,50806,49974,125182,94887,31558,61175,52974,42666,35599,58834,1457386
262,113739,27134,39186,36046,79764,38250,73181,44834,68353,41882,61595,36099,43494,57569,28866,32353,27633,65621,25646,941245
263,30809,39941,36217,31603,44379,32212,79236,34779,49749,55752,32063,38604,33743,19921,35313,22982,22998,41736,30647,712684
264,27863,109801,49397,49094,110934,80927,143917,105704,154445,95630,64189,74393,61120,27838,62612,30468,69204,59938,62071,1439545
265,110371,73508,139459,159569,51687,45114,116413,184325,98446,171387,108991,128610,73973,67575,25605,66846,47910,47465,92798,1810052
266,121615,42213,125179,124963,121834,100034,71854,56511,108795,80698,116472,108770,60694,21464,68293,93591,23221,41679,110134,1598014
267,71730,134882,121215,56840,87490,111232,63359,99608,63238,79503,47388,65453,123788,33262,92142,40866,85177,58062,62793,1498028
268,37467,30020,27494,51882,27650,38954,27149,29553,48556,30346,28742,29619,32045,11301,21363,44568,25547,18519,27688,588463
269,59893,38774,57004,57766,88515,79955,106533,58019,71248,51568,44206,36044,77500,55635,57909,41787,31022,31847,42865,1088090
270,31746,63606,71900,57228,48234,74086,99160,94093,80681,56696,104339,47324,61237,19439,39498,104558,91258,12905,49730,1207718
271,80592,37503,56054,38830,38367,68647,61756,71165,50191,66321,47705,49856,54493,14271,41118,67058,46605,30927,28592,950051
272,168593,175095,206737,100056,90693,97113,83977,186558,124400,160150,146190,107573,117004,125923,79422,161035,106975,91027,49453,2377974
273,38384,31342,41004,66963,91557,29408,101251,101589,43243,48064,41785,36360,38090,22636,22453,31214,18472,23426,30891,858132
274,21170,131740,159463,122238,48246,138120,130091,163025,132530,83505,131639,145830,129378,33127,66322,81493,59644,35857,77038,1890456
275,79105,39897,34351,38067,51058,67172,53806,67962,78969,79177,50628,41027,48809,13331,31055,42872,52920,52479,29624,952309
276,32148,49016,37501,63422,39920,42198,38904,82916,34721,36457,39548,43442,46223,32295,25005,30329,43561,28833,19396,765835
277,41351,51354,143931,160606,108604,119986,152636,165207,151793,95376,66238,110308,52512,37100,39079,34075,62129,33872,54918,1681075
278,34293,35149,98837,106416,49075,57297,58004,117567,100727,31896,83933,58162,38675,15116,27601,44991,43616,49995,39571,1090921
279,51346,131672,82555,84527,63321,147557,86615,60901,54691,59737,63847,80957,46371,27297,99324,123448,30570,36037,61563,1392336
280,103492,48774,196529,120775,62929,68871,54839,87000,86933,110418,81578,75208,53972,19051,112924,45902,66887,55071,42959,1494112
281,122301,76608,54262,46623,42542,55071,127785,74256,115070,71245,67080,61470,146043,70137,84367,36985,24452,33646,26199,1336142
282,34098,34942,42524,43675,57040,52463,59178,51270,75201,42523,42896,42291,52539,35545,48854,53021,22933,35134,45674,871801
283,26475,74647,99049,51389,42264,59081,176076,51915,84100,41640,36719,61682,60333,45724,47910,89519,77892,32062,31155,1189632
284,56788,32438,45855,47863,83644,90282,65445,60632,48653,71570,55318,35368,91160,74221,25925,104942,16421,22689,30027,1059241
285,137682,88491,107588,89221,106087,79714,81001,82091,92688,121205,59537,88533,89766,108626,115582,87528,49223,66876,38378,1689817
286,39698,24002,41627,33126,40261,88265,153398,60748,76278,55732,97666,34378,57075,23431,30874,21052,26417,17722,59078,980828
287,32704,143174,109364,33844,63250,137219,71935,47389,124496,56167,97605,131182,123860,42142,73654,55516,39210,37218,54168,1474097
288,37440,50450,32325,74781,32978,39366,32317,30029,32294,30768,43128,29570,30710,18882,23336,49808,27389,37358,25255,678184
289,133846,65366,176828,173648,61706,52722,77964,72628,107361,116417,76831,66167,78226,38650,34179,52740,33665,32100,104047,1555091
290,27805,40898,69480,55677,129260,123615,144166,89174,164603,110969,54150,37472,62643,25295,49487,40910,41530,36873,45944,1349951
291,52920,112894,159487,145444,88777,74736,120441,175680,49875,52983,145032,100511,57313,27822,49182,83327,78026,57120,57040,1688610
292,71725,39028,63122,91114,43467,60695,111057,102374,89465,79042,130901,131958,55054,21174,121150,115395,55712,53058,45817,1481308
293,103049,58954,140327,76187,183234,117367,157319,131996,84367,111106,55820,76617,92615,101228,93064,22755,123709,30727,81854,1842295
294,110221,31245,80636,87465,35274,37526,42890,51226,70135,88361,69535,68128,56755,10190,44913,37222,55064,44626,24518,1045930
295,33999,37377,32673,31048,42410,46338,33522,72763,34132,39589,32788,35934,55948,45889,26592,26232,29040,25306,49692,731272
296,53350,91276,136653,81687,60604,131598,89757,122610,152374,124660,91681,75137,108502,47429,135736,104435,117455,21854,46419,1793217
297,114003,75963,49877,157656,112254,72857,92316,114900,120913,63980,67511,96384,127460,88715,141034,31880,42293,48917,26468,1645381
298,147973,96250,97577,124305,119344,125287,78647,128710,82047,90701,74684,110560,136662,67308,79295,80515,49075,128496,130246,1947682
299,32454,35432,22110,21224,41694,24500,23907,23161,24620,22338,25271,22821,27355,20926,24216,18149,18064,21961,27434,477637
300,41463,143041,132643,85969,79084,62183,63972,51167,102028,70743,92068,179366,132052,22371,59450,44632,15480,61052,50348,1489112
301,148428,40995,136473,178862,58126,54348,99530,86150,117897,42872,52102,45256,45108,13456,37720,28003,26156,65483,65066,1342031
302,23677,27469,25191,37074,59125,40135,22978,31472,30171,26168,22935,23791,24270,24043,27543,20667,23475,26358,25716,542258
303,44458,129176,76748,64441,137561,125184,56333,93870,185301,131867,71575,52828,73316,60612,59005,33465,62129,38461,60837,1557167
304,105181,41623,38276,169213,128401,94230,126259,169736,51602,68533,159619,116577,131589,26828,18898,61967,73034,28387,48705,1658658
305,145822,81922,172994,119012,50870,59752,114177,130170,98521,163799,124392,63075,119025,16643,128034,129395,17103,44195,58905,1837806
306,38398,42055,37507,41485,145626,136507,78144,29004,71899,79853,37549,60927,33302,23184,103627,34091,104801,33091,40018,1171068
307,43641,45979,44469,42918,26607,42941,28599,27129,24777,26706,25300,30043,27042,22465,27673,21242,22486,22896,21675,574588
308,67626,112428,45885,70730,94876,186306,116971,81666,80256,110545,116170,92106,60331,43167,151355,18529,31113,27629,54221,1561910
309,46562,127047,142979,82782,136325,89119,69809,104444,145042,83807,116928,158197,198486,146776,18208,131231,146716,15805,61161,2021424
310,71749,40234,51847,71549,96048,65393,79193,128569,56498,58748,48720,75453,41430,15007,19584,25051,37920,108756,129446,1221195
311,127280,66208,103010,97007,82662,147318,129685,99354,62568,87357,93478,66251,81768,49246,55766,72689,115138,52863,131682,1721330
312,32868,32015,23112,22214,22953,21964,46894,22213,21238,22268,22580,26301,20745,21661,18695,23667,19612,17494,24538,463032
313,21310,66227,283857,215099,127373,50944,140063,78724,144607,98244,127882,165202,223696,41990,83328,128117,50576,46487,56975,2150701
314,31780,23868,30172,27636,30493,59187,41767,25002,31408,27732,25903,25371,24056,19825,27167,26078,36430,29213,30136,573224
315,77525,81306,57647,42745,53172,56678,48220,44684,43206,38821,46311,48288,41329,43034,37037,41883,41753,52981,41225,937845
316,29217,44518,129088,86274,187996,179971,43437,108335,201256,72877,96677,69484,98684,21062,85304,25820,125559,39133,51514,1696206
317,154092,67747,34372,121162,95227,102260,182852,236041,53404,116945,156208,116667,165136,15945,34172,84335,102664,78866,41550,1959645
318,31106,59096,110594,125697,43098,36739,128158,100768,77157,67083,29552,30614,46491,28798,123410,140383,28338,28530,56567,1292179
319,102961,73690,39175,101397,76871,184895,123500,44563,119642,133088,80961,119625,84472,25427,128779,17599,143123,27700,53744,1681212
320,113117,48556,62838,79129,57445,107132,113810,93648,118671,119629,47018,74547,46681,12638,178482,16031,29690,22617,58799,1400478
321,53327,31572,45735,59672,40767,71192,64277,108831,111216,36603,45957,102004,66955,141543,25427,33412,28626,27676,65942,1160734
322,43812,202850,174999,138508,186119,161933,106163,233335,107917,110114,123708,142277,74205,19281,44303,162865,224151,140022,62595,2459157
323,92298,52689,100774,64881,63482,45851,143752,106627,98143,125654,105782,68314,111227,15456,30802,52567,114012,24138,109175,1525624
324,120183,101050,75881,85895,108357,86303,63815,57734,63701,70221,73393,58507,95811,54697,57839,59329,64474,56301,76519,1430010
325,38584,25485,99559,151281,50771,36721,68270,31471,56376,30433,42582,38824,28109,37716,21504,21328,33737,31933,18432,863116
326,24353,27679,41536,48775,74294,53861,68535,89769,105306,74557,78343,198416,159641,40529,79284,80410,24056,32984,50213,1352541
327,76854,82564,72887,68431,63067,54959,58775,57373,45775,44057,58252,52955,58091,31453,39227,32974,40679,65779,46742,1050894
328,26017,27344,26069,29691,44170,41087,49744,42827,77951,37629,51665,37090,36851,34501,49961,22741,30788,28994,41748,736868
329,125084,55608,113391,64167,170576,64043,48514,117439,192841,85376,70014,73030,188133,26322,81610,47846,94242,30289,42961,1691486
330,74366,51452,37058,36178,86542,105174,56197,235896,67025,74809,145966,116887,78170,18482,44563,96750,77956,49805,61333,1514609
331,34423,64914,123015,143755,48408,62572,147253,38236,81036,71518,37141,39931,52334,14238,169635,181271,55673,35137,41650,1442140
332,135623,128736,57484,99896,59215,212246,138977,81641,121976,211017,101347,119273,106837,164698,142892,34973,216106,68682,44615,2246234
333,91555,43128,52887,44626,96746,70710,98236,44042,105667,54664,48036,96672,76805,139115,29761,24140,21908,28224,73061,1239983
334,58808,82334,120450,112343,100824,57787,54641,155792,80738,91599,108890,70664,62224,33940,27409,30506,159796,176744,68320,1653809
335,38349,129752,220308,105275,100054,161623,140508,184320,59608,71271,128723,66848,80640,25640,26375,272496,170909,99540,57672,2139911
336,107858,55196,86624,90284,40461,40982,50479,45790,69243,68801,79995,86737,72810,13792,31739,32283,44850,31077,76846,1125847
337,107577,109747,102246,97107,103268,85919,136967,68221,108749,88016,82112,87179,94125,55528,45439,48950,66759,77095,105439,1670443
