node,dir_0,dir_1,dir_2,dir_3,dir_4,dir_5,dir_6,dir_7,dir_8,dir_9,dir_10,dir_11,dir_12,dir_13,dir_14,dir_15,dir_16,dir_17,dir_18,dir_19,dir_20,dir_21,dir_22,dir_23,dir_24,total
24,32,52,63,67,53,132,58,33,35,76,60,71,87,52,21,22,235,42,72,57,27,87,80,67,80,1661
25,43,96,80,135,65,40,83,47,18,30,35,49,49,43,38,66,4,305,56,56,43,39,102,82,77,1681
26,13,45,49,93,56,28,104,89,31,23,27,41,64,35,38,34,40,34,181,25,91,102,42,110,24,1419
27,22,23,25,41,81,66,50,67,38,61,25,22,22,61,49,44,27,14,20,187,28,88,82,60,76,1279
28,42,7,65,52,64,90,117,99,43,64,61,51,34,30,108,59,49,48,23,27,299,36,99,70,37,1674
29,50,110,79,59,109,103,57,39,54,75,58,31,46,65,69,71,89,30,106,52,14,204,60,72,137,1839
30,18,75,37,40,119,109,36,106,82,82,47,103,74,56,84,66,77,98,84,43,47,19,266,12,78,1858
31,30,28,41,40,77,101,60,41,31,57,22,50,67,60,31,64,75,92,46,55,41,12,33,216,33,1403
32,23,31,62,71,75,113,80,85,75,67,28,63,47,77,36,52,50,70,60,47,55,75,50,11,214,1617
33,28,35,24,26,41,48,58,35,138,45,49,34,61,65,57,31,47,43,38,85,56,34,42,34,14,1168
34,17,53,90,78,66,138,63,56,24,32,18,49,29,34,77,20,20,214,39,20,50,20,69,10,53,1339
35,35,71,43,61,69,76,75,45,60,122,45,65,48,0,85,25,39,13,21,59,50,11,51,27,30,1226
36,82,93,61,20,41,45,64,32,65,88,36,26,25,30,32,73,32,12,258,69,37,72,45,72,29,1439
37,66,61,42,74,37,17,62,78,37,8,193,83,46,57,42,31,22,13,22,31,20,16,36,35,125,1254
38,75,87,51,17,47,33,66,23,36,15,16,25,74,47,56,65,31,45,30,213,53,66,65,57,44,1337
39,62,68,79,62,80,41,81,77,16,94,73,80,66,71,54,14,75,65,62,30,27,63,59,80,42,1521
40,51,96,69,60,77,32,54,60,30,28,18,73,18,36,61,43,39,58,31,4,160,8,23,80,15,1224
41,66,83,75,81,71,74,57,83,82,41,39,44,147,59,37,41,60,91,52,57,34,71,72,114,47,1678
42,79,55,65,135,82,99,69,76,34,25,35,29,43,66,95,97,82,71,58,51,40,258,64,70,91,1869
43,37,39,65,105,102,41,30,72,13,36,93,37,44,111,59,31,64,87,89,24,24,23,43,52,113,1434
44,33,53,82,71,54,28,69,63,23,18,39,44,34,11,11,6,38,33,30,56,18,20,167,48,38,1087
45,59,30,60,54,41,22,29,33,50,88,47,41,48,31,147,32,32,84,43,68,48,19,19,74,42,1241
46,7,48,64,77,24,81,81,47,53,31,67,52,41,15,42,36,31,43,56,70,71,12,36,219,31,1335
47,33,44,82,120,75,78,45,50,45,39,39,45,56,30,44,272,52,64,118,36,81,90,68,3,9,1618
48,31,67,38,26,84,57,32,56,44,71,28,71,62,12,35,23,21,67,103,27,53,76,22,19,166,1291
49,56,32,39,15,51,61,22,37,17,25,60,55,49,51,49,11,133,42,40,66,17,84,43,30,14,1099
50,49,30,31,51,47,49,114,33,148,28,62,27,16,66,23,31,3,48,30,21,79,40,65,53,20,1164
51,38,70,39,176,56,55,74,36,23,39,47,18,32,49,245,26,65,47,31,34,38,36,59,77,27,1437
52,61,53,69,44,112,55,41,30,50,47,15,5,24,42,23,63,44,17,57,80,120,40,34,39,77,1242
53,52,44,62,64,39,20,29,88,25,127,33,67,38,47,44,37,46,22,39,90,4,51,23,44,55,1190
54,41,16,35,44,23,64,14,24,20,82,42,51,85,40,37,190,47,36,39,66,31,16,15,57,76,1191
55,36,45,71,32,56,40,40,54,26,51,53,38,46,71,32,23,43,48,17,84,64,191,53,85,41,1340
56,37,68,39,75,84,21,29,75,7,34,181,71,63,31,30,40,38,38,16,62,30,24,77,84,40,1294
57,40,93,21,32,84,52,25,57,56,46,18,46,17,37,86,52,203,42,72,33,74,20,78,85,40,1409
58,23,44,43,43,47,43,89,33,36,18,14,31,63,46,58,54,34,76,44,11,86,48,220,62,64,1330
59,62,37,66,29,59,102,49,82,26,17,51,220,59,51,46,43,34,38,53,63,41,40,23,73,61,1425
60,18,33,14,33,53,51,49,86,30,37,67,23,32,70,6,44,70,192,61,80,14,52,55,44,46,1260
61,55,35,63,38,30,49,39,70,35,26,19,33,51,43,85,51,70,12,69,45,27,143,69,182,89,1428
62,53,60,39,17,58,29,23,44,63,14,72,17,171,25,63,34,48,36,52,27,42,54,46,6,17,1110
63,15,18,33,41,44,24,20,21,31,52,57,53,23,29,36,35,47,57,126,68,55,18,50,7,11,971
64,49,66,14,47,48,34,35,23,71,40,4,69,46,27,44,88,59,14,24,39,131,20,131,64,204,1391
65,73,32,28,61,32,58,36,48,29,76,44,53,32,268,51,34,82,20,58,28,53,79,62,29,13,1379
66,54,17,32,30,13,97,76,32,38,46,62,56,21,38,63,49,19,53,32,184,55,37,56,92,37,1289
67,21,17,29,60,15,56,11,26,167,55,40,57,31,56,67,55,32,60,56,30,31,66,36,33,42,1149
68,55,89,64,100,54,37,57,51,13,65,0,26,32,45,55,54,34,28,60,26,36,192,23,27,33,1256
69,66,74,83,62,98,107,94,101,10,29,31,52,31,33,35,24,35,230,43,17,59,4,34,48,101,1501
70,73,25,65,21,49,35,60,100,15,5,40,21,11,169,45,22,36,25,23,47,51,47,53,69,33,1140
71,18,63,42,6,50,56,53,55,34,193,37,48,27,3,30,49,76,20,24,70,34,13,27,55,45,1128
72,140,41,20,60,56,63,105,27,40,108,47,26,59,36,36,82,12,19,32,21,37,15,187,83,25,1377
73,109,49,60,54,54,34,51,55,35,37,45,32,25,20,31,38,42,16,181,62,44,33,14,34,60,1215
74,34,61,82,50,41,28,47,83,23,27,22,70,25,65,144,15,81,50,4,40,41,71,12,72,54,1242
75,61,49,54,50,58,57,81,55,53,36,84,50,10,57,54,16,7,99,35,29,70,93,32,45,86,1321
76,45,80,59,85,28,48,58,11,15,15,3,31,19,45,33,73,67,48,45,26,91,42,25,204,38,1234
77,53,100,53,64,62,67,95,61,22,9,48,42,44,27,15,44,34,54,58,268,38,41,58,3,37,1397
78,80,58,37,48,95,82,37,105,44,53,28,10,35,46,41,149,34,46,52,23,59,32,77,12,82,1365
79,13,23,57,13,30,39,57,89,60,18,44,226,70,20,46,13,43,21,96,60,71,18,90,49,37,1303
80,25,77,71,49,32,47,34,0,32,83,39,20,16,56,40,37,66,53,75,24,25,56,26,25,207,1215
81,29,34,58,56,51,40,55,18,22,74,86,55,30,51,31,54,21,37,48,72,156,37,10,54,41,1220
82,64,45,38,18,13,34,58,39,85,34,18,29,66,83,33,22,123,35,10,68,39,60,52,90,19,1175
83,31,50,27,43,71,76,21,44,41,37,23,43,109,64,42,35,63,45,66,84,30,74,60,42,6,1227
84,25,46,26,38,52,65,25,70,191,55,47,54,34,10,32,49,25,20,18,75,38,66,40,76,90,1267
85,53,74,33,80,60,46,107,49,14,26,36,39,55,42,33,200,56,68,19,62,24,24,45,55,47,1347
86,93,48,105,104,47,106,65,67,40,66,23,39,37,51,62,41,25,35,79,42,67,32,193,99,42,1608
87,85,39,47,79,112,76,69,116,22,20,23,6,211,92,72,13,37,34,13,8,100,59,64,49,57,1503
88,59,15,24,43,35,33,70,0,35,32,52,22,13,43,31,40,42,45,64,157,114,27,39,58,46,1139
89,17,31,105,42,66,72,42,36,30,129,40,27,46,33,30,38,43,32,41,13,32,44,38,27,31,1085
90,19,38,31,16,65,10,41,13,40,78,26,32,18,29,50,62,146,89,53,58,19,2,43,64,36,1078
91,34,27,55,28,55,68,46,47,27,20,54,17,47,24,41,70,13,18,5,86,57,58,48,203,61,1209
92,36,18,62,34,71,74,28,49,30,33,24,34,34,191,84,40,32,70,16,30,26,44,60,4,51,1175
93,51,5,92,64,30,56,68,22,35,23,40,27,23,13,87,37,50,11,46,33,274,67,101,15,39,1309
94,20,73,21,42,46,39,40,36,23,23,124,67,20,42,36,24,45,19,68,51,10,35,48,30,64,1046
95,18,51,39,49,33,71,56,34,43,52,13,8,49,25,59,60,66,205,34,114,20,59,20,33,28,1239
96,57,23,32,56,55,85,64,36,31,21,41,35,37,15,30,73,77,48,39,38,66,29,56,59,223,1326
97,11,53,79,39,46,18,44,57,70,13,59,29,39,47,142,29,39,40,63,44,28,23,60,67,33,1172
98,37,41,30,14,25,70,9,78,13,32,37,82,39,24,33,40,38,7,80,19,47,293,31,58,31,1208
99,31,33,31,30,13,42,40,30,22,60,14,105,45,51,10,52,60,37,36,33,62,23,33,38,21,952
100,52,41,36,23,71,21,36,43,0,43,45,23,80,50,6,33,34,13,195,58,46,20,110,23,31,1133
101,20,37,67,3,74,52,24,35,184,55,49,10,51,14,37,53,15,96,41,21,67,40,20,34,26,1125
102,96,30,60,45,97,115,30,108,13,33,53,99,61,62,29,40,17,62,43,47,40,39,35,70,49,1373
103,138,59,117,53,55,69,42,98,10,32,9,3,29,24,166,75,72,40,73,85,51,0,33,66,39,1438
104,32,119,35,40,104,75,69,44,10,59,40,26,30,43,13,20,55,177,42,63,50,35,58,78,30,1347
105,73,87,47,64,139,63,147,75,6,15,34,38,34,13,14,24,24,10,66,155,251,126,40,0,59,1604
106,33,67,88,49,50,72,36,58,30,4,43,36,4,16,44,29,49,30,38,62,9,84,90,154,122,1297
107,19,80,46,50,41,80,69,52,24,107,39,15,28,38,38,42,43,29,23,26,50,46,106,3,51,1145
108,10,11,5,28,20,36,24,37,35,99,54,36,136,5,52,11,39,28,39,20,61,22,21,44,39,912
109,24,33,48,17,30,26,42,38,46,11,49,25,10,67,41,187,77,22,34,55,56,32,0,36,82,1088
110,27,68,22,57,31,43,27,10,19,41,35,42,52,77,33,40,54,48,219,47,45,44,21,30,79,1211
111,37,80,42,31,54,70,84,61,30,9,36,17,51,44,10,57,32,122,33,58,66,168,61,83,71,1407
112,9,33,37,33,47,26,40,48,65,29,25,27,34,32,49,18,28,43,7,73,51,13,115,55,177,1114
113,70,38,61,49,33,15,73,48,33,23,190,59,61,42,23,49,46,32,68,56,76,15,52,45,12,1269
114,42,19,33,27,46,53,73,59,19,3,13,30,54,155,47,54,42,35,33,55,65,52,67,41,1,1118
115,106,62,51,46,57,57,36,65,41,49,23,21,35,59,52,69,214,59,63,14,35,31,49,44,45,1383
116,30,47,35,55,28,43,32,21,33,20,20,24,21,40,24,58,38,58,83,169,97,52,49,16,57,1150
117,32,48,37,34,53,2,102,30,40,57,10,20,30,42,79,18,49,53,78,20,77,49,205,112,22,1299
118,37,61,49,17,42,50,32,40,188,43,84,15,46,63,42,20,48,35,42,22,39,63,32,92,51,1253
119,53,48,48,58,60,100,46,85,23,78,49,15,49,129,46,68,13,54,10,10,10,46,29,47,32,1206
120,86,86,70,35,42,117,142,53,0,29,25,46,37,13,46,49,62,20,230,41,64,58,54,33,32,1470
121,84,120,71,76,81,32,109,93,20,38,20,12,30,20,36,0,67,33,43,99,34,45,87,204,97,1551
122,47,31,55,23,104,33,84,77,50,51,38,162,45,53,25,41,55,26,19,45,60,43,38,10,65,1280
123,78,73,23,62,21,69,142,108,70,21,18,33,35,12,39,81,130,47,52,30,29,24,10,10,77,1294
124,79,80,32,18,105,55,97,45,40,25,37,18,67,42,77,58,3,82,36,21,77,184,70,40,27,1415
125,51,17,78,52,45,36,46,69,11,76,77,50,41,36,6,26,33,36,48,42,49,13,82,36,39,1095
126,43,27,41,30,39,41,36,27,34,88,51,64,30,55,154,55,53,41,56,61,29,50,69,46,19,1239
127,67,30,39,71,55,80,38,23,40,5,18,18,34,33,3,33,28,40,43,234,38,48,26,20,29,1093
128,19,60,84,39,76,36,17,43,63,57,15,14,44,42,23,28,31,49,57,38,123,52,26,127,247,1410
129,46,30,55,20,36,10,69,29,37,3,30,26,155,40,42,33,10,10,52,54,76,59,60,68,23,1073
130,21,21,71,37,23,59,10,24,42,16,12,22,11,47,79,21,12,180,48,53,57,43,17,60,42,1028
131,32,43,32,63,21,59,40,6,54,27,37,2,24,45,52,62,28,49,53,108,31,86,210,96,78,1338
132,33,27,40,29,33,69,46,25,16,13,126,59,36,48,51,20,42,10,94,16,54,46,23,57,48,1061
133,39,36,6,24,62,10,53,56,29,13,20,62,35,13,33,171,49,38,46,63,26,20,7,75,40,1026
134,27,121,6,47,46,62,1,39,64,29,8,44,33,9,25,13,65,23,84,72,167,82,86,50,83,1286
135,12,47,52,25,25,37,21,56,212,49,50,42,37,31,37,24,2,72,67,69,13,66,61,69,32,1208
136,65,54,100,53,90,43,36,76,31,23,0,22,49,37,40,12,58,34,77,17,14,8,41,225,12,1217
137,89,100,89,87,52,95,85,76,10,31,13,80,41,30,52,36,69,40,58,40,25,331,20,11,59,1619
138,48,58,94,34,52,30,102,66,50,53,10,25,33,25,89,29,24,70,30,185,35,11,82,20,68,1323
139,38,40,89,105,72,78,81,47,0,10,0,20,20,75,39,26,28,319,40,10,41,21,90,64,90,1443
140,77,59,35,56,67,27,36,25,10,27,39,38,55,61,0,161,24,33,66,32,54,23,124,33,16,1178
141,61,61,36,45,59,22,52,67,72,18,10,53,17,224,7,23,41,10,76,51,50,38,52,70,46,1261
142,26,21,19,34,55,44,43,64,30,34,62,219,34,13,70,44,65,20,26,42,51,32,48,42,51,1189
143,17,18,19,40,17,55,22,18,20,143,25,33,61,18,64,30,55,17,83,17,10,22,18,76,40,938
144,53,61,25,48,48,60,46,48,27,98,82,25,18,9,46,73,37,44,24,47,62,62,38,13,219,1313
145,81,98,8,20,57,87,42,25,2,45,21,40,27,56,45,47,41,76,36,48,31,52,157,68,10,1220
146,30,76,40,31,41,77,44,53,35,43,39,28,25,45,62,10,82,41,50,34,183,24,3,53,34,1183
147,51,61,26,40,27,88,55,66,50,37,12,8,64,20,30,19,16,18,203,24,45,65,27,85,45,1182
148,26,95,25,42,46,74,61,35,48,44,18,10,28,37,48,32,252,27,3,36,20,47,44,54,49,1201
149,44,43,64,70,46,4,23,87,23,3,16,5,30,67,167,25,18,84,7,105,47,55,34,76,84,1227
150,31,52,35,7,44,40,29,32,34,73,35,30,190,29,41,75,71,87,43,44,39,55,44,46,47,1253
151,35,63,23,39,18,20,32,39,43,29,187,18,24,53,33,43,57,49,17,69,46,30,55,49,18,1089
152,36,0,20,26,21,31,20,17,94,16,33,32,25,48,45,31,23,7,13,26,52,48,29,16,36,745
153,22,42,8,44,30,30,25,54,26,15,165,43,57,61,27,39,34,26,52,38,59,47,55,7,39,1045
154,97,59,56,22,69,45,60,43,30,26,31,29,190,20,14,58,29,55,41,41,35,39,34,33,37,1193
155,67,62,82,49,34,67,37,66,2,23,50,17,23,18,205,29,45,79,38,19,41,17,47,22,67,1206
156,84,81,73,72,95,77,94,61,20,33,30,18,40,70,29,17,162,53,0,30,34,62,58,62,16,1371
157,32,87,78,68,123,69,143,97,49,23,18,17,60,50,20,35,26,28,223,42,15,52,33,56,100,1544
158,26,54,109,68,61,48,98,63,50,14,41,50,16,27,38,70,31,48,23,23,231,30,23,74,77,1393
159,48,49,98,87,39,71,134,121,50,7,36,5,46,5,17,49,57,47,17,69,13,14,279,60,25,1443
160,27,53,89,39,40,58,78,38,27,20,84,50,19,9,38,24,70,41,52,84,10,69,19,36,226,1300
161,33,30,35,79,52,20,5,38,0,184,49,20,46,22,106,48,30,53,59,20,36,46,29,21,40,1101
162,28,30,32,20,25,61,42,10,13,98,14,133,11,30,42,25,58,7,39,28,15,60,27,26,22,896
163,63,29,66,20,34,52,12,28,49,25,60,13,12,135,18,6,41,74,31,49,60,30,3,84,42,1036
164,73,26,43,38,41,48,19,35,32,33,30,12,45,27,24,146,38,40,52,40,24,82,27,45,32,1052
165,54,57,17,33,36,26,47,31,17,23,41,20,18,40,41,23,35,198,40,25,56,52,63,34,21,1048
166,32,58,59,22,98,47,85,59,8,2,31,20,15,35,54,51,43,23,0,219,14,43,46,73,30,1167
167,24,35,42,20,55,101,64,27,33,43,25,16,79,23,61,46,52,20,51,53,30,226,84,20,87,1317
168,11,76,71,66,64,82,61,51,71,18,30,30,11,52,33,50,46,74,79,16,52,33,30,126,38,1271
169,10,37,30,41,16,14,43,13,190,13,10,43,34,61,43,19,81,42,66,68,56,0,58,33,10,1031
170,52,83,156,56,48,64,41,51,23,19,13,45,25,34,0,23,103,22,40,30,221,51,44,17,18,1279
171,57,95,45,61,71,83,65,35,20,29,20,26,28,11,16,220,72,33,12,91,23,50,68,75,64,1370
172,65,94,46,62,63,49,39,21,35,0,140,52,14,21,72,28,41,37,31,23,54,14,31,23,45,1100
173,24,55,51,85,90,74,92,53,20,33,33,19,26,33,68,6,15,32,36,48,54,22,192,68,20,1249
174,66,64,103,87,51,88,66,39,20,63,75,14,25,53,9,25,9,204,81,70,39,73,43,18,25,1410
175,51,74,55,66,91,63,41,69,0,23,20,49,165,47,67,47,55,39,10,25,48,62,40,19,40,1266
176,31,34,83,11,39,60,51,40,34,18,21,34,23,61,57,29,47,50,10,14,59,26,59,36,238,1165
177,61,39,50,40,45,67,73,20,9,13,13,20,35,10,20,24,31,37,44,242,54,35,71,35,13,1101
178,51,41,41,48,36,49,38,34,28,26,26,16,58,24,143,68,45,32,67,49,38,26,10,69,45,1108
179,47,48,51,14,46,66,20,34,32,121,45,45,33,31,33,41,45,17,89,11,55,33,66,44,59,1126
180,32,11,60,69,8,62,23,54,32,98,49,42,23,35,30,22,40,55,33,46,73,138,61,56,33,1185
181,20,63,38,47,11,37,23,60,60,17,22,14,44,22,26,30,165,56,29,48,65,23,46,60,35,1061
182,37,46,16,36,15,30,26,41,52,20,30,228,49,42,53,66,4,29,36,23,60,44,40,45,75,1143
183,61,78,43,26,39,25,56,39,13,29,52,23,43,36,30,70,52,37,40,70,49,44,54,232,94,1335
184,46,21,23,49,35,59,29,34,28,53,54,17,0,38,20,45,17,82,223,87,80,17,72,20,37,1186
185,12,39,32,29,34,56,59,18,10,3,7,25,42,170,47,51,20,81,13,13,55,46,29,48,10,949
186,45,55,19,39,21,10,16,34,163,48,54,27,8,13,13,55,2,88,19,30,32,67,31,59,22,970
187,61,107,76,50,104,99,88,60,23,35,28,10,61,39,27,35,21,26,52,21,38,43,122,58,77,1361
188,42,131,117,61,70,93,86,93,10,43,41,20,20,33,20,19,30,65,54,233,70,46,45,52,35,1529
189,61,36,78,56,42,49,52,51,10,23,27,37,54,33,45,25,123,48,80,13,48,35,57,40,50,1173
190,73,44,45,20,50,56,59,40,10,7,10,48,17,132,70,28,37,45,30,37,24,41,43,56,39,1061
191,24,27,40,72,57,30,38,30,20,38,185,36,20,13,10,61,10,41,34,37,40,45,16,33,50,1007
192,72,12,50,90,67,19,40,65,20,23,20,41,39,20,27,21,34,60,42,61,18,10,33,52,259,1195
193,59,18,73,88,65,78,79,57,20,13,16,8,16,20,16,42,8,13,30,34,55,126,76,88,30,1128
194,58,42,48,69,48,44,41,7,66,45,44,58,21,43,18,30,37,60,147,67,76,23,69,40,10,1211
195,39,57,33,48,37,21,57,20,37,93,30,3,25,37,25,158,21,47,3,43,39,10,36,51,29,999
196,64,51,19,24,28,56,34,67,20,24,38,23,198,51,44,13,55,41,53,15,26,46,30,48,34,1102
197,41,23,35,36,43,29,44,24,31,128,51,42,13,35,68,44,66,45,71,26,53,44,38,30,9,1069
198,42,10,35,10,18,46,27,40,64,88,4,64,13,50,31,24,47,76,47,40,13,58,55,162,104,1168
199,17,23,66,18,46,67,26,35,52,59,29,15,18,33,20,21,46,69,36,84,196,88,68,9,85,1226
200,19,32,9,39,4,48,39,60,59,22,39,39,46,31,16,43,96,199,62,57,13,64,37,10,26,1109
201,38,47,24,50,33,32,11,34,41,23,27,16,2,39,152,64,65,19,43,70,0,54,66,44,40,1034
202,7,26,10,22,30,45,31,29,31,10,30,129,46,45,23,59,31,0,50,82,57,3,47,49,73,965
203,13,54,3,59,47,19,26,21,93,35,31,10,85,30,23,36,36,42,0,51,15,35,20,31,50,865
204,104,61,43,42,57,80,68,48,43,31,28,4,28,50,25,22,45,43,212,35,50,29,40,24,9,1221
205,79,36,47,37,38,40,98,92,30,18,25,151,41,93,65,17,42,46,33,72,59,26,40,27,25,1277
206,108,72,72,51,84,33,97,93,14,33,35,13,41,16,6,52,14,39,59,27,85,230,54,19,60,1407
207,68,62,36,76,62,58,65,69,40,10,4,10,36,36,175,21,59,38,62,46,38,3,77,31,42,1224
208,61,41,80,37,53,70,111,53,30,55,34,40,30,38,23,49,14,50,57,37,20,31,39,70,167,1290
209,60,56,34,71,72,60,79,41,0,39,24,57,30,50,16,31,36,229,86,53,39,61,47,22,8,1301
210,46,76,49,58,34,21,48,72,13,33,175,50,71,37,61,43,56,33,41,62,14,27,30,37,30,1217
211,70,42,39,64,66,45,68,17,37,19,13,37,72,32,41,18,34,30,70,70,160,102,77,17,16,1256
212,44,51,52,57,57,35,35,35,10,59,40,29,39,185,52,25,40,17,29,31,50,99,50,10,29,1160
213,47,31,86,74,29,22,31,6,15,43,2,23,23,23,61,38,29,44,50,73,27,61,50,120,36,1044
214,50,34,62,60,26,41,64,57,20,11,36,64,8,20,30,18,168,29,27,54,21,77,19,3,50,1049
215,10,13,15,35,42,41,33,11,23,160,65,41,34,12,16,63,3,57,68,11,18,30,31,20,43,895
216,17,60,38,52,25,21,25,36,32,98,69,68,34,64,24,25,22,35,45,135,52,31,20,47,19,1094
217,17,73,41,15,36,19,26,48,40,65,44,22,197,52,43,22,40,23,43,3,11,57,38,42,20,1037
218,43,60,34,46,53,50,62,29,65,55,77,20,3,21,58,26,53,9,47,30,24,114,208,35,51,1273
219,49,49,43,20,11,63,30,36,18,23,25,27,61,69,28,175,44,82,30,28,25,24,31,42,64,1097
220,19,46,55,52,18,15,33,34,174,16,68,33,44,28,41,23,50,34,48,53,25,32,32,22,49,1044
221,65,88,99,74,35,31,40,48,3,67,10,16,200,37,39,47,13,20,49,33,46,32,49,20,28,1189
222,65,76,30,69,114,70,18,41,30,33,47,10,37,13,23,40,184,9,19,66,22,50,116,58,45,1285
223,58,99,57,26,158,101,41,70,50,23,10,32,22,24,28,70,53,41,27,58,235,25,21,147,65,1541
224,83,87,25,42,176,76,46,45,60,13,46,20,30,30,27,40,36,45,14,55,18,58,10,68,221,1371
225,40,70,72,56,50,94,105,95,18,41,27,215,14,20,29,20,26,60,74,44,20,56,83,37,19,1385
226,25,37,66,59,26,56,48,38,51,13,12,33,23,34,34,179,38,44,74,15,24,34,73,66,33,1135
227,86,52,51,34,13,62,73,57,26,33,0,15,33,12,47,17,31,25,46,135,25,47,73,33,59,1085
228,121,12,80,83,53,43,60,36,10,23,30,18,16,49,10,35,79,53,39,43,42,17,68,298,18,1336
229,39,40,36,52,31,57,62,45,21,23,174,50,17,67,12,10,61,76,16,10,51,16,63,23,30,1082
230,38,21,47,38,24,76,50,71,42,52,31,46,30,74,155,59,56,27,32,40,42,58,56,28,34,1227
231,37,55,51,33,24,33,21,47,32,51,17,26,39,10,43,30,24,50,189,46,42,45,19,46,67,1077
232,75,26,35,13,58,35,13,57,36,63,113,71,42,62,10,22,41,30,33,40,26,34,159,26,40,1160
233,37,20,30,18,25,18,37,35,51,93,45,35,25,15,39,60,6,43,34,14,40,40,23,25,56,864
234,46,44,28,36,10,0,56,0,33,98,28,4,39,142,54,36,66,64,68,77,35,40,33,0,22,1059
235,17,79,37,42,35,59,56,17,75,3,51,40,20,33,20,40,52,178,27,11,79,30,43,34,63,1141
236,33,88,42,63,23,21,50,13,49,32,33,44,30,0,36,36,34,23,56,25,69,186,35,43,97,1161
237,37,76,28,42,25,63,8,23,174,13,21,41,24,30,51,64,23,10,53,40,50,16,30,30,46,1018
238,39,73,76,60,139,83,118,29,13,66,67,40,7,10,3,0,39,70,41,194,53,119,22,72,18,1451
239,71,88,71,52,61,92,29,50,20,41,26,31,30,163,42,69,29,38,43,19,36,92,83,47,74,1397
240,57,56,106,57,46,56,148,86,10,53,0,50,10,3,51,53,48,14,16,10,17,30,45,54,195,1271
241,79,78,38,58,78,58,96,44,10,33,35,86,36,32,27,52,33,73,246,46,57,20,108,67,13,1503
242,83,82,43,32,39,69,54,57,20,48,20,30,158,62,43,24,36,15,3,73,57,21,55,0,20,1144
243,48,66,49,76,82,43,35,118,10,38,56,25,3,53,39,10,16,33,18,27,49,65,66,199,30,1254
244,77,29,36,70,47,20,52,110,40,79,20,10,2,53,14,35,26,210,38,13,34,35,47,43,29,1169
245,108,47,42,27,48,29,38,35,40,3,30,111,36,41,28,20,30,33,51,56,59,63,10,20,52,1057
246,71,33,17,65,19,40,57,15,10,43,17,23,36,74,20,23,13,0,16,31,26,50,175,57,25,956
247,42,38,53,83,48,25,51,51,25,30,20,26,10,5,53,20,194,26,16,0,91,36,13,44,53,1053
248,20,24,45,18,39,38,26,27,31,30,209,40,52,60,46,31,31,51,25,18,43,10,20,26,23,983
