node,dir_0,dir_1,dir_2,dir_3,dir_4,dir_5,dir_6,dir_7,dir_8,dir_9,dir_10,dir_11,dir_12,dir_13,dir_14,dir_15,dir_16,dir_17,dir_18,dir_19,dir_20,dir_21,dir_22,dir_23,dir_24,dir_25,dir_26,dir_27,dir_28,total
24,10,6,15,27,11,127,30,50,86,115,194,38,65,34,10,304,20,41,24,34,122,29,63,5,10,25,28,7,27,1557
25,23,17,18,41,86,48,9,103,36,59,54,3,37,38,4,83,135,7,42,50,83,46,36,33,55,46,56,61,40,1349
26,25,8,43,40,77,31,10,54,22,51,121,29,60,14,34,3,26,282,37,44,0,16,53,18,32,15,54,36,18,1253
27,45,10,63,38,10,50,47,27,19,49,117,50,30,81,32,30,23,78,96,14,4,32,31,143,55,14,37,82,83,1390
28,0,95,120,24,37,268,27,28,35,24,96,10,40,55,38,48,45,34,43,125,23,48,43,57,7,33,38,27,57,1525
29,178,74,29,189,51,52,55,28,10,40,172,41,15,21,53,70,25,23,26,37,118,20,144,82,34,117,96,23,202,2025
30,77,57,47,30,24,34,30,9,50,34,86,33,74,52,53,47,76,17,10,21,54,115,5,66,13,45,3,17,24,1203
31,37,25,30,55,31,5,20,24,33,26,125,34,30,44,59,30,50,52,46,26,37,23,199,35,11,2,11,15,49,1164
32,17,33,36,56,22,3,10,35,2,41,47,15,19,65,3,42,26,37,13,17,18,20,21,102,24,34,9,50,17,834
33,30,25,67,9,34,32,11,16,30,44,27,24,41,45,34,17,29,23,23,13,58,27,7,30,129,13,37,9,14,898
34,28,10,55,15,40,16,8,35,39,33,26,15,19,1,39,24,19,43,1,8,47,58,20,26,11,55,15,30,13,749
35,48,19,26,30,2,5,20,25,25,41,59,23,40,26,40,12,42,60,36,24,68,38,54,16,0,14,166,24,33,1016
36,37,9,56,35,15,1,60,0,16,42,81,128,28,23,32,50,58,48,41,20,78,21,58,72,59,14,48,135,22,1287
37,292,28,39,36,34,57,43,6,22,57,109,93,36,44,51,36,35,113,39,100,43,98,73,19,45,31,121,35,138,1873
38,370,92,55,90,101,96,113,62,83,56,108,47,36,87,85,136,104,108,83,122,4,108,107,117,100,105,84,89,76,2824
39,89,38,24,72,47,37,59,33,78,85,25,10,43,16,27,44,23,86,52,31,108,76,55,6,40,58,29,72,25,1388
40,27,5,2,46,3,45,55,5,29,0,7,172,8,63,13,17,15,41,7,2,14,30,9,27,14,47,48,22,2,775
41,27,30,11,12,30,17,34,50,11,41,6,6,13,40,13,1,22,51,37,33,10,146,19,11,21,20,22,48,23,805
42,15,26,63,31,17,7,15,19,30,7,32,37,134,25,18,2,5,37,13,20,23,26,6,15,6,17,6,30,17,699
43,25,24,0,13,13,64,88,16,47,59,116,46,39,11,23,27,5,38,22,79,109,38,240,21,20,65,62,11,25,1346
44,19,12,20,26,50,47,16,44,38,28,136,61,16,140,89,29,24,46,36,97,85,13,7,9,17,41,85,48,32,1311
45,60,8,17,43,33,98,21,19,75,67,197,30,36,69,36,109,129,236,45,73,54,34,16,132,134,19,155,41,36,2022
46,13,2,20,44,23,54,44,51,32,10,245,33,53,59,140,5,269,65,43,41,32,19,32,47,30,508,29,23,2,1968
47,10,34,7,25,53,78,133,42,25,10,100,61,32,34,4,6,33,26,28,35,24,86,22,83,93,15,49,22,25,1195
48,37,46,49,68,78,116,57,10,20,15,59,25,38,38,19,187,34,1,24,23,15,30,37,85,51,0,33,42,8,1245
49,51,41,34,53,41,74,50,10,18,21,156,25,11,50,59,52,17,30,13,19,24,74,36,19,31,158,109,53,21,1350
50,31,38,91,28,37,13,12,0,13,14,77,159,14,21,10,7,192,61,63,1,36,29,20,23,50,49,5,36,22,1152
51,46,31,23,28,33,18,50,26,35,89,23,19,13,33,34,33,18,21,26,2,10,53,29,33,32,27,269,51,27,1132
52,40,51,34,8,61,47,46,60,39,24,16,50,25,33,71,67,22,127,54,34,28,17,46,53,59,38,70,10,28,1258
53,31,37,14,16,9,50,68,27,42,34,15,1,46,34,8,35,7,36,27,11,70,26,15,40,41,19,22,123,55,959
54,20,26,33,9,27,18,39,43,15,39,56,19,27,33,63,18,11,14,119,41,50,21,12,38,34,8,11,5,13,862
55,29,19,7,26,5,35,21,15,22,38,28,63,40,31,21,21,32,37,40,25,12,19,59,183,0,18,93,12,53,1004
56,679,15,21,45,9,141,32,78,18,4,61,61,39,93,64,50,110,41,65,165,69,73,18,127,27,44,110,66,59,2384
57,296,56,43,199,51,33,39,54,55,58,107,68,51,62,49,39,48,54,43,48,34,44,45,17,69,32,53,91,52,1890
58,31,93,27,33,34,42,23,5,15,59,56,30,45,46,19,14,8,28,2,1,28,3,14,47,39,14,34,48,12,850
59,37,41,28,15,40,35,20,28,20,39,3,41,24,9,37,31,16,122,25,23,44,28,32,25,31,43,53,62,11,963
60,19,35,12,22,0,3,14,21,10,10,30,289,1,0,13,20,19,96,18,8,74,18,9,7,10,48,37,37,33,913
61,63,21,27,10,12,24,9,9,19,27,14,12,3,469,31,83,36,27,20,28,216,21,54,22,170,25,105,30,32,1619
62,33,33,29,35,82,58,42,44,32,59,80,64,14,18,62,53,17,52,136,19,43,57,51,14,17,30,24,38,0,1236
63,5,21,16,33,46,12,77,125,131,76,78,42,70,21,22,139,57,31,17,97,52,117,55,19,13,3,53,53,63,1544
64,31,13,6,36,42,36,92,30,45,19,95,54,25,22,32,243,31,35,35,16,22,28,41,34,50,103,33,21,6,1276
65,44,4,55,124,53,60,44,63,51,18,121,20,26,20,45,0,33,56,33,100,33,4,32,45,51,70,14,36,55,1310
66,14,23,34,52,24,54,78,47,14,17,55,1,24,158,20,26,80,105,35,2,36,39,24,299,24,29,3,6,49,1372
67,33,140,47,33,25,67,78,49,54,53,102,51,46,10,43,19,56,36,67,8,0,24,91,144,38,56,201,25,16,1612
68,38,43,30,83,78,79,54,36,56,80,220,28,25,53,10,28,26,25,28,7,56,3,10,52,44,38,73,31,48,1382
69,15,31,59,49,85,23,60,30,24,57,165,10,24,27,69,28,1,18,58,37,28,86,17,10,108,28,96,17,23,1283
70,28,0,20,27,17,39,7,13,23,58,28,34,21,58,41,141,0,43,19,16,18,10,20,18,49,13,13,67,13,854
71,1,28,23,25,35,18,16,32,50,26,3,21,24,5,20,27,19,23,45,61,42,110,34,4,39,50,68,31,17,897
72,7,3,27,18,47,25,15,41,27,20,25,29,28,57,28,61,0,17,24,57,10,0,20,90,18,27,109,45,3,878
73,12,15,30,14,19,57,37,63,0,19,33,12,91,32,6,30,37,29,54,41,10,37,28,44,40,71,39,10,180,1090
74,3,0,20,6,41,12,40,27,19,16,48,92,105,24,58,76,30,58,34,56,36,86,227,156,38,9,103,82,43,1545
75,445,23,23,4,33,99,16,24,35,21,44,41,61,37,73,113,92,18,13,52,133,14,9,19,51,24,40,84,36,1677
76,133,53,69,34,51,62,697,28,56,29,113,64,43,48,42,17,56,177,60,63,53,43,58,27,58,63,68,72,86,2423
77,181,15,55,19,43,21,290,106,34,25,62,210,98,36,111,193,249,177,54,66,258,188,89,87,20,36,124,118,177,3142
78,46,50,1256,151,42,130,2,62,197,69,57,33,14,165,46,69,21,22,0,18,28,13,52,31,9,59,25,47,29,2743
79,27,167,11,16,723,16,18,5,28,212,54,10,28,6,26,5,13,36,14,54,32,12,10,22,31,169,10,40,28,1823
80,28,30,10,47,12,11,66,32,42,57,35,254,32,25,3,16,7,18,17,42,3,15,20,129,11,12,26,30,21,1051
81,31,159,14,5,27,257,23,39,51,47,184,69,7,27,51,38,55,41,43,36,40,0,325,10,122,44,116,10,83,1954
82,250,14,15,20,48,80,41,86,27,48,57,17,19,54,34,54,30,13,48,97,107,182,24,42,24,5,20,52,27,1535
83,21,5,4,17,48,109,107,63,61,40,53,7,33,75,36,203,11,31,16,12,132,0,5,14,135,24,226,41,21,1550
84,14,23,31,41,30,122,55,50,60,8,163,19,78,21,31,46,31,18,27,11,20,80,17,24,30,305,169,39,17,1580
85,26,45,88,39,41,78,68,92,57,16,102,20,11,34,92,36,64,43,15,30,24,12,10,64,27,68,75,25,21,1323
86,33,9,53,34,141,48,55,25,36,40,186,26,25,85,27,49,53,16,58,33,56,13,82,45,41,10,37,5,22,1343
87,90,47,76,51,39,61,44,46,24,11,78,25,7,24,30,45,3,32,33,60,60,9,32,40,3,34,116,49,29,1198
88,60,87,124,20,67,13,21,18,21,16,69,21,32,42,28,37,16,35,13,16,55,40,31,123,48,13,145,21,39,1271
89,21,25,25,25,44,25,16,25,29,76,0,89,37,4,36,53,34,64,43,41,17,49,18,33,55,88,170,36,30,1208
90,25,28,18,13,49,36,10,10,19,62,15,37,50,2,22,13,51,30,12,40,36,73,32,83,6,44,25,16,20,877
91,21,42,44,27,39,8,21,134,88,46,30,27,470,34,0,18,42,48,10,179,20,51,60,18,23,40,27,47,113,1727
92,34,115,0,29,50,20,16,24,17,49,16,145,78,45,109,50,60,39,40,20,47,53,39,20,81,36,44,47,61,1384
93,24,193,23,31,24,39,7,9,8,19,76,1,16,42,25,9,18,30,136,191,37,32,31,83,8,11,71,29,15,1238
94,349,101,6,20,75,111,8,0,37,12,47,8,31,69,93,46,36,79,19,12,20,45,11,52,93,20,59,35,117,1611
95,402,261,85,81,80,106,81,93,68,43,206,59,78,68,10,0,57,70,92,82,18,48,63,45,115,58,29,29,81,2508
96,46,119,117,39,38,62,32,28,60,37,14,46,40,20,196,21,39,31,24,29,17,3,24,182,49,13,20,111,64,1521
97,51,59,68,10,16,26,53,36,27,25,20,12,36,28,17,18,11,33,129,21,34,32,56,27,161,28,44,20,39,1137
98,13,3,34,14,1,0,10,12,19,43,31,9,24,29,43,17,37,26,103,8,3,90,95,32,26,30,30,9,4,795
99,18,19,12,30,50,34,16,59,64,41,1,11,18,63,36,26,13,15,13,10,13,16,23,13,55,28,174,25,35,931
100,10,34,24,20,27,91,43,122,161,38,150,69,10,23,35,35,0,59,63,125,53,21,37,6,63,45,74,59,42,1539
101,29,14,5,18,56,51,48,66,88,50,152,70,23,45,42,33,11,4,23,29,113,61,18,53,28,44,90,42,66,1372
102,51,11,26,26,42,50,60,47,89,153,159,34,11,53,10,72,10,15,42,46,44,40,58,15,11,45,191,33,21,1465
103,34,30,43,16,138,90,118,74,29,10,100,16,45,34,27,28,27,14,6,0,34,19,77,77,11,64,113,0,40,1314
104,40,59,119,65,37,85,148,49,59,23,74,15,13,6,35,3,126,28,58,16,45,37,40,86,10,85,51,46,15,1473
105,78,51,83,61,128,74,52,15,35,74,189,6,45,52,39,36,20,40,46,10,66,21,27,46,30,32,106,21,10,1493
106,45,20,31,58,108,55,13,42,34,62,130,26,32,1,31,78,44,14,48,24,20,36,51,42,31,40,238,24,16,1394
107,44,39,44,74,28,31,325,105,65,36,93,55,103,22,22,120,124,3,14,63,63,44,35,40,51,21,18,97,80,1859
108,22,0,0,30,14,156,65,199,84,346,31,248,20,14,23,96,7,28,58,13,49,46,63,32,37,51,14,81,115,1942
109,30,18,2,27,7,73,106,30,75,94,317,41,83,24,57,54,9,26,57,58,23,15,21,38,16,30,53,41,119,1544
110,42,27,50,8,42,14,12,30,131,60,45,18,34,108,10,32,16,21,26,20,6,46,34,48,10,33,18,59,148,1148
111,28,25,9,28,32,25,20,19,48,105,21,20,67,31,31,40,48,244,20,44,136,10,30,18,45,26,115,51,37,1373
112,501,161,53,17,644,690,55,2,93,9,246,28,93,72,121,90,51,162,164,42,183,124,78,113,30,20,83,29,65,4019
113,553,31,19,33,19,66,26,15,45,68,44,44,30,36,57,3,20,17,7,7,75,130,20,59,23,310,42,37,36,1872
114,117,56,67,28,78,91,45,51,44,43,83,43,54,28,33,45,28,53,42,31,36,50,42,34,54,56,10,24,32,1398
115,56,136,59,57,69,58,7,26,12,63,20,47,10,0,31,10,48,32,24,25,51,104,57,36,37,20,87,24,38,1244
116,48,73,45,49,34,9,78,30,35,45,34,30,15,38,25,61,10,40,54,31,11,15,14,111,25,59,81,8,16,1124
117,37,81,29,43,28,23,21,11,1,26,25,15,32,42,31,26,29,55,17,36,49,0,33,25,46,17,95,25,29,927
118,25,27,19,14,25,21,37,49,34,23,3,91,94,25,10,21,7,15,10,31,28,14,31,14,16,41,25,28,35,813
119,12,43,36,13,21,65,64,61,19,132,76,23,20,47,43,20,40,82,10,43,96,16,39,31,8,48,168,15,25,1316
120,35,25,21,19,92,93,59,36,41,105,162,56,39,0,15,64,24,26,77,21,85,51,10,30,31,47,180,10,14,1468
121,20,27,29,54,64,65,122,9,93,44,114,25,14,43,0,12,32,20,41,49,51,68,66,30,32,43,147,53,20,1387
122,24,27,7,67,67,76,79,56,44,22,41,21,11,3,37,1,56,17,186,23,100,0,81,43,98,12,86,27,18,1330
123,3,21,43,64,42,135,141,451,190,170,184,101,157,48,17,67,41,27,20,222,72,21,10,52,100,16,15,43,39,2512
124,22,87,21,96,65,217,48,7,178,18,73,23,82,52,46,3,22,57,72,43,36,10,11,184,14,31,50,13,56,1637
125,57,49,48,64,69,141,103,206,37,27,161,31,20,13,0,61,20,36,113,8,29,15,31,82,46,15,36,120,33,1671
126,71,35,28,56,49,102,151,30,81,25,109,30,48,35,42,30,20,67,1,20,49,47,35,58,18,152,35,130,42,1596
127,1,21,22,7,27,136,34,31,43,250,23,121,19,0,73,21,4,143,48,36,55,12,77,76,79,14,145,37,41,1596
128,46,1037,17,97,12,33,125,22,6,35,30,149,109,31,14,40,136,61,41,116,100,51,60,43,39,139,103,36,107,2835
129,33,33,15,3,38,6,23,16,19,28,16,31,3,43,16,39,20,37,36,12,43,36,136,23,27,12,210,9,5,968
130,0,40,8,40,21,35,5,24,46,83,79,24,50,50,15,57,3,0,50,182,20,51,12,38,49,56,38,23,27,1126
131,20,20,12,10,21,10,26,20,15,52,120,77,108,13,29,45,56,22,37,0,21,74,33,37,10,22,5,46,25,986
132,289,91,134,25,37,61,41,27,6,19,80,24,139,115,13,62,57,11,13,53,36,32,84,22,74,43,150,53,17,1808
133,187,64,86,65,87,123,64,87,120,75,63,49,57,88,19,78,68,56,71,77,16,1,75,53,120,59,89,116,54,2167
134,96,78,100,36,35,20,33,32,51,72,14,15,24,2,60,15,10,13,39,39,41,15,81,54,47,41,188,33,52,1336
135,54,52,30,27,17,15,67,18,20,66,26,24,58,29,27,38,60,89,30,24,47,8,20,28,25,47,236,14,81,1277
136,48,51,12,42,37,41,37,72,56,68,47,22,33,23,15,26,10,14,32,59,30,21,26,48,262,92,60,56,112,1452
137,35,36,31,16,45,25,24,31,49,31,33,1,9,18,31,25,104,47,26,30,39,68,18,46,23,53,108,11,45,1058
138,12,34,30,30,41,11,54,49,38,48,124,81,25,9,67,43,3,10,45,33,23,64,25,97,9,57,49,37,20,1168
139,28,49,30,25,43,214,303,162,57,145,95,14,162,19,21,59,26,14,47,47,29,43,91,47,52,10,62,65,42,2001
140,37,0,1,30,62,38,141,21,314,55,136,106,10,25,130,43,12,22,39,20,41,165,36,30,16,0,18,33,118,1699
141,7,26,29,1,49,168,86,170,64,129,81,18,95,33,10,179,19,8,40,23,18,54,132,10,34,48,46,3,30,1610
142,10,35,72,68,40,117,47,80,64,88,102,109,25,0,102,39,153,23,23,10,20,70,21,15,26,0,44,79,76,1558
143,25,23,48,54,71,43,533,33,70,62,135,82,32,41,84,20,14,65,14,29,7,49,12,42,27,33,36,76,56,1816
144,625,119,95,41,70,105,35,10,8,43,187,51,84,25,62,82,59,119,50,22,123,111,30,127,250,36,78,82,39,2768
145,26,51,29,39,347,104,83,148,59,0,136,10,103,55,54,26,24,30,20,44,20,40,49,22,40,27,36,51,25,1698
146,15,52,17,120,26,89,20,22,26,75,31,208,27,10,177,44,19,32,7,58,12,18,79,42,44,130,14,9,11,1434
147,41,25,36,170,12,53,100,98,21,13,8,47,123,18,76,18,48,9,9,10,20,8,18,14,38,66,32,32,35,1198
148,44,35,36,55,6,43,22,41,32,101,33,13,115,22,18,18,41,27,17,7,30,10,138,71,85,28,29,40,20,1177
149,25,6,31,22,11,16,12,23,33,29,17,14,10,40,83,178,5,26,55,14,37,146,14,14,2,49,3,22,39,976
150,30,28,32,71,11,18,8,24,23,50,40,66,44,40,52,41,3,45,30,2,123,32,27,40,24,13,191,37,52,1197
151,513,66,60,21,47,74,11,65,10,49,47,37,36,32,45,15,14,27,76,46,1,43,87,13,23,50,111,27,33,1679
152,34,80,31,44,59,120,39,113,62,50,239,29,89,10,25,92,71,54,77,136,52,54,10,51,74,56,32,22,115,1920
153,49,111,15,51,67,31,44,6,27,56,11,18,6,36,19,20,21,42,20,24,42,65,16,11,27,23,102,78,62,1100
154,54,78,77,31,32,26,43,31,15,79,22,8,19,34,62,28,16,27,36,34,18,1,47,13,32,32,168,28,92,1183
155,18,18,22,31,28,61,5,58,24,44,30,14,53,106,24,24,13,31,48,12,10,39,17,20,18,48,21,68,9,914
156,15,2,24,25,176,52,79,112,85,30,32,27,67,20,39,78,11,11,12,27,61,26,20,34,57,37,37,59,62,1317
157,22,47,22,23,14,215,40,112,98,84,106,1,19,77,35,17,7,96,102,45,11,10,38,50,81,0,30,34,31,1467
158,18,1,1,17,20,135,84,122,169,116,88,29,48,35,76,32,0,84,10,44,38,33,80,20,15,53,21,31,7,1427
159,33,11,45,22,49,190,117,62,68,229,149,21,24,49,0,9,8,36,47,33,64,25,27,158,23,24,28,38,22,1611
160,45,370,79,39,60,54,131,54,61,83,175,165,119,77,81,171,324,149,98,30,59,54,313,52,158,178,67,69,67,3382
161,27,30,57,38,71,90,172,73,57,18,79,21,0,35,13,35,19,11,22,34,23,65,34,61,25,72,187,29,9,1407
162,27,35,66,134,61,78,34,19,33,21,244,49,33,106,12,11,62,4,39,9,26,122,36,100,17,28,31,13,27,1477
163,67,48,47,32,73,72,22,27,42,0,105,27,24,59,77,37,43,32,34,0,41,10,18,188,41,66,32,91,26,1381
164,74,99,49,96,55,56,16,18,9,44,161,14,88,27,10,27,112,117,31,53,31,33,59,20,18,71,57,31,45,1521
165,45,10,8,23,60,87,14,21,12,40,23,41,57,79,79,56,43,17,39,116,11,81,91,85,70,46,3,22,46,1325
166,24,11,12,27,28,28,12,22,40,63,18,34,30,8,41,34,26,44,0,2,10,1,10,21,29,19,105,26,4,729
167,20,13,31,12,30,12,41,30,14,24,43,49,20,52,27,20,10,3,39,25,57,36,39,13,51,29,103,20,47,910
168,15,22,34,21,33,23,23,11,35,22,21,25,136,46,17,18,4,29,28,22,21,18,22,51,22,46,25,22,22,834
169,7,48,22,14,52,33,22,5,48,45,69,58,37,31,14,60,32,0,6,20,13,49,40,22,62,75,107,47,21,1059
170,504,57,36,35,65,103,17,21,3,16,84,25,50,29,24,22,28,103,20,43,49,50,14,74,26,54,136,23,54,1765
171,136,53,244,124,161,96,110,86,80,87,273,42,67,49,41,16,72,52,51,81,20,65,0,27,78,58,23,30,86,2308
172,43,154,56,28,229,36,37,11,25,40,13,139,23,12,28,10,4,28,20,17,23,70,69,113,39,15,24,141,81,1528
173,17,57,167,53,66,79,122,11,14,86,101,37,14,0,39,10,40,55,82,31,35,52,35,16,32,56,86,93,94,1580
174,39,27,59,111,93,78,30,74,25,65,45,11,26,21,40,95,33,48,12,44,18,10,48,10,28,50,44,274,82,1540
175,23,11,49,48,48,58,160,27,34,67,72,21,14,27,20,18,35,75,27,11,46,23,38,76,31,33,137,43,39,1311
176,300,120,140,78,177,101,101,69,62,99,100,67,68,60,36,104,108,42,81,112,173,55,103,85,100,67,90,37,157,2892
177,4,6,36,18,116,153,59,44,80,85,60,20,15,24,159,36,36,62,15,11,83,62,143,34,28,41,68,26,33,1557
178,45,13,12,53,64,122,31,44,15,105,120,81,7,19,20,89,48,42,24,54,23,238,10,43,32,157,23,58,52,1644
179,44,31,60,33,58,80,109,24,33,30,58,20,62,85,24,72,29,10,25,1,38,15,10,39,10,83,42,20,132,1277
180,31,205,91,33,106,84,103,60,26,20,158,43,37,27,46,48,43,28,10,67,46,50,33,29,34,48,27,25,10,1568
181,145,24,25,59,43,64,54,15,29,8,39,11,7,39,55,15,0,29,21,48,53,195,21,16,122,38,35,39,55,1304
182,126,15,27,68,74,70,32,0,57,28,116,66,40,0,1,66,12,37,27,33,17,41,32,67,40,56,109,63,9,1329
183,75,28,35,30,60,14,2,36,8,22,57,24,14,20,20,0,13,25,11,41,13,37,20,120,52,40,96,17,22,952
184,1,36,57,23,31,80,48,23,28,80,15,78,38,54,32,60,36,17,19,41,20,77,20,85,0,46,183,29,40,1297
185,12,23,15,32,39,21,8,18,33,33,25,116,33,38,25,24,58,52,0,50,170,21,34,27,0,55,14,2,41,1019
186,8,20,24,4,12,6,7,7,8,35,114,44,20,39,26,23,7,26,77,24,5,32,21,13,10,17,31,5,30,695
187,0,22,24,15,33,24,19,60,26,96,44,38,17,42,0,24,145,7,17,15,6,22,13,0,5,4,14,1,6,739
188,26,15,20,33,6,45,10,29,8,76,29,90,28,30,19,31,20,11,11,5,27,21,58,24,38,31,88,19,11,859
189,574,74,31,20,10,109,56,2,20,0,106,33,54,15,28,28,1,94,115,10,50,51,34,27,36,43,177,46,77,1921
190,118,237,97,63,84,58,186,104,113,91,332,11,22,70,81,31,43,85,39,80,54,170,15,43,39,142,60,67,88,2623
191,34,94,116,45,19,18,38,119,50,97,18,22,47,38,20,14,96,22,44,48,43,110,49,52,41,14,24,50,101,1483
192,97,137,119,44,24,18,129,86,61,38,49,73,83,14,132,34,9,97,226,134,17,27,72,30,88,106,255,73,283,2555
193,11,68,239,49,28,38,24,51,42,79,60,9,90,41,59,30,33,4,25,24,194,18,96,30,18,91,189,41,73,1754
194,47,47,78,46,75,40,67,21,21,86,27,0,23,9,10,29,12,39,57,43,11,43,81,100,79,71,16,22,37,1237
195,10,29,30,22,35,69,248,42,53,18,119,26,38,5,36,16,50,28,48,10,77,43,37,108,79,47,42,58,11,1434
196,0,39,25,19,48,131,47,81,40,79,41,26,107,25,23,20,24,70,10,25,44,37,78,105,39,47,101,33,0,1364
197,63,29,23,169,28,101,71,62,81,133,107,21,20,20,140,23,30,19,117,10,67,170,99,25,54,42,30,33,57,1844
198,11,25,40,17,50,77,63,36,75,69,38,56,53,39,26,31,318,85,51,30,35,11,25,35,33,65,116,6,0,1516
199,12,11,59,48,120,57,114,73,49,34,55,1,23,42,42,35,49,5,29,12,75,37,12,21,11,69,57,45,54,1251
200,32,54,35,54,105,87,120,58,17,63,98,50,60,17,108,13,18,21,16,14,124,30,13,3,22,28,101,6,34,1401
201,64,37,36,47,40,130,25,45,18,33,108,11,10,28,21,33,37,143,86,33,44,10,33,49,44,12,20,22,6,1225
202,107,29,43,76,82,68,21,35,35,16,183,60,17,1,26,8,33,11,24,33,55,20,21,28,39,20,144,0,20,1255
203,16,5,2,26,27,81,93,15,5,122,4,109,20,35,68,163,71,36,41,5,38,48,61,51,61,11,127,60,59,1460
204,19,8,10,14,29,26,67,14,42,67,45,50,5,39,11,60,79,53,10,33,11,0,40,61,77,61,109,39,40,1119
205,11,47,13,25,31,40,60,25,26,38,76,127,10,60,13,41,3,14,50,20,57,184,53,0,42,23,49,11,84,1233
206,15,34,50,58,33,12,40,48,72,56,19,38,62,47,45,46,23,3,5,57,45,44,13,91,24,20,20,30,37,1087
207,51,13,7,21,30,33,17,27,47,70,96,189,20,28,55,25,2,127,0,42,52,37,66,35,25,120,97,13,32,1377
208,466,72,80,9,40,91,11,24,24,6,121,34,217,68,54,47,14,93,91,85,21,87,50,35,96,54,21,115,73,2199
209,101,155,181,59,130,96,50,129,71,228,214,26,19,57,11,79,50,19,131,33,41,6,100,81,81,143,166,143,53,2653
210,49,122,281,53,24,21,46,87,71,247,20,32,34,29,1,30,60,37,80,24,14,26,77,22,23,20,40,75,75,1720
211,30,57,61,122,15,16,17,28,75,183,51,20,31,17,60,82,25,68,33,30,14,16,0,23,91,18,69,28,64,1344
212,54,57,53,113,39,47,8,83,67,147,16,10,45,61,14,51,22,13,0,12,29,0,218,25,64,120,153,77,10,1608
213,20,45,61,13,10,0,2,19,92,48,50,15,27,0,98,33,33,76,38,35,20,125,92,97,40,85,25,11,38,1248
214,19,16,24,28,29,69,59,49,92,102,70,106,45,20,0,4,10,14,114,0,20,69,22,44,45,29,105,30,48,1282
215,9,24,17,37,51,50,73,39,69,111,61,37,41,33,33,20,27,34,30,25,51,30,26,23,36,85,139,52,98,1361
216,51,18,40,52,38,38,96,39,17,97,84,12,15,20,9,44,183,42,22,0,39,35,9,14,51,7,76,31,20,1199
