node,dir_0,dir_1,dir_2,dir_3,dir_4,dir_5,dir_6,dir_7,dir_8,dir_9,dir_10,dir_11,dir_12,dir_13,dir_14,dir_15,dir_16,dir_17,dir_18,dir_19,dir_20,dir_21,dir_22,dir_23,dir_24,total
191,8785,5196,1963,4574,7770,2767,285,17596,3565,5182,6735,4586,2709,4194,4789,2326,32663,291,721,5534,544,1424,801,1762,2903,129665
192,20606,9869,15884,4166,13340,7505,4054,10076,12349,5844,5852,12216,3356,17847,2309,13262,27407,11599,5856,7187,4770,7548,4035,3874,16402,247213
193,19356,10670,17437,8373,9168,5329,3050,6492,8271,6988,3832,8799,3262,8916,3968,17568,31551,9959,5583,5075,14026,3729,6019,3881,5465,226767
194,34045,21355,33424,23905,14348,7064,4135,10395,20851,4619,21064,13934,11757,2996,12978,48756,10179,5583,7069,18966,6801,4443,5209,6801,38806,389483
195,37050,24060,16788,14083,11677,18491,15680,10937,17792,2923,19542,4043,16756,6684,13825,53152,14369,10231,9183,15603,10404,9641,5524,6121,19666,384225
196,36935,21824,25992,18320,19274,13408,11975,17809,21098,19037,6938,14073,13286,23758,11155,19078,60026,4526,6598,5666,11896,7635,6489,5099,19666,421561
197,31573,26300,20835,24264,15496,12945,17638,5630,5997,15194,10323,16403,6791,20781,13138,25508,49069,3500,4997,6962,8768,5710,5406,5386,15491,374105
198,42259,12243,45287,9604,13238,5853,8077,3688,6855,12276,5335,15779,13731,22895,15875,13914,42078,5314,5001,6244,9176,5905,5549,5334,23750,355260
199,47990,7756,25577,7453,7073,6510,5350,4865,5347,2966,15124,6106,13883,9466,10575,42024,6600,6860,5361,5288,14790,6404,3979,3480,36732,307559
200,46965,9970,18922,7207,8121,2307,3563,3133,14638,3827,13564,5256,16019,5967,14874,37037,7193,3864,4223,4357,9059,3409,3613,4647,20050,271785
201,6065,11525,6499,11322,3182,8790,5613,8253,12304,4183,14562,15410,8441,3899,15370,47691,2960,3682,3105,2553,6378,2938,2516,3526,15300,226067
202,10817,16849,8198,9005,4904,7513,3035,4384,11973,3225,10537,4698,17145,3575,10962,31382,40120,5114,3800,5512,3937,4745,2868,2709,27551,254558
203,23595,12659,8350,9198,7362,687,3161,7634,4215,15168,4964,24341,2262,9802,3044,14139,32309,5280,724,2339,4562,2031,2214,4379,25342,229761
204,6948,15430,8353,2031,2286,3963,2023,2964,6167,13297,4673,2910,3402,2944,6127,6713,39428,7736,4496,6956,5749,6308,5288,11729,5788,183709
205,9076,5679,4283,2761,635,3104,3834,2952,2042,3344,5365,2676,4587,2434,3077,6441,2858,27168,3068,3758,8420,3618,4303,4893,7473,127849
206,4788,4453,3163,2377,533,997,4147,2957,1398,5624,2748,4867,3282,2251,2704,1499,6542,24081,2625,2614,2841,1304,3414,2998,5780,99987
207,4326,5992,7271,5301,239,2612,2081,1147,2747,3287,2980,2123,1415,1619,7133,3865,1185,24671,1648,627,4631,1504,2802,293,6037,97536
208,4293,9525,2642,7402,835,1866,5844,15539,2222,6268,3227,2786,9801,5032,3441,5391,30773,568,1880,8157,452,589,634,5063,3522,137752
209,20101,9582,11525,4900,4351,7758,9151,9757,16488,5282,5561,22690,2746,17241,3284,19371,20497,10225,4517,9380,6007,5823,3018,2818,12530,244603
210,15688,12835,11287,5834,3157,4993,7384,5008,8510,11497,4622,12921,3652,19933,4560,14517,41278,7428,4755,4981,10059,3522,3455,4696,5935,232507
211,28446,30355,20443,10169,5554,8388,11609,8045,23475,2072,11734,14833,14573,2163,24139,45340,10012,5229,7932,13088,6420,5681,5068,4503,35502,354773
212,38233,27616,15305,19015,6092,7909,13980,10577,17027,3639,17671,2367,13907,4489,16469,47045,12167,8095,7636,12313,10377,6924,7014,7394,23612,356873
213,31011,23318,22238,18285,15395,21714,13483,36935,17159,23464,4095,28155,12630,22438,7441,14997,50243,2553,5673,4079,7199,4675,2552,2846,22894,415472
214,27536,34715,20124,19793,9914,21723,18074,7724,5214,20105,14520,18618,9391,22318,12480,19423,45233,5003,6383,4335,11681,4145,5780,5375,13927,383534
215,30769,31433,24996,21639,9664,9878,22090,6337,8820,17652,8111,16503,14197,14434,16073,24036,54132,4223,3878,3777,7157,4874,5974,5772,15105,381524
216,25720,13241,9309,4225,12063,5642,6677,5041,5218,6695,8182,6744,8579,15174,5915,10180,38960,3097,3857,2941,2022,5899,2677,3275,3678,215011
217,35894,9642,6290,2291,8024,5527,4485,3008,9591,6955,18414,5755,15377,8175,10943,40568,4835,4126,3171,4122,7571,4956,3887,3530,26843,253980
218,8510,18488,6179,6518,8447,8975,8111,5988,12554,4829,19091,7220,9819,4521,20519,38358,6998,4654,4043,4537,7055,5779,2843,3341,21217,248594
219,6204,9055,4886,6184,6777,3867,2061,5518,7741,2763,17286,10183,16484,2674,5363,43687,17632,4124,3913,4859,4544,3734,1567,3592,18536,213234
220,21364,6551,8964,4588,10228,1070,2850,3935,4262,12937,6501,22657,4230,12556,6279,10032,35092,1963,2714,2496,4642,1466,3188,1742,21108,213415
221,13195,9605,8441,7380,10746,5684,4339,5001,3694,11165,5721,5344,1720,4500,3995,7390,26759,12922,9709,8589,9227,6742,4862,6380,7959,201069
222,7492,7705,1627,1788,4297,3438,4585,1097,3623,5758,4660,5520,7244,3366,4142,5930,3362,25661,4782,4618,9762,3561,4096,5767,7687,141568
223,4420,5607,3443,1533,4018,3230,6659,1696,2731,6230,1648,3047,2976,5056,2923,6140,5305,27153,1934,2173,2927,1706,3293,3322,5007,114177
224,31748,31039,17595,17086,24092,16332,17745,20387,10712,26451,10855,23060,12986,20453,10120,11219,22226,28153,12743,6945,7917,5360,6737,7800,16053,415814
225,6132,5261,2010,7244,8888,1860,7809,2354,12694,2397,1729,976,2641,6438,1474,4160,3374,29475,1755,1638,1464,3163,1646,1316,2937,120835
226,13757,16986,5365,10708,7855,7366,7295,5927,24969,3378,4638,17410,4562,20683,3033,9649,28764,9674,4857,5735,5893,5409,2729,1867,10789,239298
227,9249,12981,4069,5075,7587,5285,7232,5254,10127,12375,2703,18927,3690,15285,2714,18832,38023,7550,5811,4934,10930,5836,3886,3096,3102,224553
228,19064,28434,12588,16066,10112,11497,5957,9051,20870,3631,19658,10560,23841,2197,19663,42556,10282,5374,6018,18839,6326,5746,4416,5798,29428,347972
229,24733,25111,6469,7167,7858,7451,13470,10741,19073,1421,10395,3153,11163,6476,20716,47884,12077,7289,7767,10250,7442,8804,8420,6201,17857,309388
230,28080,26080,14933,7200,19804,8641,13111,31264,14573,24119,5432,18812,11843,12831,7856,15430,45383,4129,3583,6781,5203,5757,3479,3271,22014,359609
231,21268,29382,11215,17433,9968,18007,13590,4035,5305,11582,9034,17713,9153,18503,11658,12632,48539,2629,5259,3799,6823,4184,4841,3869,20481,320902
232,30623,32951,20998,16912,10206,11157,23195,5591,13247,19228,11118,17016,15220,23866,12223,22147,43659,3591,3414,7321,6390,6566,3907,3913,26576,391035
233,22167,20950,4299,7277,8947,7590,10797,4826,5401,11362,10229,11729,6968,10911,5694,17778,31152,2863,4212,2555,2589,2500,3493,1632,2377,220298
234,18162,4903,4543,4105,8819,3248,2446,3998,12935,2349,6780,8398,10176,11625,7264,10307,45171,2930,4122,2541,2823,3422,2737,3641,2949,190394
235,7442,4048,4675,7523,7113,6253,5332,9251,13043,2693,16273,2999,9746,9535,21179,37358,4666,2262,3865,3707,7730,5249,4195,4168,18048,218353
236,9643,9044,10196,7985,9627,6216,2481,13952,14631,5573,13897,3873,16091,8155,8885,39857,38559,3827,4720,4554,4025,4479,2863,2438,30506,276077
237,31744,10031,12782,11225,7656,2195,4100,3493,10746,15385,4779,20048,6680,6032,4111,6810,38787,2927,2928,3949,1570,2427,1861,2593,18599,233458
238,15811,17545,13996,5509,10707,4938,7380,5121,5367,20119,7499,7446,4614,5956,8399,8499,34683,7006,8619,11168,6738,4000,3343,8164,9268,241895
239,6969,10608,4248,11330,3546,12748,7771,6378,4300,5422,10283,7087,9983,5546,6545,2849,6816,30234,5982,4906,4833,3694,6007,4631,6728,189444
240,4727,2451,3648,3081,11672,2402,8262,1368,2836,1856,2095,2127,2775,4128,3864,712,7212,22021,3301,5349,5002,4533,2977,4004,4607,117010
241,4396,3172,6284,3539,6575,2981,5663,1302,5643,1603,4043,1890,5221,2320,2816,2810,1252,28164,1069,2152,9428,3530,2233,1743,7935,117764
242,4936,3886,4230,2112,3545,2559,4895,2114,12873,2111,4569,1990,4770,3113,2302,3384,3810,23421,367,1980,8630,653,1483,1339,5208,110280
243,20798,5616,10315,7917,5118,6848,6828,6159,10169,18452,4313,9911,14460,2681,14667,3010,17223,30063,12285,4315,5505,5837,6122,3861,3906,236379
244,13686,4854,9019,9193,4894,7229,3747,2378,3569,23180,3654,17561,2131,17603,3218,8555,31387,8254,4192,4350,10771,3353,2635,3090,4934,207437
245,16450,12576,13444,6623,8326,7064,4117,10521,24930,3363,28759,8690,25770,2959,24717,34916,7735,4557,7270,15925,8821,7477,5540,5835,24770,321155
246,17419,14247,10244,16065,10378,5663,9222,10575,18062,4534,20454,2908,22686,6723,19868,49428,13985,6426,9534,14257,9358,5764,4558,8140,18249,328747
247,19934,6613,19553,4709,11386,3929,9849,32455,9507,22167,3174,10419,16156,9746,10036,13785,29693,3472,3632,3252,5127,3627,2866,4410,17981,277478
248,18592,20960,10545,14930,13066,10662,14600,4644,5436,15642,12595,13446,6623,11054,10874,16479,39882,4712,7294,3075,7426,3907,4185,7106,34957,312692
249,25460,22224,23367,23503,14646,10509,22296,4413,11225,13598,9984,20157,15214,17057,9531,15289,42379,4348,4424,6191,5266,3858,3090,3480,16012,347521
250,17238,11829,7838,7332,13148,8930,11080,5859,8165,14230,10725,12247,12012,17238,7974,12505,59579,1643,3432,2570,2364,5372,4129,2418,2584,262441
251,22334,4595,12083,5426,15021,4399,12908,4170,10774,13473,11782,13309,10188,9523,8077,18087,34343,3521,3405,2130,2117,4385,3498,2992,3144,235684
252,21477,4462,8439,6114,6150,3634,7501,6229,6474,4256,11592,8845,7808,19541,17159,14009,23247,2896,2860,2906,2859,3774,3850,3789,4428,204299
253,6306,7468,3946,6895,9520,6653,5585,621,15267,6455,12275,6395,15112,9475,10235,27566,29099,6526,8561,7527,2256,3082,2170,2474,24398,235867
254,17731,15257,11630,16533,8785,1216,12993,3163,8474,15318,2600,25406,3200,8313,6418,13421,37576,4467,2312,4192,3560,3017,2980,2300,32012,262874
255,33689,27719,21475,13356,8872,4018,12578,5628,39046,13161,4687,9149,2812,4261,9167,8444,21588,8418,7593,7417,3277,5033,2643,6913,7366,288310
256,54239,60460,52546,48249,34435,38232,38617,24651,18125,20824,34534,17724,16819,23821,40765,23541,20729,16047,12638,15083,24366,48127,35876,11840,12241,744529
257,33334,42395,24154,34368,42570,44889,31624,29752,24245,23991,32251,14905,14469,17598,45561,18860,18135,10561,13564,13608,18016,37363,20337,24119,8668,639337
258,33789,26120,26979,36411,28710,32332,33842,27697,18499,55704,37085,10609,13856,17353,48616,10107,14362,11443,11231,11181,16077,31970,29661,21462,10653,615749
259,63356,36149,35758,37919,32565,35663,40975,48540,47617,25753,21352,28536,28696,25408,60221,23196,22622,23054,20563,28013,23655,26112,35853,34228,11551,817355
260,21725,27600,44479,25196,23707,61992,25301,33272,23863,74710,28673,14757,14294,42681,28577,12165,13168,13851,11893,11893,14806,26073,38633,28504,10392,672205
261,26766,20920,41233,32462,25233,53492,32145,43183,21892,36949,27516,11773,15359,35559,24912,9639,19185,15881,13299,11372,13692,37080,39870,23635,9532,642579
262,38791,31683,46993,37055,41005,55193,35590,41198,20464,63940,28148,17030,17770,41952,32117,10130,13494,15207,17496,14632,17706,32076,30822,20998,7002,728492
263,44760,47940,38466,41120,35062,48174,36039,34323,40681,55528,31718,20926,18764,29854,26042,17538,15048,16897,19174,15861,21294,33559,29948,17697,10308,746721
264,68905,36181,29522,20826,20120,39771,38689,20749,14371,55439,17001,13813,22383,33219,28566,10339,11804,20859,15919,15726,22327,30982,28144,23853,15563,655071
265,38895,37683,17403,18229,30876,41355,41995,21428,14915,47022,15944,13615,19939,37420,32713,24586,15649,16846,14944,14993,18289,36012,38052,16491,12064,637358
266,31750,41503,40146,24087,24746,34244,37502,23568,13386,40282,17187,17436,16892,39235,27986,20590,14328,22719,17145,14282,16375,31827,36281,19902,15033,638432
267,37286,34136,29038,36910,29354,27082,27294,31895,22481,51250,20382,21226,20193,20125,32637,19887,12168,23112,17942,18401,24258,34017,28537,17695,13579,650885
268,36488,27552,27986,37243,17092,58694,33626,33296,26056,45119,15656,15696,15659,21921,41392,29041,20583,14513,15733,15671,23119,35140,29811,13172,10756,661015
269,35716,35763,42476,44399,37796,47335,21803,32073,29250,46575,15863,15502,16533,22466,41433,25009,29405,20470,13664,17689,19777,40709,23363,19655,11527,706251
270,50171,40054,38389,34790,26348,22171,22204,25654,29612,46546,28297,18774,17801,22745,38965,29878,20587,18770,26920,20537,29082,36752,27713,22111,13480,708351
271,34998,47135,31051,25890,20810,17466,16688,28936,19554,17441,36717,18451,15806,28292,47180,29210,12470,15702,18383,14227,26197,45951,33998,13477,13779,629809
272,31431,44791,29936,35245,30390,15382,43765,36570,19087,37823,38717,19010,18844,21891,46835,40991,18217,18847,20701,18295,26422,58822,41418,21523,14334,749287
273,16805,38742,23635,17896,14499,7941,21793,31190,9305,15797,31239,6507,8136,9592,20843,9152,9163,8629,7514,7881,13154,19824,18113,4983,2483,374816
274,16035,31099,36729,27065,8283,6997,16301,23073,19362,32501,33954,8127,9393,12889,16932,13369,9396,8063,9949,9007,10939,20492,14403,13353,4720,412431
275,11753,28125,31339,26167,24574,11831,8495,11061,17193,27776,35102,10664,9049,8611,24986,9400,5992,6827,6769,6988,10500,19260,19255,17892,6585,396194
276,44119,24772,41247,18723,21123,25353,14861,37606,33621,19212,12600,18456,13021,16124,25239,15120,6515,16041,14461,15709,12730,14956,20473,24592,9200,515874
277,17742,8791,33042,28750,32390,13456,24277,28214,22415,41540,12225,6724,7218,28483,12474,8521,7842,6524,6793,4738,5710,13474,18389,18046,6049,413827
278,44445,18783,37920,14719,18132,22394,26290,29007,19311,32201,12999,7864,8644,27463,14996,13035,8298,9983,8282,11576,8839,26295,23642,17936,12716,475770
279,25918,34564,26426,21756,17406,18140,18137,46110,34836,61482,18660,12760,10872,23140,19575,9009,8410,10374,10926,9958,9841,21316,17363,17958,5076,510013
280,82592,30902,37180,29596,42198,23443,28759,23315,28877,52202,19838,14480,12367,22994,18823,11034,14714,11090,10671,11923,13694,19845,20579,11174,6958,599248
281,64624,27899,31479,58522,52713,19243,31598,18691,10497,48824,9694,9558,15289,23665,18193,9336,7127,14608,6595,7948,14440,27288,19350,12180,9935,569296
282,53471,24851,28371,37464,41112,20429,30880,13756,8075,42302,13238,12680,16672,30763,22261,15138,7502,15059,9456,8672,14394,22241,18350,10957,6576,524670
283,39925,25377,30632,16966,38896,24037,23096,14076,8575,46385,11400,10055,15117,21264,17448,10626,6337,11813,8097,9536,16124,17529,20790,9633,6135,459869
284,38143,24544,27672,19274,27093,28601,20435,21411,11341,43520,12223,9454,12823,13252,26539,14939,8668,9946,9811,8747,15431,21314,23553,9640,6231,464605
285,43641,25205,30547,17890,29560,17340,14249,15262,20709,51611,10252,10729,9759,18370,26404,19234,11546,7621,11682,10259,18413,27122,21811,10167,6052,485435
286,35754,26390,26937,24955,15339,23487,11469,10733,15694,44225,12670,9632,10086,15772,22016,15446,8422,10073,9630,8008,14214,19297,13163,8156,4172,415740
287,39432,45865,13748,45206,51552,28501,32955,19317,24659,39822,26366,11986,11305,19133,24935,17451,10027,13705,14459,13360,22019,24582,22517,13088,8572,594562
288,55459,30881,26025,36358,33518,39417,20512,19421,13994,15907,43634,16222,15409,23979,28920,19548,12743,16725,11505,14744,25348,28357,18821,10470,13052,590969
289,52840,20518,16400,16202,16044,8868,5521,6947,2120,8236,3870,2982,4973,2886,2949,2941,3827,7500,2122,1997,2653,1648,2275,6937,2277,205533
290,25901,13022,10355,15950,8495,17389,3495,2661,2177,5203,3571,1875,1050,3786,2724,1924,1810,3132,3092,821,1771,392,1485,1871,490,134442
291,21384,20493,15342,21608,19957,9825,3215,3162,2467,3009,1419,4299,7193,642,1954,2460,1391,6266,7323,6615,8204,4645,8503,6601,18004,205981
292,41705,16323,13514,20618,20475,6457,3649,6373,2986,2598,3084,3397,4847,1632,2026,1645,4740,5770,7126,7900,8315,5177,7208,5306,10492,213363
293,48633,26658,16674,31353,19030,9943,3203,4315,4146,4331,4649,2899,4365,3167,2191,2901,6008,5478,7410,7368,4179,4647,10149,3185,3907,240789
294,39325,20316,22879,21727,19737,8607,2983,6851,10109,3220,2833,4035,7880,910,1678,725,2359,5103,6231,8368,7628,4429,11531,6091,6320,231875
295,26026,18601,19307,21360,17989,5779,2602,4395,5857,2756,10069,3768,4617,1604,3388,972,1757,9110,3168,7757,6077,4088,9179,6546,7599,204371
296,34607,25758,22212,23034,25149,5514,2717,9541,9180,3522,9382,10222,4371,1376,1878,1621,4676,5503,6451,8346,7214,5105,8687,6285,10676,253027
297,32926,23536,17213,28247,19040,5632,1927,6937,9669,3510,9658,8539,9952,754,1168,4606,4012,3676,4733,5737,6378,5275,9362,3913,8830,235230
298,56616,12329,7509,6724,10299,3477,6485,1858,3164,1251,4339,1989,1080,1405,1190,2111,1337,2459,945,2751,2686,366,2029,1509,1858,137766
299,34185,9536,6449,18675,10079,4010,3777,2176,1340,1993,2324,1687,2072,3120,3096,2332,2365,1618,1857,1967,1919,1991,1489,5475,2283,127815
300,46170,10625,2575,12760,10911,2710,5516,3402,5688,5495,4480,2777,2277,3744,1030,2407,2222,1316,623,455,1118,2859,1976,2223,1062,136421
301,34807,7763,16960,18882,23413,9108,13563,3185,3143,6575,3186,1251,3090,2477,4993,2777,3405,4515,281,435,2172,3122,1254,11074,4119,185550
302,42512,21882,21104,20949,9245,4005,2901,8491,8770,3196,10616,7074,12130,6622,2700,889,634,1695,5113,5437,6270,5465,5097,3737,6378,222912
303,32441,23104,25098,22156,10184,1476,872,8521,7398,4234,8275,5797,9926,7522,959,600,2771,1729,4867,4476,2546,3544,3701,1319,4937,198453
304,40423,23825,20638,28104,14442,2502,715,6160,9554,3523,13332,10932,12722,6647,1434,2008,4131,6413,7460,3405,5166,5622,5955,3892,24838,263843
305,30515,13680,20448,21579,12001,1549,2445,6141,6073,3215,7908,7114,10262,4752,767,1798,1619,2947,7864,2013,3877,3406,6445,1710,20574,200702
306,34445,12221,17602,21467,10280,2704,1427,3592,3397,2507,7125,4820,6671,5662,1653,849,1701,3841,4446,1552,4613,1366,5439,1416,19803,180599
307,62577,26527,34759,36906,1461,1862,9784,6151,6759,15456,10940,11719,8312,723,594,2714,4486,6322,2416,4326,3794,2871,8500,24110,34707,328776
308,54725,15638,12157,20797,13021,1544,350,2305,2676,3311,6768,9047,10371,6899,530,564,796,725,5256,2335,4271,3059,2797,7222,12701,199865
309,58760,29809,31896,36562,22390,8283,3605,4132,5308,4000,6313,8814,8490,6709,20308,13647,8770,21570,10985,14206,16269,17356,20800,24409,24060,427451
310,74290,56822,31147,33316,73078,73051,48698,36938,29900,32011,8446,16959,13346,8628,14771,13615,10179,19062,11396,10889,11458,13076,10198,11304,20467,683045
311,35959,21162,32187,45428,34136,13324,5430,7823,8583,11273,10876,12660,8539,13284,14351,16606,14862,10414,6893,11910,45000,21933,16555,17451,11115,447754
312,60650,49920,45091,37172,72868,64797,57438,54865,50948,50823,67172,54076,49002,23799,18890,17990,13486,12859,10384,11456,11540,13655,18546,20556,14150,902133
313,49160,53211,61812,48199,35228,33166,25795,33604,56261,53711,48466,47453,42329,45620,43261,57560,42638,22334,21462,18843,42123,17775,14879,12550,12832,940272
314,50816,46546,45897,52503,46410,47341,35493,38392,58274,58885,39549,51406,50734,47506,49833,62579,39994,19168,22666,20399,38564,66800,9882,10446,14343,1024426
315,53002,49329,53211,40572,42867,34163,40672,42925,62036,47019,37013,50969,42459,41729,45776,45530,36497,21090,18959,21880,31907,46708,36682,9024,12035,964054
316,72715,42253,37272,28397,28156,36744,29324,59328,60201,52877,47090,50502,29075,34754,35264,48388,35759,20132,18682,35136,52580,40867,47545,9774,17700,970515
317,43090,33571,40136,39739,28547,29403,35584,45085,60610,55454,31523,42638,38068,27030,29690,55371,30868,22930,21608,31766,48867,35247,43449,33917,13974,918165
318,42462,42391,44031,38280,28090,29190,28420,46190,47415,65361,47134,37991,34591,33354,27265,66238,34879,21146,24485,40779,56542,64551,14387,13263,10748,939183
319,53555,44551,48878,43687,20437,20658,20226,48730,57573,54498,52174,40909,27728,27994,27483,71369,48351,25822,29893,55005,50902,12352,13396,8021,9199,913391
320,48386,38713,36551,33410,29053,21451,16470,45221,72731,55216,28515,30933,24095,22042,24981,71226,49290,26443,28764,53345,46412,37988,14568,8156,11063,875023
321,45438,48654,37815,28371,29285,29445,35913,62550,32730,39163,18823,26527,22644,25815,23852,71858,46575,24198,23798,63990,39655,35463,27474,8167,6551,854754
322,49378,33660,33696,22816,20083,24064,17818,44585,38100,35820,22719,26114,17788,29488,17902,47033,55512,32388,23389,34317,29027,29610,14694,19156,33911,753068
323,33496,31158,23322,25677,25092,28257,22840,33125,30336,29139,20275,21249,19577,23689,18228,29959,30285,22486,8087,20639,16420,18399,8290,15555,36450,592030
324,41577,50290,45223,21015,36723,34338,17756,64922,69639,42881,23067,22778,20608,20354,31079,53557,31968,33797,21877,17705,21889,40614,15261,20945,12503,812366
325,53203,48034,50900,51904,48512,42894,40879,46124,73888,68077,45589,41478,24006,18773,29622,19712,65159,32114,23001,25389,19937,24064,15618,16323,13218,938418
326,49102,35469,40666,28186,11569,10064,23694,7485,37387,49265,36696,28012,11840,14653,14926,51112,36040,16638,26188,9425,23221,14822,19923,27297,27043,650723
327,37928,32278,38541,47074,15998,18243,15121,19222,64817,42713,38668,29801,7581,11509,13319,45435,31694,8818,8711,14160,21299,10418,12352,19738,21361,626799
328,63518,26971,21653,34570,13950,18179,18364,19903,60876,38282,29704,48909,13087,59103,12923,38550,30127,8697,5049,9551,21787,18443,8172,16624,20141,657133
329,43864,37103,24851,15548,12690,11767,18969,18972,69873,48097,32623,15896,10294,13187,11040,44593,34864,12201,17000,19608,21619,17219,20169,31675,27602,631324
330,27175,27492,18575,4872,9328,4490,2736,3810,29284,25512,19007,6378,7172,6151,9708,27970,27326,23343,15376,26032,15623,10902,21198,19784,8463,397707
331,21759,9292,11112,20305,11201,7763,2745,4894,20866,28292,15794,10808,7858,8390,7063,24031,16239,18826,15012,21208,16981,14752,22845,20063,5667,363766
332,24326,9809,9118,17054,19658,14680,9763,4461,18426,25602,20386,15676,12187,12102,10354,31444,29318,19746,13540,12417,22961,4713,8786,8245,5070,379842
333,16265,14592,10061,19916,15206,12299,10950,5140,23883,30391,28532,18141,14332,9870,13602,31661,35977,17648,17795,11948,9777,5292,8525,7147,4262,393212
334,33521,2701,6650,5930,9553,8286,3710,12603,10159,11453,8321,9496,6982,5116,7762,7736,5108,5333,8552,5751,4047,8615,7929,3063,5914,204291
335,12709,4713,5971,10170,9766,7819,7262,15665,13854,13184,12635,9058,8902,11076,8258,15034,4481,6702,7399,3462,8093,6011,4195,3623,4045,214087
336,13511,4055,3524,12832,10494,10027,8685,19406,12910,10379,18233,8703,7324,8117,6364,19350,5651,10163,8489,3477,1826,5927,6106,4669,4490,224712
337,12724,2384,5232,8318,4216,2242,3889,15595,6379,11478,8385,7102,6382,5477,4370,15292,6326,13589,14293,4905,5429,5107,6531,8724,7685,192054
338,13062,5650,5127,10203,5884,3977,2766,16097,9515,8537,8666,6691,6439,3550,6253,11739,3381,6923,5382,4874,4575,5906,4543,7314,9847,176901
339,11250,4530,5219,7416,7749,7202,4594,16225,12141,7845,5819,5290,7784,5245,7053,11831,3084,5973,2303,6872,2744,8406,9975,9619,15576,191745
340,18443,3972,2775,5913,8129,8536,7679,11770,14279,9667,4141,3596,6908,5902,7594,13152,4271,4335,3578,4903,2990,373,10080,6259,17179,186424
341,14924,5237,2739,7553,5146,3391,4702,12988,15346,11312,6443,7469,6832,8398,12172,15680,8204,6513,6276,4471,8751,16780,8973,9382,4678,214360
342,13097,10114,10657,5413,10322,8190,2638,15069,16447,8174,6462,5159,4978,5855,7184,13573,5151,5634,6730,4319,2605,16584,10354,8858,4669,208236
343,26637,18857,13061,28055,18573,16041,17202,14733,17907,16614,9757,22908,7882,7348,7501,7054,15675,13367,12693,15754,12260,10983,10585,7337,16273,365057
344,15568,4693,5733,7258,3722,6482,9366,3183,18615,8381,8900,13257,5153,7252,5912,11743,6553,10417,12442,10932,11100,6717,11047,7197,7399,219022
345,15550,5744,3598,21103,3809,2146,4953,3917,6624,8356,9186,13527,1870,2510,2949,8064,6921,3905,1575,12811,7178,5618,10959,6525,4702,174100
346,11947,3720,2698,14517,1771,4774,2892,5415,20368,6911,6222,6113,3017,8373,2393,9269,5773,4431,1944,12824,3870,4390,8030,7800,5517,164979
347,14017,7106,5742,6683,6885,7362,5579,4233,25478,11819,8661,3457,3501,3726,4709,16703,6792,21196,5004,4468,3877,2934,5505,11856,12086,209379
348,18265,5017,3076,5657,6030,3397,1113,2522,17884,12864,6149,6928,7484,4833,9032,11204,4253,5881,4147,7365,8343,4629,7919,7816,7988,179796
349,14326,4781,6839,10814,7074,8162,1893,4700,17860,10994,6817,10101,7431,8458,5577,8110,5483,6897,4085,6054,5696,3344,17315,13942,5053,201806
350,11343,7835,5657,13756,12022,8261,7700,4508,12419,16209,13442,10963,9081,7484,7827,18754,7574,8480,9182,7494,10317,5387,7640,7959,3429,234723
351,16639,10580,7463,13169,9655,7566,8035,4960,19925,16943,21131,15930,15087,13161,12524,15836,11301,7862,9322,7290,3918,6109,8292,8382,4333,275413
352,19269,2895,7476,11153,5823,6136,5631,19905,10483,8789,8770,11683,10262,9948,8370,9063,2798,6152,7198,5241,5666,7578,8816,3490,5927,208522
353,12483,3391,5016,10754,6434,6866,6917,13715,9688,7444,9948,11159,9408,11956,10832,12992,4635,6537,6838,5780,7478,6773,5914,3887,4331,201176
354,13482,4003,4650,11962,8291,7540,7511,17450,19353,12658,18760,9163,5949,8484,5247,13527,7016,7012,6021,1330,1948,3814,5211,6554,6042,212978
355,10404,1844,2855,8624,4083,2890,3193,10696,8262,10371,6844,8193,5247,6164,4437,10097,6692,9162,9750,2977,4539,5726,4526,5925,6471,159972
356,11821,1510,1145,11236,5459,4403,3158,17849,6322,7917,6801,6930,8603,3297,6408,7665,7221,4147,4853,5593,3094,5467,5353,6056,6038,158346
357,11328,5506,3180,8985,4688,3312,2111,17092,7187,9818,4951,6635,5100,3827,5500,10927,3386,4246,3763,4550,1736,8649,8648,5590,9182,159897
358,13072,4945,2937,6288,6869,4655,6154,19300,13239,6740,6562,5707,8006,5315,6253,14100,4224,5145,4292,6973,5128,1751,10361,8214,10302,186532
359,11146,4411,2087,8482,5934,3676,5680,15580,10326,8334,3570,7103,6186,6336,10897,8888,5784,7491,3159,8579,9211,18426,11734,7614,6036,196670
360,15801,8456,10039,4836,8462,7948,8244,17654,16101,7980,4133,3647,4116,6367,6182,11146,5250,4723,3310,5392,3116,16895,11038,7090,3988,201914
361,20044,15204,14502,19854,18017,16734,15279,12602,22782,13007,11438,21701,8687,6539,7251,4576,12861,9316,9616,12589,14189,12227,11761,9200,15985,335961
362,14596,6016,5453,6976,4741,5095,7131,2169,18653,7597,7931,9534,3721,6067,5552,15911,6572,10037,8273,11394,8179,5897,9040,6255,9056,201846
363,10634,3552,2438,22973,4044,1343,6366,6153,12443,5021,7932,11577,1884,2726,3419,13143,5999,3912,1357,13123,5048,4905,10874,6071,6523,173460
364,12605,2293,619,15608,2347,3843,4593,3327,17007,6911,6457,9399,550,12812,2425,10976,7028,1226,3035,14727,6949,3390,4843,5118,5754,163842
