node,dir_0,dir_1,dir_2,dir_3,dir_4,dir_5,dir_6,dir_7,dir_8,dir_9,dir_10,dir_11,dir_12,dir_13,dir_14,dir_15,dir_16,dir_17,dir_18,dir_19,dir_20,dir_21,dir_22,dir_23,dir_24,dir_25,dir_26,dir_27,dir_28,dir_29,dir_30,dir_31,dir_32,dir_33,dir_34,total
365,12715,20290,44857,12147,3500,7647,34954,19918,28010,26336,23389,5989,22158,11364,17123,6000,14784,5384,13083,18337,16105,26090,8757,11373,43521,7812,12387,13226,9628,5775,5332,6727,5682,7913,4565,532878
366,20393,40819,27114,13736,24200,48612,28855,22830,7333,27742,8339,25230,5949,25235,6387,26052,33565,20626,28829,21809,21741,21949,82063,17125,11958,17461,14696,10111,10433,9431,11830,10181,8722,9576,5555,726487
367,25787,44402,18622,25929,46153,4796,2768,7662,10349,7006,14152,4833,6824,8977,16542,34838,29762,20668,23955,19583,11482,12533,54101,8290,9053,17915,8653,7773,7151,5124,7628,7896,6841,8196,6796,553040
368,20253,27663,17923,16849,29990,5560,1848,5878,4620,12672,6871,7633,8076,6722,6196,10924,24688,32617,14468,28321,12239,12926,19623,37319,8252,5149,8803,6188,8134,6277,4344,7269,4655,5469,4255,440674
369,4990,10494,3482,3043,3495,1478,1762,3546,4479,3151,2925,3364,3732,1842,2848,2394,3400,10335,2855,3903,4681,6961,2053,777,25750,1308,5809,2826,3114,1961,1017,4099,654,428,1102,140058
370,28742,9152,20309,2903,4730,4972,5224,6527,4089,6455,764,3036,10856,5161,8031,3025,7153,8629,6778,21823,16041,9168,6121,1097,45168,5308,4223,4125,3756,3151,4665,2801,2166,2630,3110,281889
371,19971,7402,12064,5730,8939,7941,5977,7321,7274,5475,3887,6003,5872,8443,9032,5161,4010,19235,8521,9741,15891,2556,20579,13951,36462,4899,7624,8648,2376,3948,5107,7976,4788,2304,2768,307876
372,34752,10429,14166,10052,15477,5903,13939,3513,14717,15575,13947,4741,9470,17987,6728,14598,29204,20489,5842,18695,39669,28850,20714,36619,5766,4691,6489,5578,5536,6730,6512,3261,6340,6632,38281,501892
373,10147,3812,14092,3576,4939,19769,3135,10720,19195,24930,3708,4261,3238,17213,4609,23653,8811,7213,22740,26366,29804,27529,45655,38352,16737,3508,12027,11318,4506,4529,9941,11949,12134,9238,19597,492951
374,9462,10696,4178,2318,3035,8083,6644,10123,2721,33242,9133,26910,4612,21133,7858,24120,11927,12839,31847,9531,24926,23201,19887,53491,16287,4574,11056,10963,15537,11280,8945,13132,6847,7427,26599,504564
375,20019,21017,26462,17773,22065,32177,6885,12454,28983,21539,5825,19978,36457,14591,51783,12470,30645,28326,72474,16803,27469,11825,37865,15900,19124,11061,17484,9629,18561,13981,14353,16905,11449,11916,38319,774567
376,20128,7473,11158,3659,22623,9625,9106,7595,6488,4999,15487,14155,11548,12619,13506,7480,2302,36377,9819,11269,9755,24788,12431,31735,42238,23159,23524,13245,19235,22200,22335,19248,19430,13426,22798,556963
377,25306,6258,16278,5285,6527,5868,9621,10141,15945,12836,3545,10201,12068,13028,11000,7620,5359,18622,14681,7183,7541,24317,36350,14729,14949,17176,14338,33419,7775,15119,14825,16330,10556,7127,24160,476083
378,14746,5643,6544,14470,3999,8758,12076,3495,9991,5143,3538,18614,6558,4459,2140,2533,4018,6789,12635,6559,8903,3722,30648,12469,9169,8593,12199,7509,19466,6608,13195,7282,11417,4293,7114,315295
379,26168,23499,12384,25202,11209,13372,12182,12316,5780,9381,10102,19298,7650,8396,7998,6835,16014,14501,7898,8661,15385,7671,33195,17466,13350,15969,15333,13730,28604,9955,15792,10126,9166,6689,9663,480940
380,15242,15191,9457,7982,12930,4898,5874,6271,10387,8931,8284,7174,16937,8654,5545,7062,7657,9552,8290,14938,7009,7624,8565,35550,6965,5027,5228,5928,9139,6442,5737,14391,4413,3636,3787,320697
381,12432,5456,5759,4478,8145,6072,6494,3725,5469,5242,2993,2908,15536,9901,10162,5246,15937,14245,7408,3287,3582,10777,4951,8685,32470,11386,10564,9359,6423,7755,7280,7854,3876,4161,7457,287475
382,30919,56466,67958,41822,34983,38611,44342,59738,82763,46065,68171,118231,81156,37190,34468,30085,23026,31876,55122,43305,49190,52277,56496,46478,39348,53373,41340,67688,53856,60523,55187,51547,34263,38574,29923,1756360
383,36792,51818,60444,86468,51884,32336,29791,58295,57691,43924,102241,110483,48628,34663,37134,28603,41742,22627,56936,41966,51917,64494,59162,43952,34100,51327,33765,34213,41175,61835,56477,31625,34160,27900,25122,1685690
384,50055,49217,46324,40812,38138,71231,49576,56779,39782,62547,68498,91855,40428,42282,44428,32577,39641,92469,17749,23389,39438,40807,39827,61330,43350,39289,36172,32193,65993,33289,24216,19012,21983,49131,38967,1582774
385,50814,30326,40361,35730,36701,59761,33494,44759,38349,56140,58730,83807,35362,32501,38138,32247,33081,84988,17572,22016,25842,28256,45272,71314,36539,42789,40536,30578,80270,37673,24290,19955,20791,57772,33123,1459877
386,43887,37440,39447,34172,34510,48509,30106,39811,30821,46174,63500,34917,37674,41718,40503,36654,39414,80899,18818,19762,39365,31627,55438,58959,31251,35638,48089,23686,49076,32740,32253,21951,23372,45253,27463,1354897
387,53286,49421,40249,44579,40681,49339,36241,48284,34440,51886,66493,45131,16759,30587,43675,20372,41798,59749,17111,17126,33283,20886,45686,41394,35786,21423,37954,21852,56935,33009,25157,24580,16894,53632,27822,1303500
388,46201,46649,47975,54895,37059,50891,27284,39271,28354,60542,49550,51442,19106,36086,37936,27028,41140,61056,21221,34913,33499,25452,58194,45659,50997,27981,42757,23037,47125,34024,25448,28511,18222,53273,31791,1364569
389,55152,59864,54144,49261,63261,35009,30441,29555,25402,38257,62259,46898,25361,68062,37582,24818,42494,64819,22692,30894,30314,28709,56632,45341,43185,20985,30550,31047,55348,31968,23207,26640,15863,27233,34804,1368051
390,52282,58237,62903,57938,87382,91625,27876,42395,62828,91850,50107,53095,42906,81037,45378,34413,53711,50746,24316,45526,28608,34970,62904,52216,50254,24351,28295,39288,46451,27116,32825,27301,21307,29007,58567,1680011
391,57771,41465,41088,27315,43577,44783,57377,26614,39700,60028,64581,24431,35607,76695,51487,37941,93121,57970,33345,80299,36280,36554,77450,50080,46897,28196,43105,47085,60335,37826,35086,31651,21739,30570,63287,1641336
392,68686,55123,42843,38731,52864,41966,66051,61033,33211,67623,46867,59336,36265,43591,42694,29850,74969,60742,35902,52111,30176,37379,66154,48982,40422,28891,38603,36783,47217,32947,33321,20677,22141,30248,58477,1582876
393,48105,39129,32104,34781,40441,41418,68136,65301,43324,77548,30105,49281,21641,36261,57664,60069,64403,46983,31145,51963,45967,57871,58055,29835,27754,45908,32513,43989,64433,31588,23852,34755,26551,29124,65892,1557889
394,48744,49189,44604,37618,52807,89474,41395,50974,45400,66027,37341,67830,27284,35387,61395,41966,50018,47875,31913,53775,58612,35425,58592,45364,43898,36776,35493,52499,72057,28110,25273,35390,22736,27576,62481,1621298
395,60520,55951,49101,31767,54031,95262,48958,51475,48348,69473,38925,65193,46962,37016,84680,61130,35606,59898,43859,45773,59116,37715,61660,56670,44416,29342,37060,64114,72083,32106,29123,36580,22598,18264,58829,1743604
396,60326,53130,52887,54922,47450,54796,42405,42925,49071,62594,72962,69482,34803,51643,43625,83587,46593,67839,42897,26613,38469,51992,87610,36981,41234,56996,26450,39441,77493,35837,28108,22617,20453,44058,69243,1737532
397,86207,98318,52879,45293,59624,46159,46840,34688,42686,46484,48325,89607,34285,41943,39643,87798,42506,65156,47594,35200,41011,44355,88024,54800,51823,32004,30785,31042,74212,34781,34187,17987,21946,48046,71403,1767641
398,82428,50517,52464,49834,42338,43466,37096,52635,46862,54181,36226,22799,33635,28174,45702,37598,41585,65628,29421,25138,36045,30853,53721,28789,22488,30525,27327,29684,65086,27628,25192,25611,22508,36527,66680,1406391
399,118481,68659,66490,55106,41786,47766,47236,55441,76836,87006,41670,48337,61018,53998,72412,38546,35569,87590,45406,39877,30112,70094,73791,41494,41977,32653,25017,24211,69119,34287,23726,17102,16019,36325,79921,1805078
400,73302,53636,48143,41397,46816,35892,40189,50008,43857,71935,49168,27413,42931,48284,62483,23893,24029,90549,36109,39372,22967,22211,79195,47294,51830,48892,22043,26718,55049,38211,21100,16370,17870,37127,57709,1513992
401,56512,44431,42492,41643,65459,39860,42219,37662,53676,42851,41871,26477,39329,36802,48120,24726,31417,84206,38347,29427,21539,28498,36538,46717,45407,24853,26844,21230,69354,26871,33273,14515,22673,59595,47457,1392891
402,47533,41783,41078,44590,45341,58677,25794,40011,42679,66391,33990,67711,36054,35719,41479,35986,27563,93662,39747,23063,27601,34062,27468,62681,46557,26128,22497,26944,69019,28425,19665,18425,23038,58589,47369,1427319
403,42619,46322,55136,47093,59066,61974,40547,52969,52341,60732,27816,47401,31263,32124,44209,31475,29934,75429,26230,20542,35252,42099,26784,56278,38859,24825,28580,29543,50971,24688,22286,14288,21860,51041,36392,1388968
404,42541,51721,56386,41826,40790,31760,34475,27216,52660,46371,31356,43450,29735,30968,42026,47359,49302,71192,23567,22804,48546,36057,36512,65288,23395,33722,41721,35865,52666,24907,27537,25957,26905,54712,35806,1387101
405,59277,71214,83553,41266,39274,37180,28359,35708,36425,53225,37545,26187,43974,27048,39030,46006,39149,36644,70984,20710,17863,39405,34136,37321,60637,26599,30620,34120,58117,20686,30727,25113,22320,49807,32353,1392582
