node,dir_0,dir_1,dir_2,dir_3,dir_4,dir_5,dir_6,dir_7,dir_8,dir_9,dir_10,dir_11,dir_12,dir_13,dir_14,dir_15,dir_16,dir_17,dir_18,dir_19,dir_20,dir_21,dir_22,dir_23,dir_24,dir_25,dir_26,dir_27,dir_28,total
144,36248,20084,24033,16104,30599,24215,6955,8033,15095,11501,24732,9173,8464,10764,7187,12078,17494,6646,7282,12711,6156,9887,8944,12240,14755,8367,8652,13203,11239,402841
145,17304,18198,18142,29123,24274,4300,4525,6310,4683,9884,29053,7268,8142,10507,12161,9275,9730,11109,3001,8813,4038,13854,14374,6172,6142,16388,6213,7828,5763,326574
146,8342,12523,16569,7814,11540,10203,11075,4661,10303,15610,6492,15430,3760,7486,9069,6919,7411,5913,10244,14821,3412,10483,15740,4094,10922,13777,9635,9938,4922,279108
147,8466,9909,19060,5370,11204,11697,10666,5282,7357,6085,7067,14232,12561,6576,13753,5998,7124,7964,8207,8829,6830,5863,3206,6938,6396,13932,10870,12561,6683,260686
148,9435,24459,30332,15352,9011,14619,12704,6392,8833,17636,4976,18239,14295,7082,4651,6100,12213,8797,9179,10549,8338,10244,16910,4877,8954,32205,14671,14805,5660,361518
149,6089,7397,7161,11102,7501,8912,6208,20130,3780,12272,16704,7076,13240,6806,5971,4872,9454,10789,6253,7747,9668,8601,3787,8088,8874,12030,5576,13633,8768,258489
150,27408,20517,16820,16041,7505,7859,6717,8890,15249,27884,24170,32655,10169,4227,23144,12802,7682,17257,4887,20827,10618,12844,18319,11441,7010,11459,23555,9542,10080,427578
151,43804,28075,21306,20074,19160,18614,13895,16735,9068,16242,29427,17139,21357,8765,14643,22328,5726,9021,17781,10270,18457,24885,6636,12250,5874,11233,12675,9336,17309,482085
152,29762,28277,10878,6796,11605,28562,22605,23168,21143,30690,23055,23823,9087,8843,8962,10264,15006,7809,9968,16625,15178,8154,3747,16385,9192,8281,11660,15864,14953,450342
153,32601,19311,6462,8610,6202,7812,21455,18832,16813,24897,6038,7756,19327,6110,7986,10237,13325,4939,2841,10038,15893,16590,12295,13189,15391,6848,18489,11383,13019,374689
154,23683,26877,7555,4773,6749,8379,5276,18625,14760,21641,9229,4109,9719,10229,20193,4478,16610,8004,15697,18439,8646,5960,21137,8614,5570,4800,21555,8771,24981,365059
155,9974,12985,11959,4727,5704,8465,7588,6094,7389,5840,9389,7155,17511,4895,14344,13402,3239,5952,3677,9527,4030,9303,5721,6894,10721,7116,1567,12376,29319,256863
156,6571,6318,15329,12205,8447,4199,7902,6975,15978,8185,5522,8323,11906,5204,7801,8434,5749,7011,5423,8886,5677,19896,11420,5294,15067,5984,5817,8523,16059,260105
157,10859,4279,4584,7803,12932,24576,20152,26988,25946,18607,30648,4068,10027,8157,14532,6712,4388,20848,10228,11775,10112,7144,11789,12102,8133,3942,11772,6508,4997,354608
158,8067,7054,5837,8356,19967,22916,23917,22458,13902,12818,35646,8106,14779,7267,15849,20919,7627,6342,5021,3742,9351,9015,4899,7765,20227,7638,6475,10386,12118,358464
159,8349,5460,9556,15701,18864,30406,29325,25257,14613,23927,12936,8708,13182,18511,4400,12776,11900,16652,9016,17196,20168,6708,14964,8820,5147,9740,25354,16725,9641,424002
160,14169,8512,12446,15797,20485,31953,21670,22890,22199,9512,29799,27363,14321,7561,4138,13893,22747,8962,12306,4789,19155,5267,15820,8945,3722,18952,21368,14765,14329,447835
161,35586,20213,18606,33982,28084,35977,28448,52146,13738,8543,25104,16577,3627,10329,13959,11973,9758,11798,5511,4883,13231,13899,17525,13529,44698,13016,12490,36661,17967,571858
162,16740,17742,16457,24631,37806,22591,18687,7769,6209,6512,33131,17764,10469,12526,9787,4912,12540,8214,10320,20358,11375,10569,13446,13588,16541,14253,17822,8212,4577,425548
163,17393,16925,20377,31434,25550,24262,4556,9202,12004,11395,29381,15385,11228,17016,11852,13863,10449,3990,13026,7371,7927,4989,4646,14186,14315,11031,13974,13875,6512,398114
164,32993,28496,34714,24533,31066,8367,8373,21051,11204,15019,14661,8970,16645,7490,4141,10478,6796,10173,13185,15767,9703,5360,31901,7828,5385,37430,11789,10927,6285,450730
165,9551,21317,7271,10725,15860,5982,7461,8873,5692,6154,5308,16641,7426,8489,13023,11560,12733,8325,15107,11841,5242,11969,8597,10354,8929,8370,8719,7626,3559,282704
166,17960,11152,7132,10279,8130,10022,23959,19684,18265,18500,9413,38887,8047,11120,31331,18246,7147,17042,5817,16310,10473,7213,2244,4728,11096,15538,14322,15463,3844,393364
167,15421,20942,11038,12605,11445,8485,20763,24509,19796,23354,22767,14265,16994,7483,7461,1725,9723,15109,15434,8021,11795,17515,9001,15909,9706,14981,14914,7334,12710,401205
168,17871,13954,19653,7903,8361,8274,19067,24231,19182,24887,37250,15338,13731,17731,18099,5011,6554,15555,11462,4481,6424,5511,11412,20445,10130,20123,17096,5007,5186,409929
169,22286,16276,19686,6266,12436,7086,16768,17047,17923,18173,18265,14629,14684,18938,13139,21413,9406,4085,5737,10561,4819,5229,14577,10065,5755,12348,18952,20407,9226,386182
170,33897,21964,22912,10267,5762,28478,15281,15643,11691,13128,24583,18185,15050,6606,10041,4215,8698,7629,15616,8128,19392,18333,11159,8306,10703,21102,19955,18150,8908,433782
171,22197,11302,7750,10585,13029,11237,7975,6817,8723,15394,25766,16671,15138,8627,11537,9719,12678,6258,11400,12111,10158,10583,8037,6881,17422,7588,3956,11946,16287,337772
172,18747,12495,7076,3348,10002,8174,5769,8023,5734,13750,6338,16335,8951,4532,5616,3119,7964,5730,11419,11013,9551,12786,24121,6821,10534,5057,7870,14528,20756,286159
173,8635,16879,10062,10512,13214,6989,11359,9120,4445,11513,11779,2994,8820,7548,11435,8012,9330,8321,16344,9934,16347,7387,5240,6684,7126,2693,9860,11881,20924,285387
174,8765,10187,17913,5323,6237,8531,6747,18329,5467,9723,11051,3541,10325,5398,11288,12176,3266,4290,10810,7790,9960,3229,13409,5654,6488,8466,7932,14071,23777,270143
175,4561,5659,10309,13895,6429,8578,9617,12163,12282,7855,8871,12027,15108,9761,6136,5966,9679,13530,9103,7135,5370,3882,7779,7853,9538,6476,17294,8828,11728,267412
176,16392,9594,8939,14411,13144,21679,21065,25225,17428,16668,32778,10516,19300,6880,15220,8175,12810,5233,11013,8860,20229,13924,10732,15546,11890,11307,16386,14293,8437,418074
177,6246,6039,6361,9417,22362,31681,28125,16406,16199,20024,28925,6364,15964,13480,12277,5765,6935,12108,1562,4651,10825,17073,8316,3152,16914,11474,7313,8426,17048,371432
178,7317,9314,9470,14779,21893,31397,22176,14512,19845,21949,28706,9332,16824,5931,10032,14791,14746,14144,12191,9499,7339,13033,3711,6360,2731,14034,20999,13596,15139,405790
179,13661,12855,20665,22206,26801,64512,29553,36015,20236,16065,35065,9517,13006,10274,15782,15493,27300,4666,12456,3569,4527,11637,12975,24743,6946,36727,15294,42338,18785,583669
180,10222,16742,19515,19817,42098,31392,25175,26770,13035,10238,26485,19754,14850,8283,14720,14269,4152,5304,5893,10482,8507,15778,12644,22226,8995,41664,13845,16090,8478,487423
181,14123,16725,19071,25515,32237,29301,21074,11111,11894,9733,30005,10673,13958,12118,14196,7177,3920,13068,10448,10721,6987,21576,7515,20225,10748,12124,7510,9401,8806,421960
182,13770,13511,26078,21337,21628,44734,24149,18287,19005,19013,47223,23314,5320,5299,4298,16338,3140,23964,14185,24715,15118,15874,6684,13144,14286,11424,15928,22773,5763,510302
183,15437,20104,17317,16350,37892,24073,23093,18358,11750,22998,49122,18029,11787,11314,3808,7106,6339,20855,19018,17460,4757,19893,4514,9949,6925,18887,15461,15846,20901,489343
184,20420,10569,12536,16920,20135,23981,18457,17423,15582,26173,4257,21704,8450,14008,21347,22318,8594,12503,7745,8135,3343,9975,14811,17057,15429,15441,16696,8475,4484,416968
185,6796,11941,8443,14728,13098,18018,17198,13150,11611,17860,8231,16700,13285,17941,12233,15117,8778,7423,1834,8910,4529,8386,20870,11277,8399,13001,15917,5214,13144,344032
186,2978,6295,11813,15944,11536,13344,21593,13288,13834,21138,25223,28930,6237,7961,7675,7665,6696,7406,8857,5117,12810,7482,5153,8142,10792,9232,15197,21654,8200,342192
187,4118,8387,5977,16342,11609,13853,13650,19567,14408,25449,37442,16900,13708,14293,5066,16187,6735,9025,7225,9771,10867,9983,7359,6346,4265,5304,10767,10211,7703,342517
188,9164,5492,4569,4094,16188,9706,13517,15969,20245,19999,21524,26031,10328,6095,8296,23916,5774,3807,829,7115,10856,11452,6263,17132,13511,3557,21551,13216,4348,334544
189,30156,11477,9889,6949,6513,40712,14964,14943,19396,17335,22463,12436,14272,10436,18080,12542,11398,7753,16788,7468,10007,11226,24647,8662,7110,10302,23767,13774,14631,430096
190,16904,7958,11542,7317,11382,8889,7522,10903,10825,14056,26300,7090,5247,9634,11129,8564,11600,16782,5340,9133,9820,3589,3055,5898,22514,10007,11334,8315,30556,323205
191,15899,9389,11416,7878,10338,6591,11063,7111,10038,11222,4261,12605,10507,10109,1784,6473,13669,11327,8071,10889,10667,8957,7757,7131,5681,8373,22387,11886,30776,304255
192,19228,18087,11400,10200,9618,6151,16672,8491,8503,7531,8416,8931,11393,11994,14838,9644,6738,10755,11568,11696,6261,11771,8000,4313,9202,19788,12214,4810,22030,320243
193,7273,16861,11014,5982,6252,6725,18262,15241,5895,17159,11180,5320,7084,9414,9369,14794,7343,7852,2105,14330,4144,7946,10676,7570,7184,18025,13277,11618,12181,292076
194,8780,8992,8680,21331,4369,8570,14699,9591,11146,9043,10142,3602,8580,5464,4560,10353,5833,8218,10578,10495,2710,18563,7172,6995,8408,18480,7114,8451,16576,277495
195,7097,6451,6984,11238,15338,21863,25338,25033,20079,15398,32691,10187,7665,5782,13223,12720,6466,3619,9662,4799,11817,7926,6186,20340,7936,11215,18354,11949,11697,369053
196,6648,4937,8993,7872,28455,31216,20305,17337,17683,17498,25698,9526,17895,14936,11095,3753,16660,7916,4270,6921,11612,16821,10862,13684,4988,31644,9512,6459,14935,400131
197,10986,14180,14686,30031,53384,31039,23455,22389,22999,24072,27214,3477,9196,6195,16231,12305,12858,14112,10853,8929,9686,32057,6383,18479,4617,39035,8731,39815,18897,546291
198,6024,4823,20082,20105,22254,44878,31544,26654,28232,14711,32875,21292,18918,9737,6777,19475,16880,17496,14238,6504,23350,20368,9270,7707,15495,25079,18753,5895,5750,515166
199,7425,12179,16492,26965,35921,45919,35188,30386,19437,19235,30087,10133,4668,24589,20004,7135,8910,17077,19097,13412,13138,9432,5091,12138,6920,17057,13179,16923,12336,510473
200,17518,16754,17835,29338,33343,33267,29379,20058,18523,18461,33082,16392,16282,11366,16832,8356,7985,21081,8465,5702,8035,7580,16683,9255,23535,18850,14007,11029,4885,493878
201,15601,22605,23394,24843,35392,32957,18817,17638,14981,8838,22052,12021,8988,13628,6635,12236,7232,13988,9756,17152,5794,6376,19517,16291,5721,4904,16288,9099,17882,440626
202,22937,22306,22209,30826,30815,19242,19311,15976,7708,10693,36797,22305,11982,5504,11272,11699,11743,8087,11693,24551,19188,9367,6395,8718,12998,8026,16776,3860,8762,451746
203,16769,14758,15512,16449,21823,18131,14795,8833,7357,16968,10259,24608,4514,7773,7428,10872,10909,8138,10911,16294,15813,16039,16281,3070,8228,2603,17442,25497,13382,381456
204,5229,11974,15627,15388,15978,19874,13939,5734,3833,8289,4987,19925,7017,5040,11984,16470,18138,6021,3830,11515,10873,2655,17268,15773,12000,6460,17545,14118,5324,322808
205,2649,9272,15929,13470,15756,12860,17750,7657,5960,7015,18851,15279,8300,5894,4929,2466,13901,7240,13585,2471,9702,7513,15108,3269,14973,8073,22394,10451,9327,302044
206,4064,8928,9702,9452,7285,10216,11567,8970,6404,6194,15617,16478,15181,8628,4542,9994,1418,9812,10080,7076,8692,7991,7441,4845,8699,4533,10429,15213,4901,254352
207,6262,5223,11791,8763,7821,7734,7561,7782,9722,21961,15258,15254,4653,14320,4742,8286,6231,9895,3617,6409,8635,9327,15320,11210,6919,7857,7446,6270,5989,262258
208,36045,14157,15528,13627,7203,30698,8019,9700,8140,12736,20216,18443,9720,12345,13216,22241,4777,12083,9910,8111,7381,14443,12234,11917,9617,10979,13090,19452,11219,397247
209,23001,14879,15136,12301,21566,18268,11370,13211,14126,14422,25692,13947,5737,18687,6538,15118,14611,7152,11185,12365,15128,10109,5247,15888,12262,21203,13459,6318,33601,422527
210,14209,14685,13956,10300,6665,15519,10302,7100,14223,14912,7238,6788,13836,14334,7278,8139,13013,7874,7726,13055,4294,9794,14436,9016,7449,13325,15988,15724,25070,336248
211,14963,20991,14063,5131,8092,9677,13117,7669,6282,19536,13201,10236,10171,7680,9665,17866,8236,7769,17985,15963,3251,4500,5805,4931,4004,13693,18945,16393,14218,324033
212,17978,12529,23145,13714,9137,14911,15681,12478,7176,18067,6061,9718,9820,13366,7565,6948,7426,5774,3985,5415,13621,4572,16355,7991,5457,35876,12243,8406,11314,336729
213,7278,10547,11965,15382,8427,17261,9661,8425,14195,14782,7265,5766,15705,5489,18200,14565,5063,8935,7585,4555,4555,21021,4722,8805,16586,13478,8176,7376,15798,311568
214,4934,5603,8937,10748,9055,39295,37890,28220,28657,31291,20708,4205,6871,8104,1874,15582,6074,11685,10459,3472,23316,20748,3124,16364,24329,16073,29020,13288,14373,454299
215,7612,9483,36547,8796,34670,35229,39214,32367,26546,44668,49058,9721,12470,19607,13091,5785,8317,22025,2336,8511,19587,4049,19180,15058,11380,16655,16729,30963,26262,585916
216,9510,9952,9841,21652,30690,39335,38511,25341,25960,33107,20851,6838,18772,20220,21719,19418,17296,25120,12429,4508,13143,9601,6545,2765,20722,7160,15411,17947,5156,509520
217,4587,7278,20953,31559,31980,43888,30954,25405,29163,12279,28610,9444,17484,5145,5296,27465,7661,13631,19891,15936,6716,5477,28241,16952,3240,15749,23043,16268,8805,513100
218,8223,22587,30067,25073,24653,32935,29019,28830,8706,11831,51619,16277,12618,15237,20526,10580,9367,14219,17917,11240,6779,13759,7253,4389,14151,2491,23294,6696,4575,484911
219,18033,30104,20956,28442,29936,28997,28481,8024,11350,16418,34234,9595,13014,4075,8559,7229,8768,14085,16015,21917,12245,12975,10840,6499,16869,8281,16024,2031,14862,458858
220,26978,16832,24255,25307,31463,27690,5083,7771,3709,11935,34027,17715,4838,7258,5786,2216,5553,8824,1615,14293,10414,3906,13123,17581,26100,6196,18229,28994,3298,410989
221,19549,23726,24191,25096,33614,4832,7455,9177,9692,11565,31015,11423,15080,16392,12034,9845,13330,4517,6151,12491,7802,5243,476,11961,7024,3950,18627,12418,11252,379928
222,11110,9311,7631,5026,7246,19063,11666,9674,10766,13591,8435,27141,17038,6996,16769,19761,11603,9432,13744,20164,5907,12366,16915,5679,10959,5531,4386,14143,7874,339927
223,10269,7037,9520,12741,4814,10130,5675,8039,6122,20527,8174,26902,9781,17710,15292,5817,10289,3745,4437,3966,3978,7630,9462,10276,8862,4126,11314,12951,4791,274377
224,5433,8013,10045,7197,12361,7468,9235,6856,6404,14036,11892,24155,2202,6442,8379,12987,9327,8326,15277,4139,6948,17586,7325,3674,5678,10504,11262,7505,4185,264841
225,4858,11297,11226,10295,6494,8171,7340,15300,8996,17204,18194,24298,6169,9302,9705,7357,6776,16888,10908,3793,9025,12144,8064,10436,9768,3992,8861,16616,8365,301842
226,5061,12687,6053,11628,11707,9406,7102,7201,16336,18933,23489,16639,8559,5064,8706,7520,9055,6004,9395,4775,9933,8497,3237,13879,3622,7499,21164,9428,7914,290493
227,57832,30112,16738,16217,14595,50715,14668,13507,7183,11612,33121,14947,12985,11434,14342,16446,18003,15121,14401,8825,15781,10794,10702,10819,7785,24370,17398,17802,30228,538483
228,24849,18546,14516,15595,28986,23610,16463,13379,9626,10278,35432,14903,11357,11153,5997,3042,12224,6830,725,15940,9527,8762,20582,8161,12090,34583,16152,6184,35062,444554
229,19466,15664,12375,9441,15933,7573,17184,7224,7182,9573,8789,9244,10715,7043,13446,7334,13951,8250,7166,13559,7168,6563,12964,3339,4635,6191,9319,10391,19711,301393
230,16362,20585,31399,20312,27135,17084,20496,19781,14088,20021,12636,5568,3627,12792,8774,18086,6113,8459,9728,19126,16046,17089,16455,14329,16455,15784,17454,10520,16131,452435
231,6566,7487,16579,18352,24089,17061,14338,16892,16785,17501,11440,29641,9469,22916,6592,8807,12962,14671,531,9295,12196,569,10487,5578,6715,14743,12565,8581,21933,375341
232,4934,8935,11533,21188,25458,18881,14474,15940,15842,29198,7563,16060,13312,17573,4061,9145,8986,20304,10776,11129,4871,12251,10064,4900,19618,5634,5984,11365,11524,371503
233,39178,7033,26503,16074,20757,35934,46888,32160,34830,23214,28992,7560,11607,5452,6956,13740,11767,15484,17252,22147,614,14321,2612,16027,33140,5790,23545,26145,22014,567736
234,7966,11747,9910,14370,30152,35099,29038,24366,15975,18007,43782,4610,19212,15016,27244,3818,21955,12660,14484,4519,11872,8988,5260,14258,12857,3617,17335,14503,2905,455525
235,19452,11595,10830,27350,29943,34667,28993,13551,19893,27363,22456,8613,8605,4137,7936,20648,33603,3908,17723,3286,11350,21305,15670,3111,22761,6915,14876,9068,9397,469005
236,11294,12155,27672,24696,33719,32762,20465,19953,17599,11817,29917,4045,17798,7976,13701,12212,18921,7346,15001,7722,13858,4773,11179,12735,14043,2820,20160,3257,1780,431376
237,15481,29206,20358,33373,30634,27083,24264,23365,9092,12545,32675,4113,18599,14988,2599,10943,4568,10839,11161,6296,14596,20944,6347,6001,6357,9506,24930,23474,16737,471074
238,20999,13534,16168,19954,21168,23789,20884,7191,8286,12436,32004,15473,25722,11155,13905,10952,7450,4291,7966,18705,10370,12407,4004,8476,14379,4697,4205,11205,7897,389672
239,15592,15080,15984,18106,18516,20585,7838,6805,9368,12658,30505,13109,7204,2919,10245,5745,5160,4027,13278,20832,3322,13422,9652,13345,14571,10960,12149,17430,10163,358570
240,22993,21385,18778,19460,24278,7588,9305,4148,11430,9614,17015,14316,8887,11543,6291,12129,5510,16431,7303,11380,7915,4252,5357,20125,4866,4217,22421,16637,6013,351587
241,9979,9779,10940,10610,10399,11441,12023,6906,7242,21526,4829,10272,6383,3090,14609,32074,12893,14166,14750,7147,13071,3710,11352,7574,14636,7023,10254,12441,9827,320946
242,8222,15700,5502,8358,5323,9362,11151,8025,7336,11305,5417,23168,10669,7894,16479,5966,7197,11173,2145,1489,4861,3404,2561,20152,10216,9144,14806,11635,6419,265079
243,21372,15428,22127,12939,13412,7738,10705,10853,9131,12774,11318,32628,12403,14154,9907,6792,5720,7521,9550,7115,8276,13796,15952,7078,6035,23316,15938,10245,6022,360245
244,5412,11880,22232,13518,12341,11374,14316,12427,5064,12321,16972,26583,15624,6416,2991,2461,4903,13450,7926,5700,23191,4383,5889,4714,3055,14723,9925,7706,8012,305509
245,4405,7161,12029,13778,8985,5603,10987,12715,13549,7029,29889,29351,3874,12173,13161,11149,8620,5568,8921,8292,11047,6152,2010,7904,9549,11599,16481,2724,11540,306245
246,37107,12856,16384,14529,15957,33141,14439,16264,13632,11827,27131,26425,6298,5702,9725,18433,12781,13367,11246,6642,9342,12297,9944,15441,8594,14034,18820,11559,38123,462040
247,42789,29519,22794,32556,25507,24766,15669,22190,18628,31806,38430,34109,4292,10317,16169,16162,12894,22592,2576,18858,13518,4490,12422,13941,12994,7766,17276,11268,21218,557516
248,23034,41461,25239,27685,16998,23859,16660,16530,17370,21723,8078,12646,6060,19912,2468,17646,4177,19662,32151,20522,8615,11310,19460,4075,13643,5794,5848,14031,19883,476540
249,19938,20915,24599,25204,17516,19180,12302,13140,13748,15124,10327,7881,10433,6291,24696,2401,13957,15643,16935,21159,10027,23251,3832,9802,5577,5319,18951,11254,20621,420023
250,17013,22411,23157,27378,16020,18609,7130,14068,14013,25016,14721,5946,6638,8094,17430,5011,8989,11295,434,7898,8009,20181,3936,10576,32416,16456,14213,16874,9804,403736
251,23362,19281,20435,39373,18837,23973,13362,17538,28681,18447,5984,19884,6767,4302,6127,15874,10517,21221,13674,5624,15534,7155,10577,19076,21066,3321,44473,11593,15818,481876
252,12908,9769,16960,16241,24172,28970,18779,18312,17803,20514,27163,13018,6597,11748,14929,6235,12086,8468,13710,4036,10750,5214,20398,18743,12271,6394,16644,7487,4098,404417
253,17173,15430,16068,25544,27661,18718,19077,16247,18412,20179,50082,7536,13713,18904,22836,7410,12214,13493,24648,2922,13851,3363,5999,9059,5893,8778,13246,3498,7725,439679
254,12564,9876,13524,13409,18174,26837,24627,18878,22263,23406,28865,5952,19119,11667,15153,7988,14761,11328,12947,13747,12405,16010,8400,4086,2828,11262,5635,14189,3376,403276
255,9317,22274,12069,14929,22454,24031,19456,16615,16917,15307,30950,16983,21685,5358,5609,7373,8562,4091,1952,10961,31326,11090,16947,11828,9837,9699,16537,8415,12855,415427
256,16447,12530,17133,18831,19969,22869,21028,19756,8830,14222,34636,6963,6071,11168,4654,9331,7829,10730,9336,21004,2548,2377,14831,28460,13284,5160,7456,16949,3722,388124
257,17775,14704,14573,22535,22298,20089,21077,6243,8591,11395,14217,4673,10211,2861,17667,15275,6896,8463,9034,12504,4828,2410,7866,8241,7969,15346,20292,16675,5405,350113
258,19653,13799,18359,18565,25599,20378,9815,8039,6677,8327,33880,13755,20011,6743,6919,3297,14253,10463,1652,13539,7478,7127,9230,6089,2257,12610,27258,12061,6639,364472
259,27447,15739,16827,22388,26371,6739,9766,9100,8950,15678,26116,4410,12902,17350,15345,23506,12701,6006,9023,14336,8946,8345,7788,11806,7078,19954,9734,25908,11377,411636
260,12771,15754,14988,13851,9551,9742,9524,9604,11155,35247,7539,13285,9743,4063,2548,24906,34751,11518,14500,4822,7778,9287,22195,5823,11868,18047,20535,8578,3760,377733
261,16305,10542,11654,10256,8363,15362,8496,4700,5723,20790,6720,10298,13255,5821,16026,7512,8558,5330,13478,23904,4779,1975,6992,4367,19382,11876,9594,7161,11690,300909
262,16371,17767,15385,11369,7249,13290,14083,8491,5041,19690,16820,31173,7668,10466,9389,7794,391,8848,8658,3374,2536,13923,28653,6769,4272,10948,18584,5848,4122,328972
263,12046,14338,15462,14349,12305,16243,13625,22313,9132,18034,26183,28466,13509,5394,8609,3326,4193,11807,10633,6198,12213,7991,9362,2463,14205,25067,14414,10033,11477,373390
264,10667,12172,9529,11020,16387,13427,10004,11923,14387,16524,32791,27384,9169,6755,10977,17909,3548,1060,6141,11041,11069,7152,5043,7956,3756,6815,12213,7465,14953,329237
265,54411,31803,27461,18573,26128,33175,11584,14767,12576,16650,29000,40441,14312,24753,13997,31983,7838,7920,13437,7707,14865,22706,10193,17229,18541,7420,23068,15964,24875,593377
266,38743,29920,34430,11436,21822,25693,29112,26043,27043,33809,37848,10928,9488,4976,15619,11242,30194,19219,3045,24301,8325,16147,4785,10599,13198,5506,15565,14157,17713,550906
267,20242,30630,35344,5951,8191,12126,23990,24021,17552,29759,15235,24431,15981,8345,3680,12299,11604,8487,6227,26354,6063,4581,13466,5020,8893,8579,17664,22638,22701,450054
268,19015,21027,27365,5556,6565,9683,22085,18027,14970,23804,10887,10032,3688,17438,18254,4597,3244,5061,13801,9849,15768,4611,10758,14530,3330,6532,19639,18565,16972,375653
269,26474,23118,26264,26121,18277,13066,13052,36922,18456,55352,21344,8241,4894,13170,11041,12247,5538,4743,20020,11719,11370,9047,13366,33265,5713,19166,50432,10769,18142,541329
270,15634,12434,14971,20098,11673,11254,10613,16368,17948,26964,18870,7223,9027,15234,11176,14649,2808,16314,11072,13818,7164,14235,17807,9355,17177,6868,9067,8245,5414,373480
271,11796,14077,10177,18230,12609,24128,16450,24581,19638,21326,36001,16096,10813,6998,3800,6632,10930,5677,16895,3797,3417,12322,10602,9211,10725,6585,9708,17885,11130,382236
272,11633,11977,16899,8286,15481,21537,24379,18847,21370,22733,28885,7497,5292,15767,18629,8476,18856,10487,12382,4334,3600,2782,20827,17479,3606,7293,9180,11805,2853,383172
273,12651,12720,11423,9994,19622,33258,21730,16228,10577,26870,14619,4954,9943,3213,16609,2505,7200,16543,8886,7575,11970,11072,5299,6676,15101,15549,15195,22017,10818,380817
274,33259,30449,18688,19461,25205,38387,27960,21275,16785,53463,21235,6533,11795,9456,9262,10650,6800,13628,14135,8637,12739,13628,43878,3873,6494,29273,28289,12169,8085,555491
275,26609,22453,11629,17767,36030,26716,24746,17719,13039,19058,32634,11998,9689,16535,8955,11199,8963,16915,11379,13848,11668,10185,7889,6507,14521,13560,19809,16367,6761,465148
276,12445,17913,15025,32285,22158,22084,18234,8115,7364,24441,22815,3680,15351,11332,7196,5216,11655,11289,7631,24151,10020,14334,1532,5793,2566,12490,21582,8807,2870,380374
277,18777,16744,30131,17002,25167,17572,5169,5614,14969,20170,33121,3164,5766,3508,10706,6889,19061,10537,3563,14900,12712,3662,8404,10489,13334,17258,16595,7393,10844,383221
278,20718,27800,18035,23148,31015,7071,6570,14695,16399,17625,36205,19448,8280,16388,3174,6287,10506,5390,8686,3366,5555,11926,11482,12258,4481,12954,24293,6152,2349,392256
279,21448,19497,21859,15900,19491,15073,18238,13769,12155,29597,8429,7567,17048,6991,7494,20319,27067,11136,8234,3848,7500,16756,22047,7331,25680,12977,13763,5371,15384,431969
280,24301,8133,15390,12489,14063,18065,17388,11764,12538,15663,7722,12781,22965,8248,18263,8387,2255,6351,8101,8132,18242,11157,3306,5148,18978,6481,11323,12427,3931,343992
281,15837,24676,11954,16235,16926,21774,25044,26291,21926,23124,29319,18682,10759,20601,4364,19555,7076,1517,10755,3696,7807,14170,1147,19081,16603,15662,17200,11728,13064,446573
282,19258,17246,16370,15993,12162,15762,15786,16887,20550,26571,43689,32392,17808,20160,9039,4292,9699,14123,3899,12842,11212,8200,10903,2669,8564,2910,9270,7144,21186,426586
283,21637,18196,15676,28665,17007,13307,14956,15838,19383,20692,37370,23348,13464,5767,2807,19288,9026,15151,8950,5983,15122,2611,17839,11497,15122,5101,7781,5003,10383,416970
284,60866,34347,21814,29591,20789,44499,18451,19009,15805,12327,41121,49926,18359,11285,14822,11689,17504,20829,13360,23720,20996,13503,11380,32449,10780,11600,16510,15223,17283,649837
285,23044,26825,20280,23485,21528,31309,23788,25098,26348,28879,33422,15747,3325,19612,6085,10328,19771,7784,3157,23806,14312,4638,5211,17941,9016,4072,18570,14666,26561,508608
286,16310,26016,13512,6383,16564,20288,13640,11998,13439,16820,6252,5976,17800,5833,13972,14038,4801,6868,12639,6688,7389,12959,18588,5903,4196,6801,6839,20102,15559,348173
287,19520,16901,27619,14217,9187,30670,22340,12474,13301,42669,10851,15477,8581,7994,1716,6527,8000,8092,13419,8346,13222,25244,15275,8751,14955,39668,55109,2957,24913,497995
288,22274,12191,29244,8984,8366,16942,16290,12667,12936,13980,19792,10965,6496,1788,6702,20371,7815,5449,14016,3371,7090,8261,5922,16895,4258,17992,9409,24827,3000,348293
289,22982,14809,22856,18299,8813,16598,6396,13415,11622,19742,18618,5789,3836,7444,11903,4974,7972,12650,9457,6741,3267,12623,5913,5014,27511,8446,10603,11451,8569,338313
290,21890,10610,15968,13480,15647,20016,21042,16696,23732,21976,23383,7930,7716,13360,3893,10676,13103,12707,4070,2465,14993,9067,5780,8955,5905,10715,22634,17006,1736,377151
291,17163,27488,27119,11812,20718,25931,21282,21587,35248,24459,18397,12915,5992,4161,13565,11079,26414,11865,5963,10545,8252,14297,13664,6774,28493,46572,18583,24098,11605,526041
292,23584,11921,12535,18609,25434,24719,24013,16179,23161,27418,21760,7042,9690,16656,6659,5889,7855,8258,6595,9682,21291,7756,6647,10424,7235,15892,18842,6640,4115,406501
293,14657,14251,15007,22506,27453,26271,17182,18256,34526,22143,28839,5030,2884,6866,7085,14887,3906,8624,4910,18595,10999,6283,1495,5301,18686,10787,16281,5080,10008,398798
