node,dir_0,dir_1,dir_2,dir_3,dir_4,dir_5,dir_6,dir_7,dir_8,dir_9,dir_10,dir_11,dir_12,dir_13,dir_14,dir_15,dir_16,dir_17,dir_18,dir_19,dir_20,dir_21,dir_22,dir_23,dir_24,dir_25,dir_26,dir_27,dir_28,total
137,85842,87079,90004,74472,27606,69186,86410,86195,82459,77591,92021,80707,79361,97850,87967,75668,71386,67228,68325,69891,67496,66934,68685,63470,69933,63741,58355,54197,58578,2128637
138,85020,95409,95920,101571,72878,28039,63707,89056,91446,84134,90888,81151,87415,84100,87084,81821,76929,76709,68566,72676,66778,65727,64141,68338,62703,64086,59139,67182,63357,2195970
139,75492,80328,89906,90573,66815,28290,62189,87093,90332,84166,89639,81261,83969,86176,79572,75536,85119,75326,71217,65775,71341,67471,68558,66251,66478,64151,57167,63162,59857,2133210
140,72526,79886,79009,80895,69974,31472,69500,92615,84897,78672,93407,86737,87928,83191,80325,83480,83503,77610,69660,68725,73521,69527,70047,66705,68729,58392,62597,68282,65634,2157446
141,66330,72651,76431,77712,66864,31003,72483,82334,46957,89693,93561,86238,96534,77948,84090,81885,77136,70285,72484,79426,68953,70053,63621,65965,57622,61366,66715,55889,61927,2074156
142,70495,68145,77570,83464,71656,37789,60058,81249,89918,83274,85021,94472,91344,83495,74553,85182,74756,77090,77653,61999,67787,58260,70314,73816,59924,68170,64897,62266,63680,2118297
143,63461,74089,75673,84212,67910,34132,63566,77162,82507,81284,88294,96515,88097,87871,89970,76874,69004,68928,69982,64687,67734,71873,73632,69673,68506,73501,71668,71212,66741,2138758
144,65460,74148,84643,91588,74887,32747,63021,76220,72862,83201,88899,80850,84922,76206,93575,81462,80502,72726,78112,66790,71025,68884,58193,62895,66064,64786,63828,68284,66039,2112819
145,71792,78003,88389,96480,69811,29264,60080,72304,73129,75895,84539,85011,86802,79896,72369,85217,72391,72154,72947,79231,67602,69632,63724,66407,76282,71626,67182,57840,63999,2109998
146,67406,75469,83396,89499,70497,31309,64919,77170,74021,73155,93438,89330,76631,82012,79629,81439,76662,86061,81271,70433,69627,68968,66887,68858,71798,70094,64420,59674,57661,2121734
147,78563,70295,73769,85485,92016,73288,29316,50069,68993,70464,98617,94592,82013,86393,80118,85023,72588,72773,79112,65016,65194,72716,72574,67417,75189,72593,69990,64171,58560,2126907
148,75394,84200,55470,71738,81017,84431,65847,35049,54460,68777,86037,90188,81486,82081,81345,84795,88011,73683,74904,74182,76093,75558,67816,64986,74508,68557,66683,64377,55006,2106679
149,76210,84039,93313,67662,86205,88916,93899,70769,29517,53073,89917,92691,102528,86284,81210,77022,74346,69857,72939,68177,74528,64282,62260,68565,68781,56910,65595,67423,66734,2153652
150,70324,72591,82028,84367,66282,81112,83158,85968,63864,29040,88130,92216,83632,87679,76458,79731,77603,76670,87037,76169,61875,67092,62313,70980,73191,65494,68116,67685,52256,2133061
151,38739,61124,71735,80942,81882,60030,78334,71396,74347,55740,86535,90126,84157,83834,86311,85862,80745,75192,74800,70555,64614,67681,67047,66637,69551,66655,67655,60086,53136,2075448
152,34577,68213,80154,84447,84276,68167,77228,85094,83960,58580,94994,87840,84868,85406,83558,78959,74376,73869,76366,63340,64470,63213,69539,64373,65986,65157,61029,57939,59841,2099819
153,54091,34333,70017,95043,87183,92898,67349,81785,84537,89951,92765,80828,75137,75221,87538,73189,73524,75540,63158,60852,55993,58045,56301,67733,64662,61561,53586,61196,57788,2051804
154,77059,63704,33106,76922,85817,87642,84433,74424,87192,96794,98479,77382,83031,75591,73928,69673,73624,71847,67880,64644,65158,61009,64527,61559,65667,65927,58739,52266,61169,2079193
155,66058,75683,58159,28422,67114,83460,75653,81174,69116,80912,90481,85078,79734,80720,82726,74921,71094,73224,74303,63226,61372,70949,65057,63951,62684,65865,59989,57459,68482,2037066
156,79080,80796,85054,66226,30944,63126,84482,82325,79103,68182,94261,84123,83764,88563,76948,87279,82113,68289,73517,67213,61438,68409,64574,65120,60305,63283,55219,60233,60297,2084266
157,75723,80333,80050,78358,60557,29414,60063,73877,69800,68616,95730,83030,82603,83680,73186,71909,80381,70740,71875,63445,62045,67269,66072,60713,69294,66821,61654,63797,65229,2036264
158,70875,78420,81135,82714,66549,28067,57410,74611,67102,72041,94201,80529,80460,78018,87007,71234,72586,68499,70508,66431,67814,64443,71803,61927,68762,73151,66893,65088,67343,2055621
159,73132,82695,87605,82672,66735,31047,60275,75178,68529,66575,85599,80022,79449,95108,81658,78849,71645,62100,61966,66211,63605,64412,63968,57717,66324,63903,65486,60700,61496,2024661
160,63116,69763,73749,73774,62357,30167,61390,81885,72412,71866,92584,74462,82445,88291,85316,74242,71257,71042,69721,65216,59950,68048,66371,63467,65561,63660,62691,62190,63552,2010545
161,74043,76887,83378,81221,64595,29323,53692,64565,68924,61439,91627,81718,83933,77931,78932,79758,70736,75517,83088,69212,68099,67257,59666,64615,63019,63180,66904,64585,59135,2026979
162,67043,71725,80367,83018,64535,29115,59000,70397,76338,70051,84792,92034,79062,82765,85091,73631,66755,67358,70002,74049,64318,62539,65946,65270,61890,63918,56471,61831,59428,2008739
163,63000,72813,75264,76364,59741,26252,56015,64815,65879,73276,78297,90617,81760,80698,82729,75145,69650,70919,71355,64791,65179,68715,62391,65066,69345,66899,65300,69155,65919,1997349
164,67606,76249,83132,84266,66449,27592,65203,69758,73387,72657,90229,81948,78612,76016,87356,74824,89778,66050,70036,71489,64150,59212,59911,65976,67961,62140,58572,64059,57254,2031872
165,68861,70052,74388,78081,63822,26865,57166,73934,79912,66893,92359,84090,86242,79830,79082,80223,73817,71584,68239,70465,68665,65300,73257,67768,68120,61822,67064,64579,60647,2043127
166,77840,68609,74439,80908,78271,62447,28520,53526,67726,80341,88279,82824,85495,83810,73748,75543,71937,72882,58271,76068,71839,74698,71958,64040,63439,61447,60680,70375,59463,2039423
167,78102,85590,69248,77123,79807,83902,64858,35646,55908,70981,87506,83865,82449,81783,97234,80710,68115,75200,67202,64885,64166,67533,70673,65388,62725,63316,67726,59290,61767,2072698
168,71193,79170,84585,58289,74875,79631,78994,59248,33884,50886,87925,82932,76380,79669,76483,84104,75948,80647,72877,79652,64791,62945,78347,64692,66236,67130,64764,67195,66430,2069902
169,79793,87430,91659,92500,68332,76513,80343,84207,67557,33213,85054,86821,78887,80607,77976,74726,79687,75226,71967,86816,66606,73343,65251,72576,65512,67851,63536,66575,63738,2164302
170,45535,70516,79226,84056,90323,69379,77909,81586,82193,60831,82634,84230,98028,86715,77136,71030,67373,68373,72521,65693,76590,75784,63444,64894,66096,59171,54774,60664,59822,2096526
171,35652,60575,76235,80083,82971,66469,77781,82969,87779,63926,91072,90544,89271,76537,89591,69537,66665,65712,63875,64840,60057,61467,55690,56837,54182,61311,52612,56379,52669,1993288
172,51521,32246,67965,84223,83836,88047,69650,83360,83378,90124,97326,79420,88745,77410,78788,78063,74714,67828,62893,73198,60863,63417,59137,58136,52207,59022,57741,56237,51160,2030655
173,69599,58399,30086,65190,79872,84089,82048,60077,81664,83125,96882,72597,81159,78082,72403,77048,72327,73304,66998,65115,66589,63777,65461,57846,61299,69588,56378,56066,59187,2006255
174,66178,75116,57990,28163,69924,79870,81272,81190,62412,75606,92460,80961,85884,84704,75164,75461,67045,67820,61869,64637,65218,66113,59594,64312,59932,57838,60598,61765,62289,1991385
175,71814,73572,76228,62161,28725,63003,75373,77172,75718,71035,89236,81457,78618,80024,75843,74015,75245,68075,66130,68794,63021,56946,60760,65420,63609,60063,64699,54258,61345,1982359
176,74804,77440,79381,87539,65191,29059,60441,70872,76130,76011,93279,85980,68264,77956,77714,73613,70363,70908,66166,67859,66383,62706,63167,62172,62726,55861,71193,62452,70331,2025961
177,67628,79354,80593,82041,66595,29190,62441,77104,74774,66236,97161,79711,79271,79620,74198,75176,73397,61853,67364,68225,62634,64613,65528,66838,63489,61708,65224,62279,61358,2015603
178,71292,82060,79605,81098,68043,31263,66598,66464,69092,67242,88190,88872,76684,74970,73639,67894,70162,63560,73175,71905,63118,60522,65763,64967,67658,57775,68030,60935,56734,1997310
179,67821,74929,78143,80603,66783,28464,56789,68555,66928,65205,85424,88722,84866,81474,77455,71599,71026,70091,72907,66846,68219,62534,65007,61633,61420,61665,67772,58447,65495,1996822
180,68805,74219,77032,84790,68884,32141,66503,72276,73740,67020,77000,75808,82914,71681,74254,93214,75477,67374,68944,59259,70664,70269,66339,66345,67701,59550,60595,56742,66893,2016433
181,65774,66657,77772,80204,65886,29656,57864,75630,69907,61456,82468,82442,85121,83854,77513,75030,71151,67395,69866,64340,66620,64745,64114,61668,63847,63796,59515,65743,63983,1984017
182,66229,71148,76724,79653,63173,32991,56452,69982,71915,74960,83820,92200,85927,80630,77951,72052,65628,62866,70138,65735,63944,63454,63856,60895,65137,58252,55142,54807,56442,1962103
183,63628,71600,79645,79202,60344,29173,58151,68988,66154,70968,82082,82965,84360,81754,80335,75893,64077,65157,72785,59693,68926,58868,64024,64961,61979,56057,67434,61225,58394,1958822
184,67753,71271,76599,74101,57648,35683,54428,65907,70209,75060,89928,77488,84564,73837,79762,72533,73266,67871,75429,67203,61223,61779,59968,65305,71443,65529,62794,65613,64428,1988622
185,65712,61541,73052,78933,76605,64821,26530,53548,66353,73919,90894,82549,82521,81409,76003,74153,70932,63093,73325,72081,65432,62037,67114,67553,62633,67043,63302,66347,63437,1992872
186,63719,71559,60473,67065,66189,74369,51278,27425,49694,63230,78857,86908,80388,74505,76036,72236,74798,66775,70090,70564,68956,66787,66018,70389,60748,64057,59450,61349,55983,1919895
187,65675,71353,80854,61489,74435,80935,75818,59450,24696,51657,81013,86326,75772,77466,81967,71525,68311,66688,71804,73506,73946,64243,63113,63463,65109,61312,58716,65539,56874,1973055
188,67595,76563,80376,84058,61571,72781,77091,76089,60349,30595,82930,75152,80273,77932,74745,80389,66198,71277,73382,67651,69862,72433,63372,61055,53102,60225,52574,58822,64845,1993287
189,44412,68192,75204,80328,84437,61464,66754,73557,72822,58147,78505,83159,77688,79625,73299,80283,88619,65829,72061,70946,64424,68600,63834,64983,55945,58700,51323,59901,56400,1999441
190,33066,55526,70042,71903,76208,61755,70712,73024,80046,50873,100243,86513,78373,86406,80410,70924,74510,64245,64902,59911,65818,64521,59088,60048,62296,59915,55697,59182,58435,1954592
191,49814,28018,60929,68950,73306,79036,59611,66860,68626,71065,91765,79958,76896,85872,80564,72320,76112,68724,74345,71751,57524,60235,62349,54111,60817,55271,61971,56413,57833,1931046
192,69575,62448,28518,63170,80486,87529,85187,65640,80934,76612,96268,74889,88425,69641,68590,80473,71183,61484,66242,67849,63073,63810,59701,55769,64855,59800,49562,60357,55649,1977719
193,67846,73281,58249,30478,63072,77598,83485,76002,59326,70132,85175,75892,92932,83199,73389,75532,68513,64540,69189,67422,64912,60240,59290,66093,69129,54837,56946,54068,60678,1961445
194,70450,73690,80340,62910,29644,60531,72831,74580,66303,64124,78691,82203,84531,75987,84796,75454,64022,63652,61554,59461,61091,57093,56853,53818,60836,55810,53686,50875,56124,1891940
195,79786,87893,86770,83777,63856,30030,56202,74316,72799,69511,80137,78664,76285,73425,76795,78902,74907,63901,61001,60035,60988,63482,56896,53036,60400,60406,55098,50886,54499,1944683
196,67078,79846,80562,79106,60460,28889,60195,70741,72214,73777,87185,77464,66582,78121,75291,74185,65500,70564,79253,65838,64670,63660,59949,63369,58583,50221,57716,57671,47539,1936229
197,64280,77605,78767,76018,59872,29650,58563,73894,75187,67948,82269,79514,75110,69481,67360,71011,64711,69212,69660,64640,66845,59863,61455,58269,59449,58972,65544,57793,58610,1921552
198,64714,69230,74056,76146,60023,26660,53515,72692,69730,60028,85188,79366,78329,79772,73617,79827,74409,68548,61491,68652,65843,59697,60980,65310,57316,61915,61877,58259,60778,1927968
199,64938,62906,65526,68091,57577,27994,53705,63633,66178,63265,82934,81729,75103,78195,75755,75550,69418,66339,65845,69454,65801,63884,60089,61267,60245,62938,61139,61131,60807,1891436
200,62944,66998,71063,69799,57738,25293,51851,67029,71032,69918,86539,78192,85266,71631,77968,74871,69946,64630,65777,71854,69273,63856,63722,67269,62648,56969,58414,64297,60805,1927592
201,52705,64125,69100,67329,56560,29203,52186,64299,64418,61966,84250,79677,83138,73012,73593,72675,78224,71873,65689,68654,72270,66988,60092,64755,63697,63601,62312,56621,60737,1903749
202,61503,68670,71457,77145,63469,25796,53744,67269,60567,63198,89849,85882,78759,81783,69935,78636,75859,77961,65199,72690,62716,64440,66804,65668,64987,54460,63367,60734,65092,1957639
203,56221,63644,71192,77275,64140,31655,69578,74457,71671,70516,85914,80259,75742,89161,75424,68596,69382,62471,60387,65791,65418,67224,58216,57000,57091,54240,54680,57047,50830,1905222
204,72432,59178,70439,74436,77582,61515,31814,61972,64137,71434,82518,78654,83446,80616,75336,83329,71218,64677,65508,60613,62721,65280,57955,63644,52882,56729,62393,55168,54905,1922531
205,69398,76676,67243,73351,74167,77561,58623,34096,54899,72413,80748,81667,77742,78813,77613,73396,73231,84739,66289,68164,63460,55908,58881,58865,53554,54781,57444,57098,53847,1934667
206,64969,70588,73668,65902,67571,72433,74613,55474,28687,52807,81183,75476,77182,74175,71021,67983,74173,69360,65340,80382,55059,61588,66264,69527,61989,67547,60589,54370,48703,1908623
207,69112,74436,71709,73133,65977,70213,75654,77758,58476,32381,77409,71308,81501,72707,78346,68494,71622,63376,68668,70306,71924,73352,61649,66247,60410,62396,64676,55069,61901,1970210
208,41897,57848,58440,61269,66136,56582,59702,65057,64021,47493,86179,78935,78590,73536,83367,68852,74672,62751,69270,63992,63618,66232,64800,63225,59805,57334,58097,67001,62943,1881644
209,30660,56814,69875,68674,73217,53277,64007,73788,79980,50195,95184,87510,71285,75786,78606,81345,72601,65261,68007,62867,60207,63869,58575,60780,60148,57851,62418,54521,58089,1915397
210,50579,33382,59444,69093,64490,69620,64220,75181,81846,79191,85540,87045,72876,88563,68845,60393,63668,62246,63246,64736,57787,61570,64181,54899,57421,49939,54766,48984,49879,1863630
211,64801,53610,30119,61072,66386,72517,66682,63218,80585,74317,89493,76836,65147,81136,71171,62383,67003,66751,65403,62795,60321,64873,54071,56030,60325,53809,58020,52043,54882,1855799
212,64526,67647,52014,30679,62999,66365,72953,72012,64549,70443,83120,73464,79159,74463,74685,72201,68824,80401,66262,61683,61396,60057,55448,54939,60939,52118,65148,53603,57311,1879408
213,75244,75172,78977,54548,29176,64719,75186,67788,69926,68132,77746,70287,85931,73358,75063,73213,75582,66933,66027,57416,59595,63352,55515,62298,57300,61603,56367,50163,52221,1898838
214,68860,76140,78771,74490,57629,35696,55925,67485,65393,67695,84715,83171,91150,75606,71472,64104,73984,61442,63980,61938,59604,68505,56529,55919,56455,59236,55092,53706,52134,1896826
215,64273,73177,72086,74046,57538,27862,60556,68203,69610,62937,88137,82335,81256,69811,58936,70331,80057,66739,66120,78292,63063,73014,59567,61134,59816,52858,57515,55559,54592,1909420
216,59039,64550,69606,66804,58243,26523,52055,62873,64884,61285,81121,75860,75764,69629,70351,61206,73301,68768,61836,68497,62469,58247,60693,63912,62090,59240,62164,55111,57870,1833991
217,60022,62482,64193,66126,54376,31160,51240,60200,65124,61934,84990,78015,74739,71246,85876,70163,74851,68751,64900,59543,67310,62216,60853,65517,55308,56866,57699,60992,55160,1851852
218,57584,60846,66398,69215,56477,32403,54014,65459,64151,64920,84989,80505,74885,79471,70008,70748,71548,63552,66730,64855,77172,61774,63850,64351,62926,57453,58649,56160,52011,1873104
219,51624,64217,63742,66481,55422,25413,52151,60874,62306,67659,86058,85156,74602,82600,75883,75216,71843,66158,63540,65843,75103,61228,61369,64299,57258,59179,55818,63172,52268,1866482
220,59630,60783,64344,72813,57363,28941,54748,65901,68965,62419,84284,76704,80734,72179,67832,64781,85380,69950,67528,69749,64162,62704,60567,57141,58319,61187,58361,56719,53110,1867298
221,60788,62579,67135,71560,57426,29573,55914,67765,71295,73496,84811,81439,72532,79184,76063,72202,68222,67663,66282,61642,62286,57544,62724,68048,58434,56430,63043,62026,53187,1891293
222,64296,67289,75211,73868,55032,32193,57791,71081,75793,75200,81150,89423,78562,69759,76427,78159,61672,66995,62422,58515,69341,57135,57030,56449,66843,56549,53950,50935,53267,1892337
223,63941,58454,65620,68770,72518,53633,28819,52805,65869,72068,82465,82767,82367,67121,70991,67321,65440,61389,83410,58901,61876,62029,63427,58971,57376,60605,59557,59919,56351,1864780
224,60739,74839,62594,66475,70213,73743,54763,31429,60520,64312,81800,79149,73767,78270,76772,71206,68341,70008,75904,58188,62002,68689,62920,61413,60473,64576,64025,62906,57261,1917297
225,57094,64928,67578,55257,68293,75150,74615,51847,27163,48013,78736,84357,83783,90686,73275,64075,71183,73222,68828,68230,69777,62567,66294,61423,65373,62713,59713,62472,54807,1911452
226,60188,68480,71288,72314,59772,65193,72755,74503,52124,29076,77232,77278,83393,83233,84299,71572,71373,76915,63730,69724,70533,64279,65576,60093,66998,57968,62279,54815,55978,1942961
227,46295,58075,62166,63418,72721,54067,65650,69879,72419,55955,84632,77250,79697,70861,75074,79403,70471,70819,72420,62374,65376,56764,59575,62696,70772,58218,63782,59153,61936,1921918
228,42161,64405,70236,71812,78721,61894,70780,63738,71292,51825,82103,82522,68264,84510,77079,68201,63171,66791,67040,61720,58224,56231,54657,51022,58906,54764,48155,49687,51535,1851446
229,52060,33318,62331,73562,70950,74441,58878,67937,71559,76294,88059,89492,71650,74033,73981,62898,61761,71129,65587,64035,63115,59890,57062,56996,56958,53262,54922,53589,63561,1883310
230,63196,63131,32889,61403,73783,72974,68869,60155,68656,71320,85035,76227,74756,72789,67347,70318,61703,64705,65981,58913,68896,57044,60072,55655,51667,59309,49813,48906,64241,1849753
231,65407,72468,55420,26901,61699,66635,72652,65932,66348,73896,77849,77878,76863,69219,73617,66532,67547,63662,77313,60783,62960,56527,56922,61060,58472,56168,61930,54926,53504,1861090
232,64470,70750,71904,53844,23873,53347,65537,65790,64326,64059,84987,78290,72574,76844,71810,70978,67240,69965,68592,62974,64372,66280,59999,65869,58673,59848,58708,58397,59849,1874149
233,69268,76887,79765,74995,56234,26771,53676,61568,63562,64242,88042,72267,75899,79860,68288,76017,71091,75121,71792,60832,58768,61156,63007,65093,55704,54626,51256,55642,53838,1885267
234,70046,75305,80554,76106,58866,30300,57827,66319,66627,62429,92138,74035,84431,72488,63496,74632,67649,62017,58836,56263,53783,55521,56396,64426,53471,57120,54556,51543,57830,1855010
235,62588,71768,70806,71317,55720,27965,60157,62587,64771,63836,78655,79207,92538,72682,69688,66067,63210,74710,64044,59049,57054,55695,59839,54673,61558,60295,57282,53478,50121,1841360
236,61756,70336,68271,69552,52343,28418,55094,63439,60358,55616,76029,83487,81052,79029,77398,70714,71629,63487,60130,66000,64007,57045,59528,58799,64290,57887,57901,51087,55970,1840652
237,58224,65415,68324,68430,57551,25798,48348,59974,61634,61082,78878,75240,79094,74154,82279,66692,69351,66447,58747,70312,65083,59077,59139,61799,61964,58835,48957,64385,51127,1826340
238,52494,61282,66013,69001,54327,20175,49780,60569,64936,60588,83437,78855,73473,85267,73973,68659,68682,79484,66893,69161,58903,62944,64812,62744,63244,57685,55779,65355,55320,1853835
239,57226,61213,67348,63965,54253,24749,54043,61315,61863,61360,78112,72925,67246,68412,77980,67497,72517,67482,64489,67972,63119,62130,63913,63411,56952,57222,58447,52168,54524,1803853
240,57623,65871,67059,74593,56883,32043,55452,64521,71105,71628,80775,74638,77474,79835,85334,71605,70852,65147,69209,60454,58499,64409,61653,53245,60318,52755,55499,54035,47164,1859678
241,57112,63346,64636,64026,52334,28847,56244,67968,73489,69184,84708,82708,75204,80263,68866,71781,71171,66174,66404,65305,61994,69517,58580,58918,60855,56419,55510,51098,55998,1858659
242,67639,61509,67462,70117,68321,54235,29747,52772,68024,71920,82552,94478,71758,68585,69545,69738,75176,67390,67540,64744,57405,62040,60978,58849,63562,51828,51550,51496,57316,1858276
243,59747,71760,59975,63146,71161,71319,49943,31570,54646,66492,76928,74433,73767,76233,64975,68797,73642,66297,71815,75890,63974,59074,55928,59728,65790,59566,66422,49569,50818,1853405
244,57880,65671,70107,57243,64026,65836,66666,50764,31864,47540,78835,79672,76226,71379,66251,65746,75949,61063,71635,71525,57554,58566,63403,56732,61120,57814,57850,57950,58435,1825302
245,62772,69983,71915,75937,56326,66090,73606,67061,49549,30264,73412,76327,78354,70097,69881,75020,80217,74073,76621,63935,61716,69247,57466,61476,57118,55342,53771,47639,61684,1886899
246,46127,55285,60366,65514,69224,55947,57960,65685,67399,50807,80284,73019,77461,80630,69762,78320,79367,64152,79331,69057,67314,65014,57838,61043,59765,65454,54891,53494,55246,1885756
247,33814,53771,68046,72370,69114,52076,58824,64407,71918,41825,94125,84459,82367,71698,69052,70574,65211,57001,61785,67170,58758,50718,67473,57314,51888,54571,58966,49707,51783,1810785
248,47252,30689,63423,75017,71492,76451,55626,66797,65996,69862,89423,85792,67757,67881,80519,69339,59495,65223,61680,60740,52824,57187,55205,52899,49546,51762,56704,48635,53276,1808492
249,61822,53222,30319,59887,66407,69882,72581,60039,65464,67035,88817,84736,68791,75988,86241,63525,64567,60488,62626,58670,56857,57871,55591,53440,53737,52285,57701,49313,56548,1814450
250,61756,68823,57137,30170,62281,69957,73294,78538,60070,66238,81046,82948,72578,85314,72542,62515,81367,58312,64146,60724,56774,49998,60714,56136,50594,50105,56340,60296,54059,1844772
251,63141,66193,71140,54092,29227,56828,70383,68170,71147,60535,81096,68491,72396,78958,75526,70294,80110,61308,68667,66430,58137,62737,54652,52315,48398,53974,49760,57118,48999,1820222
252,62368,72857,73302,72605,54955,28520,59137,76091,75654,69493,84786,73958,79500,72839,70492,73289,59632,68384,57648,66528,54952,61697,56547,54951,55901,49606,49938,53471,55267,1844368
253,59298,68538,65446,66705,51110,23420,53622,66565,68499,64599,86246,71184,69398,77945,75554,68794,61652,66606,72101,65933,62526,66792,65758,59833,60920,55820,53503,57539,50771,1836677
254,55077,65018,62659,62225,53464,25597,60359,73453,68784,70990,83818,89769,76116,76860,75607,65884,69611,69838,68684,62138,69379,64993,58844,60441,60435,55594,55902,55799,55702,1873040
255,58565,62170,62548,67093,50564,25171,58784,69080,67098,65358,84522,78772,77570,71211,76121,74062,67581,69618,60028,56981,65623,59874,61241,54721,64048,65205,54298,60738,54838,1843483
256,60355,63538,66208,70532,54324,26946,56892,73433,70760,61305,81937,71809,93871,65068,77792,61820,63157,64245,63882,54576,60253,58964,56981,58280,53772,56228,56238,48696,50335,1802197
257,52352,62804,65401,70611,53070,25612,52822,65016,67223,72095,87505,72623,79092,79639,77903,76077,66445,64778,59164,63277,61889,56592,55554,50302,54519,55270,55830,55226,57141,1815832
258,59676,61847,64368,69142,54545,27715,54873,62117,65209,61007,75664,74634,77948,77063,71823,63007,65979,65138,72114,62181,56551,58571,60580,59317,51798,63045,62242,58904,50544,1807602
259,57410,60356,62683,64245,48577,20464,51449,60802,59879,61617,81318,79960,72688,68650,78239,72973,74994,65039,70345,60027,60631,57287,59801,59445,51063,58643,55119,58308,54342,1786354
260,56756,60913,59244,66051,53135,28216,51241,61398,58288,59179,85994,76518,67915,70577,80420,70363,73577,71050,59613,65694,63169,57104,56246,56666,54144,60613,59631,48301,52018,1784034
261,61502,54214,60179,60700,66929,48597,22500,52805,59111,62611,79163,70959,72805,71696,78150,72702,68367,70041,60717,64347,65181,58895,56220,61524,50806,60239,63227,55052,56187,1785426
262,55428,66318,53229,58939,65823,69763,51493,26181,48434,60561,82301,83505,78872,77728,78607,69411,79111,67096,65423,59743,60668,58488,62196,53548,56502,54350,62732,53157,57262,1816869
263,60745,68568,74317,59418,64758,70864,73378,52623,30008,53881,71339,76380,67059,73711,88205,63027,63379,64867,56620,64590,59269,58716,58754,53547,51941,55857,59314,50700,58843,1804678
264,59401,63862,65467,67517,52609,58828,66704,67629,46932,25837,74732,79205,78108,70504,70891,73882,63960,71353,64134,61609,60606,58883,58252,63794,62376,56451,62544,55536,57138,1818744
265,46542,58783,58960,63312,69391,52238,60612,63862,64645,46573,75339,72845,78749,73757,61539,67086,67909,64626,60579,67920,61473,59989,56151,62957,54700,52943,59268,57834,62230,1802812
266,31975,58070,64158,65931,72329,54062,56675,59797,67956,41697,81329,74917,78015,72404,67668,69875,66877,55012,67975,61145,63248,56997,50136,52257,58351,54994,50328,46014,56775,1756967
267,46597,34587,58548,60634,69954,69718,58356,58557,59002,64086,85718,78017,76185,65756,76269,74479,64927,63420,55519,54668,57012,55917,53614,54800,56419,52473,51043,53753,48719,1758747
268,56789,50307,34080,61804,67554,73424,74323,54688,61071,61058,91354,81560,70033,61716,63455,71696,63253,61178,58328,58073,65008,55753,54316,52576,54273,58028,51003,49925,47819,1764445
269,58783,61104,52902,30817,59223,65963,65551,65381,53518,59154,91949,76523,78646,73551,70792,74837,68560,65348,57245,58304,57719,56234,58279,60714,59227,57172,53466,52042,56201,1799205
270,57450,61535,63127,51211,28249,54490,59193,63966,68556,53610,82117,72856,80092,71093,68956,65329,67734,64283,59077,56615,57365,54801,58487,53274,56932,55090,56193,51103,55637,1748421
271,67684,67328,66146,67474,51521,30649,57610,63286,65396,55585,73379,82447,66613,78203,66919,64766,71267,77138,55080,59700,63504,55552,50329,48120,46014,59693,56468,54155,44666,1766692
272,61149,61204,64608,63889,47035,24711,56265,64267,61891,60354,77284,68636,72799,84431,72007,62686,62836,64581,57776,61630,56153,59154,53441,53848,55075,55232,53633,58348,47295,1742218
273,55586,57533,61020,64001,47425,25262,54434,63464,60911,51242,77129,74565,69312,77625,73125,67980,71158,61562,65062,64222,58296,62837,54075,58607,59370,56321,61824,51961,49760,1755669
274,59610,56563,58119,60402,48452,25308,51066,58634,62834,60586,75280,79255,75743,70523,72210,70144,72648,61697,60557,65958,59493,53460,57368,57579,55730,54049,58422,54315,54159,1750164
275,54845,56861,58715,63054,51192,24378,52085,58254,61448,57580,76067,81719,71185,81468,70432,72052,77303,66214,68059,66664,64012,58163,63025,53037,51990,53289,55436,57867,48524,1774918
276,58110,59100,63661,63968,53024,31639,52601,57205,62225,61793,75151,76266,69763,64963,68181,62211,77125,61946,64321,58716,62182,58575,64795,61184,54750,53980,53641,52685,58507,1762268
277,51525,58855,63207,65473,49975,25732,54267,59095,59296,54364,80127,78677,91280,70393,70916,70674,73487,61957,68242,64171,67451,52054,61455,60835,58729,62208,56512,60800,49399,1801156
278,54828,56760,59435,63186,46331,24512,51460,58979,61660,58987,79222,77289,77170,74382,80541,75218,67953,70292,62153,63116,57543,54474,65358,57555,52208,59001,54997,52992,51572,1769174
279,58196,61065,58155,59793,46598,24832,50839,56731,59307,62604,88440,70304,76449,73897,74861,70081,68085,64662,63252,58573,60151,58226,55148,58748,53954,58167,54396,50433,55190,1751137
280,60529,54065,61241,59687,64247,44789,26518,50911,60353,62320,79494,76181,68066,71618,73907,72015,58476,65232,59320,67734,54703,60638,56389,59680,57836,62799,54973,54799,53244,1751764
281,62376,69631,61077,60333,61735,70892,51012,34069,53637,61601,74930,70274,66162,69590,65892,76749,71124,64686,61023,52704,56705,59582,60476,53294,63142,63197,54734,52963,51961,1775551
282,57641,61865,68648,52049,58567,62998,65050,48818,28816,51858,70792,84995,75286,70510,71986,66362,69759,59285,58745,51493,58575,58072,57310,55392,63323,58993,54695,48064,45795,1735742
283,48830,55393,62853,63787,49943,58225,54954,58366,42501,25041,71694,86381,72359,75633,73162,63189,71933,69851,66254,61896,64024,64098,59667,60015,60520,55940,58555,55213,58381,1768658
284,41795,52041,60199,63385,65809,48208,53363,57098,60906,42719,80419,79681,76078,73257,77158,69102,67000,69217,65095,59598,67785,61725,57287,57475,60747,58276,53391,54822,61346,1794982
