node,dir_0,dir_1,dir_2,dir_3,dir_4,dir_5,dir_6,dir_7,dir_8,dir_9,dir_10,dir_11,dir_12,dir_13,dir_14,dir_15,dir_16,total
169,33,20,8,22,90,57,7,93,40,24,10,22,14,69,13,53,20,595
170,31,42,0,13,72,34,21,70,16,26,8,59,4,4,0,22,10,432
171,20,23,10,9,0,10,0,0,10,0,20,53,0,6,0,0,3,164
172,0,20,30,13,14,17,44,30,65,43,34,56,7,7,61,0,0,441
173,61,10,51,21,10,10,29,8,18,6,11,21,4,10,0,0,20,290
174,101,20,66,66,46,10,34,52,53,11,11,91,3,4,27,111,119,825
175,52,10,108,39,19,11,0,10,0,1,13,84,10,3,0,16,13,389
176,388,0,82,34,63,34,38,101,103,47,28,49,0,0,194,66,10,1237
177,583,6,1,219,78,12,36,59,40,9,114,19,23,0,0,21,4,1224
178,19,58,8,28,94,123,26,4,86,14,16,216,95,10,16,13,9,835
179,56,150,0,15,7,20,43,2,57,101,63,88,4,47,0,5,10,668
180,14,0,55,6,0,24,16,3,6,3,17,53,5,0,4,19,0,225
181,7,38,4,0,15,0,0,18,12,0,0,30,0,0,33,28,1,186
182,6,0,82,205,10,10,3,0,3,23,20,68,7,0,0,4,64,505
183,50,60,74,153,29,50,55,78,24,87,81,100,34,10,8,88,27,1008
184,24,0,10,13,29,13,3,81,1,4,10,10,0,6,2,7,9,222
185,70,11,14,5,17,40,25,6,34,59,10,3,5,4,0,9,5,317
186,51,26,27,9,0,10,25,38,47,4,1,71,7,28,26,0,1,371
187,306,25,14,17,56,66,106,23,116,55,13,16,21,419,10,0,26,1289
188,178,69,20,15,15,12,7,16,135,72,23,62,12,72,0,0,12,720
189,24,0,15,15,4,51,16,37,25,31,54,8,3,6,2,21,33,345
190,472,103,23,65,50,357,35,58,16,6,3,6,33,6,39,68,94,1434
191,108,121,138,66,79,49,78,21,19,15,23,68,85,44,69,58,32,1073
192,127,153,227,105,79,247,48,83,33,31,91,92,36,124,156,48,17,1697
193,32,10,40,0,0,3,14,19,14,21,24,15,8,14,6,126,22,368
194,0,17,7,0,21,10,35,1,20,100,14,52,7,3,8,7,18,320
195,136,23,48,30,43,8,25,75,27,57,14,19,107,54,62,12,151,891
196,142,3,95,60,143,0,124,50,22,25,6,30,274,13,145,61,95,1288
197,226,3,28,27,11,14,115,47,25,13,31,106,119,158,94,16,35,1068
198,143,29,28,92,161,105,4,29,15,26,12,4,121,28,17,8,11,833
199,10,21,5,24,0,0,54,1,26,13,29,77,3,3,3,7,14,290
200,80,26,74,51,47,5,13,8,6,35,12,24,11,42,0,15,37,486
201,125,61,60,3,25,57,61,7,36,52,20,100,433,58,105,68,93,1364
202,279,0,58,15,86,17,81,69,1,134,10,29,16,11,46,36,20,908
203,45,14,29,27,5,20,61,31,9,5,6,7,3,0,25,26,5,318
204,113,9,42,31,10,19,38,0,54,41,19,26,0,7,4,3,11,427
205,39,13,24,24,30,10,92,20,12,93,25,42,0,7,85,21,30,567
206,57,0,21,29,10,23,7,74,82,48,59,19,16,136,9,81,22,693
207,91,15,21,7,162,80,7,35,58,3,28,18,137,0,31,57,3,753
208,118,3,1,18,26,63,30,2,112,47,10,17,138,14,2,11,34,646
209,176,2,68,3,121,60,14,66,12,73,0,19,92,0,38,13,3,760
210,224,88,48,46,55,79,52,152,87,111,61,168,400,104,76,51,45,1847
211,121,33,122,1,19,16,117,39,13,4,27,20,52,4,10,21,0,619
212,47,0,13,10,14,0,24,24,7,12,4,0,32,0,13,20,10,230
213,106,0,82,43,93,7,52,37,5,8,11,18,0,0,21,0,14,497
214,238,16,8,59,137,38,81,0,21,54,2,17,135,4,27,8,3,848
215,12,49,44,13,9,23,51,130,58,35,140,12,66,9,74,82,4,811
216,112,30,8,15,96,195,7,51,105,17,48,13,204,0,17,45,39,1002
217,83,13,0,39,51,10,47,25,9,190,15,40,0,0,16,80,0,618
218,56,11,17,43,6,0,4,27,10,10,11,13,6,22,7,3,0,246
219,74,12,19,0,10,10,0,20,20,0,9,11,10,0,0,12,7,214
220,156,20,53,10,23,65,134,110,151,13,22,27,29,44,99,2,12,970
221,43,54,9,0,10,20,10,29,12,17,0,18,18,42,10,0,5,297
222,30,3,29,0,10,27,14,22,10,48,9,10,0,64,16,5,0,297
223,46,8,10,8,13,37,77,15,86,26,8,0,37,19,27,0,68,485
224,27,0,5,0,26,82,17,73,38,82,30,26,23,48,89,12,10,588
225,102,25,26,38,11,28,27,35,190,18,107,20,0,9,83,21,35,775
226,95,50,0,8,37,17,109,175,73,264,10,22,0,76,44,10,6,996
227,10,18,0,20,3,27,10,12,17,14,13,70,0,8,10,10,0,242
228,41,74,83,3,3,10,96,71,36,34,73,0,16,0,27,5,0,572
229,72,8,13,8,0,19,23,54,10,7,40,59,0,7,0,0,2,322
230,237,97,37,14,90,94,26,58,28,63,17,25,68,6,13,36,108,1017
231,110,68,80,10,55,58,0,0,0,104,93,29,6,8,30,35,0,686
232,110,15,71,19,3,11,0,19,64,218,10,7,31,20,19,11,18,646
233,14,18,10,75,46,34,92,13,67,62,10,50,48,0,1,112,26,678
234,52,24,28,60,75,8,54,81,17,10,102,47,100,9,42,1,36,746
235,14,38,2,16,88,20,80,14,22,18,27,20,54,0,37,10,0,460
236,24,2,19,13,0,15,14,9,22,33,10,46,42,6,12,8,0,275
237,3,38,3,0,6,84,15,50,16,23,36,12,7,26,2,25,10,356
238,1,52,93,6,92,40,16,50,71,7,4,27,0,23,5,3,43,533
239,267,36,69,94,78,77,23,61,50,165,230,30,58,58,22,104,245,1667
240,81,8,27,29,40,67,15,48,23,32,82,14,26,5,14,24,87,622
241,59,11,15,20,121,6,14,9,14,0,0,60,12,8,6,17,3,375
