node,dir_0,dir_1,dir_2,dir_3,dir_4,dir_5,dir_6,dir_7,dir_8,dir_9,dir_10,dir_11,dir_12,dir_13,dir_14,dir_15,dir_16,dir_17,dir_18,dir_19,dir_20,dir_21,dir_22,dir_23,dir_24,total
477,25316,36919,44159,36674,32676,93355,33992,33067,48340,34621,31892,35665,31892,29036,32054,31349,36571,28493,25325,26293,35631,22300,37725,25433,27366,876144
478,28471,243458,89619,78239,142684,139131,79344,116010,81341,52923,128087,56434,95296,85831,205722,55693,112048,66489,30997,34377,82431,41850,53452,28327,65692,2193946
479,212118,207637,154385,64603,154366,152415,124731,187782,75203,59835,92891,107838,154148,122754,237896,97956,148394,37038,98652,47605,64345,131369,96616,30796,44597,2905970
480,33951,175707,67513,105599,106668,50783,135862,46590,44565,58789,44029,52350,204804,159489,66693,43084,69257,33006,21796,45183,35818,62259,21562,35812,50845,1772014
481,67896,200907,237045,133749,131607,80738,176977,79053,211501,104879,129224,178517,235489,185865,124900,138669,96174,30810,154527,35644,75255,47642,97207,39051,78256,3071582
482,108807,46116,226462,74916,93725,143388,109908,81846,262717,166857,262832,183894,104517,111078,128015,256689,103676,37385,24161,195496,61161,48099,42912,86223,97730,3058610
483,40053,59261,65599,41318,35630,101138,84835,45363,164119,105684,154403,58645,41341,51699,45664,145773,45776,23876,26873,30931,29786,26184,38984,27306,41085,1531326
484,33627,37679,43117,43928,37429,34935,65413,46073,42183,61787,39938,34738,44866,38613,32506,38639,35535,21903,35126,38045,61362,17266,33985,30831,59024,1008548
485,25555,55882,197589,93808,61566,72360,71056,158639,103321,212438,91647,155404,102441,79113,64542,90565,61469,107776,70424,118110,117910,38970,17657,51873,74015,2294130
486,205629,296011,218783,251199,65951,90075,151440,320785,195002,302971,93939,146271,149805,98524,117754,265709,101613,53557,185592,117459,227960,90964,112547,33360,133410,4026310
487,43539,95833,99670,198016,248341,108371,153807,212151,71262,145782,81331,69295,58114,97322,58272,174595,147211,27223,49446,79201,218323,205127,34183,20710,49543,2746668
488,66654,86902,35402,146450,181311,114083,66503,50867,46331,116344,52447,80658,79029,101329,68092,65267,165881,27318,23087,57596,94912,121590,82220,51949,65787,2048009
489,30714,179193,47048,95886,58859,150327,117562,99653,68452,74017,135461,115638,129530,203237,103231,86731,227501,22358,93640,80488,138079,16280,21280,242893,104242,2642300
490,41734,96861,68591,117195,59901,72671,41278,73172,45981,44500,71837,69304,70207,140659,37033,48027,148537,26565,24779,85733,36918,99732,30499,27526,180295,1759535
491,70332,48767,56664,55043,56024,47404,34973,89189,57727,41266,69747,81579,50498,42968,61054,38014,40036,24264,37433,23148,73392,23382,34415,43427,56666,1257412
492,161538,137192,120938,122042,167303,100128,98552,87336,153317,180881,117898,131651,149287,132145,186225,111681,112775,152720,67378,83915,96056,87911,109569,58190,74763,3001391
493,118303,72578,58845,47597,52978,47488,50012,49952,63276,52585,46752,43809,46888,56510,45883,50434,50248,40365,30255,36110,34138,31267,27101,36474,30515,1220363
494,24692,33482,31763,68177,28784,28699,33495,30133,31424,33515,31433,28862,30589,29232,29249,28154,28610,31423,25759,41991,25504,22948,20181,31105,23628,772832
495,28908,186124,62542,66847,40876,175657,105984,136621,55001,51556,79986,41263,70847,67480,228932,43648,106531,61503,26584,42056,47728,24655,39728,55019,46609,1892685
496,80329,183093,63039,62426,45214,208598,56189,154094,70119,114303,80248,54175,85719,77408,243099,43595,113978,30945,32691,50950,72061,57500,29239,47483,59216,2115711
497,28638,48712,78855,156582,183470,86153,154665,61079,78867,111430,89331,164378,285321,180366,212102,58952,93269,25787,34185,77326,79865,110294,45009,70286,86436,2601358
498,153050,45615,301624,160163,147651,78435,288182,139187,61716,100385,204936,284319,272170,187134,298274,183620,131093,40921,152797,31299,100460,167574,36676,45253,113743,3726277
499,39782,83122,210533,96190,58912,128395,199368,104670,163770,118981,328942,188840,93312,69289,112674,96531,74511,29525,31739,139518,36810,55694,50710,35252,41114,2588184
500,48542,53238,88629,53029,81899,139747,186775,68910,163789,117683,200369,78400,57935,65063,47949,48942,55333,23568,21709,38814,29175,36024,35736,62248,47473,1850979
501,32854,37107,43564,46550,45635,44588,38144,69700,41583,34785,47816,40099,35072,49139,36935,43219,33223,17477,28683,56097,36199,41381,30332,80031,42304,1052517
502,29609,99218,62699,58462,70589,103747,86720,122446,106284,181948,102931,210179,124515,64785,60766,102668,63737,106866,35009,148377,113005,18129,36510,88574,73494,2271267
503,95270,87927,93088,116743,132660,138694,157907,304209,120130,189792,113839,233933,146368,110259,99665,234458,71518,37461,110067,181596,341527,103145,51851,36674,113206,3421987
504,169680,260349,107006,430583,205188,130396,180245,395149,152775,58807,99306,108032,145445,159572,129987,242404,107117,53334,22269,142944,327353,242152,33097,44897,129447,4077534
505,38790,73397,74774,227539,157646,112649,56691,39867,42357,40409,45838,71467,42079,67958,54522,66507,39552,27305,33793,27883,103649,101091,105355,28364,46397,1725879
506,25515,104459,55126,100677,64567,104591,60910,72843,70127,55891,81170,59594,184825,49128,55546,58779,163198,22012,114373,41544,107540,32425,34874,211677,67059,1998450
507,65953,104539,68738,135018,78569,92547,60451,97895,114795,66933,87534,81132,168590,72794,48282,68946,157526,25390,25997,154639,39742,109391,36368,52756,220946,2235471
508,59500,59543,92011,107606,55585,49992,37508,65781,92219,62161,81286,143147,67787,61266,60154,53427,91274,19031,36862,52337,63433,31566,51867,57982,29288,1582613
509,150985,212746,111337,76361,109068,168654,133963,92710,138940,110851,175993,138528,116759,150940,131733,118924,124859,74089,87770,102007,61732,59009,100206,121970,48219,2918353
510,91737,57159,51011,43848,44665,43820,41356,43302,49046,44483,43868,43473,45088,45058,40261,42033,41259,32378,33254,52986,29263,31977,25661,38230,30977,1086193
511,25067,38824,40967,43416,44136,39049,36734,100731,36450,30776,40968,33671,41214,46296,32105,32276,34736,33184,51663,32076,29360,41531,32593,27726,24395,969944
512,21512,275735,58500,127602,49275,85025,99000,125473,72521,57662,157612,88604,113015,131838,377652,74217,153731,47314,64035,35020,115649,94308,55265,52670,56299,2589534
513,46185,205272,57341,91062,99962,41404,50118,140719,59739,63140,79801,48594,68074,82434,271546,45364,120724,22921,51687,71617,33728,57218,42905,37052,33439,1922046
514,27571,50410,106516,127985,161066,121490,168174,94427,61304,95775,71203,157774,285942,212729,53059,58710,102452,27655,65998,121336,36650,96906,57831,33955,57406,2454324
515,32861,74375,246923,240009,159136,90784,196649,80993,52262,95918,54245,240621,277415,179483,128653,121816,95562,23331,196773,34484,69455,103264,36741,37354,45979,2915086
516,71554,60316,233551,180868,77665,175501,77227,111258,268518,182917,271870,212567,83561,90948,160127,107165,86561,26541,33961,167080,90347,127996,74233,45764,58974,3077070
517,135339,46961,140875,55120,54497,159072,111219,136684,181762,155941,264369,172327,119667,122338,128172,85551,90449,24006,27400,76589,51887,46115,122098,34166,63026,2605630
518,34162,39027,43103,40382,39523,71219,31367,34885,53636,35291,56997,30467,34577,34207,36729,36592,34469,32511,30963,26051,20638,55934,49755,35078,36515,974078
519,23421,60923,50351,86413,95937,204014,90402,145489,138307,245318,117800,63333,164402,63755,73590,146370,62719,167616,28432,199753,165074,71107,50287,39009,55559,2609381
520,30971,98722,154758,125067,78876,164233,204461,125461,116081,168923,90592,136534,100152,64436,72253,214993,54436,23514,137140,187469,323981,142542,54225,41487,35898,2947205
521,74673,139014,114261,105294,258461,190026,239993,89010,93385,99843,88528,161169,154288,118861,122275,196591,57009,22658,26611,190613,290607,305473,24793,54581,97059,3315076
522,176511,175441,53295,131653,191881,123527,99876,144032,153177,68913,76016,113233,203552,172572,147115,150361,98134,26636,27988,77142,129034,143454,186324,59092,47677,2976636
523,29166,105258,67512,128056,72884,82757,108590,198584,49128,69440,87529,70977,41073,45208,54923,64658,175753,35827,103774,25749,163432,35512,22975,241125,72043,2151933
524,96484,98410,61902,126801,92813,105798,46056,169982,96606,106394,100095,86983,83136,93473,57873,79711,204606,19347,52232,72767,41251,139642,20307,48920,196916,2298505
525,60534,44256,39321,69940,57605,39816,35365,39232,86892,34917,51051,54976,40127,31793,47598,38123,42642,30834,59862,29594,15721,34315,30879,21594,32047,1069034
526,126996,135078,104997,72475,115326,83259,93602,85765,124583,83336,130750,79435,82376,90563,81936,79426,110402,72766,98745,81732,55827,56070,39158,73488,51022,2209113
527,73838,62922,55933,46865,54449,47676,40093,46576,50950,49864,43117,41986,40670,46220,35854,51579,46712,34767,40284,31417,34150,30509,28127,28832,40140,1103530
528,27526,90336,87975,80623,44935,48104,87707,68328,107486,57363,69417,60129,98947,97301,80765,76380,62107,33102,45295,37122,27514,35710,26303,88647,34460,1573582
529,27935,47408,85121,151358,66359,52901,63177,151319,90064,104035,235664,85116,107096,61328,237302,53198,133780,61223,30963,28301,75510,21700,61267,88068,54881,2175074
530,50392,36662,62868,112174,54122,71997,89709,133693,53319,44294,147104,50142,93049,65907,214753,44592,113135,31039,43964,27213,32622,52669,33399,58319,40021,1757158
531,29159,69162,76077,100659,168238,172219,205152,66275,47643,65682,56311,220644,310168,43797,42743,49762,86555,24975,34505,74328,44458,53831,38610,32228,51488,2164669
532,136612,57596,139321,399348,275791,163141,276137,166286,92026,190970,87057,370271,305997,91180,226249,195652,174415,43095,168812,26216,82537,67014,33654,34693,68512,3872582
533,86584,59221,93685,260452,86407,216295,89191,256432,66258,179796,309823,296012,247811,109029,132576,130336,92861,27782,89853,132596,95956,48030,33569,77072,45552,3263179
534,60322,70166,101821,62065,65167,192364,87211,182198,76786,137558,210526,83989,147864,86714,61177,45461,62338,27120,26172,42163,22275,45788,36619,37682,61701,2033247
535,32970,37476,51780,33983,33074,29663,41046,28173,33588,30801,27074,31312,29638,32460,35096,30145,28789,28440,28404,30576,33201,31627,29342,45486,38797,832941
536,32217,183578,48071,141588,151461,321606,93949,144585,157731,79935,181039,71845,140120,95266,108647,109471,127023,139502,35027,193081,181175,33713,51276,50359,55579,2927844
537,83884,149970,134891,144235,102460,250210,273100,170989,159634,71741,146089,151927,210947,121616,228371,78570,78595,27570,102111,208557,406286,137511,86053,33403,37870,3596590
538,54670,125659,150203,132795,61568,136350,378059,99459,124391,90560,82322,113663,81825,115121,177891,88931,58124,27826,42842,137277,322736,303929,19966,74019,41041,3041227
539,49749,74841,55509,64811,66577,96687,179757,50494,51149,42081,49869,67222,39246,71040,67599,64621,36967,28905,26224,30329,124973,113811,108862,29476,51266,1642065
540,32287,98132,211582,115228,167719,187327,154485,221550,56515,132786,183897,195815,78935,102193,120114,150799,96334,60856,103643,35468,131745,31923,19234,249395,73821,3011783
541,102948,160551,99715,137430,82451,126062,88867,228875,88694,94761,121418,120791,149811,118273,123516,96009,175323,26211,49959,82705,32103,121228,22310,105271,220351,2775633
542,46294,59408,53005,62638,54975,66537,47894,61755,94887,90948,79292,64513,38048,38760,44274,44803,59072,46875,31220,28550,58721,22195,39719,68267,26411,1329061
543,133936,124424,99861,88207,143630,102265,61320,65905,92700,84502,81192,104666,68994,81169,62646,81632,81254,63754,60549,64301,67013,48958,46989,49752,63540,2023159
544,73043,69286,66065,57085,64282,61218,43008,56467,58355,57423,43779,48043,39023,49263,43449,53580,51719,40466,55637,35065,50938,45797,52459,43501,51444,1310395
545,27632,36953,40022,44706,34295,39368,80781,34402,37904,70851,33582,35841,33470,30765,34502,31354,41280,39064,28739,40297,25677,29529,26985,30737,28846,937582
546,25719,42382,77314,283795,79693,58052,72068,203935,113031,83123,69089,91869,178855,98270,290851,82337,191719,103968,38897,40137,153045,30271,148167,69149,69765,2695501
547,37388,59473,70760,195790,44154,41772,49426,157832,61667,51165,40492,46194,76975,74633,225109,45133,123881,39723,52858,33274,32164,115503,28358,96520,31215,1831459
548,27068,67271,122843,145858,214690,253231,308123,102220,70463,94664,135810,49531,285723,49224,49957,64212,131783,26338,60000,193798,146407,162019,47782,32514,62790,2904319
549,103063,69694,121437,146045,300997,263501,491731,147325,87957,185510,117358,312873,337658,119269,216858,197468,226782,36132,214645,76757,213617,218008,116475,29348,81619,4432127
550,49473,96517,182091,86913,100267,274174,227971,308705,67950,250770,338244,329097,64392,95119,183028,173696,114453,28438,33734,158282,182815,147525,113479,126913,44097,3778143
551,68630,65135,154823,84779,77663,270229,64477,226664,97636,211863,268912,201991,60343,98466,80510,59761,84446,29197,26218,40065,39416,148350,102549,48647,112846,2723616
552,35825,100961,38462,43511,44342,76095,67847,45301,56559,51927,66144,54631,83206,83455,84894,59756,55364,27319,44660,27629,58405,67151,45077,89026,36143,1443690
553,22538,94501,62627,114678,110749,43914,124896,319353,151902,49101,194097,50525,195500,74906,61470,106916,62250,165921,29662,275139,241103,64939,36709,52294,48726,2754416
554,67949,176618,213085,262154,137902,112910,412185,315188,242784,114376,222762,224054,279625,115458,77340,145815,109295,27745,146736,267518,474632,235377,152723,24061,78453,4636745
555,127600,163814,297849,207441,71364,310006,342790,116887,138567,87294,140814,332332,245294,239915,228597,160024,102234,38747,27134,209432,413573,379219,54096,159360,71746,4666129
556,54551,140565,63493,56998,90766,281806,51006,78105,77650,67130,80569,184840,121117,145539,131035,91762,49338,23299,41316,28444,191016,163637,190849,32040,90101,2526972
557,31735,215257,97241,277724,126596,141042,98894,80941,76665,114541,240740,86267,58235,90491,196660,140161,56462,28846,165630,29865,233542,38988,30053,252097,107942,3016615
558,151275,296316,81578,394676,132053,156396,88582,164129,102037,116784,170100,95715,98564,101425,190993,199886,111980,42502,56536,125875,45625,217975,55566,35363,244679,3476610
559,42835,52035,51682,39184,35923,85790,34332,38289,64080,35621,42226,48758,45400,39678,36995,40284,84001,54306,26191,41288,36608,27328,32178,68115,38324,1141451
560,113378,118177,126667,110239,103672,87191,85469,109650,140475,103213,105074,162298,80765,108266,96154,106524,142712,87599,97345,80594,74676,53524,95958,86450,93912,2569982
561,76134,74630,70860,83994,63626,76438,78644,77922,65343,62554,58859,65793,57804,65092,59381,63697,64934,36750,40183,29970,32925,67492,42564,47112,53846,1516547
562,23925,31192,45243,46842,40375,42351,39089,50566,59150,114190,63676,45186,39148,34860,40423,39455,43793,29318,31024,63053,26788,39628,30063,31873,29801,1081012
563,26867,59916,75004,38510,41172,36842,58190,186067,58825,42647,35983,44441,89388,75978,284316,48591,169602,40956,28864,27609,128974,26444,92625,28350,40910,1787071
564,85556,55456,93223,72177,64607,76353,84078,208845,92687,89354,94280,135939,149258,96759,261412,68623,182276,51848,39364,38752,82148,102467,48194,59920,57191,2390767
565,28299,59787,124307,155610,249261,44610,241042,66680,66070,75062,67269,42307,354005,48175,54056,56197,121727,24546,37798,160808,64085,123236,31586,29042,55063,2380628
566,102973,143444,107721,135320,275291,112950,245831,142718,101089,151586,111165,321656,373934,96054,184816,187097,166010,38933,227818,26752,134005,178449,90834,79108,51486,3787040
567,55753,79373,152477,121543,94826,308770,64700,95039,60590,223996,342073,278066,64067,98602,168092,159697,111844,42899,29612,154002,132394,105831,72263,81565,43592,3141666
568,107678,138414,209307,88548,76800,276915,99901,95840,100300,204135,311923,175721,142766,213433,109742,76151,125094,35740,38027,26649,31664,101257,87864,93823,61724,3029416
569,28010,37498,39958,44187,48942,38390,55627,30239,62680,39161,28004,30828,28566,33490,33844,30523,28705,27123,24384,43183,35839,36597,38604,41540,35237,921159
570,25048,150288,139718,171097,119200,56654,201182,304465,245174,76578,79891,96943,222774,134667,148819,150322,85410,232276,55984,331876,282746,41592,40730,105213,55876,3554523
571,49931,138296,196053,228466,157741,118654,381675,254888,246355,79224,133137,62330,181965,94465,75357,152441,94266,35736,182384,239961,550615,240645,72961,31855,50324,4049725
572,139169,157016,215498,235660,216966,261621,214088,153268,181869,148206,144113,248891,106172,232499,221384,167835,140145,28734,28659,240365,449332,343138,23845,43754,52759,4394986
573,61843,145557,60132,56541,60477,208192,93321,99272,104105,74471,87381,185560,47512,141146,116508,83554,48762,32982,33133,23109,232823,174747,207122,40795,44431,2463476
574,38372,267308,87568,325802,221876,272314,79434,53003,112956,149168,237647,96476,133697,102204,159273,139355,125936,27157,164016,45173,226647,57106,22899,251083,76346,3472816
575,63971,206847,90885,229316,128217,166013,78076,80527,94133,128651,150396,100005,60237,70197,52779,101659,63179,23226,19320,152190,25919,226298,18301,52076,212310,2594728
576,57645,54213,131851,42132,125342,178932,219838,39530,57902,117729,98742,143311,65622,127975,79995,142825,117343,26259,44071,28377,54134,21666,72176,50626,37899,2136135
577,105390,121814,101558,123796,104658,111802,139107,139000,152999,136548,130086,126892,91902,99626,93597,101014,143296,45860,71265,86814,51538,112257,82182,83551,83572,2640124
