node,dir_0,dir_1,dir_2,dir_3,dir_4,dir_5,dir_6,dir_7,dir_8,dir_9,dir_10,dir_11,dir_12,dir_13,dir_14,dir_15,dir_16,dir_17,dir_18,total
37,10,42,36,265,130,131,27,29,35,88,20,77,103,40,151,28,269,4,106,1591
38,175,8,13,75,101,169,135,41,5,127,54,22,89,14,30,76,37,159,40,1370
39,35,50,167,192,81,116,21,25,27,32,36,121,18,98,20,150,128,48,0,1365
40,63,52,38,105,58,85,43,6,24,11,26,112,21,44,24,86,36,60,52,946
41,22,42,22,80,176,153,14,41,13,67,28,10,114,105,92,30,57,83,45,1194
42,56,50,39,50,38,23,21,219,79,25,46,19,20,27,72,32,23,25,21,885
43,350,23,25,53,32,134,27,15,32,29,19,206,121,85,63,74,30,122,56,1496
44,19,48,45,32,56,50,21,10,262,45,40,27,64,34,58,20,29,16,32,908
45,163,68,17,54,80,154,9,18,0,38,26,132,32,5,105,135,54,171,103,1364
46,30,72,44,78,63,47,51,18,61,50,56,22,50,22,24,37,25,10,123,883
47,60,73,13,54,54,131,30,22,24,87,48,56,26,84,65,98,100,119,39,1183
48,39,40,83,49,157,26,7,59,37,93,70,73,71,188,43,29,46,26,198,1334
49,37,53,314,40,106,81,43,61,4,34,12,27,67,77,248,26,144,189,44,1607
50,52,69,27,67,134,19,46,49,7,38,85,510,197,20,149,188,36,33,29,1755
51,45,46,3,69,87,58,106,17,36,19,20,10,10,15,73,133,47,137,72,1003
52,41,167,97,142,65,106,30,36,21,52,93,25,87,70,31,51,18,25,58,1215
53,51,75,50,35,48,85,133,4,38,79,19,53,28,45,41,30,10,36,65,925
54,27,26,190,72,106,126,20,27,35,50,197,64,71,21,24,145,17,81,44,1343
55,55,68,24,23,15,57,14,17,62,39,23,444,24,43,39,33,44,20,53,1097
56,38,50,13,72,43,51,9,172,24,31,0,52,53,20,45,66,45,3,20,807
57,67,157,43,41,94,127,27,37,13,311,47,46,82,11,156,41,134,10,61,1505
58,162,18,34,49,85,52,43,13,16,7,58,131,39,43,46,37,25,32,47,937
59,48,17,15,34,27,4,36,14,62,43,97,30,49,29,58,28,31,16,18,656
60,71,142,22,153,146,172,8,35,20,10,61,90,106,59,4,67,32,117,113,1428
61,69,144,53,144,30,69,33,32,10,9,52,309,0,143,31,153,10,56,37,1384
62,165,60,67,11,37,103,60,26,24,127,19,47,208,2,45,49,42,59,53,1204
63,54,62,20,203,13,79,16,33,54,78,24,51,66,100,21,38,35,40,147,1134
64,18,118,5,140,148,64,113,33,43,27,32,35,50,32,177,25,60,27,18,1165
65,51,96,48,57,34,97,0,20,85,130,17,23,34,60,125,52,25,101,108,1163
66,42,17,23,36,20,21,21,12,21,128,20,35,32,15,14,10,6,24,11,508
67,36,186,74,62,103,125,7,17,33,57,47,48,10,48,61,22,77,107,144,1264
68,33,141,24,80,198,318,20,28,4,30,20,103,95,51,2,144,18,0,60,1369
69,55,10,18,40,23,26,15,81,21,33,75,14,46,17,7,18,26,38,40,603
70,49,30,33,6,59,38,34,225,42,45,53,49,51,33,71,16,19,60,29,942
71,172,94,64,51,13,138,22,26,23,54,102,120,31,25,59,25,0,121,25,1165
72,147,11,88,156,96,128,17,4,51,116,10,52,36,38,42,72,185,76,110,1435
73,41,13,79,19,80,109,22,37,9,86,49,353,47,252,40,27,149,75,41,1528
74,84,11,22,74,9,22,33,26,98,31,35,25,31,40,44,51,14,5,14,669
75,64,36,73,142,42,92,53,23,10,45,20,45,84,52,27,29,273,44,15,1169
76,4,70,150,114,53,66,10,23,38,30,10,96,50,108,17,53,30,149,9,1080
77,18,45,162,441,42,142,69,23,32,25,50,34,59,27,41,17,25,49,86,1387
78,70,34,45,74,80,52,0,29,61,11,16,232,67,25,62,55,35,96,60,1104
79,105,54,76,70,102,38,141,51,43,58,52,38,27,17,17,70,55,10,59,1083
80,31,47,289,31,10,170,10,34,11,53,8,54,15,141,64,25,18,134,76,1221
81,25,65,56,51,54,59,30,28,8,88,45,200,38,37,43,21,15,20,23,906
82,26,47,44,78,243,35,10,33,36,119,61,20,49,121,44,35,88,95,147,1331
83,4,39,128,15,33,112,35,92,7,22,10,93,160,27,55,89,44,35,5,1005
84,44,18,51,47,37,31,20,177,47,30,20,30,26,10,48,23,20,40,16,735
85,57,125,50,46,145,53,65,14,20,32,26,64,91,18,152,58,185,30,32,1263
86,55,26,60,75,33,63,40,15,10,59,171,80,40,83,51,34,2,42,50,989
87,48,31,49,41,59,141,31,44,29,31,36,35,119,48,15,161,30,104,44,1096
88,34,47,9,126,65,30,31,20,20,54,171,33,39,152,100,59,94,66,26,1176
89,39,51,15,19,58,21,21,10,71,27,31,43,36,30,4,14,6,40,108,644
90,37,260,37,29,117,24,12,10,20,29,49,40,44,102,7,157,93,112,42,1221
91,59,27,38,63,72,79,20,13,30,51,42,74,63,20,55,40,20,60,30,856
92,102,50,23,39,26,48,186,51,0,27,57,61,0,64,22,46,23,0,33,858
93,36,204,49,48,140,34,0,43,10,35,9,0,133,151,88,46,126,73,50,1275
94,51,322,20,18,63,26,0,33,50,48,10,88,27,26,148,97,76,54,33,1190
95,68,25,70,38,54,107,20,37,50,9,31,25,29,77,60,40,113,32,26,911
96,46,52,110,29,118,72,35,59,13,46,44,112,26,0,56,54,4,49,186,1111
97,37,29,49,35,38,40,22,68,74,30,83,23,31,28,37,29,51,18,100,822
98,11,33,21,74,50,24,56,185,48,19,51,58,60,34,15,10,20,3,16,788
99,24,43,46,143,84,23,31,28,12,45,28,138,32,30,219,120,47,128,77,1298
100,34,35,6,160,115,5,10,23,0,29,20,10,110,213,26,74,156,139,40,1205
101,23,59,59,16,115,90,43,43,20,37,50,151,51,28,14,171,27,80,85,1162
102,37,79,37,90,69,37,30,20,17,43,26,226,45,72,68,60,68,133,59,1216
103,40,33,45,35,29,58,23,9,20,63,124,107,40,24,23,36,36,31,25,801
104,32,333,80,18,67,182,10,28,55,5,7,104,29,92,37,44,40,60,28,1251
105,68,112,47,103,31,78,82,54,20,100,6,21,53,16,13,49,54,92,5,1004
106,54,44,38,61,27,39,10,37,50,209,4,21,45,11,19,24,10,51,47,801
107,167,36,185,124,121,72,20,16,10,106,150,229,68,200,96,10,10,42,18,1680
108,122,62,151,126,86,69,20,10,14,42,32,133,51,10,44,98,78,59,61,1268
109,28,49,221,215,36,20,13,10,16,23,156,61,36,74,48,80,10,125,60,1281
110,18,117,336,137,22,57,20,43,46,25,30,20,91,16,24,237,131,104,19,1493
111,71,158,183,33,25,123,55,109,36,23,19,39,10,15,43,34,50,122,97,1245
112,33,41,37,43,16,13,40,186,54,17,23,31,6,31,27,6,32,35,23,694
113,28,48,62,60,49,70,45,10,16,45,58,26,6,39,26,14,62,128,46,838
114,67,56,23,47,24,97,25,31,15,110,61,137,95,11,70,21,40,30,69,1029
115,43,5,48,35,51,40,14,6,12,80,36,14,106,85,208,20,97,65,40,1005
116,192,22,68,13,7,38,89,38,45,24,46,32,13,10,66,143,59,10,69,984
117,41,130,95,34,231,35,0,40,31,101,16,72,0,20,10,74,34,8,38,1010
118,20,50,70,24,39,35,89,63,44,89,33,20,23,30,18,27,32,40,47,793
119,43,43,43,103,65,67,0,3,12,33,25,53,10,34,15,222,10,4,26,811
120,153,45,48,221,278,30,6,13,10,45,53,36,33,75,10,51,115,90,131,1443
121,14,59,37,4,20,46,2,13,101,67,58,15,35,46,23,0,37,19,72,668
122,46,21,44,57,48,98,16,27,20,43,11,132,41,64,31,33,49,56,57,894
123,48,117,53,270,29,161,10,20,0,21,38,10,34,0,148,47,40,72,32,1150
124,94,17,92,59,99,108,21,30,27,112,293,170,11,26,73,19,40,250,3,1544
125,30,25,22,13,40,12,33,60,23,36,36,69,70,30,62,37,85,0,151,834
126,35,10,26,19,17,23,13,172,120,27,8,45,50,40,26,14,35,43,49,772
127,230,44,131,91,28,105,80,10,10,1,30,149,41,150,13,81,42,15,5,1256
128,44,40,79,132,121,33,9,31,40,38,50,20,0,28,130,20,186,75,55,1131
129,24,80,53,27,23,5,78,14,38,46,73,26,32,12,24,10,31,40,33,669
130,30,76,89,160,18,209,10,25,23,38,149,47,60,33,17,30,106,50,43,1213
131,49,98,36,46,70,68,81,31,20,14,13,29,28,23,70,20,71,3,78,848
132,55,47,102,51,68,47,20,3,10,89,15,47,12,34,16,29,43,3,158,849
133,39,55,27,22,66,100,18,25,10,104,34,19,13,17,48,26,55,73,42,793
134,119,33,62,98,38,65,30,23,54,24,27,30,10,179,24,133,20,70,39,1078
135,69,24,128,29,79,113,33,3,10,35,35,109,82,59,20,78,63,166,107,1242
136,44,11,7,11,20,22,33,40,255,21,37,8,10,14,32,36,16,10,33,660
137,59,40,29,58,31,31,51,33,30,30,20,125,108,36,42,57,35,43,84,942
138,105,177,17,90,16,95,38,23,23,15,10,15,60,15,145,20,160,26,62,1112
139,162,65,4,77,4,151,29,111,30,54,5,82,33,15,30,39,10,35,35,971
140,37,40,67,21,33,8,26,111,10,12,37,19,19,21,26,8,21,58,57,631
141,17,30,89,48,47,33,47,17,42,24,107,31,84,48,20,21,30,45,16,796
142,61,30,63,171,115,16,96,13,52,14,9,280,36,60,39,18,0,6,65,1144
143,36,220,117,79,65,124,1,28,19,28,53,30,114,44,13,60,35,47,42,1155
144,61,76,62,18,54,94,90,21,41,13,56,22,32,25,23,61,20,77,115,961
145,78,83,42,88,23,24,20,24,26,32,72,96,72,20,41,43,54,31,25,894
146,118,17,50,177,186,71,46,23,13,43,20,11,53,37,66,18,93,171,40,1253
147,188,26,104,35,102,72,0,53,10,26,175,72,41,97,39,18,57,25,23,1163
148,33,123,57,50,12,50,0,33,10,83,0,13,21,24,34,81,147,21,13,805
149,12,84,20,54,346,88,6,33,30,181,24,113,20,77,20,44,15,18,78,1263
150,46,107,115,40,21,46,10,26,10,29,10,34,27,40,77,247,6,58,41,990
151,39,62,37,46,24,19,33,52,74,31,89,29,24,21,30,5,58,54,17,744
152,89,11,229,46,82,193,46,13,10,36,11,10,31,10,175,29,25,164,103,1313
153,81,29,73,41,108,24,4,112,58,30,35,42,0,58,17,12,34,50,33,841
154,37,60,19,52,17,21,23,115,12,26,15,20,39,16,22,16,53,63,36,662
155,18,23,92,13,92,14,106,27,10,47,21,163,30,52,12,20,52,42,31,865
156,74,264,69,77,70,40,40,32,19,14,40,56,26,61,46,20,88,47,157,1240
157,104,37,28,37,10,22,63,76,10,37,61,22,43,20,48,58,29,160,5,870
158,75,86,80,68,174,24,10,23,31,61,7,85,132,118,28,20,157,0,50,1229
159,182,170,43,29,181,24,15,11,0,71,20,33,4,22,50,216,0,44,16,1131
160,57,74,44,26,63,74,36,13,17,1,14,101,22,30,194,19,45,30,0,860
161,34,57,22,59,49,154,20,3,10,30,34,24,20,191,41,29,138,55,57,1027
162,40,19,19,46,33,43,27,3,43,33,65,48,125,15,62,8,26,57,32,744
163,58,10,0,62,0,129,0,9,10,4,7,143,30,50,10,54,91,92,30,789
164,60,34,22,52,33,47,66,14,17,74,137,10,26,21,23,14,27,3,31,711
165,70,84,25,35,37,53,17,8,10,113,0,46,24,60,47,104,73,20,23,849
166,17,17,26,9,30,31,44,34,150,140,21,3,29,20,0,75,24,21,37,728
167,7,228,34,53,21,84,42,59,20,19,24,153,25,52,38,75,20,61,69,1084
168,45,23,33,10,43,3,52,177,39,5,71,40,44,28,60,27,28,43,20,791
169,104,17,10,0,50,40,15,20,5,10,30,10,10,28,14,71,39,33,0,506
170,953,55,48,18,61,38,45,78,58,40,25,107,105,57,58,122,135,19,48,2070
171,87,7,3,20,20,20,30,30,21,37,0,20,9,10,14,0,10,9,10,357
172,86,14,11,21,25,35,6,29,10,29,32,13,1,20,7,154,44,16,11,564
173,113,35,30,16,16,4,50,37,10,10,23,20,10,10,19,31,20,15,27,496
174,42,47,27,26,61,43,1,10,37,42,31,10,10,1,60,15,36,41,18,558
175,60,58,32,69,21,67,20,71,39,1,30,23,22,31,73,20,50,22,36,745
176,38,37,41,25,40,34,11,36,13,24,35,5,26,3,31,0,30,94,89,612
177,162,42,43,64,40,69,15,38,33,2,73,96,10,0,114,10,20,42,61,934
178,94,47,40,24,52,96,28,29,15,76,21,11,5,38,10,13,10,17,22,648
179,36,11,62,25,30,46,56,34,24,50,12,36,19,0,48,0,20,33,117,659
180,54,25,18,13,32,28,44,62,15,54,28,14,40,0,141,8,16,26,12,630
181,596,58,29,47,25,54,58,73,85,21,23,69,102,51,30,7,30,24,22,1404
182,1170,477,61,90,58,87,87,96,37,94,102,16,24,283,117,367,28,120,142,3456
183,30,32,17,34,32,27,36,19,36,47,33,18,15,30,16,7,20,33,13,495
184,81,0,11,213,42,13,22,16,40,4,18,9,7,163,19,35,27,17,26,763
185,72,10,5,26,0,5,3,24,20,0,14,10,34,49,22,37,7,7,15,360
186,80,23,8,48,3,44,22,32,40,35,52,34,37,21,23,32,11,33,8,586
187,50,28,1,42,40,10,58,11,26,33,63,30,22,137,39,31,23,21,3,668
188,24,44,4,33,234,30,13,44,39,79,22,32,48,136,21,14,84,59,10,970
189,24,29,49,33,3,21,28,29,40,15,22,30,19,156,27,28,0,1,22,576
190,60,27,26,10,23,48,29,37,26,40,21,13,30,286,13,20,10,13,6,738
191,54,27,28,8,27,5,12,10,24,10,4,42,32,13,27,20,17,40,13,413
192,5,71,15,29,22,16,9,41,77,36,10,27,28,24,10,45,2,33,71,571
193,29,30,13,45,13,9,17,23,12,28,7,26,134,155,30,35,6,43,22,677
194,587,39,33,50,23,68,31,35,32,46,25,76,30,10,27,13,13,12,30,1180
195,69,75,6,20,15,50,10,28,34,31,10,10,20,74,100,18,4,20,17,611
196,20,71,133,58,56,49,29,41,49,24,55,86,19,18,40,43,10,5,86,892
197,120,34,24,40,73,14,23,4,54,27,30,13,68,30,17,30,33,31,28,693
198,108,43,38,43,34,35,10,24,20,40,33,36,45,10,52,11,10,34,2,628
199,134,30,23,28,29,20,120,37,25,50,28,45,23,31,71,29,212,10,34,979
200,127,58,19,76,22,42,58,90,29,11,75,11,45,20,37,58,62,10,81,931
201,76,55,64,48,18,15,42,36,90,18,52,16,28,30,41,28,21,23,28,729
202,94,44,38,34,48,26,21,34,23,29,48,23,18,0,40,22,37,10,48,637
203,93,45,5,63,26,47,25,30,22,19,44,13,35,5,26,29,24,12,34,597
204,76,32,3,0,43,25,20,40,17,42,10,0,10,46,27,0,0,13,13,417
205,46,20,36,23,69,41,36,43,11,41,24,33,63,10,31,10,20,0,283,840
206,34,27,13,10,41,12,23,10,36,40,10,20,0,78,24,1,11,20,7,417
207,457,186,107,65,62,78,119,32,164,70,162,83,102,113,346,224,31,70,76,2547
208,328,5,87,194,10,28,24,20,17,16,4,16,20,10,51,38,26,10,276,1180
209,93,44,39,34,17,21,25,24,41,20,18,40,14,25,13,19,44,14,24,569
210,75,21,83,46,25,21,44,10,45,9,16,34,29,44,10,20,15,14,20,581
211,92,36,44,25,34,31,269,13,29,10,25,52,16,4,27,45,57,50,74,933
212,54,34,44,35,75,68,34,204,81,38,61,49,20,49,34,58,24,97,63,1122
213,72,37,52,6,61,125,30,29,131,109,20,41,20,99,30,22,15,63,70,1032
214,147,30,51,117,142,56,19,41,68,118,53,133,23,46,26,39,10,73,117,1309
215,12,64,27,20,18,26,38,18,43,5,34,23,16,5,7,5,31,3,83,478
216,131,56,59,47,41,23,28,45,44,13,15,23,10,14,32,31,28,25,34,699
217,176,43,36,45,11,45,23,4,19,33,48,25,50,12,17,31,19,6,68,711
218,21,48,4,58,24,46,5,28,43,30,23,31,5,41,17,27,3,29,91,574
219,143,105,136,79,100,183,106,111,73,128,63,79,101,56,256,311,64,21,81,2196
220,883,41,53,37,71,97,34,70,66,38,38,0,27,21,42,39,45,28,51,1681
221,92,54,0,0,10,20,0,29,0,0,0,10,10,16,30,48,71,0,18,408
222,58,56,24,52,23,6,33,19,26,15,31,0,4,26,37,8,30,32,32,512
223,157,38,75,46,24,45,97,75,49,7,64,8,15,22,172,6,20,66,28,1014
224,125,43,14,42,79,46,78,70,53,22,10,46,45,7,83,97,6,34,21,921
225,58,73,79,61,44,59,30,37,141,19,56,56,61,17,17,8,154,10,101,1081
226,122,41,120,85,38,34,30,29,40,62,6,34,66,0,32,6,141,20,97,1003
227,63,58,38,27,80,74,47,67,45,42,5,48,46,1,10,28,50,23,14,766
228,91,47,33,26,35,19,19,47,17,35,8,13,54,11,10,25,11,12,55,568
229,118,28,84,22,28,42,33,54,33,26,36,49,43,0,5,31,26,39,57,754
230,119,22,75,46,28,39,26,46,26,5,13,37,24,21,16,19,13,20,34,629
231,79,139,138,69,281,60,76,77,24,47,92,87,75,373,149,129,264,55,165,2379
232,15,39,17,27,15,15,23,40,29,10,2,23,56,94,30,39,23,20,23,540
233,902,72,204,162,78,170,37,113,59,61,61,48,20,43,98,37,38,38,81,2322
234,116,41,6,8,10,10,20,0,31,10,34,17,25,20,87,31,10,29,30,535
235,20,26,92,24,111,85,23,148,55,94,82,87,77,205,24,472,38,14,72,1749
236,542,8,25,292,87,29,4,69,83,37,40,14,42,0,51,219,4,26,22,1594
237,654,36,33,40,24,18,53,19,13,3,36,32,33,194,12,20,109,24,157,1510
238,74,76,46,46,111,141,72,39,82,63,28,72,14,52,19,83,30,80,109,1237
239,26,133,37,57,4,73,28,51,36,50,42,35,16,52,45,22,29,19,103,858
240,103,49,26,56,33,56,25,23,5,28,25,21,31,32,29,42,15,16,58,673
241,669,60,63,70,53,121,35,65,18,69,88,27,36,0,166,35,10,99,119,1803
242,70,25,34,44,21,25,28,11,14,34,22,13,35,88,7,10,10,5,28,524
243,773,259,203,65,289,30,235,224,196,79,260,7,109,63,108,186,9,18,125,3238
244,13,32,66,37,37,43,44,17,41,65,53,56,28,35,17,16,5,22,177,804
245,222,20,100,76,46,105,188,9,91,20,38,20,22,20,110,70,26,19,149,1351
246,1153,93,99,104,21,94,45,49,80,11,33,54,43,75,43,32,44,22,23,2118
247,301,28,69,0,38,16,67,70,47,24,17,26,7,27,6,24,0,68,14,849
248,4,34,74,23,51,40,35,109,77,59,26,81,49,137,70,40,49,14,19,991
249,330,5,0,12,43,26,46,13,45,0,8,88,58,45,21,10,62,30,40,882
250,124,50,29,46,10,148,29,36,18,59,11,31,41,43,31,34,0,13,9,762
251,46,26,52,57,55,30,46,64,36,34,14,38,54,22,24,33,29,10,75,745
252,64,63,77,61,48,18,15,38,118,60,35,39,17,22,10,26,34,50,72,867
253,65,14,6,258,41,130,41,74,22,20,77,21,98,50,36,43,35,10,140,1181
254,31,30,34,45,55,30,41,33,13,33,71,6,59,31,30,42,5,7,125,721
255,255,206,43,32,113,46,98,81,31,32,118,49,47,51,221,23,42,11,26,1525
256,38,10,52,14,22,44,47,34,16,10,41,10,18,22,21,34,21,5,12,471
257,125,81,185,57,111,14,141,70,139,10,80,38,71,50,12,20,43,22,114,1383
258,118,7,17,14,20,10,25,40,10,17,30,33,0,23,6,10,15,20,14,429
259,1076,31,39,57,115,53,69,58,33,70,32,58,36,15,60,59,57,56,45,2019
260,190,0,6,45,21,29,31,53,95,68,14,35,27,30,76,10,24,0,8,762
261,26,57,31,101,20,74,116,139,72,34,10,27,34,3,7,114,23,34,95,1017
262,145,0,39,43,6,91,53,12,71,19,29,10,10,42,25,38,27,25,2,687
263,121,46,35,21,10,6,18,50,10,32,13,33,25,23,24,7,17,16,38,545
264,104,31,35,21,45,60,18,41,52,65,20,15,15,33,79,10,34,31,67,776
265,171,38,130,113,31,5,54,70,30,154,27,121,77,47,0,68,9,0,158,1303
266,34,26,65,45,39,42,33,36,24,43,70,45,16,13,17,0,17,14,94,673
267,177,210,158,35,68,107,110,101,86,97,93,108,85,63,80,28,95,75,189,1965
268,102,24,23,39,35,20,30,0,0,36,30,23,13,44,16,20,29,8,4,496
269,326,22,179,83,89,3,107,30,49,16,24,15,68,49,56,22,7,84,56,1285
270,25,19,25,15,24,27,57,11,26,10,70,23,44,10,10,30,20,10,100,556
271,127,48,40,0,15,29,54,33,30,13,31,12,13,4,41,45,20,27,10,592
272,1054,77,249,119,136,106,84,95,153,86,157,43,100,109,84,54,38,89,32,2865
273,205,16,10,222,12,16,71,13,26,36,20,20,70,14,8,43,8,44,24,878
274,30,74,21,109,30,66,99,60,41,42,50,43,44,0,102,22,52,20,140,1045
275,141,42,10,7,29,16,20,27,111,42,52,18,0,34,0,18,9,7,14,597
276,79,88,9,13,33,24,34,33,20,4,40,11,4,28,8,24,18,15,11,496
277,141,4,181,180,38,62,34,166,136,75,10,36,69,17,82,38,29,51,168,1517
278,23,32,7,85,31,54,60,45,33,34,33,29,37,13,10,37,21,8,79,671
279,38,206,121,76,57,55,48,55,62,10,211,53,47,58,69,153,73,22,179,1593
280,59,22,68,62,87,33,29,43,81,76,37,87,28,25,20,30,3,26,96,912
281,202,30,95,109,7,33,81,40,60,41,23,26,52,17,53,33,13,62,0,977
282,49,44,4,15,29,7,28,26,40,0,35,5,4,10,48,33,10,23,12,422
283,3,57,48,33,11,16,37,21,37,30,22,13,63,20,21,10,40,16,122,620
284,128,20,27,63,13,175,29,46,30,29,36,30,62,41,11,34,25,73,26,898
285,1109,107,27,132,204,56,42,116,64,91,83,114,65,71,67,101,127,62,54,2692
286,240,0,0,27,25,16,122,21,97,6,16,10,10,16,41,7,68,0,59,781
287,63,76,51,42,17,41,27,7,33,26,30,23,50,28,13,14,14,6,8,569
288,49,22,30,41,25,18,20,0,15,40,27,24,10,22,35,21,9,15,8,431
289,360,41,173,160,19,28,42,51,50,63,19,29,21,20,56,6,33,46,61,1278
290,113,14,40,32,23,47,77,13,49,20,47,0,36,16,23,15,38,25,21,649
291,64,254,192,59,128,56,70,124,113,29,116,42,53,44,55,59,18,102,153,1731
292,27,34,12,76,0,47,63,31,47,32,38,63,4,14,53,38,33,35,134,781
293,149,24,52,71,65,49,98,77,67,113,10,37,111,32,12,0,30,12,152,1161
294,138,20,30,56,20,5,49,7,38,35,20,39,33,23,15,7,27,11,10,583
295,67,39,10,36,56,5,20,21,33,8,37,35,0,14,17,20,16,19,7,460
296,98,54,47,184,33,67,79,34,62,133,88,51,84,32,108,55,81,0,84,1374
297,155,40,18,74,94,28,9,64,69,10,33,29,30,45,76,15,49,27,0,865
298,962,34,61,163,77,52,84,94,106,39,62,141,80,14,25,103,16,104,91,2308
299,88,259,10,28,89,0,25,20,10,22,18,9,5,20,10,13,10,13,16,665
300,94,62,68,30,30,15,52,40,41,9,30,56,35,12,28,26,25,27,15,695
301,246,47,102,86,50,21,44,17,51,41,17,10,78,10,82,12,5,90,37,1046
302,73,34,16,33,13,33,10,43,19,3,10,16,20,1,16,20,39,10,38,447
303,136,262,130,83,114,130,89,100,118,169,117,44,65,99,104,48,67,58,162,2095
304,46,74,0,42,40,35,59,73,20,18,32,45,40,187,21,0,42,25,33,832
305,281,19,171,82,8,0,65,91,45,67,34,30,68,14,46,49,10,41,145,1266
306,25,47,32,10,65,73,33,18,25,38,15,51,9,32,39,10,20,23,11,576
307,23,15,36,23,13,18,20,34,26,29,56,47,6,56,2,32,30,18,10,494
308,311,51,37,110,30,87,133,44,34,102,57,24,34,24,69,40,49,36,28,1300
309,67,56,48,62,61,117,47,78,84,19,74,81,76,28,19,72,37,10,169,1205
310,90,12,13,45,81,25,28,23,78,45,62,67,10,0,20,83,11,83,74,850
311,803,42,89,105,80,117,149,45,58,129,95,54,94,47,70,49,77,45,69,2217
312,145,123,13,30,50,28,130,17,14,20,40,16,30,27,24,8,0,10,5,730
313,30,68,188,56,52,35,110,42,58,13,31,70,94,98,10,11,34,35,148,1183
314,11,54,17,0,19,3,40,13,30,20,28,20,20,116,10,20,1,27,37,486
315,183,313,210,84,84,96,89,91,139,62,28,49,64,61,23,117,69,29,30,1821
316,114,55,139,47,43,82,36,69,113,18,36,44,34,0,52,20,72,3,42,1019
317,288,44,23,116,27,43,57,51,27,33,50,48,76,0,47,25,31,16,81,1083
318,35,44,45,11,20,28,34,19,32,5,13,15,10,100,33,22,35,10,35,546
319,42,62,29,47,50,66,49,20,61,30,26,13,20,42,10,10,20,20,24,641
320,307,46,20,56,20,116,43,33,54,205,22,40,14,20,35,30,112,7,54,1234
321,250,38,50,33,1,144,5,117,60,32,0,28,63,65,19,52,20,10,28,1015
322,139,109,27,163,59,58,45,81,253,64,64,90,13,18,17,68,115,41,103,1527
323,201,11,79,3,29,28,102,71,3,43,20,60,101,10,22,35,44,7,108,977
