node,dir_0,dir_1,dir_2,dir_3,dir_4,dir_5,dir_6,dir_7,dir_8,dir_9,dir_10,dir_11,dir_12,dir_13,dir_14,dir_15,dir_16,dir_17,dir_18,dir_19,dir_20,dir_21,dir_22,dir_23,dir_24,total
373,25000,187000,26000,32000,198000,30000,27000,57000,28000,88000,77000,60000,26000,30000,42000,36000,33000,49000,29000,38000,82000,46000,76000,28000,66000,1416000
374,31000,80000,25000,27000,26000,39000,36000,29000,27000,28000,35000,31000,35000,35000,46000,44000,35000,53000,42000,55000,43000,54000,55000,50000,46000,1007000
375,81000,59000,30000,42000,25000,27000,26000,33000,33000,28000,27000,28000,33000,29000,33000,33000,41000,43000,51000,41000,38000,48000,41000,30000,36000,936000
376,291000,383000,155000,176000,30000,107000,25000,27000,26000,53000,75000,28000,26000,27000,42000,31000,32000,53000,38000,35000,35000,63000,62000,49000,42000,1911000
377,31000,187000,152000,234000,132000,91000,29000,90000,25000,27000,26000,59000,38000,30000,27000,27000,30000,35000,46000,34000,30000,91000,47000,46000,41000,1605000
378,29000,163000,29000,106000,96000,121000,116000,89000,29000,43000,25000,27000,26000,73000,42000,27000,26000,31000,36000,33000,87000,87000,36000,39000,35000,1451000
379,28000,26000,27000,84000,30000,56000,70000,92000,55000,47000,30000,57000,25000,27000,26000,33000,47000,31000,86000,30000,73000,80000,86000,41000,33000,1220000
380,169000,125000,27000,26000,27000,51000,30000,48000,44000,88000,69000,51000,29000,55000,25000,27000,26000,32000,28000,63000,29000,71000,62000,44000,37000,1283000
381,27000,26000,93000,61000,28000,27000,28000,41000,29000,42000,40000,60000,39000,56000,29000,35000,25000,29000,27000,79000,57000,64000,61000,48000,48000,1099000
382,111000,25000,27000,26000,49000,40000,28000,27000,27000,37000,30000,37000,39000,49000,42000,32000,30000,27000,66000,53000,41000,61000,40000,51000,44000,1039000
383,90000,30000,55000,25000,27000,26000,34000,34000,27000,27000,28000,34000,32000,34000,34000,44000,47000,61000,41000,35000,49000,51000,46000,42000,31000,984000
384,488000,192000,182000,30000,101000,25000,27000,26000,45000,63000,28000,26000,29000,42000,29000,55000,45000,31000,74000,69000,50000,38000,48000,41000,33000,1817000
385,249000,200000,317000,130000,101000,30000,96000,25000,27000,26000,55000,37000,28000,26000,27000,49000,30000,32000,26000,58000,47000,37000,33000,41000,32000,1759000
386,213000,32000,140000,116000,161000,130000,81000,29000,89000,25000,27000,26000,58000,40000,27000,26000,28000,33000,28000,90000,38000,37000,32000,31000,36000,1573000
387,26000,29000,118000,29000,74000,86000,100000,61000,91000,29000,58000,25000,27000,26000,33000,43000,28000,26000,94000,83000,33000,31000,30000,75000,32000,1287000
388,175000,28000,26000,27000,82000,31000,50000,48000,83000,62000,55000,30000,61000,25000,27000,26000,37000,30000,76000,62000,65000,32000,29000,28000,75000,1270000
389,26000,119000,92000,27000,27000,28000,46000,29000,44000,42000,59000,78000,57000,29000,63000,25000,27000,26000,66000,62000,40000,30000,29000,69000,56000,1196000
390,25000,27000,26000,58000,52000,28000,27000,29000,38000,30000,37000,39000,51000,41000,57000,29000,37000,70000,52000,47000,57000,27000,61000,70000,45000,1060000
391,31000,204000,147000,241000,131000,86000,32000,70000,27000,26000,28000,38000,64000,26000,27000,25000,34000,33000,40000,49000,59000,88000,31000,37000,42000,1616000
392,291000,364000,150000,142000,31000,86000,28000,26000,27000,68000,60000,26000,27000,25000,62000,29000,33000,37000,45000,58000,71000,29000,33000,42000,51000,1841000
393,81000,60000,31000,41000,27000,26000,28000,33000,33000,26000,27000,25000,33000,29000,33000,33000,41000,42000,37000,44000,51000,39000,31000,46000,38000,935000
394,31000,77000,27000,26000,28000,39000,36000,26000,27000,25000,36000,30000,35000,35000,46000,37000,32000,50000,48000,52000,62000,58000,39000,51000,38000,991000
395,28000,27000,27000,58000,49000,26000,27000,25000,44000,29000,39000,39000,54000,35000,48000,31000,30000,66000,51000,71000,60000,31000,57000,45000,50000,1047000
396,28000,107000,96000,26000,27000,25000,48000,29000,52000,42000,61000,71000,41000,29000,41000,27000,26000,66000,30000,60000,72000,31000,32000,43000,57000,1167000
397,178000,26000,27000,25000,72000,30000,54000,49000,86000,62000,40000,31000,40000,27000,26000,27000,47000,60000,72000,31000,76000,28000,31000,43000,68000,1256000
398,27000,25000,135000,30000,80000,88000,97000,61000,61000,31000,39000,29000,26000,30000,44000,34000,26000,88000,87000,28000,35000,75000,30000,39000,43000,1288000
399,222000,29000,161000,114000,164000,124000,73000,30000,61000,27000,27000,28000,41000,70000,26000,27000,25000,89000,27000,31000,39000,30000,33000,35000,55000,1588000
400,269000,194000,298000,132000,94000,31000,70000,29000,26000,27000,77000,61000,26000,27000,25000,34000,30000,27000,29000,35000,40000,30000,33000,50000,64000,1758000
401,461000,185000,174000,30000,154000,28000,26000,29000,66000,54000,26000,27000,25000,55000,29000,32000,47000,77000,28000,33000,40000,46000,36000,46000,59000,1813000
402,90000,33000,55000,27000,27000,28000,34000,35000,26000,27000,25000,34000,29000,34000,34000,43000,44000,48000,54000,36000,39000,42000,48000,50000,40000,982000
403,111000,29000,26000,27000,48000,40000,26000,27000,25000,37000,30000,37000,36000,50000,35000,54000,30000,57000,62000,26000,48000,48000,42000,57000,41000,1049000
404,27000,28000,85000,60000,26000,27000,25000,45000,29000,39000,43000,57000,77000,44000,30000,46000,28000,76000,27000,29000,52000,45000,58000,63000,56000,1122000
405,160000,118000,26000,27000,25000,59000,29000,52000,47000,89000,71000,41000,31000,42000,27000,26000,28000,62000,26000,31000,33000,52000,59000,66000,30000,1257000
406,26000,27000,25000,82000,29000,63000,70000,88000,65000,72000,31000,43000,29000,26000,27000,47000,36000,84000,29000,31000,37000,87000,79000,72000,30000,1235000
407,25000,175000,29000,122000,100000,120000,115000,73000,30000,72000,28000,26000,28000,43000,32000,26000,27000,26000,31000,35000,38000,91000,78000,28000,36000,1434000
408,30000,407000,31000,26000,107000,25000,75000,53000,64000,28000,26000,52000,35000,42000,27000,44000,27000,30000,45000,33000,88000,88000,61000,39000,71000,1554000
409,211000,145000,29000,96000,27000,30000,116000,29000,27000,51000,25000,46000,68000,41000,27000,26000,34000,76000,31000,66000,45000,59000,34000,30000,46000,1415000
410,137000,95000,27000,26000,61000,52000,45000,29000,42000,27000,30000,60000,31000,26000,32000,25000,33000,56000,50000,65000,33000,56000,29000,56000,33000,1156000
411,30000,26000,57000,25000,37000,36000,33000,29000,26000,33000,33000,33000,29000,33000,27000,29000,41000,39000,51000,48000,48000,40000,43000,41000,46000,913000
412,29000,174000,27000,30000,200000,32000,26000,104000,25000,41000,70000,43000,28000,26000,54000,40000,32000,55000,71000,31000,77000,53000,76000,40000,29000,1413000
413,28000,26000,114000,75000,65000,29000,46000,27000,29000,86000,31000,26000,52000,25000,49000,35000,30000,57000,36000,73000,66000,60000,35000,68000,29000,1197000
414,98000,25000,62000,52000,42000,28000,26000,42000,37000,38000,29000,35000,27000,29000,53000,30000,26000,39000,50000,29000,53000,48000,48000,27000,45000,1018000
415,27000,29000,348000,32000,27000,110000,25000,79000,53000,70000,28000,26000,51000,37000,43000,27000,46000,82000,51000,33000,65000,83000,31000,28000,66000,1497000
416,186000,133000,110000,29000,82000,27000,29000,88000,30000,27000,53000,25000,48000,34000,43000,27000,26000,66000,32000,27000,41000,68000,27000,61000,41000,1360000
417,122000,91000,72000,27000,26000,47000,43000,41000,28000,41000,27000,30000,59000,29000,26000,33000,25000,58000,27000,46000,28000,54000,50000,51000,28000,1109000
418,479000,32000,26000,126000,25000,93000,98000,70000,27000,26000,54000,69000,40000,27000,36000,27000,30000,84000,26000,67000,35000,75000,26000,38000,29000,1665000
419,201000,29000,128000,27000,30000,152000,31000,26000,48000,25000,51000,64000,43000,30000,26000,32000,47000,68000,40000,65000,37000,26000,42000,77000,27000,1372000
420,144000,28000,26000,76000,66000,56000,29000,43000,27000,29000,65000,30000,26000,60000,25000,31000,42000,55000,70000,31000,57000,26000,48000,29000,60000,1179000
421,26000,75000,25000,48000,43000,34000,28000,26000,37000,36000,34000,28000,34000,27000,29000,43000,30000,52000,51000,27000,49000,36000,47000,41000,45000,951000
422,231000,27000,29000,272000,32000,26000,94000,25000,79000,56000,44000,28000,26000,51000,35000,52000,28000,69000,31000,28000,63000,70000,38000,28000,55000,1517000
423,26000,147000,102000,92000,29000,57000,27000,29000,83000,31000,27000,53000,25000,50000,34000,47000,28000,77000,27000,56000,36000,65000,27000,59000,35000,1269000
424,25000,86000,69000,55000,28000,26000,45000,37000,38000,28000,42000,27000,29000,55000,29000,26000,36000,62000,48000,50000,27000,55000,43000,43000,26000,1035000
425,30000,173000,28000,25000,210000,28000,26000,84000,30000,60000,51000,68000,26000,27000,35000,47000,36000,34000,76000,63000,47000,82000,70000,49000,32000,1437000
426,202000,138000,125000,30000,74000,28000,25000,87000,27000,26000,50000,30000,37000,50000,33000,26000,27000,30000,80000,44000,37000,58000,65000,43000,31000,1403000
427,148000,27000,27000,78000,66000,58000,29000,45000,27000,25000,65000,28000,26000,52000,29000,44000,34000,54000,59000,38000,32000,65000,53000,29000,54000,1192000
428,32000,81000,73000,54000,27000,27000,51000,37000,37000,30000,36000,28000,25000,52000,27000,26000,33000,50000,55000,59000,30000,46000,42000,56000,29000,1043000
429,28000,26000,56000,30000,37000,36000,33000,27000,27000,33000,33000,33000,29000,33000,27000,25000,41000,50000,48000,47000,44000,39000,48000,38000,42000,910000
430,28000,25000,353000,27000,26000,93000,31000,57000,90000,57000,27000,27000,36000,39000,32000,29000,32000,71000,41000,30000,90000,69000,50000,28000,87000,1475000
431,215000,30000,131000,27000,25000,153000,28000,26000,82000,31000,74000,50000,69000,26000,27000,40000,30000,72000,49000,30000,28000,72000,37000,40000,64000,1456000
432,27000,133000,102000,88000,30000,60000,28000,25000,88000,28000,26000,41000,31000,39000,54000,35000,26000,61000,73000,37000,29000,59000,69000,39000,28000,1256000
433,134000,99000,27000,27000,65000,45000,48000,29000,43000,28000,25000,63000,29000,26000,51000,30000,47000,69000,58000,29000,44000,50000,47000,28000,28000,1169000
434,100000,32000,56000,52000,40000,27000,27000,37000,36000,37000,30000,37000,28000,25000,50000,27000,26000,50000,44000,27000,52000,47000,52000,28000,38000,1005000
435,480000,29000,26000,175000,31000,74000,89000,65000,27000,27000,67000,39000,55000,29000,45000,27000,25000,75000,28000,27000,79000,37000,36000,27000,75000,1694000
436,236000,28000,25000,268000,28000,26000,82000,29000,58000,49000,63000,26000,27000,39000,39000,33000,30000,65000,43000,26000,68000,56000,32000,27000,70000,1473000
437,195000,158000,30000,95000,28000,25000,118000,29000,26000,46000,30000,37000,51000,36000,26000,27000,47000,70000,37000,34000,58000,70000,36000,27000,26000,1362000
438,27000,27000,99000,76000,67000,30000,47000,29000,25000,80000,28000,26000,43000,29000,39000,32000,42000,80000,35000,28000,62000,61000,29000,62000,58000,1161000
439,119000,98000,70000,27000,27000,52000,39000,43000,29000,41000,28000,25000,55000,27000,26000,31000,30000,46000,54000,30000,27000,48000,57000,27000,48000,1104000
440,26000,74000,30000,45000,43000,35000,27000,27000,35000,35000,35000,30000,34000,30000,25000,45000,28000,56000,52000,27000,35000,51000,42000,38000,45000,950000
441,25000,421000,28000,26000,103000,31000,62000,81000,56000,27000,27000,70000,39000,61000,29000,55000,28000,34000,26000,76000,58000,26000,88000,63000,36000,1576000
442,30000,75000,27000,45000,43000,35000,29000,25000,37000,35000,35000,26000,36000,29000,26000,46000,28000,42000,30000,54000,46000,43000,46000,44000,48000,960000
443,221000,26000,145000,32000,26000,154000,28000,29000,59000,27000,67000,35000,44000,27000,25000,52000,37000,46000,51000,31000,84000,46000,30000,68000,68000,1458000
444,125000,92000,71000,27000,25000,42000,42000,41000,26000,40000,31000,26000,55000,30000,29000,47000,27000,28000,31000,51000,57000,28000,44000,59000,48000,1122000
445,32000,26000,348000,27000,29000,85000,27000,52000,62000,47000,28000,25000,43000,63000,35000,26000,34000,32000,51000,72000,40000,94000,62000,34000,83000,1457000
446,28000,25000,101000,77000,74000,26000,51000,30000,26000,85000,28000,30000,37000,27000,34000,44000,33000,65000,28000,35000,64000,76000,30000,54000,65000,1173000
447,28000,30000,58000,27000,37000,36000,33000,29000,25000,33000,33000,33000,26000,33000,29000,26000,41000,46000,47000,43000,42000,53000,45000,39000,41000,913000
448,207000,146000,26000,95000,32000,26000,123000,29000,29000,68000,27000,62000,37000,49000,27000,25000,32000,29000,77000,57000,33000,38000,28000,70000,40000,1412000
449,27000,79000,71000,54000,28000,25000,40000,39000,37000,27000,38000,31000,26000,52000,27000,29000,30000,29000,54000,59000,47000,48000,28000,46000,55000,1026000
450,242000,32000,26000,277000,28000,30000,70000,27000,49000,62000,50000,29000,25000,47000,34000,40000,26000,58000,32000,69000,28000,40000,64000,34000,76000,1495000
451,150000,29000,25000,79000,58000,65000,26000,52000,30000,26000,65000,28000,29000,37000,27000,36000,46000,31000,46000,57000,63000,26000,30000,55000,62000,1178000
452,476000,28000,30000,143000,27000,116000,60000,85000,27000,25000,45000,53000,34000,26000,56000,30000,26000,26000,79000,39000,28000,31000,66000,84000,41000,1681000
453,175000,152000,114000,26000,77000,31000,26000,85000,27000,29000,41000,27000,69000,37000,49000,27000,25000,28000,78000,34000,26000,66000,59000,31000,34000,1373000
454,98000,27000,57000,54000,41000,29000,25000,39000,35000,37000,27000,38000,31000,26000,48000,27000,30000,26000,56000,54000,26000,46000,41000,46000,40000,1004000
455,26000,185000,31000,26000,206000,28000,29000,61000,27000,53000,74000,46000,29000,25000,45000,34000,47000,59000,32000,76000,42000,27000,75000,76000,33000,1392000
456,129000,98000,28000,25000,57000,48000,54000,26000,50000,31000,26000,60000,28000,29000,38000,27000,42000,27000,31000,47000,50000,27000,48000,61000,64000,1151000
457,26000,410000,27000,29000,151000,27000,102000,58000,80000,27000,25000,45000,55000,36000,26000,32000,30000,55000,76000,36000,26000,60000,32000,85000,28000,1584000
458,25000,133000,115000,87000,27000,62000,31000,26000,82000,28000,30000,38000,27000,34000,38000,32000,28000,30000,32000,28000,81000,31000,58000,71000,53000,1227000
