node,dir_0,dir_1,dir_2,dir_3,dir_4,dir_5,dir_6,dir_7,dir_8,dir_9,dir_10,dir_11,dir_12,dir_13,dir_14,dir_15,dir_16,total
54,123742,108173,128039,125280,62512,55204,107662,76585,119434,81689,115204,91630,110971,51767,49451,98460,91000,1596803
55,98988,127093,119573,151743,84470,117603,107872,65858,40011,39258,62151,58404,65720,124258,36692,63591,58297,1421582
56,149390,81692,77801,63362,88814,83600,68488,68066,79501,64292,77753,77101,61837,49097,56632,71195,77652,1296273
57,110182,94181,73782,68818,66014,108054,65158,41927,58229,53364,70938,49269,98186,42287,71657,20370,44968,1137384
58,107771,82286,99014,127751,168718,124461,125915,28174,20196,22848,80178,69297,78323,41471,164485,58019,90274,1489181
59,77948,59128,141485,101508,96184,61932,109627,52290,60540,101612,20253,58888,58133,61558,49429,47137,77483,1235135
60,80744,102456,95615,159908,107774,103231,99415,106654,46446,80979,95688,112451,80201,53473,49214,73030,25308,1472587
61,81551,80084,169522,74148,71776,53219,147356,78615,128874,73810,44710,105439,79479,23226,42840,69377,21687,1345713
62,69855,79404,101068,95198,52924,75830,54106,56950,34176,101449,95644,40250,74993,82813,35292,74413,75963,1200328
63,78443,141575,73964,88192,38743,90575,74835,72553,76207,30979,25543,20382,122497,74300,92998,67903,57643,1227332
64,49464,78419,57767,41823,48104,80278,108948,83415,38351,79324,57604,26841,65573,42347,20644,62457,69952,1011311
65,105357,114184,66002,194602,61908,65222,97209,61378,79594,104689,86352,77997,88374,78833,79255,47007,79009,1486972
66,128887,128153,126541,80883,72363,85341,122206,94002,33875,36785,98727,94138,72699,38727,48779,21935,66613,1350654
67,139660,149308,88333,87869,84656,92297,64046,56711,85185,86886,22779,48817,96522,48673,68582,69575,54160,1344059
68,114944,185838,79839,74920,127838,103563,96938,47531,50076,106184,86203,22163,101844,24240,66088,111883,119056,1519148
69,100951,79969,115169,106900,98989,135322,168312,45578,76193,38285,43671,22379,124549,82085,42722,57984,81496,1420554
