node,dir_0,dir_1,dir_2,dir_3,dir_4,dir_5,dir_6,dir_7,dir_8,dir_9,dir_10,dir_11,dir_12,dir_13,dir_14,dir_15,dir_16,dir_17,dir_18,total
138,41045,52483,12560,45730,47307,25648,11477,75632,44648,15397,47020,17159,35474,26095,60960,15188,36282,10000,40418,660523
139,74377,51021,16075,15580,26803,40794,0,36311,44991,32749,76031,0,31838,8157,35297,42251,10000,53531,42851,638657
140,49421,39360,31566,37048,39936,31763,22198,43083,38006,33491,34489,25653,3337,56254,28771,40015,22711,16672,51062,644836
141,47086,66318,30668,59562,33270,13816,57484,34736,61495,30000,31116,10000,31997,29391,22017,54448,26130,62096,21703,723333
142,38715,61431,58463,69811,34734,43333,55488,84836,12404,33368,5085,40859,35017,67074,30405,36277,10000,22487,59003,798790
143,79138,64832,105980,118854,115361,139174,20000,47686,20000,18264,36284,11514,71431,32479,13370,74781,40802,38954,15653,1064557
144,49857,58396,43035,86522,58058,67236,31969,30177,66843,20010,11350,34212,7364,16782,41178,59250,16674,109887,62326,871126
145,50513,60724,52334,63865,67461,52346,30000,34793,30000,10928,6416,41810,49842,30000,73370,26625,16628,48417,41672,787744
146,60132,75683,68860,66287,46161,29992,20000,43030,14943,34942,0,20000,41951,42139,67723,23341,61255,42218,51193,809850
147,33581,44038,75595,48162,100278,81913,20000,83034,6,20000,53704,27887,6976,36086,30745,13001,35263,40000,52850,803119
148,27034,37822,33209,65261,29779,38677,30000,136835,60000,39003,10000,56638,1761,22890,22196,60266,41184,29446,28109,770110
149,34584,37672,23217,35558,43776,46914,10000,62161,24978,16335,44572,10009,65890,106585,20009,20575,20000,30006,37965,690806
150,14361,16977,43852,41945,51881,39294,36172,9961,10000,53305,23418,66356,22316,20000,52765,97036,39795,51708,33910,725052
151,54773,17489,35171,19997,31867,47268,18723,43349,42622,40427,90329,40901,30351,16877,5067,11785,10574,36446,23370,617386
152,34608,32703,27010,56537,53449,26840,23226,60302,30000,40000,28083,33299,44225,37646,52752,23177,10006,33450,51929,699242
153,30422,28772,44617,71793,32648,61990,24528,50669,70573,30006,62816,68088,20000,10324,54787,50000,43364,30970,54056,840423
154,68924,36442,26953,34418,43323,37325,51463,48843,52397,27646,30477,18318,29546,47283,54770,58442,28374,61068,113466,869478
155,44461,45990,44765,22489,20000,56124,92842,43882,23294,50723,31030,61413,10012,41536,39374,48941,33053,52742,24533,787204
156,108619,92932,82140,42567,90449,114245,60000,22542,10000,24519,41075,15880,15955,53977,70850,20000,12879,47313,78661,1004603
157,94285,101080,71901,72660,52780,85941,30654,75055,11119,16388,39886,43205,45195,20000,20003,45317,13248,44669,10864,894250
158,11670,66203,86263,109102,84063,99010,0,34284,13568,39577,42952,23044,62131,19366,23359,49063,94130,20000,46606,924391
159,66336,57609,74778,51001,125424,78937,10006,36237,45316,45004,26340,61293,20332,36122,34585,83345,0,74084,79054,1005803
160,87446,81649,75444,55754,57919,62731,20006,87132,32466,20000,46005,85345,59759,24018,50125,14595,25318,0,16337,902049
161,60992,106369,43075,53862,57574,92831,33338,89200,10996,4897,40000,40006,0,74919,51746,45070,28683,59417,34152,927127
162,44482,26551,29599,45330,62936,39256,36488,50119,28067,30000,48147,59084,63987,21164,40016,20000,60000,46713,19541,771480
163,59153,43847,43766,35514,16163,64243,41710,71491,33182,40605,11073,75450,37585,38378,34803,70206,99817,59603,17729,894318
164,47854,48634,20875,37456,34623,25572,30000,22592,50011,47664,79365,10000,33884,46761,10000,20361,16677,17191,37042,636562
165,37340,52174,32457,1702,10055,35036,7592,46379,30000,37503,10000,63951,29705,20000,63811,64513,107046,43403,36195,728862
166,22504,29482,9542,21601,2689,47134,20401,110739,72929,23214,29348,32265,40168,6,42430,36434,29004,4904,4213,579007
167,15907,19772,45826,2351,17938,75553,66626,54398,40000,34969,35353,25733,54635,59017,82543,22962,50000,42578,33831,779992
168,81130,21233,29165,10000,13255,4636,74373,55797,115995,20946,52586,99528,56092,42753,55616,31975,41903,62357,26049,895389
169,9611,15292,10000,20000,33661,20000,0,20000,0,20000,16630,40000,13304,6693,0,0,10000,6,10000,245197
170,90496,199796,46369,96048,43347,71013,44746,42250,31824,42733,35214,74628,6026,22012,9969,29372,20751,18799,53741,979134
171,46279,45659,6693,40000,29997,23522,22847,35579,30000,50000,21863,46632,2001,10000,30092,12453,9,10000,0,463626
172,34304,27130,34249,8116,24684,13581,37441,5084,15818,34115,10006,20000,23908,13600,9860,43209,20839,23759,3035,402738
173,25062,39971,3809,56779,38159,16521,27904,6955,20000,10000,6585,3320,13473,30003,15091,32084,26568,23634,27899,423817
174,54241,58498,5177,51010,21610,35283,10023,42789,13692,32986,14869,13434,23955,10000,12309,28768,44636,23028,37034,533342
175,20045,21998,38944,28261,23373,12362,44349,27677,43257,30000,41231,31567,0,10000,69382,20066,22972,7456,51328,544268
176,44552,47480,40803,38646,24231,50146,17700,39230,28237,20000,35530,13376,21349,0,42212,10000,11610,23693,31179,539974
177,41357,51150,34465,34947,71843,3589,21363,31774,24830,26455,10012,30000,30000,0,50481,10000,13010,0,10978,496254
178,23609,40838,67671,24157,37700,26792,16704,26345,38369,10004,21181,29571,30093,34173,0,30011,18397,11536,9,487160
179,3974,43181,39534,28420,33067,43802,44778,38107,26548,37425,20743,49617,36591,10003,13860,40000,11839,12461,26966,560916
180,52632,56017,32083,64455,38070,48627,37548,47781,64766,31215,36267,34427,37483,20000,12856,28606,4301,31330,3274,681738
181,237985,70690,24527,45210,58798,51068,39818,41958,63480,60205,63001,45818,56871,38574,20000,17362,33373,10000,34459,1013197
