node,dir_0,dir_1,dir_2,dir_3,dir_4,dir_5,dir_6,dir_7,dir_8,dir_9,dir_10,dir_11,dir_12,dir_13,dir_14,dir_15,dir_16,dir_17,dir_18,dir_19,dir_20,dir_21,dir_22,dir_23,dir_24,dir_25,dir_26,dir_27,dir_28,dir_29,dir_30,dir_31,dir_32,dir_33,dir_34,total
178,1,6,7,10,76,11,16,0,1,5,15,60,10,3,2,6,3,29,43,13,30,25,0,9,15,18,11,9,8,31,3,3,14,22,22,537
179,13,20,0,21,3,6,8,0,11,0,0,33,7,36,16,19,24,30,5,10,8,1,20,0,5,22,22,12,3,24,4,147,6,14,10,560
180,7,31,27,10,7,39,17,14,11,10,12,28,7,4,0,8,17,16,44,13,20,1,4,13,4,1,7,24,10,21,10,3,1,4,10,455
181,3,10,10,0,7,7,0,6,13,13,10,63,8,10,35,1,0,12,4,12,7,10,5,14,0,27,10,14,26,0,6,0,17,43,17,420
182,10,7,6,3,17,14,20,6,12,13,18,53,41,26,33,24,20,40,11,25,24,14,32,23,21,19,39,5,15,43,37,31,21,28,30,781
183,626,7,47,16,17,11,61,11,0,10,15,0,71,2,4,0,14,19,15,0,12,74,92,33,5,58,21,29,0,6,21,0,22,19,25,1363
184,64,99,66,26,58,36,75,58,48,38,69,58,104,0,41,0,0,63,64,37,27,66,5,20,58,89,48,51,28,37,28,39,41,19,57,1617
185,37,28,4,0,8,1,1,11,0,13,6,56,10,13,10,69,10,14,1,14,8,37,6,13,10,10,0,2,12,32,20,10,16,18,19,519
186,32,8,19,18,0,6,9,8,34,13,21,40,6,11,9,0,17,5,40,11,16,5,0,23,21,32,21,16,11,15,2,8,0,0,82,559
187,23,16,5,0,26,6,12,30,2,15,11,62,7,0,13,0,14,5,18,10,36,93,0,8,21,15,84,19,21,11,13,31,5,22,47,701
188,7,5,0,10,28,1,0,0,21,35,7,15,11,0,10,15,0,4,8,7,11,0,0,13,11,27,0,3,27,77,6,29,6,25,19,438
189,0,18,2,6,37,11,0,0,12,20,26,5,42,10,2,11,0,24,20,10,19,33,38,68,3,10,24,93,25,23,11,49,13,35,66,766
190,0,0,0,0,17,10,2,13,27,22,4,49,32,29,5,14,22,20,0,8,32,50,6,40,26,9,10,10,12,12,38,0,9,13,1,542
191,0,10,10,18,7,29,28,14,4,39,14,45,95,22,0,4,28,1,29,22,9,0,6,3,24,7,10,1,84,24,0,7,7,180,11,792
192,4,11,4,21,1,10,8,33,42,36,64,48,106,186,15,0,10,40,13,44,7,10,10,2,0,9,3,23,10,21,31,38,25,0,14,899
193,22,6,22,17,5,64,15,80,33,66,57,71,83,20,1,33,44,10,104,10,10,14,55,26,28,6,17,0,7,1,10,60,31,0,11,1039
194,25,22,2,11,17,47,33,14,3,23,40,26,125,14,10,31,68,20,39,21,45,5,0,21,119,18,22,27,5,33,12,25,7,20,24,974
195,23,8,12,69,48,46,37,62,64,40,35,24,29,0,10,0,20,0,10,0,176,55,41,0,21,9,13,172,7,29,42,10,0,19,0,1131
196,1,1,22,73,40,78,29,53,35,36,16,44,55,10,4,7,16,0,6,23,70,26,20,10,0,41,20,5,4,46,57,44,63,17,19,991
197,10,23,30,15,21,33,91,52,2,4,0,16,83,0,0,2,20,7,2,10,152,16,10,57,0,49,10,4,41,10,43,10,8,44,30,905
198,8,29,19,52,21,9,27,0,10,12,10,0,84,3,28,7,11,4,16,10,69,23,0,17,14,11,4,18,106,10,13,26,17,0,8,696
199,7,29,31,23,70,66,1,0,15,16,7,2,36,14,20,0,49,13,18,15,1,10,1,44,14,0,7,7,38,23,10,11,19,2,18,637
200,0,0,0,0,16,4,0,0,10,11,9,62,13,20,60,6,10,15,19,9,25,15,28,16,11,0,1,34,4,30,6,18,4,17,0,473
201,6,21,3,0,11,27,5,10,12,0,0,45,6,14,0,0,0,142,0,28,12,15,25,14,14,17,4,16,0,24,8,10,0,21,0,510
202,2,12,24,9,0,6,10,0,10,24,7,10,5,12,3,0,47,10,10,30,6,23,13,3,25,65,13,3,24,4,36,4,22,0,10,482
203,0,15,2,22,0,19,5,18,4,3,16,54,10,10,10,34,0,10,4,7,5,6,10,103,17,14,6,29,16,23,29,19,8,25,1,554
204,18,0,8,26,3,3,0,6,2,0,7,48,0,7,7,1,14,2,5,2,1,13,6,0,22,17,48,10,18,19,35,30,44,18,11,451
205,12,18,1,8,10,12,14,23,8,21,0,73,68,5,31,10,3,0,4,20,65,0,2,0,39,9,10,12,0,33,5,6,0,34,20,576
206,593,30,35,20,7,1,46,0,25,26,42,20,159,21,13,31,5,31,19,1,51,26,0,0,32,12,13,40,5,7,10,42,62,18,9,1452
207,54,44,36,54,94,100,88,73,74,77,16,82,76,32,24,66,0,67,13,75,58,33,7,71,12,45,28,42,31,55,26,90,51,29,89,1812
208,9,2,20,8,20,16,29,24,3,28,8,36,10,0,11,11,0,0,0,46,27,12,4,0,15,0,24,17,13,9,24,13,10,6,6,461
209,18,21,10,12,19,4,26,44,0,33,13,97,10,3,7,29,16,8,0,5,5,15,75,0,18,50,28,10,24,14,0,11,9,8,94,736
210,36,20,15,18,20,6,0,23,70,13,19,94,10,0,27,10,10,0,20,28,37,17,30,18,11,28,25,16,4,13,1,19,6,13,20,697
211,9,17,1,20,9,0,22,46,25,22,10,44,0,11,17,55,10,0,4,30,3,20,12,7,5,4,18,25,21,6,27,11,16,14,10,551
212,12,14,1,20,0,4,3,12,3,15,1,61,0,10,31,13,13,6,29,11,10,19,37,9,24,10,6,20,2,16,0,10,10,66,26,524
213,10,0,1,13,10,0,14,9,73,24,17,19,86,19,31,70,34,0,3,19,4,22,18,20,27,20,21,0,18,15,26,9,12,0,18,682
214,7,18,31,10,0,23,17,5,11,29,65,71,62,39,2,8,10,3,10,33,1,20,25,26,39,12,12,16,37,35,13,15,21,0,30,756
215,15,5,27,0,2,27,8,17,7,32,38,15,106,0,35,20,10,59,92,30,18,0,65,10,0,75,10,11,146,39,73,29,21,10,4,1056
216,11,3,18,25,8,19,27,43,121,28,64,45,103,62,4,4,10,7,0,19,61,13,3,0,27,16,3,31,32,15,5,23,88,41,12,991
217,23,20,11,20,32,28,74,19,26,19,39,17,33,4,5,81,15,10,16,28,0,16,19,0,23,36,8,31,0,19,5,33,6,0,1,717
218,15,19,48,49,34,27,58,85,16,45,10,20,101,9,30,0,24,20,0,14,25,10,42,0,1,20,41,21,33,28,28,24,20,13,33,963
219,30,63,54,52,26,39,72,22,56,13,19,20,138,11,0,24,0,20,10,4,7,35,88,16,0,20,24,25,70,0,28,53,17,18,22,1096
220,16,99,11,10,39,21,32,67,11,8,12,5,86,0,0,0,16,37,1,0,0,10,31,36,0,50,0,17,23,14,11,20,0,14,20,717
221,56,48,48,25,34,5,20,0,0,16,6,5,12,26,22,0,60,0,37,40,81,0,12,20,16,3,0,7,16,12,21,10,6,6,30,700
222,11,22,48,75,29,46,20,10,15,10,3,7,51,59,8,39,10,1,107,128,0,5,19,10,5,15,15,4,7,27,27,9,16,6,2,866
223,15,16,19,0,0,10,24,14,20,3,4,90,0,53,78,69,0,21,19,6,25,17,1,29,18,28,0,10,30,1,26,18,19,10,11,704
224,23,19,20,22,18,2,1,18,32,12,11,48,15,10,8,10,5,8,6,68,0,0,20,18,0,6,41,25,13,13,7,6,38,13,10,566
225,20,18,8,10,11,0,0,1,1,1,0,34,10,4,56,27,17,2,20,0,12,3,23,17,21,20,15,35,20,9,3,11,2,27,0,458
226,0,11,4,6,16,8,10,8,3,23,0,45,14,30,26,17,10,8,3,27,9,9,15,5,0,8,7,0,16,11,52,15,72,15,24,527
227,10,10,2,17,21,0,7,20,5,3,19,18,26,20,59,16,0,51,23,10,9,19,10,13,19,3,15,22,19,0,18,21,10,11,7,533
228,0,14,7,0,2,20,3,3,4,13,8,41,23,32,11,30,8,3,31,4,7,14,7,6,11,2,21,5,2,17,39,0,0,8,3,399
229,700,18,17,49,13,0,91,34,29,13,4,0,81,14,27,71,0,65,21,3,28,28,19,20,89,10,11,26,0,47,29,16,11,48,27,1659
230,47,74,74,55,37,92,49,56,50,90,52,72,137,88,69,2,13,84,0,0,10,41,28,58,33,19,59,59,66,89,53,11,66,70,74,1877
231,37,25,29,35,34,38,44,34,13,14,14,36,5,7,5,3,0,10,23,15,6,6,19,65,18,14,18,42,6,33,11,10,0,36,119,824
232,6,10,10,21,43,5,22,37,10,18,11,18,10,13,8,35,0,24,7,10,9,0,24,2,5,36,72,21,8,20,18,12,26,10,45,626
233,3,18,8,20,8,15,10,24,24,14,40,46,0,0,37,21,11,0,4,6,0,0,12,47,10,31,20,10,15,0,4,13,18,8,56,553
234,23,7,25,13,0,35,29,16,7,65,0,62,0,41,24,10,20,25,0,10,38,48,17,23,0,0,0,5,25,3,36,13,4,30,10,664
235,6,13,22,13,20,10,5,26,35,18,43,60,11,9,0,53,26,3,8,3,20,9,8,22,8,17,17,13,9,32,3,2,27,24,34,629
236,20,0,0,0,2,7,18,4,20,16,27,41,84,4,66,0,16,0,10,0,48,20,8,18,11,13,11,28,16,6,2,30,18,10,11,585
237,11,11,10,14,4,15,30,37,41,70,11,36,33,0,25,43,4,11,20,72,26,20,10,6,13,19,2,43,22,30,18,21,0,20,2,750
238,0,0,10,17,0,25,49,36,74,67,3,44,11,53,64,0,0,21,24,15,10,20,58,10,15,2,79,39,0,32,44,25,26,20,10,903
239,7,10,46,11,13,21,84,86,56,40,26,15,65,0,2,36,66,0,27,0,81,16,10,13,13,38,30,36,17,39,38,0,48,5,18,1013
240,0,0,3,29,34,21,42,53,139,48,30,24,67,45,118,17,97,88,45,6,0,9,10,18,10,36,10,43,4,22,10,1,0,19,8,1106
241,26,7,31,14,39,40,19,41,51,59,8,17,112,57,0,0,10,0,42,10,46,15,84,0,116,10,13,16,16,4,3,22,2,10,22,962
242,10,37,40,48,37,63,57,27,49,1,0,29,37,24,22,19,10,7,73,0,10,18,0,29,77,0,0,33,10,4,7,19,12,34,4,847
243,13,5,26,31,65,32,48,15,14,10,17,19,74,6,0,26,33,33,10,0,1,40,6,92,1,28,13,10,12,11,5,0,10,8,47,761
244,22,29,16,35,14,44,107,6,39,11,6,34,49,0,0,0,1,10,26,20,1,30,67,35,9,4,10,0,1,25,4,7,21,10,0,693
245,45,74,23,56,34,42,12,3,8,0,5,18,113,14,0,31,13,13,26,7,10,30,0,16,0,36,20,10,1,13,20,49,4,23,0,769
246,10,12,10,0,0,10,25,0,5,0,10,38,12,71,8,25,9,13,34,9,0,8,5,8,9,1,24,14,10,23,3,0,11,6,10,433
247,44,6,2,18,0,13,19,3,1,21,0,23,14,67,0,0,11,19,17,27,54,13,0,26,13,6,53,21,4,37,29,33,18,19,2,633
248,21,2,1,3,2,2,37,0,10,0,9,50,0,59,18,2,65,21,1,20,0,16,20,14,15,0,1,13,2,22,0,6,17,37,10,496
249,3,5,2,12,10,13,7,0,18,10,2,50,10,7,30,19,10,24,0,0,22,75,9,0,3,19,24,0,10,13,7,10,12,7,17,460
250,12,8,13,11,0,18,10,10,1,23,6,40,10,35,12,0,0,0,68,3,4,22,10,20,9,13,4,10,35,2,10,14,20,9,5,467
251,0,12,13,16,2,10,0,21,27,2,7,22,67,0,23,29,17,10,14,10,5,158,11,4,76,13,18,0,14,0,1,19,15,26,0,662
252,614,82,22,2,17,37,30,20,0,20,10,5,44,20,10,0,15,0,10,34,4,16,10,0,22,29,17,13,84,10,18,12,30,43,27,1327
253,22,26,55,39,19,30,71,35,50,31,25,42,37,0,22,14,29,30,8,0,24,32,11,45,7,54,0,36,28,31,29,45,26,26,38,1017
254,52,5,42,27,15,20,47,8,38,13,11,59,0,40,2,3,5,0,0,14,0,11,54,12,20,14,6,6,27,20,1,0,16,31,59,678
255,18,3,29,34,12,10,8,12,2,49,15,25,5,2,31,1,21,10,11,0,58,10,44,10,15,45,4,3,61,15,1,17,1,0,116,698
256,29,18,16,10,67,29,7,6,22,2,16,91,17,13,10,28,0,10,60,14,12,25,30,12,6,6,31,9,19,16,9,15,27,34,93,809
257,34,17,6,28,14,4,25,23,10,6,4,29,17,0,3,6,71,5,39,0,19,4,10,35,28,18,7,22,48,0,72,9,8,10,27,658
258,20,13,10,28,10,10,7,31,32,11,9,38,0,1,27,6,32,10,0,10,11,53,20,10,4,63,18,0,0,145,11,0,48,19,20,727
259,2,25,10,0,12,41,9,40,21,10,19,13,68,18,0,25,10,5,0,32,85,45,0,18,16,28,26,10,3,1,14,20,32,3,21,682
260,32,4,0,0,20,20,45,32,79,36,18,52,27,0,0,30,10,82,7,0,59,29,15,0,54,26,8,20,45,42,4,0,18,13,14,841
261,17,10,20,44,31,11,84,29,21,15,80,42,32,10,19,77,32,0,28,53,30,21,8,20,16,10,19,1,11,20,17,26,24,10,18,906
262,1,24,101,4,21,41,84,84,29,62,53,28,13,37,20,0,94,55,22,40,10,10,233,10,24,4,17,15,48,3,9,0,11,4,3,1214
263,38,23,35,31,29,107,87,40,37,36,19,34,75,0,67,39,18,35,66,77,0,29,4,10,30,9,4,238,10,10,7,14,22,13,36,1329
264,11,15,28,41,33,37,62,15,32,34,13,11,72,14,0,5,0,20,26,20,11,30,18,22,17,81,18,0,15,31,46,9,18,3,14,822
265,13,17,28,31,24,19,19,14,10,7,2,12,158,18,0,25,9,0,10,8,4,23,11,18,0,10,9,3,3,5,32,34,26,7,32,641
266,16,25,86,142,15,0,18,26,5,6,20,7,17,6,0,52,52,6,0,0,32,70,27,21,7,45,4,15,11,8,19,35,34,36,0,863
267,33,8,15,26,10,25,15,15,17,15,17,7,57,10,0,20,50,7,9,119,14,0,10,4,19,16,7,18,11,0,15,10,16,10,20,645
268,25,67,33,30,17,15,4,8,20,10,30,0,80,7,10,23,10,46,8,9,26,30,36,5,12,13,14,29,10,14,0,14,3,14,30,702
269,11,12,10,0,10,19,28,1,8,10,10,26,10,3,39,80,21,0,22,10,11,2,33,38,9,23,22,23,1,0,10,11,1,10,1,525
270,21,1,10,20,10,6,4,7,19,6,11,72,23,14,7,10,13,33,8,71,3,11,10,12,15,16,22,27,25,74,27,3,22,1,27,661
271,41,4,6,6,0,2,0,0,38,3,20,12,0,19,15,0,0,15,60,36,5,3,55,7,11,11,15,10,10,2,0,26,2,7,21,462
272,0,10,10,2,11,10,18,2,8,1,22,30,22,18,31,22,14,3,0,24,46,8,11,10,46,17,1,18,0,28,19,10,15,17,10,514
273,24,10,13,6,11,3,16,0,0,11,0,68,1,17,7,6,0,14,50,13,27,22,1,52,30,20,6,15,18,20,3,20,12,15,0,531
274,20,0,0,13,5,14,2,0,0,10,19,19,26,12,0,36,39,30,10,19,41,4,10,8,3,0,10,5,10,19,28,15,29,13,35,504
275,220,15,29,49,14,15,91,76,10,0,63,0,184,5,79,36,83,10,51,34,30,16,27,0,22,6,168,2,23,10,9,0,21,44,21,1463
276,57,71,46,90,94,49,42,45,16,94,77,29,66,0,3,10,136,43,56,7,26,38,41,73,35,43,17,25,21,92,21,40,33,34,84,1654
277,17,24,62,6,35,11,5,8,0,15,7,97,0,10,24,35,10,40,47,58,0,10,0,19,16,14,7,65,25,20,25,0,0,0,55,767
278,15,29,30,6,48,11,22,17,4,26,0,32,0,0,12,11,19,0,0,10,73,0,30,76,11,28,32,16,13,0,9,0,9,10,71,670
279,3,39,9,30,21,26,4,10,34,5,4,7,17,11,10,0,20,0,27,7,0,25,31,30,5,86,59,30,1,4,49,15,17,61,41,738
280,10,5,23,7,5,17,27,13,46,18,3,17,0,0,40,17,0,40,76,0,82,22,20,31,21,0,28,3,29,8,7,38,0,0,18,671
281,4,11,4,16,30,9,5,21,27,16,24,7,49,25,13,0,20,24,13,26,37,40,52,10,5,25,58,4,21,57,18,30,40,21,15,777
282,0,10,8,10,14,26,19,8,27,43,6,49,40,39,26,5,2,20,0,67,15,7,0,10,48,68,10,10,19,45,58,11,15,14,0,749
283,14,15,10,0,7,16,24,28,17,14,20,55,22,1,50,35,11,16,10,24,0,0,0,10,58,40,26,21,4,105,16,7,21,20,13,730
284,0,0,0,37,20,21,106,73,50,32,47,72,28,0,10,10,51,32,11,27,0,8,26,20,54,0,90,10,42,4,0,18,13,3,5,920
285,10,0,13,6,42,50,81,20,74,16,16,43,55,0,20,10,13,10,14,6,0,2,2,18,57,30,20,54,65,5,53,24,30,12,34,905
286,22,37,13,58,14,27,19,3,63,68,17,13,38,43,31,6,1,10,38,0,30,34,19,13,10,0,14,25,14,10,0,6,24,4,5,729
287,45,19,23,46,30,56,31,42,24,14,3,23,44,8,0,84,10,0,137,0,18,7,21,56,40,22,18,13,24,25,48,0,4,10,40,985
288,44,25,46,19,15,33,42,25,34,1,11,7,67,20,45,0,10,73,24,50,20,10,7,28,58,0,27,6,0,27,0,25,0,20,0,819
289,29,20,24,24,14,57,128,63,0,17,12,5,85,5,0,52,39,0,10,71,18,5,22,4,54,19,76,6,11,120,0,22,3,20,0,1035
290,63,60,6,5,69,17,27,0,20,15,19,11,33,11,44,0,0,38,8,0,115,64,14,22,11,12,4,56,13,0,28,15,10,10,10,830
291,67,11,39,34,23,22,13,1,0,25,0,3,153,3,0,15,0,7,10,21,66,10,29,82,10,8,22,56,10,20,3,26,34,15,0,838
292,0,10,20,17,12,10,74,0,1,26,12,96,0,147,0,9,0,0,4,10,0,20,35,1,4,97,17,10,3,1,26,7,11,39,22,741
293,0,54,9,21,13,0,15,4,10,12,19,44,0,42,0,10,7,44,13,28,22,23,10,22,5,14,20,23,0,9,5,31,9,14,46,598
294,10,0,10,0,10,7,17,22,2,0,18,10,0,19,10,1,10,0,0,0,0,3,10,1,0,31,12,0,46,3,28,12,21,3,10,326
295,0,0,0,0,4,17,19,11,0,16,6,140,0,10,10,48,21,0,0,5,14,22,20,10,12,0,24,20,3,15,16,27,10,13,10,523
296,10,14,0,16,5,11,0,4,10,17,27,80,47,22,87,1,27,73,17,14,19,0,2,0,18,0,0,0,7,42,6,18,11,7,19,631
297,10,10,0,3,14,2,17,18,10,22,4,19,19,46,2,11,8,5,20,19,5,0,1,10,10,10,5,15,11,11,6,10,9,10,11,383
298,344,71,13,11,8,18,76,50,0,38,1,0,41,11,69,20,12,4,147,37,11,22,10,35,20,1,26,12,18,18,34,0,41,69,22,1310
299,60,66,37,69,41,78,44,59,36,66,55,75,130,11,34,0,94,60,20,28,42,49,17,28,84,49,18,31,9,28,73,58,64,29,62,1704
300,21,21,66,3,24,0,10,21,10,15,22,126,0,6,55,13,0,31,0,0,8,10,0,8,14,3,10,10,18,26,6,3,4,13,138,715
301,22,0,23,13,52,40,19,20,20,22,3,36,0,5,20,4,14,29,23,10,30,23,80,18,2,35,10,31,0,7,14,10,55,14,64,768
302,27,5,10,1,50,10,14,0,33,25,4,118,1,10,19,0,20,0,0,5,0,0,6,56,4,39,158,20,10,18,19,116,46,15,47,906
303,19,0,15,0,20,1,0,2,0,10,2,25,8,8,11,9,34,6,15,36,10,54,3,8,18,3,13,10,10,14,12,5,14,10,23,428
304,26,11,18,34,12,10,3,45,22,21,5,23,28,17,1,8,10,40,15,93,54,43,99,64,18,15,0,15,0,15,10,4,41,61,68,949
305,17,0,6,13,3,10,22,53,12,28,7,12,51,15,9,37,60,29,30,14,27,0,10,0,21,3,5,12,22,12,20,31,24,0,4,619
306,19,7,21,12,67,3,124,7,77,30,20,87,27,15,0,2,27,3,67,22,44,8,0,0,18,7,10,32,7,40,10,2,39,22,46,922
307,0,13,4,49,5,38,48,26,126,75,57,67,69,37,14,0,1,20,0,11,23,71,11,11,120,29,10,34,2,35,0,81,18,1,27,1133
308,4,12,25,10,34,7,39,88,44,22,36,36,59,10,65,30,7,14,46,20,7,3,21,10,62,27,20,35,13,36,52,0,7,0,25,926
309,11,73,21,35,24,40,38,35,49,38,24,6,31,8,56,21,5,46,0,7,69,44,10,27,3,73,20,10,30,0,10,15,10,20,30,939
310,36,6,82,21,21,49,67,31,33,107,22,24,42,16,0,32,14,10,3,19,13,3,0,16,12,10,42,25,13,21,40,46,3,33,20,932
311,25,13,45,46,24,20,68,33,63,15,10,25,158,10,28,20,75,0,0,33,12,10,0,10,0,2,27,0,13,26,0,12,8,10,10,851
312,77,57,18,33,37,6,44,92,27,22,19,28,96,27,0,6,46,0,10,119,0,62,77,6,12,45,32,4,24,11,18,8,28,41,20,1152
313,27,5,28,57,5,104,57,23,20,21,3,10,60,19,85,49,0,28,56,0,15,42,10,40,8,8,29,10,0,36,13,20,0,2,0,890
314,53,38,41,20,36,12,3,23,10,12,18,22,66,2,1,0,10,18,50,30,11,14,12,82,14,38,20,1,3,8,16,19,11,0,31,745
315,28,13,0,22,5,0,9,24,11,2,3,71,20,96,36,16,10,10,15,10,2,7,0,2,43,8,2,10,15,16,97,29,24,65,26,747
316,4,15,26,10,103,0,0,22,27,10,0,14,31,53,10,10,94,75,22,87,13,2,22,45,10,22,18,25,27,64,21,17,27,13,28,967
317,11,9,0,19,20,1,21,10,15,2,0,39,0,29,0,7,1,0,10,33,51,12,17,9,6,0,3,6,18,20,5,11,17,43,22,467
318,4,1,5,1,5,17,7,7,2,3,0,26,12,98,30,13,12,10,0,3,36,25,11,8,6,21,15,17,9,15,12,4,14,0,4,453
319,9,0,2,17,13,21,22,25,0,13,25,5,10,22,0,1,0,4,10,7,41,0,0,16,20,14,2,4,17,6,2,0,35,124,44,531
320,2,10,2,2,9,32,0,3,0,20,4,2,14,14,0,13,0,10,10,9,15,4,29,12,0,10,36,10,21,0,0,20,29,0,16,358
321,483,65,20,25,1,14,141,82,12,6,10,10,56,41,22,92,31,11,15,71,10,21,22,28,40,19,6,23,35,12,10,58,31,0,27,1550
322,42,42,65,34,40,54,57,39,64,75,49,32,133,0,26,45,0,24,0,106,48,26,63,35,9,45,8,26,25,64,26,75,68,47,49,1541
323,25,43,35,17,29,17,19,20,55,15,29,78,0,9,0,0,20,25,0,54,40,24,0,41,0,9,10,20,2,26,66,3,0,37,103,871
324,8,4,21,13,4,11,25,10,2,15,0,24,14,0,0,42,75,8,20,17,3,16,13,48,35,10,14,16,15,13,10,14,19,20,32,591
325,26,5,18,11,3,10,11,0,12,1,30,21,1,10,50,26,14,0,29,11,12,19,15,20,8,2,22,21,6,22,10,30,6,58,18,558
326,14,1,13,6,12,16,11,16,12,32,16,30,1,0,0,5,0,0,58,52,25,23,6,14,25,8,9,10,18,0,6,36,10,10,19,514
327,22,4,47,4,6,17,12,24,10,21,17,29,86,0,53,10,0,16,2,10,6,28,70,10,113,20,5,10,14,94,9,8,79,101,9,966
328,0,7,25,5,22,5,26,13,41,25,26,22,74,4,4,10,5,30,0,64,0,4,10,14,4,19,14,12,6,14,26,18,0,14,36,599
329,6,41,12,20,1,4,33,49,22,104,35,70,92,51,10,42,0,41,0,0,97,22,0,4,34,4,48,1,10,25,8,13,0,10,10,919
330,9,1,2,0,5,31,40,26,27,17,39,24,95,17,8,10,45,31,0,5,25,7,21,0,54,3,12,12,40,50,13,25,2,27,35,758
331,10,9,21,5,28,5,44,21,17,65,43,23,35,13,10,0,10,14,21,0,5,76,17,5,21,30,0,80,25,23,20,5,26,27,41,795
332,9,24,1,64,19,50,33,42,71,76,66,27,137,10,20,22,29,27,12,13,0,4,17,36,27,25,91,11,2,28,25,6,39,37,2,1102
333,52,7,25,13,31,42,24,22,104,35,53,6,45,0,84,11,7,30,14,15,26,30,9,48,2,10,10,0,69,6,11,33,9,11,0,894
334,2,20,23,32,33,38,56,22,32,11,14,10,21,14,29,20,0,10,14,57,6,0,36,69,29,20,33,0,4,57,12,4,3,23,0,754
335,15,12,8,67,133,21,56,32,12,34,0,3,23,0,0,35,15,17,64,7,82,0,10,10,73,5,3,3,17,1,42,40,14,8,0,862
336,40,53,40,44,28,17,68,4,8,23,1,33,99,31,42,1,2,12,10,15,39,41,10,77,69,10,0,21,4,3,12,0,53,5,41,956
337,56,13,10,90,7,49,6,3,24,38,20,1,69,31,20,0,0,61,22,12,42,14,29,0,13,10,20,0,23,15,15,45,34,11,58,861
338,56,29,17,50,0,23,32,7,15,3,0,131,0,59,14,95,26,18,67,0,41,15,8,18,0,57,5,25,10,28,41,10,35,53,38,1026
339,11,11,2,7,31,1,5,14,0,25,10,134,1,45,12,51,33,51,6,12,13,33,14,15,6,0,101,22,13,14,15,0,10,6,29,753
340,3,13,1,3,6,16,1,13,0,1,15,61,5,6,0,0,10,10,8,1,42,20,12,0,36,23,24,26,6,31,10,27,14,28,0,472
341,19,0,13,21,4,8,20,13,13,3,10,44,10,29,10,26,20,0,10,1,10,30,4,21,14,20,9,10,10,10,35,37,4,0,6,494
342,22,6,16,9,51,14,17,30,7,19,18,14,22,29,66,6,10,31,13,12,69,14,23,10,34,4,10,26,25,25,26,30,34,17,36,795
343,4,1,20,1,0,26,0,2,20,2,13,20,29,68,0,4,6,0,42,9,24,6,28,12,10,60,13,24,0,12,26,8,4,0,11,505
344,496,58,15,20,26,73,80,50,13,31,6,0,41,47,12,34,92,25,14,8,108,37,11,14,0,23,66,6,41,92,78,21,13,1,42,1694
345,40,83,51,73,30,83,50,31,16,47,142,33,166,16,20,43,0,14,79,0,32,37,0,48,7,20,93,39,0,57,40,39,39,20,49,1537
346,21,104,18,16,43,15,46,32,13,13,29,123,5,3,0,6,10,1,10,32,14,18,0,101,21,36,82,11,30,6,43,5,21,25,36,989
347,10,11,40,7,13,18,11,17,11,7,6,73,0,1,0,13,58,86,0,0,29,0,45,100,17,52,16,19,18,51,10,13,44,10,50,856
348,13,25,5,31,44,1,13,12,43,22,26,26,3,0,20,0,11,0,16,31,30,13,9,10,14,11,43,10,26,7,51,17,0,26,5,614
349,4,8,11,5,62,10,15,20,12,37,17,39,30,20,10,26,0,38,93,6,12,90,29,15,0,10,2,0,19,10,24,57,20,13,11,775
350,0,9,9,10,22,24,17,3,6,36,16,76,18,10,56,21,10,0,6,0,27,38,38,20,16,30,12,18,11,77,5,20,29,50,23,763
351,25,21,14,10,13,1,32,46,33,25,40,32,62,56,12,0,13,19,10,17,10,33,11,20,0,15,0,13,11,13,19,24,14,17,10,691
352,31,39,10,30,7,21,22,19,49,59,49,14,42,6,48,71,48,66,0,0,10,10,0,11,20,10,6,10,5,23,3,22,93,13,0,867
353,24,0,19,12,25,22,72,30,24,5,52,55,168,3,14,20,0,10,20,7,33,29,26,1,10,4,1,22,32,73,52,45,6,3,43,962
354,0,17,34,1,22,25,16,55,44,60,120,19,31,15,0,13,10,20,1,10,0,10,30,0,99,47,156,30,10,2,16,43,4,36,11,1007
355,0,10,10,30,14,189,29,71,32,42,33,16,42,12,2,30,11,29,10,51,0,0,76,30,151,16,16,7,55,13,0,4,0,10,2,1043
356,45,10,3,39,79,77,54,25,72,36,13,11,34,10,10,0,25,10,63,71,23,4,0,10,0,55,16,10,58,44,10,46,17,15,0,995
357,1,36,20,47,30,28,123,32,33,10,20,0,89,17,2,20,17,54,7,31,17,12,37,10,0,2,16,0,1,23,13,0,33,5,10,796
358,30,67,6,41,118,10,17,46,10,11,17,3,60,7,23,17,6,1,20,30,0,23,1,77,0,11,21,7,23,12,0,0,4,18,9,746
359,34,90,78,14,19,71,101,24,22,19,0,15,86,4,50,10,31,7,0,10,9,7,10,22,10,30,32,9,10,12,22,1,75,14,119,1067
360,33,23,31,41,26,39,13,10,11,11,14,0,114,18,10,3,18,17,13,7,15,3,47,0,6,0,20,29,28,16,16,62,40,6,13,753
361,17,33,8,4,10,0,38,51,15,22,10,141,11,216,34,22,10,2,14,11,0,4,26,51,53,11,38,14,33,16,10,25,22,30,18,1020
362,10,71,14,5,24,10,27,21,10,11,0,176,13,105,0,8,65,12,3,35,5,22,0,29,11,89,72,0,20,26,28,10,33,30,11,1006
363,7,16,10,2,2,1,44,12,1,62,8,65,5,45,0,0,16,0,1,43,10,55,4,22,3,5,8,65,3,16,10,6,27,5,1,580
