node,dir_0,dir_1,dir_2,dir_3,dir_4,dir_5,dir_6,dir_7,dir_8,dir_9,dir_10,dir_11,dir_12,dir_13,dir_14,dir_15,dir_16,dir_17,dir_18,dir_19,dir_20,dir_21,dir_22,dir_23,dir_24,total
88,11915,4841,4688,18872,11508,11730,9679,7725,2079,8340,5055,10233,2804,8833,6148,8420,3468,12636,16962,7831,5209,10468,5791,9797,4628,209660
89,4949,6324,12121,7212,9001,8321,12400,7572,6693,7807,14253,13390,3255,5296,3111,2478,7595,14158,10505,2989,6119,6257,6190,13896,13611,205503
90,23849,10571,6595,8751,10499,11200,9753,11455,7170,26208,7158,9853,12521,7970,12608,15976,19714,8394,7833,6570,6328,8360,4325,9322,18909,281892
91,4578,7928,13247,7609,16448,6390,2937,8757,9413,3357,5461,3206,6650,8260,15436,7873,4232,9596,5559,9431,11159,22107,21744,10750,22139,244267
92,8102,8162,10716,8770,16693,15779,7019,12660,9838,7371,3410,6722,4967,12439,9448,12771,3539,2764,3330,10943,7317,20579,28984,4415,19462,256200
93,20547,2317,8777,12909,8055,29560,24464,14991,6259,44031,4438,10170,4589,9445,4152,12882,5596,8093,20314,12828,18152,8608,6155,3440,15005,315777
94,3732,10995,8021,15522,7665,4345,11611,6651,8561,4924,3238,11884,8695,7254,6830,6015,5172,7604,13464,17514,1979,7788,8867,8452,15938,212721
95,3731,20418,9802,15765,5458,30408,27924,8457,9806,17439,7411,12336,9095,3627,7846,7251,11543,20440,8475,13292,2058,7111,7862,6748,10728,285031
96,21527,12222,11999,3629,20857,34048,27968,31891,6282,15226,13338,7890,3808,7162,10151,16753,16158,7777,8353,2280,17741,11591,44407,33913,15443,402414
97,8062,15036,13325,17184,32458,8908,30746,32596,6204,23066,12276,10265,9524,10538,14513,14177,15395,1274,8342,4675,17864,3967,34741,45818,6115,397069
98,5616,3599,15555,3792,17774,12835,5937,10779,9295,6237,9906,3150,15874,9678,5861,5726,10629,6928,4702,16694,17525,9067,4323,11372,5774,228628
99,6958,8090,6553,897,15754,6453,4340,10925,5921,10445,7201,7966,7340,15047,3549,5326,5466,6121,3568,18737,22456,8141,3591,7357,1928,200130
100,25355,19136,9624,9906,26509,6320,5162,20004,17352,23668,14496,7771,18416,13099,2850,8938,14018,12696,13983,8129,5871,3672,14919,9258,7947,319099
101,22921,5157,4996,11756,9751,38390,7593,14923,19723,29623,12082,1773,5745,9890,8338,5900,10037,13500,6425,7603,3993,6576,8906,11249,5897,282747
102,35490,7046,8222,5807,14482,30165,5257,25840,9990,25363,10699,10601,10543,17337,13797,5311,2581,5694,3650,6593,6192,11621,5766,8534,14698,301279
