node,dir_0,dir_1,dir_2,dir_3,dir_4,dir_5,dir_6,dir_7,dir_8,dir_9,dir_10,dir_11,dir_12,dir_13,dir_14,dir_15,dir_16,dir_17,dir_18,dir_19,dir_20,dir_21,dir_22,dir_23,dir_24,dir_25,dir_26,dir_27,dir_28,total
156,21000,55000,47000,41000,57000,55000,65000,85000,157000,21000,78000,52000,79000,76000,46000,87000,39000,70000,59000,60000,31000,69000,49000,42000,44000,42000,59000,48000,46000,1680000
157,21000,54000,41000,36000,37000,45000,54000,63000,93000,191000,65000,58000,53000,45000,55000,65000,58000,43000,44000,54000,178000,65000,54000,62000,60000,54000,55000,58000,59000,1820000
158,119000,89000,81000,70000,54000,48000,50000,57000,78000,168000,83000,65000,81000,63000,65000,70000,66000,67000,68000,65000,695000,61000,69000,62000,63000,60000,58000,60000,60000,2695000
159,41000,33000,31000,32000,42000,52000,60000,68000,111000,72000,66000,63000,63000,56000,61000,59000,58000,63000,54000,58000,72000,63000,48000,43000,53000,64000,52000,46000,45000,1629000
160,47000,33000,39000,43000,34000,43000,48000,69000,36000,70000,55000,76000,58000,54000,56000,43000,44000,42000,52000,67000,31000,77000,58000,69000,41000,70000,48000,67000,68000,1538000
161,44000,42000,44000,33000,35000,49000,57000,27000,37000,68000,48000,66000,65000,72000,39000,66000,64000,60000,67000,84000,29000,78000,43000,76000,47000,46000,42000,49000,49000,1526000
162,49000,43000,32000,32000,35000,53000,23000,27000,38000,47000,45000,83000,41000,43000,45000,61000,60000,58000,52000,113000,29000,90000,58000,43000,73000,57000,69000,71000,44000,1514000
163,57000,33000,33000,34000,36000,21000,21000,25000,30000,37000,42000,41000,60000,67000,50000,58000,48000,44000,83000,210000,32000,73000,41000,75000,64000,63000,68000,57000,71000,1574000
164,26000,20000,21000,21000,21000,23000,28000,27000,33000,31000,35000,38000,36000,39000,38000,36000,38000,33000,39000,37000,37000,38000,34000,38000,36000,37000,39000,36000,39000,954000
165,27000,20000,21000,21000,21000,21000,20000,20000,20000,23000,35000,38000,38000,35000,38000,36000,38000,33000,39000,39000,37000,39000,34000,38000,36000,37000,40000,36000,37000,917000
166,23000,28000,20000,21000,21000,21000,20000,20000,20000,20000,35000,41000,38000,35000,37000,35000,38000,34000,39000,40000,37000,39000,33000,37000,40000,33000,39000,36000,37000,917000
167,20000,25000,23000,20000,20000,20000,20000,20000,20000,20000,34000,37000,35000,33000,35000,33000,37000,35000,33000,36000,35000,38000,34000,35000,38000,32000,36000,34000,35000,873000
168,20000,24000,21000,23000,20000,20000,20000,20000,20000,20000,34000,32000,33000,33000,34000,32000,34000,33000,32000,33000,33000,34000,32000,33000,35000,32000,33000,32000,33000,835000
169,20000,23000,21000,21000,23000,20000,20000,20000,20000,20000,34000,30000,31000,31000,31000,30000,31000,31000,30000,31000,31000,31000,32000,30000,31000,31000,31000,31000,31000,797000
170,20000,22000,21000,21000,21000,23000,20000,20000,20000,20000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,759000
171,126000,141000,56000,70000,71000,130000,108000,58000,82000,102000,52000,75000,76000,63000,66000,74000,76000,50000,75000,71000,29000,75000,38000,82000,46000,41000,40000,45000,46000,2064000
172,42000,73000,30000,34000,39000,59000,59000,55000,61000,62000,43000,77000,72000,43000,40000,68000,53000,56000,44000,93000,29000,103000,64000,41000,72000,49000,61000,80000,41000,1643000
173,46000,41000,24000,25000,26000,34000,46000,51000,57000,56000,75000,39000,51000,74000,44000,60000,43000,42000,82000,101000,32000,74000,40000,78000,59000,70000,62000,48000,69000,1549000
174,24000,21000,21000,23000,25000,26000,37000,44000,24000,21000,37000,36000,38000,35000,39000,33000,40000,37000,38000,39000,37000,40000,33000,40000,33000,39000,35000,38000,36000,969000
175,25000,21000,21000,21000,21000,20000,20000,20000,25000,24000,38000,36000,38000,33000,40000,38000,38000,37000,35000,41000,37000,39000,33000,40000,33000,38000,35000,38000,36000,921000
176,29000,21000,21000,21000,21000,20000,20000,20000,20000,25000,38000,36000,39000,37000,38000,38000,34000,38000,35000,40000,37000,40000,33000,38000,35000,37000,36000,39000,35000,921000
177,25000,20000,20000,20000,20000,20000,20000,20000,20000,23000,36000,36000,36000,36000,33000,35000,33000,37000,32000,38000,35000,38000,32000,36000,35000,35000,33000,36000,33000,873000
178,25000,20000,20000,20000,20000,20000,20000,20000,23000,20000,34000,34000,32000,34000,32000,33000,32000,34000,31000,33000,33000,34000,31000,33000,34000,34000,32000,33000,34000,835000
179,25000,20000,20000,20000,20000,20000,20000,23000,20000,20000,31000,31000,30000,32000,30000,31000,30000,31000,30000,31000,31000,31000,32000,31000,31000,31000,32000,31000,32000,797000
180,25000,20000,20000,20000,20000,20000,22000,21000,20000,20000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,759000
181,25000,20000,20000,20000,20000,21000,21000,21000,20000,20000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,721000
182,23000,23000,23000,22000,21000,133000,124000,83000,58000,61000,39000,83000,74000,49000,69000,73000,66000,80000,40000,82000,31000,88000,79000,41000,42000,52000,43000,77000,49000,1728000
183,20000,20000,21000,21000,45000,73000,52000,50000,57000,56000,74000,42000,40000,76000,59000,52000,74000,41000,59000,91000,31000,103000,47000,66000,53000,63000,40000,43000,83000,1552000
184,20000,20000,21000,49000,38000,43000,36000,52000,45000,69000,65000,44000,57000,43000,39000,41000,46000,76000,39000,66000,31000,86000,77000,51000,73000,64000,66000,66000,65000,1488000
185,52000,20000,20000,43000,41000,36000,33000,48000,34000,43000,62000,56000,67000,66000,42000,66000,40000,63000,60000,53000,31000,76000,50000,40000,73000,44000,58000,48000,41000,1406000
186,48000,42000,20000,41000,35000,32000,30000,39000,33000,41000,47000,69000,45000,41000,55000,48000,55000,42000,40000,48000,146000,68000,55000,52000,46000,54000,49000,57000,54000,1432000
187,105000,90000,90000,109000,86000,79000,54000,40000,38000,42000,59000,77000,67000,64000,63000,59000,60000,61000,57000,61000,702000,59000,57000,56000,57000,56000,56000,56000,57000,2517000
188,31000,31000,31000,42000,38000,32000,29000,30000,38000,36000,52000,62000,54000,44000,55000,65000,45000,48000,53000,62000,60000,56000,42000,43000,49000,48000,54000,40000,47000,1317000
189,32000,34000,33000,29000,28000,42000,31000,38000,41000,31000,44000,60000,43000,51000,56000,44000,59000,40000,47000,68000,31000,56000,50000,62000,39000,64000,42000,56000,56000,1307000
190,21000,22000,21000,21000,21000,24000,20000,20000,20000,20000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,761000
191,21000,21000,21000,21000,21000,21000,22000,20000,20000,20000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,721000
192,22000,21000,131000,132000,131000,115000,51000,37000,36000,35000,83000,60000,74000,47000,73000,63000,67000,65000,38000,79000,31000,63000,71000,38000,42000,50000,43000,74000,46000,1818000
193,21000,21000,42000,78000,76000,74000,48000,120000,21000,21000,82000,38000,72000,60000,65000,51000,71000,40000,63000,68000,31000,75000,43000,64000,45000,67000,38000,42000,68000,1605000
194,21000,21000,43000,35000,59000,57000,49000,74000,143000,21000,70000,40000,49000,41000,69000,40000,41000,64000,37000,54000,31000,75000,74000,47000,70000,66000,57000,63000,65000,1576000
195,21000,21000,44000,38000,34000,43000,48000,52000,79000,162000,62000,42000,65000,63000,39000,62000,66000,52000,69000,52000,31000,64000,45000,41000,69000,40000,63000,43000,41000,1551000
196,21000,40000,32000,31000,32000,40000,51000,49000,86000,184000,55000,57000,41000,41000,49000,48000,62000,41000,61000,44000,147000,59000,60000,48000,43000,52000,53000,57000,54000,1638000
197,92000,76000,71000,61000,44000,39000,43000,47000,56000,124000,66000,56000,60000,57000,60000,59000,56000,56000,53000,56000,680000,55000,55000,54000,54000,54000,54000,54000,54000,2346000
198,37000,31000,29000,30000,37000,44000,51000,65000,110000,76000,61000,56000,57000,50000,56000,59000,42000,45000,65000,53000,64000,50000,61000,43000,56000,47000,50000,43000,40000,1508000
199,42000,30000,37000,39000,31000,38000,40000,63000,35000,74000,48000,61000,45000,48000,62000,39000,63000,41000,44000,63000,31000,66000,61000,54000,60000,58000,39000,57000,60000,1429000
200,40000,39000,39000,31000,31000,39000,43000,25000,36000,72000,42000,63000,65000,65000,57000,58000,63000,51000,64000,75000,29000,52000,37000,65000,41000,40000,61000,43000,45000,1411000
201,42000,38000,30000,30000,32000,35000,21000,23000,38000,49000,39000,73000,53000,41000,38000,60000,52000,57000,45000,78000,29000,70000,60000,40000,63000,49000,60000,56000,67000,1368000
202,50000,29000,30000,30000,30000,21000,22000,25000,32000,39000,54000,64000,53000,72000,45000,54000,44000,39000,67000,68000,32000,72000,39000,60000,60000,58000,59000,47000,58000,1353000
203,26000,20000,21000,21000,21000,23000,25000,24000,30000,30000,33000,38000,34000,39000,36000,37000,37000,39000,36000,40000,37000,39000,37000,39000,37000,34000,38000,34000,39000,944000
204,24000,27000,20000,21000,21000,21000,20000,20000,20000,20000,33000,39000,34000,37000,35000,41000,35000,39000,34000,42000,37000,39000,33000,39000,37000,38000,38000,34000,39000,917000
205,20000,22000,28000,20000,21000,21000,20000,20000,20000,20000,33000,39000,34000,41000,33000,41000,33000,40000,34000,41000,37000,40000,33000,38000,34000,38000,38000,38000,38000,915000
206,20000,20000,25000,23000,20000,20000,20000,20000,20000,20000,35000,39000,32000,38000,32000,38000,32000,38000,32000,38000,35000,36000,32000,36000,34000,35000,32000,36000,35000,873000
207,20000,20000,24000,21000,23000,20000,20000,20000,20000,20000,33000,35000,33000,35000,31000,35000,31000,36000,31000,34000,33000,34000,31000,33000,32000,33000,31000,33000,33000,835000
208,20000,20000,23000,21000,21000,23000,20000,20000,20000,20000,31000,31000,31000,32000,31000,32000,30000,32000,30000,32000,31000,31000,30000,31000,30000,31000,31000,31000,31000,797000
209,121000,133000,144000,75000,78000,142000,134000,102000,53000,87000,52000,65000,41000,41000,66000,78000,60000,37000,44000,56000,31000,59000,74000,53000,72000,70000,40000,64000,54000,2126000
210,37000,65000,59000,30000,34000,76000,58000,53000,50000,41000,40000,57000,67000,67000,55000,83000,59000,46000,60000,54000,29000,54000,79000,58000,40000,37000,62000,41000,42000,1533000
211,35000,31000,43000,25000,25000,39000,62000,40000,47000,41000,68000,62000,64000,38000,38000,65000,47000,64000,43000,58000,29000,58000,60000,39000,70000,48000,64000,63000,55000,1421000
212,42000,31000,31000,21000,21000,23000,30000,48000,46000,44000,56000,59000,43000,60000,41000,48000,40000,62000,60000,54000,32000,68000,37000,54000,67000,56000,68000,45000,56000,1343000
213,25000,21000,21000,21000,23000,25000,27000,35000,44000,23000,37000,34000,38000,34000,37000,38000,34000,39000,33000,42000,37000,40000,38000,35000,40000,33000,41000,38000,35000,968000
214,28000,21000,21000,21000,21000,21000,20000,20000,20000,25000,37000,34000,38000,33000,37000,39000,33000,39000,33000,42000,37000,40000,37000,37000,39000,33000,41000,34000,40000,921000
215,29000,21000,21000,21000,21000,20000,20000,20000,20000,25000,37000,35000,38000,35000,37000,35000,37000,38000,33000,41000,37000,42000,37000,35000,38000,35000,40000,33000,40000,921000
216,25000,20000,20000,20000,20000,20000,20000,20000,20000,23000,35000,36000,35000,34000,35000,32000,35000,36000,32000,37000,35000,38000,32000,39000,36000,33000,35000,32000,38000,873000
217,25000,20000,20000,20000,20000,20000,20000,20000,23000,20000,31000,36000,33000,32000,33000,31000,33000,35000,31000,33000,33000,35000,31000,35000,33000,33000,33000,31000,35000,835000
218,25000,20000,20000,20000,20000,20000,20000,23000,20000,20000,30000,31000,31000,31000,31000,30000,31000,30000,31000,32000,31000,31000,30000,32000,31000,31000,32000,31000,32000,797000
219,25000,20000,20000,20000,20000,20000,22000,21000,20000,20000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,759000
220,25000,20000,20000,20000,20000,21000,21000,21000,20000,20000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,721000
221,23000,23000,23000,22000,21000,121000,68000,53000,44000,55000,67000,74000,67000,45000,76000,55000,73000,56000,37000,73000,31000,52000,58000,73000,40000,44000,40000,67000,43000,1524000
222,20000,20000,21000,21000,37000,45000,38000,34000,49000,45000,57000,62000,55000,65000,66000,48000,73000,39000,65000,55000,31000,56000,43000,67000,44000,69000,37000,38000,76000,1376000
223,43000,20000,20000,21000,36000,31000,33000,28000,43000,34000,54000,39000,51000,41000,56000,37000,40000,52000,64000,48000,31000,65000,68000,44000,58000,75000,51000,65000,64000,1312000
224,42000,33000,20000,20000,35000,32000,28000,29000,43000,30000,47000,43000,56000,63000,40000,54000,57000,51000,63000,47000,31000,68000,43000,37000,53000,57000,54000,43000,40000,1259000
225,33000,29000,30000,20000,35000,30000,27000,27000,35000,30000,45000,63000,39000,45000,49000,47000,50000,39000,53000,39000,103000,62000,50000,43000,42000,43000,37000,53000,42000,1240000
226,74000,66000,63000,58000,92000,74000,50000,46000,36000,34000,52000,72000,57000,54000,55000,54000,55000,53000,51000,52000,694000,53000,51000,52000,52000,52000,52000,51000,52000,2257000
227,28000,28000,28000,28000,30000,33000,28000,27000,28000,34000,53000,47000,44000,48000,38000,48000,42000,39000,53000,58000,48000,41000,52000,40000,45000,42000,49000,43000,40000,1162000
228,21000,22000,23000,21000,21000,25000,21000,20000,20000,20000,31000,32000,30000,32000,31000,31000,32000,30000,31000,32000,31000,31000,30000,30000,32000,30000,32000,31000,30000,803000
229,21000,20000,22000,21000,21000,21000,22000,20000,20000,20000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,759000
230,22000,20000,21000,21000,21000,21000,21000,21000,20000,20000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,721000
231,37000,22000,21000,124000,129000,136000,118000,47000,39000,38000,72000,62000,70000,43000,62000,64000,69000,50000,72000,54000,31000,45000,56000,70000,37000,45000,39000,60000,42000,1754000
232,21000,21000,21000,35000,65000,58000,62000,42000,125000,21000,69000,55000,59000,63000,56000,43000,61000,38000,67000,45000,31000,43000,42000,66000,43000,62000,65000,37000,66000,1482000
233,21000,21000,21000,37000,33000,48000,49000,44000,64000,144000,55000,40000,42000,39000,51000,78000,39000,55000,66000,46000,31000,50000,54000,43000,54000,60000,56000,58000,70000,1469000
234,21000,21000,37000,33000,31000,37000,43000,39000,62000,157000,54000,39000,60000,52000,39000,66000,56000,49000,62000,47000,31000,52000,43000,59000,47000,61000,55000,41000,39000,1433000
235,21000,32000,28000,28000,28000,35000,39000,46000,72000,181000,57000,51000,52000,45000,47000,51000,47000,38000,55000,41000,119000,55000,52000,46000,41000,40000,48000,51000,50000,1496000
236,80000,62000,55000,52000,38000,35000,37000,36000,43000,94000,55000,50000,52000,51000,52000,50000,51000,50000,49000,50000,666000,51000,49000,50000,50000,50000,50000,49000,49000,2106000
237,34000,27000,27000,28000,33000,35000,41000,53000,116000,81000,53000,52000,52000,47000,51000,41000,40000,48000,53000,51000,52000,43000,54000,38000,46000,49000,48000,52000,51000,1396000
238,37000,28000,35000,35000,29000,31000,34000,53000,31000,80000,42000,60000,40000,41000,57000,54000,49000,54000,43000,50000,31000,50000,60000,49000,52000,60000,40000,52000,49000,1326000
239,37000,35000,35000,28000,28000,29000,33000,24000,32000,77000,40000,50000,62000,56000,52000,55000,54000,45000,50000,48000,29000,48000,65000,57000,39000,56000,49000,39000,41000,1293000
240,39000,34000,28000,28000,29000,29000,22000,23000,39000,52000,53000,60000,56000,37000,51000,51000,47000,62000,45000,44000,29000,48000,60000,38000,53000,42000,53000,57000,55000,1264000
241,46000,27000,28000,28000,29000,21000,21000,21000,28000,39000,48000,59000,43000,56000,39000,50000,37000,64000,48000,45000,32000,51000,56000,49000,62000,54000,55000,42000,58000,1236000
242,30000,26000,20000,21000,21000,21000,22000,24000,23000,28000,34000,38000,35000,38000,39000,36000,37000,40000,33000,41000,37000,34000,39000,33000,39000,37000,37000,38000,38000,939000
243,21000,22000,27000,20000,21000,21000,20000,20000,20000,20000,34000,38000,37000,37000,40000,35000,37000,40000,33000,40000,37000,39000,39000,33000,38000,37000,35000,37000,37000,915000
244,20000,20000,21000,28000,20000,21000,20000,20000,20000,20000,38000,39000,36000,38000,39000,33000,38000,35000,33000,40000,37000,40000,40000,33000,39000,37000,35000,37000,36000,913000
245,20000,20000,20000,25000,23000,20000,20000,20000,20000,20000,37000,37000,33000,36000,36000,32000,36000,34000,35000,37000,35000,37000,35000,33000,37000,32000,33000,35000,35000,873000
246,20000,20000,20000,24000,21000,23000,20000,20000,20000,20000,33000,35000,32000,34000,32000,31000,34000,34000,33000,34000,33000,33000,33000,32000,33000,31000,34000,33000,33000,835000
247,113000,138000,140000,146000,85000,160000,143000,133000,99000,35000,58000,62000,54000,56000,61000,41000,38000,57000,53000,48000,58000,47000,56000,61000,48000,49000,40000,61000,52000,2192000
248,32000,38000,48000,53000,32000,83000,50000,39000,36000,44000,39000,64000,38000,39000,63000,57000,52000,62000,42000,43000,31000,50000,65000,56000,52000,56000,64000,47000,52000,1427000
249,32000,27000,35000,35000,23000,34000,82000,33000,28000,44000,65000,53000,52000,54000,57000,58000,55000,41000,43000,43000,29000,44000,67000,58000,38000,64000,53000,39000,40000,1326000
250,32000,27000,27000,32000,21000,21000,36000,66000,30000,41000,54000,50000,51000,58000,49000,49000,41000,62000,41000,41000,29000,47000,59000,37000,52000,39000,54000,61000,58000,1265000
251,37000,28000,28000,28000,21000,21000,21000,30000,52000,41000,51000,52000,39000,55000,38000,45000,55000,49000,44000,41000,32000,47000,60000,48000,56000,52000,52000,40000,57000,1220000
252,27000,21000,21000,21000,21000,23000,25000,24000,31000,44000,37000,35000,38000,38000,36000,38000,38000,36000,33000,39000,37000,34000,39000,37000,37000,38000,39000,36000,38000,961000
253,28000,21000,21000,21000,21000,21000,20000,20000,20000,25000,37000,35000,39000,39000,36000,38000,38000,35000,37000,38000,37000,36000,39000,33000,36000,38000,38000,35000,39000,921000
254,29000,21000,21000,21000,21000,20000,20000,20000,20000,25000,39000,36000,38000,40000,35000,37000,39000,33000,37000,39000,37000,40000,40000,33000,35000,38000,33000,35000,39000,921000
255,25000,20000,20000,20000,20000,20000,20000,20000,20000,23000,35000,35000,35000,38000,33000,35000,37000,32000,36000,38000,35000,36000,36000,32000,36000,35000,32000,33000,36000,873000
256,25000,20000,20000,20000,20000,20000,20000,20000,23000,20000,32000,32000,33000,33000,31000,33000,34000,32000,34000,34000,33000,34000,34000,31000,34000,33000,32000,34000,34000,835000
257,25000,20000,20000,20000,20000,20000,20000,23000,20000,20000,31000,31000,31000,31000,30000,31000,31000,30000,31000,32000,31000,31000,31000,30000,32000,31000,32000,31000,31000,797000
258,25000,20000,20000,20000,20000,20000,22000,21000,20000,20000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,759000
259,25000,20000,20000,20000,20000,21000,21000,21000,20000,20000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,721000
260,23000,23000,23000,22000,21000,54000,41000,39000,33000,50000,60000,61000,71000,41000,66000,60000,60000,51000,73000,45000,31000,41000,50000,59000,64000,42000,38000,64000,39000,1345000
261,38000,20000,20000,21000,21000,29000,31000,28000,29000,39000,50000,54000,58000,59000,61000,39000,58000,38000,61000,47000,31000,40000,40000,66000,42000,50000,54000,53000,57000,1234000
262,35000,28000,20000,20000,21000,30000,26000,26000,25000,39000,44000,49000,44000,39000,52000,57000,38000,56000,59000,41000,31000,42000,50000,41000,52000,53000,51000,52000,53000,1174000
263,31000,27000,27000,20000,20000,32000,27000,26000,25000,39000,46000,38000,47000,46000,48000,43000,45000,53000,52000,39000,31000,45000,42000,52000,44000,42000,52000,40000,37000,1116000
264,28000,26000,26000,26000,20000,29000,25000,25000,25000,31000,41000,52000,37000,40000,40000,39000,37000,39000,38000,39000,80000,54000,37000,41000,38000,40000,40000,40000,42000,1075000
265,47000,42000,41000,40000,37000,82000,38000,33000,33000,30000,48000,61000,51000,47000,48000,48000,49000,47000,47000,48000,681000,49000,47000,47000,48000,48000,48000,47000,47000,1979000
266,21000,22000,23000,24000,21000,26000,22000,21000,20000,20000,33000,34000,31000,31000,33000,33000,31000,34000,36000,34000,33000,35000,35000,31000,31000,35000,34000,31000,32000,847000
267,21000,20000,20000,23000,21000,21000,22000,20000,20000,20000,31000,31000,30000,31000,31000,31000,30000,31000,31000,31000,31000,32000,31000,30000,32000,32000,32000,30000,31000,797000
268,22000,20000,20000,22000,21000,21000,21000,21000,20000,20000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,759000
269,23000,20000,20000,21000,21000,21000,21000,21000,20000,20000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,721000
270,38000,37000,22000,21000,120000,128000,140000,124000,43000,39000,63000,54000,54000,39000,64000,55000,49000,64000,67000,45000,31000,66000,54000,50000,63000,40000,37000,56000,38000,1701000
271,21000,21000,21000,21000,30000,48000,50000,56000,38000,118000,56000,51000,51000,58000,56000,40000,56000,60000,68000,43000,31000,38000,39000,55000,40000,60000,46000,52000,60000,1384000
272,21000,21000,21000,31000,29000,37000,33000,39000,51000,141000,55000,45000,39000,57000,57000,63000,37000,60000,52000,43000,31000,39000,44000,40000,57000,54000,48000,46000,59000,1350000
273,21000,21000,34000,30000,29000,32000,39000,32000,51000,152000,52000,37000,52000,50000,46000,48000,52000,55000,48000,44000,31000,39000,42000,49000,58000,50000,47000,38000,55000,1334000
274,21000,29000,25000,25000,25000,31000,33000,38000,56000,167000,41000,46000,47000,48000,39000,40000,47000,47000,40000,38000,102000,48000,44000,47000,47000,38000,41000,53000,45000,1348000
275,66000,50000,48000,45000,33000,30000,31000,31000,34000,71000,47000,46000,45000,45000,46000,46000,46000,45000,45000,46000,651000,46000,45000,45000,45000,46000,46000,45000,45000,1910000
276,32000,25000,25000,26000,29000,30000,35000,46000,125000,87000,48000,42000,45000,48000,42000,38000,49000,47000,41000,47000,51000,40000,40000,48000,47000,38000,39000,51000,47000,1308000
277,35000,26000,33000,31000,26000,26000,27000,42000,28000,84000,38000,52000,53000,38000,46000,49000,54000,45000,41000,40000,31000,47000,50000,54000,45000,42000,47000,45000,46000,1221000
278,35000,33000,31000,26000,26000,26000,29000,23000,31000,85000,44000,52000,49000,43000,47000,54000,50000,41000,40000,39000,29000,40000,53000,58000,37000,48000,53000,52000,39000,1213000
279,37000,30000,26000,26000,26000,26000,21000,21000,31000,55000,43000,51000,51000,44000,41000,48000,40000,54000,40000,38000,29000,42000,58000,54000,51000,38000,55000,49000,47000,1172000
280,44000,42000,25000,26000,26000,26000,21000,22000,23000,28000,44000,53000,39000,50000,37000,41000,54000,41000,49000,60000,32000,43000,54000,49000,46000,48000,52000,39000,47000,1161000
281,28000,27000,26000,20000,21000,21000,20000,21000,22000,22000,34000,37000,39000,34000,39000,41000,39000,33000,37000,40000,37000,33000,41000,40000,33000,34000,40000,38000,34000,931000
282,21000,20000,21000,27000,20000,21000,20000,20000,20000,20000,38000,38000,39000,33000,39000,39000,35000,34000,39000,40000,37000,35000,41000,37000,33000,34000,40000,38000,34000,913000
283,20000,20000,20000,20000,28000,20000,20000,20000,20000,20000,40000,38000,35000,33000,38000,40000,35000,33000,39000,40000,37000,36000,42000,37000,33000,39000,37000,37000,34000,911000
284,20000,20000,20000,20000,25000,23000,20000,20000,20000,20000,37000,36000,32000,33000,36000,37000,32000,32000,39000,37000,35000,36000,39000,35000,32000,37000,35000,32000,33000,873000
285,37000,53000,61000,63000,61000,68000,62000,56000,50000,34000,54000,47000,44000,43000,44000,43000,43000,43000,43000,44000,667000,44000,43000,43000,43000,43000,44000,43000,43000,2006000
286,30000,83000,92000,108000,119000,92000,122000,107000,97000,75000,41000,49000,48000,50000,50000,61000,57000,49000,42000,46000,54000,49000,41000,48000,58000,49000,38000,52000,54000,1861000
287,42000,25000,36000,35000,38000,28000,88000,36000,32000,27000,55000,59000,50000,37000,54000,61000,61000,44000,41000,38000,31000,45000,46000,59000,55000,50000,43000,46000,50000,1312000
288,43000,25000,25000,30000,28000,21000,29000,89000,29000,24000,54000,54000,50000,41000,56000,56000,47000,41000,47000,37000,29000,43000,47000,60000,54000,51000,46000,49000,38000,1243000
289,40000,25000,25000,25000,28000,23000,24000,33000,71000,28000,47000,48000,44000,50000,49000,50000,39000,45000,38000,55000,29000,41000,48000,55000,48000,38000,47000,51000,51000,1195000
290,46000,25000,25000,25000,25000,21000,21000,21000,28000,55000,50000,43000,38000,49000,46000,39000,48000,40000,48000,51000,32000,40000,50000,51000,47000,42000,44000,38000,49000,1137000
291,27000,21000,21000,21000,21000,22000,23000,22000,28000,44000,38000,34000,36000,37000,39000,41000,35000,33000,39000,38000,37000,33000,39000,41000,37000,33000,36000,39000,38000,953000
292,28000,21000,21000,21000,21000,21000,20000,20000,20000,25000,40000,35000,36000,37000,38000,35000,33000,38000,40000,39000,37000,33000,39000,39000,37000,33000,37000,39000,38000,921000
293,29000,21000,21000,21000,21000,20000,20000,20000,20000,25000,36000,35000,38000,37000,38000,35000,33000,37000,40000,39000,37000,34000,41000,39000,37000,36000,35000,39000,37000,921000
294,25000,20000,20000,20000,20000,20000,20000,20000,20000,23000,34000,33000,35000,36000,37000,33000,32000,35000,38000,36000,35000,34000,38000,36000,32000,34000,37000,35000,35000,873000
295,25000,20000,20000,20000,20000,20000,20000,20000,23000,20000,31000,31000,33000,33000,34000,31000,31000,36000,36000,31000,33000,34000,36000,33000,31000,32000,34000,33000,34000,835000
296,25000,20000,20000,20000,20000,20000,20000,23000,20000,20000,30000,30000,31000,32000,30000,30000,31000,32000,32000,30000,31000,31000,32000,31000,31000,30000,32000,31000,32000,797000
297,25000,20000,20000,20000,20000,20000,22000,21000,20000,20000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,759000
298,25000,20000,20000,20000,20000,21000,21000,21000,20000,20000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,721000
299,50000,23000,23000,23000,22000,21000,42000,37000,34000,28000,49000,59000,58000,38000,54000,47000,56000,62000,59000,43000,31000,62000,57000,48000,56000,39000,54000,56000,37000,1268000
300,43000,27000,20000,20000,21000,21000,25000,24000,24000,23000,44000,49000,52000,50000,46000,37000,58000,59000,50000,44000,31000,56000,38000,43000,39000,54000,50000,52000,49000,1149000
301,43000,25000,26000,20000,20000,21000,26000,24000,24000,23000,47000,43000,38000,46000,45000,47000,49000,58000,43000,39000,31000,37000,45000,39000,46000,51000,46000,40000,46000,1088000
302,39000,25000,25000,25000,20000,20000,27000,24000,24000,23000,42000,41000,42000,41000,38000,44000,41000,43000,36000,37000,31000,38000,41000,44000,47000,47000,42000,37000,44000,1028000
303,28000,24000,24000,24000,24000,20000,26000,23000,23000,23000,34000,39000,36000,35000,38000,37000,36000,34000,31000,37000,56000,46000,32000,35000,38000,34000,35000,37000,36000,945000
304,21000,22000,23000,24000,25000,27000,23000,22000,21000,20000,36000,35000,35000,34000,36000,32000,35000,36000,37000,33000,35000,33000,38000,36000,35000,35000,34000,34000,36000,893000
