node,dir_0,dir_1,dir_2,dir_3,dir_4,dir_5,dir_6,dir_7,dir_8,dir_9,dir_10,dir_11,dir_12,dir_13,dir_14,dir_15,dir_16,dir_17,dir_18,total
223,13120,8359,12998,7449,7711,4248,6499,4481,3513,13843,15082,11270,12601,9154,7192,13573,11377,6490,14531,183491
224,1937,10558,6394,8735,6836,5001,3469,7557,10070,13007,17735,10214,6853,7617,7056,9351,9370,13927,12363,168050
225,20209,6818,11644,5707,9159,7089,6216,6006,9693,8575,12561,9189,9841,7639,6171,8095,6546,11194,10538,172890
226,15217,4603,9583,7095,9121,6602,5441,4463,4532,11195,15445,7585,6488,5640,9406,9041,6802,8906,10903,158068
227,18534,6511,16053,7729,12105,8658,6685,10897,9501,7614,18789,9387,6817,7880,8615,8353,7365,7258,9318,188069
228,15080,5845,16245,13336,7303,9204,8574,7520,10480,14966,13724,10168,9726,10546,10582,7071,7959,10648,8266,197243
229,12466,7385,12506,6121,8692,5644,10579,9908,10308,14644,17204,9435,12338,11170,11790,13174,8056,15245,12069,208734
230,18054,10883,15217,14055,11418,5805,5711,9745,13390,13917,22392,19083,13244,10066,13046,13360,9672,11325,12292,242675
231,15328,10872,8099,5357,6032,4651,4062,5218,6281,7088,16935,9186,8498,11181,14939,9383,8425,9085,9870,170490
232,9377,4949,7933,6270,4497,3293,3194,4041,4515,6795,14251,11041,6993,11347,9999,7774,8428,10368,9672,144737
233,14029,6229,7574,4531,9422,4378,4454,2539,4121,5937,14724,7727,10377,7844,11303,5936,6615,12175,11291,151206
234,12443,3936,7642,2872,7030,3963,2945,2361,3977,4016,16518,12369,11986,7252,7642,6513,8309,9755,6821,138350
235,9579,8084,11402,8266,8195,6067,6467,5906,6251,3704,18530,10475,8877,13923,10149,9040,9841,9933,8550,173239
236,23607,5090,8911,7766,4482,5682,5037,5190,4509,3037,16791,11625,9894,7736,11429,8453,14365,6404,20100,180108
237,12439,7605,8704,6683,11651,5597,6457,5792,4340,14603,15807,10715,8688,7211,10761,7762,11571,7791,15345,179522
238,2031,12008,7041,9461,9690,6151,3644,7664,8350,11933,12730,6613,6770,9923,10231,13428,9340,12070,7703,166781
239,18498,7696,7500,7844,10005,8070,6008,6185,8887,8438,15352,7729,6803,6584,7802,11749,7549,10707,9766,173172
240,7457,4164,9646,3586,8041,6589,6359,3780,5109,9497,11541,6804,6694,6558,9104,10357,6576,9057,7790,138709
241,19461,5779,13397,6420,12494,8028,6852,9432,9042,6867,13891,9073,7294,7802,8949,8747,7392,8240,9874,179034
242,16685,7918,11714,14473,6269,7902,8654,6434,12291,10679,12386,11260,8229,5487,8961,9740,11079,9886,8026,188073
243,15730,8600,11447,6421,8282,5874,9305,7979,8343,10946,12929,9364,10518,16072,12197,12679,9316,12407,9942,198351
244,12465,9222,12745,13055,8098,6960,7715,8047,11117,13306,16534,14314,12174,15370,11924,12431,11186,15935,7279,219877
245,16601,4497,7550,5989,8642,4783,4535,5923,6967,8021,13699,8833,6343,13552,12523,8505,7756,7326,9018,161063
246,10879,6755,11464,3507,6145,4175,2722,4260,4020,4431,16444,10599,10143,9461,5128,8593,10418,8826,8045,146015
247,9000,3769,8463,4705,3939,2966,2730,2785,4933,4948,20905,9883,6982,6837,7785,9107,8490,8248,6779,133254
248,15813,3500,8334,3457,7643,3726,5000,2641,3703,4240,17761,12344,8191,6154,10152,8370,12451,12484,9126,155090
249,16789,5904,14070,7857,9548,9282,7241,4796,5717,4940,18332,8842,9075,10546,9310,6717,11768,8690,8483,177907
250,19339,6222,7283,7524,3849,5712,6870,2688,4650,5376,14960,11487,9773,8837,7395,7884,13240,5869,16291,165249
251,14498,6908,9881,7945,7772,4053,6737,4595,2608,11102,14207,10812,9787,9083,7638,7150,13799,8062,16974,173611
252,5446,18822,11530,20939,9943,7883,4197,10086,13485,13091,13420,8759,9852,13803,6949,18552,11578,13795,35802,247932
253,23700,10555,14434,13225,13380,10440,6624,6300,15162,10826,16661,12234,12146,9283,10289,12252,17302,14572,16428,245813
254,15823,4487,16563,9549,8730,5952,10377,7131,4679,16093,10963,9185,10354,13714,11491,13539,19981,12575,14208,215394
255,21419,8796,16963,14748,17255,12213,13594,16678,15178,11569,17638,16628,11464,15705,16163,11932,31327,18587,19155,307012
256,32612,40566,30228,38367,12069,8680,9046,8214,7393,7382,20609,5463,3423,3890,3683,4363,5762,17461,15097,274308
257,22714,13340,9559,23212,14735,13587,4523,4225,4022,3278,3855,4941,10228,3952,4626,3780,4050,3842,4505,156974
258,21023,12404,8850,22059,15263,20431,4739,2276,2863,2467,3709,3480,12744,1959,1837,2284,1624,3621,1988,145621
259,21382,5411,7428,12920,3658,3353,639,585,570,2817,1121,1995,1867,403,919,2295,1601,1291,2624,72879
260,26990,7958,5101,9355,2010,2058,117,695,496,1807,1248,1133,821,396,534,797,2893,706,1239,66354
261,18050,6279,3396,21889,5190,4007,647,985,1282,2723,275,360,2038,1982,739,1550,4568,1751,2096,79807
262,17435,5190,5248,20153,5892,2204,697,556,1913,2208,1924,824,231,1347,2374,1173,1832,1720,2583,75504
263,28095,12197,12648,19831,11689,3759,11322,6225,3260,3577,1753,1065,3272,590,1906,2190,5128,5903,6288,140698
264,22357,3271,2820,9040,2692,1902,67,296,96,2302,2506,1786,322,2180,1742,1093,3312,2183,3561,63528
265,16126,8018,3832,3340,4185,3498,2184,1731,2078,989,953,4524,877,1290,454,1453,2590,3264,1932,63318
266,19299,10917,4629,3121,12419,5018,3265,522,1580,383,1747,2384,648,1275,882,2404,1248,1874,2307,75922
267,22037,2451,3182,3566,5010,3964,1389,820,113,1299,3586,457,1578,1797,1070,2113,1750,973,4568,61723
268,16314,6256,3022,7784,1820,2241,733,77,1176,183,5694,288,518,391,330,680,2642,447,3905,54501
269,23299,5384,5874,7727,1460,521,2864,250,119,244,2780,2160,579,320,1031,263,2804,602,1725,60006
270,26446,5747,6134,14495,3022,994,2526,2069,6673,1500,3055,934,3670,1668,1750,508,5352,10210,5037,101790
271,25418,4648,5848,10270,242,112,48,285,4554,392,505,253,1212,744,512,1376,1822,4843,3194,66278
272,26240,6225,7857,619,586,1663,1212,7983,1416,1309,3129,1656,1681,1913,3472,1161,2833,4007,5937,80899
273,28142,9065,7832,8979,5101,4254,570,1910,877,5271,3345,3609,2961,2987,2569,1615,4342,736,2316,96481
274,26504,9572,10390,5634,1704,609,1032,1680,1546,2063,2984,1405,2279,2413,2022,3413,2958,2507,3990,84705
275,29076,4699,5338,4544,1956,2091,1438,1335,245,4314,2037,950,3039,3047,3696,844,526,2407,2885,74467
276,29884,6529,4607,3306,1339,2286,2212,1471,139,247,1029,2200,1006,1924,2990,2622,2684,1561,1052,69088
277,30583,15147,13085,6092,5992,7337,666,1224,247,1608,1277,2486,223,3305,4163,3159,2138,3252,5780,107764
278,29911,5496,5780,4054,2350,2777,843,4666,625,986,378,1181,1922,2860,1158,1920,2632,4341,1901,75781
279,24747,9751,3521,2312,3128,4288,2075,1915,2261,955,653,928,1427,2053,2609,1370,1796,1379,5920,73088
280,20873,8890,4228,3582,4779,1859,1072,2358,3058,899,397,1727,1258,127,838,1611,2297,3421,1583,64857
281,26420,5010,3476,5431,2503,3001,2984,4921,1274,1200,504,1043,3003,1364,2418,1198,1769,1493,3286,72298
282,20672,2944,2903,3143,1087,1147,1989,3966,1645,1190,1121,109,1650,1416,536,2174,1608,3118,4654,57072
283,24206,2544,3340,3725,3815,2786,1060,3147,4503,435,196,498,1655,1336,1152,282,4460,3435,3087,65662
284,23747,5297,6580,2292,1824,2303,1566,4355,2809,1818,1342,928,968,2226,711,749,4398,5318,4977,74208
285,24828,6911,5675,2772,837,600,451,1436,1702,760,642,169,1510,529,1348,75,1882,1072,5964,59163
286,22380,5727,3182,1509,387,527,463,1065,577,163,344,1246,494,521,1064,21,1802,982,4200,46654
287,35084,7525,9297,2642,1358,2584,1286,1076,1029,1495,2417,2330,2315,851,2625,5532,7189,9306,6833,102774
288,37365,15054,14935,3102,3032,2401,1725,965,953,2845,945,1867,2469,1729,1919,8369,8079,7701,8508,123963
289,35748,19025,9789,2728,2877,3381,2711,4636,3665,1245,9240,13343,11288,4890,6843,10803,8796,8064,5875,164947
290,24884,7143,8965,5025,6650,9338,2501,3473,3186,5612,3268,3929,4132,5267,4777,4650,3972,6493,4235,117500
291,24310,8116,7894,6250,6933,6882,2829,2990,3077,4523,4231,2046,3849,5050,2388,2343,3429,2997,3252,103389
292,35330,7322,9247,8462,4466,3737,3993,5786,4463,4292,4600,3019,3255,2752,2436,6083,2963,4725,4897,121828
293,29980,10246,9384,8034,12513,5100,4021,3430,6025,2985,2425,4469,5961,3927,6838,3289,5240,4075,2879,130821
294,24689,13869,10427,10969,10998,6826,5239,4046,5960,5166,5787,2385,2898,2915,4178,3829,3593,5534,3385,132693
295,32955,10567,9985,5640,5444,5111,5763,7123,5359,3415,1784,2871,1426,3475,2348,2519,3085,5930,3905,118705
296,32856,7190,8707,5806,2882,1778,3887,4335,4332,4313,4184,1928,2521,2891,1909,6825,1260,3679,4966,106249
297,17369,9156,7691,4465,4044,6852,5251,3398,4825,4647,1479,1530,1436,2429,2688,1520,2118,4611,13425,98934
298,17902,8424,9479,2129,2395,5121,2869,2928,2726,2639,2654,2132,2096,2340,1095,2009,3464,3862,14139,90403
299,31384,11915,5098,4283,5536,2808,5427,1892,3935,3108,1924,3079,1816,1076,3971,1084,2091,4420,7924,102771
300,12963,8970,8633,1876,1787,4148,2226,3783,2805,3641,3095,2551,1525,687,1916,2228,2698,4206,15478,85216
301,15500,5755,6386,1753,1827,5352,4446,3795,3411,4569,3225,1629,3330,2814,1258,732,914,5222,13456,85374
302,22694,9203,4889,2018,1391,1740,3833,3432,5570,4814,5790,2688,3568,3692,2853,2681,4059,7090,6821,98826
303,15011,7213,5923,1184,1568,1520,3108,5658,4335,3611,4179,5500,2086,2837,3954,4601,3145,4747,21751,101931
304,15100,7037,8928,3496,4297,3248,3946,4834,6501,2189,3051,2320,2794,6805,4021,9072,6878,23520,22823,140860
305,15838,11043,11666,3877,5256,4781,5068,4022,2984,3852,4818,6450,4389,8330,7427,17367,12584,17643,15050,162445
306,12756,9926,10501,6558,7119,6628,8355,10114,7874,8454,6376,9084,5731,4930,4991,28844,21637,27581,31652,229111
307,10527,10557,11648,8989,13846,8116,10074,9731,10480,10774,14055,15122,15868,14256,21331,19755,16352,16476,12434,250391
308,14786,14853,10525,14416,12237,9726,9603,10080,7477,7925,9333,7579,8949,13700,12676,6838,9211,13433,10283,203630
309,14715,10636,10505,10566,8024,7833,10837,6268,8775,6198,12425,7959,12886,9437,9254,8839,9100,12564,19882,196703
310,20507,10602,8042,8008,7299,9296,7445,10925,6891,4917,8770,6965,11146,7661,9939,12553,5320,6633,13479,176398
311,18549,15273,16731,13048,14415,9526,12362,12696,15728,9866,13893,13135,11509,14657,14967,11085,10912,8217,5677,242246
312,16789,9649,14011,12726,11214,9134,13678,11156,13111,8120,12768,11904,9215,7909,9892,6474,7075,6576,4413,195814
313,26015,11029,22347,19010,13609,14194,17170,11082,16121,15298,22761,15787,23499,15438,11717,8750,7607,8739,13907,294080
314,27139,11087,13126,11040,21245,10343,11443,14409,13457,15253,17259,9021,12253,14525,13725,11216,7834,9467,10937,254779
315,24431,10289,9792,12258,12529,9255,8145,11738,10758,13877,28835,23834,18655,14861,12281,12323,9533,10041,11632,265067
316,22618,9639,18492,12246,7393,8583,6809,8547,7983,9741,34641,29465,19760,15826,11057,9835,7684,22036,8145,270500
317,20773,7574,14402,8288,9060,7056,7145,4866,7357,13118,31346,21346,20741,19172,12693,11626,11010,26443,12413,266429
318,22034,9800,15520,10341,11197,7742,6188,6975,5849,8962,31281,25881,26035,13039,15302,10826,13206,24175,11955,276308
319,15237,7516,15861,8474,8720,9365,11590,6683,5884,5747,11374,9046,9770,13251,11689,12623,14748,11874,9235,198687
320,15532,7746,9881,11761,4996,5642,5348,5890,7703,4339,17245,15090,14802,12764,13067,16070,22252,8608,17961,216697
321,10503,6851,8848,9767,12403,7294,6109,5913,5182,16668,12058,10692,14669,9862,10055,12794,13834,27329,25471,226302
322,2063,9901,9598,16420,7332,6011,2651,8114,7297,15530,14666,13294,10145,11169,6491,13201,8259,12631,12155,186928
323,16504,7265,6401,6997,12377,7530,6410,4499,9714,8740,18773,8799,8003,10269,7302,9535,9172,11831,9327,179448
324,15386,2518,6259,4119,7657,4546,8074,4382,4001,8906,21851,7331,6631,7283,9259,8157,5845,9276,8356,149837
325,12409,2444,8935,5725,6235,4448,5297,3994,4912,8129,13169,6623,5205,5928,8720,4896,8283,6827,12650,134829
326,13338,5585,13063,11586,11907,7058,7297,10594,11333,7759,14216,9414,8182,6174,10605,8495,8114,7026,13585,185331
327,14774,6816,9480,12882,6359,10693,8798,6261,16518,12320,12450,7966,8004,9193,8073,7141,9817,12053,10642,190240
328,12329,11642,12116,4614,9090,8364,14488,11995,11362,19001,13056,9843,12227,14276,18545,8838,11662,6149,12629,222226
329,18797,4086,10023,12363,8396,6908,6979,10086,11477,11666,12235,15046,11310,18369,19299,5653,7222,12100,14678,216693
330,13708,4976,5718,4519,6700,3907,3119,6012,6666,7591,14995,5054,4935,8686,7530,7013,7138,8857,7240,134364
331,5659,3553,8005,4311,4123,4317,3412,3973,4000,5779,11931,9412,9209,16617,12437,7529,6509,8884,9015,138675
332,12507,2972,9406,2979,8204,4637,3441,3874,2565,6253,18956,10552,10220,15796,6663,12003,6835,9083,12244,159190
333,21068,5796,13635,6911,6767,7062,5194,5142,3654,3433,16165,13950,10213,14437,12048,12770,15359,8257,9841,191702
334,12435,7487,9780,9490,5087,6761,5766,3546,3616,2958,14827,11685,7968,5994,7554,7692,13309,9085,13208,158248
335,11031,8245,9105,6663,7329,3071,4906,3714,3471,8069,14821,8061,8949,8438,14587,7276,9267,18145,0,155148
336,2155,11722,6768,13368,7849,5002,3562,5947,9105,12543,13093,11884,8778,8198,9196,14220,0,0,0,143390
337,22218,3791,8045,6771,10840,5444,4977,6158,9718,6291,12706,7182,9744,5599,7200,0,0,0,0,126684
