node,dir_0,dir_1,dir_2,dir_3,dir_4,dir_5,dir_6,dir_7,dir_8,dir_9,dir_10,dir_11,dir_12,dir_13,dir_14,dir_15,dir_16,dir_17,dir_18,dir_19,dir_20,dir_21,dir_22,dir_23,dir_24,dir_25,dir_26,dir_27,dir_28,dir_29,dir_30,dir_31,dir_32,dir_33,dir_34,total
0,125742,117386,116506,130895,118576,166756,116242,96788,94347,96513,77486,165349,81439,107290,103557,103071,108542,96836,98471,98193,109265,118024,102300,132903,111903,111354,106782,107620,102953,108603,109291,105683,106706,109025,103825,3866222
1,376369,103674,70141,66515,53115,88151,108794,64753,58829,57739,60239,58038,80767,57793,50346,50490,54288,52411,52240,51038,51543,49681,50269,48118,55118,50489,56728,49546,51828,54137,47060,60905,50683,54967,49324,2396126
2,74190,173324,75843,64426,75126,77878,84279,99312,57992,54155,60395,62751,76169,56988,67707,45295,46563,53228,55058,59600,53375,54060,54145,51523,47387,52413,54584,54052,51849,52662,54659,76550,54165,54201,47920,2233824
3,87346,178068,317730,85372,84855,105884,83019,82182,87897,52719,63029,80169,109620,70046,60929,57500,47906,56909,53119,51463,53314,47543,44370,53058,58378,54551,50886,53737,47676,51467,59705,57861,50040,52688,49172,2600208
4,56422,132015,101078,281811,108175,98698,89484,83492,78256,79118,59439,121584,79592,69178,54754,72459,56391,49403,44960,48918,80233,55033,55708,55827,54631,58265,59855,50619,48975,64710,75836,57640,57821,47767,50430,2638577
5,67811,111208,92393,144176,249510,86315,69222,67376,57447,53446,83070,105471,124246,55703,44313,45111,58545,48675,49034,41761,50717,39871,44703,46610,40242,58096,44757,45818,38479,46930,39476,48286,44042,44317,46801,2333978
6,239660,137849,136360,100815,103050,112074,346399,355526,367411,354481,364060,402371,378650,176815,104607,147935,79069,174594,177705,227925,65651,145777,203164,165197,114192,81978,145292,245209,72097,116129,129206,218632,157359,207910,169089,6724238
7,98387,59636,103781,105986,114817,297004,309207,267650,239572,212754,212628,251966,358646,147550,167277,83410,191840,68250,128205,108063,201204,157152,118971,158345,89447,105045,104151,58946,126867,119877,182687,81704,166904,89151,122322,5409402
8,90928,109077,99591,85768,291182,344574,390390,347402,245108,254615,279115,290325,447329,141374,87843,202573,137279,125214,113969,67316,177248,233486,75515,169868,78003,167486,75436,93487,207503,138096,125233,114642,79987,186600,137408,6210970
9,131501,187731,79860,295569,236743,360566,417021,278277,297006,287919,241759,325595,494616,129798,173554,129068,116584,194254,89615,148498,166148,96378,216086,200869,73301,82280,188958,111004,113472,178828,89188,145683,152820,124909,145539,6700997
10,93473,93367,315945,261365,328480,415985,485752,486874,440493,301676,344209,79736,569238,138289,94325,84406,80928,110120,72901,91801,140713,122304,156010,231868,61333,108286,157331,130654,171552,261217,154804,237223,214861,187472,157340,7382331
11,98437,200907,193692,248068,272219,350854,358662,333629,244214,259933,69952,155675,489242,148099,183501,216227,191648,132019,203293,168919,119365,149872,102780,66582,252752,167756,124617,144521,98944,59541,104931,100901,100113,121615,177153,6410633
12,246519,230551,274748,297890,363404,344648,542789,340112,295285,40224,130270,224854,582967,161458,88945,136276,150201,78514,171043,107166,90329,185248,54855,77666,208481,249803,91301,167790,153313,117549,228447,130341,142893,201824,166462,7074166
13,203809,249154,279367,347796,325125,363684,368042,275168,44193,80049,99864,123092,600260,159187,160204,72519,109212,117911,128123,204271,71051,37884,155371,85671,183144,103486,205726,163457,71673,140109,148227,155809,217671,131490,184450,6366249
14,214348,222572,271661,244706,277818,320907,236271,50265,72793,74562,76802,94563,524151,136971,78134,152978,66398,163259,104081,105951,53230,92034,107229,87434,133323,136038,150645,200626,128949,150229,83237,211720,101529,193451,189112,5507977
15,259982,219913,179693,206990,233029,241118,78391,60879,44740,47424,55621,124042,520280,119807,153548,124089,161624,111689,107116,71367,191613,118754,71136,121051,143904,153081,142087,83266,212462,166352,151202,88027,137971,124021,182080,5208349
16,72940,62237,73557,69733,77675,128434,61163,58067,61742,61790,82169,194228,89403,65486,65661,57937,49838,61720,51955,54520,59960,51638,48704,58417,52082,47881,47571,54272,57226,48815,51661,47757,57958,67809,74943,2326949
17,100294,55527,45896,41508,40114,37677,38487,62546,60425,40576,49249,58278,59425,47382,48835,68727,55700,57965,50383,51894,62640,49988,48734,50822,50332,51494,57484,50689,55930,49921,59063,48708,56788,62030,55365,1880876
18,73210,236048,60496,45421,46644,39173,48745,59150,62125,48893,49968,97662,62394,63989,62762,56287,65156,46979,51874,51345,56563,50814,49572,53588,51446,57001,51346,54549,52311,49366,51192,48605,53751,59641,57814,2125880
19,63270,80538,92136,47752,43094,42329,52181,49141,96942,56256,39633,96483,84961,56743,56440,75670,54154,55166,50179,47884,55447,52084,47519,56599,52069,56862,46459,51490,52392,50745,54465,58682,56128,60791,72944,2065628
20,43413,60882,62051,167755,51637,45051,53706,46153,83234,72825,63854,174204,95866,57045,71457,53643,50933,51527,58666,46778,55185,47101,51146,57334,56962,48039,51288,55485,58709,52064,54492,49794,53913,66140,81470,2249802
21,108528,96235,129189,117256,144221,148128,107771,70041,73664,85188,108493,293438,74727,98060,90782,89657,80249,88313,95200,93918,92714,91817,99256,102793,99936,106507,95614,117351,108409,123404,110851,128653,127586,136622,179862,3914433
22,188624,190549,118455,121703,193695,103207,184654,142092,125755,101937,76694,68327,401339,84664,77354,87666,90800,88677,86606,87951,86155,84477,81852,90006,83304,89714,85936,95772,106661,89100,93278,102525,100202,108082,111306,4029119
23,514332,390399,358613,422849,493099,240217,700878,439834,280251,236528,303412,413868,101019,130486,171552,196058,202736,216424,238103,265360,286997,278511,323806,133827,121275,129779,121899,116441,115354,105080,122332,133921,129402,145995,170997,8751634
24,380737,400408,326776,354667,427121,107624,169200,578887,224223,242155,235779,266656,87047,93353,125818,143119,158011,165487,179964,210259,212491,236135,225157,265552,78012,69211,75089,70641,58823,73805,62770,68261,84420,93937,87445,6639040
25,271856,377030,406832,383968,446500,79586,107727,161815,299119,267171,393996,259240,84288,85118,86261,134205,140812,157649,174581,184405,268624,230200,254480,238372,273154,73711,68701,71098,79970,64617,72756,52972,78392,87121,83460,6499787
26,291396,278733,425312,459717,513450,69510,91617,115376,199978,358737,403885,383256,81986,94340,91015,88520,148815,142664,171656,172513,196025,327996,237944,279431,264824,304774,78771,71000,79705,83514,74949,79962,65677,87838,82201,6897087
27,418812,361913,362203,550472,574159,81966,91190,117357,164640,225267,424199,402310,88497,102756,94455,88741,89177,166894,163596,185590,198514,227520,423587,251668,318460,301486,383973,76364,69964,83508,104125,72976,86114,88259,110497,7551209
28,478165,394328,410907,472442,751812,91626,95116,131874,162807,195835,361262,469707,110191,112434,93655,87722,96590,86448,185307,165546,204769,216876,233773,428009,309032,376176,387673,500504,75106,100703,89475,82424,86896,113892,147393,8306475
29,275103,178352,145321,147847,158595,223095,341587,351951,363243,336314,287938,351329,582261,290633,131571,162235,120977,175047,166184,88238,71898,143602,208672,166611,135628,106761,123956,189395,45846,156871,169902,206142,160719,195029,171482,7130335
30,257742,181059,173069,180049,193558,408531,358390,367552,338872,290081,309422,361047,664412,245168,334512,118241,263580,116277,155036,153172,96240,173312,158452,201653,112761,151695,130624,85675,104268,99810,238508,141619,199631,203740,165895,7733653
31,238639,183682,197680,199007,358505,467847,399245,394049,318345,338478,340778,459189,624922,196448,234676,408005,192945,153929,135108,107601,216564,76797,105993,204252,108838,190704,88642,112178,214001,118585,127110,174635,163779,232762,191188,8275106
32,314809,271018,294423,418991,479030,579140,519309,438561,443032,437927,421043,562755,700337,214227,286110,286907,349755,294449,130181,187875,203633,117927,67547,223710,90549,86377,227869,131301,144688,177756,64401,162764,217985,234099,205039,9985524
33,319630,299497,373809,419789,473208,640533,548085,551887,461832,435161,460229,260811,712937,213848,181656,190999,243019,343657,105547,119120,156828,150081,168477,78830,60482,127122,158816,157013,224891,296261,170499,232079,266228,342266,245843,10190970
34,416484,382826,404613,450256,560317,643654,560468,489728,466887,449252,247047,287238,677235,200201,239130,290639,305747,329937,453155,185936,150018,164106,131921,93379,72576,183062,121977,170282,112602,101441,130345,122160,117707,357101,298962,10368389
35,445390,432674,481216,641048,624199,711436,655038,589261,496246,230808,226574,353862,741925,192408,168413,204347,248667,203945,334984,363376,122663,216080,94355,102225,225161,72868,104852,197227,177784,134679,264611,158453,132204,481397,431430,11261806
36,454611,447190,575204,571654,558075,774927,645674,498818,212900,197709,265058,464117,814177,188224,228042,149289,187651,212944,261212,394212,328221,100190,179241,109245,192851,106999,65329,228197,82544,142726,159447,196613,237061,175560,495852,10901764
37,491414,533401,507317,526233,597003,752471,636663,335416,266684,322052,387276,476018,696431,256728,152950,231823,168655,286946,223921,259569,244453,348198,135261,118766,160801,142916,149726,63747,147944,158953,93419,236234,113477,252893,221954,10697713
38,558843,495781,517231,543968,590204,730857,460267,349890,314804,392193,424080,215491,610329,238119,292254,183121,261511,195720,215771,204862,332228,318816,336893,127974,141402,182164,128732,73793,59425,175375,179445,113474,151720,209735,220931,10547403
39,420585,412409,384873,372892,402734,530049,455829,388738,411486,455494,166116,232110,129135,131657,221590,258398,171890,177558,192432,208436,214761,238382,292718,334231,74474,70442,72583,69219,70340,55569,52333,96946,80153,130340,130537,8107439
40,231491,544958,476572,447273,438606,491612,589692,473126,470545,510926,170567,219571,133320,141279,160871,297714,346877,206449,189001,199811,224099,233550,278673,310924,382520,69527,74614,64836,68803,67702,63503,70876,105030,168885,125042,9048845
41,207126,207684,487469,422833,403649,451119,469218,697102,550926,638654,180335,285679,122994,132853,161396,172033,291904,359868,187506,191425,197376,249311,248964,286154,322945,382680,69946,64692,72356,67118,68258,73487,63117,186173,145571,9119921
42,232862,184321,219418,453973,391141,417807,413924,601209,673721,688510,195904,359528,133982,122161,128659,176089,158858,238372,277934,187568,204506,213012,287291,255166,309056,376321,404770,70455,69396,74699,74935,71666,86746,204213,171321,9129494
43,306090,244219,216732,272882,457164,448769,413215,613883,593535,635170,237141,509892,136545,140077,171538,150785,171292,182796,287791,311393,205775,214322,203299,323040,286406,324079,440786,497936,81432,78773,69613,76600,70498,266985,258041,9898494
44,330759,281386,237957,238532,305323,299229,202381,263833,185245,154263,224644,559992,153209,153508,144822,164041,178732,198389,228092,212835,271702,95810,99802,110057,96015,85485,78426,87711,67343,129301,100252,99769,100219,117307,327205,6583576
45,721183,462851,368293,345255,400344,487585,500271,432601,261280,198063,205348,273388,579634,197855,164408,179995,186329,205047,231387,251584,243577,277291,102353,116811,110537,103651,96009,93249,109033,116987,121236,104688,107077,121826,136233,8613259
46,165173,410580,126451,508022,180628,167322,624105,119114,327957,112208,386513,189337,105245,167976,143668,154901,156897,152655,114415,106102,98985,105676,101361,110526,352462,326947,288247,344970,367391,112083,113269,100396,112775,118489,110416,7183262
47,156820,90803,56437,115343,65500,104241,79842,179880,207011,132132,108310,200358,67886,79363,123142,104339,106973,144742,115867,116830,116426,118037,70724,66616,64805,59433,63012,66706,62175,51340,72051,66575,83010,99346,69745,3485820
48,385240,138181,87129,420775,115154,79734,175887,102564,466907,72849,303773,109111,61242,65839,111364,123899,106296,110204,94658,65543,55037,53765,62095,59696,61868,355736,289721,262703,437450,366925,70518,61032,68107,60610,65617,5527229
49,147884,198337,175431,116745,67020,81546,91335,100899,139715,155998,132488,189193,61025,84110,87635,108930,125005,101962,156678,122931,122718,131724,137028,71252,68915,70232,58509,64781,70337,67045,58835,86702,93202,114244,129975,3790366
50,442193,117419,464461,177569,167838,97927,278805,105853,270216,136942,425766,133778,63679,75724,65622,116967,107725,137103,119414,109979,72819,61670,63627,58904,61778,66594,470731,340587,315676,470798,485009,75865,64308,70257,86763,6380366
51,218160,230453,170458,314234,255521,79227,90992,105752,99814,133726,140447,247963,78166,94248,78791,99203,111666,117321,132291,215459,151155,148703,162508,178495,74118,69099,69876,60065,66881,93723,71671,76592,92903,176900,130974,4637555
52,123743,41161,86326,63754,136633,79125,301656,274609,307401,264471,280834,239362,576312,132741,98203,112082,99902,177709,158862,66209,73507,114409,162353,114134,114199,82430,102762,56128,59227,97099,94990,203614,120801,137504,103055,5257307
53,259658,196335,256930,212802,454801,229713,308224,374803,308752,281330,331119,517871,588332,130360,189802,85052,101212,135612,194188,193107,225314,236647,203326,243792,243266,117882,102606,68213,112060,100163,202933,90664,197911,212782,165850,7873412
54,119101,51043,145263,59971,207087,287108,319348,330637,240478,221597,297425,296378,592951,150958,80098,218160,154216,149865,133195,92800,161032,43925,92155,154262,88665,184281,80149,98357,55377,136054,126535,127901,78890,199691,120926,5895879
55,260041,272829,332583,210789,589266,296745,443689,356683,364930,481370,381272,583469,611838,120214,190694,124131,118661,90770,163735,195024,229199,235995,171531,322401,200049,227079,198671,114163,114064,171976,77713,144872,100239,276822,173925,8947432
56,207537,73384,209342,243217,287819,354226,426485,425437,373373,280067,314928,79353,641611,149696,134757,83228,67226,96260,94510,110857,181599,109859,143280,71414,74481,111223,163442,135265,231854,75882,179457,217596,222129,217416,203399,6991609
57,466308,208020,569096,237549,654590,310674,404806,565939,335084,520881,156879,379774,625617,122949,154080,205135,175817,111510,117859,230762,242697,231908,318305,200255,204807,290997,300650,142476,93364,79064,133510,82641,85697,173775,308526,9442001
58,198431,252481,228549,295226,317060,328737,499248,364919,339178,59490,153314,89819,676209,135155,116933,150930,127260,69727,136548,144115,133589,199253,71044,70816,204632,63288,75189,212909,169726,106374,66683,148188,124242,197413,237771,6764446
59,686148,259812,739327,309054,931173,345440,459133,698029,143948,430513,159905,476551,637978,127361,153316,99648,140173,91128,100441,123813,151794,149675,249211,367269,318159,249264,265286,587170,79659,117954,122205,203151,226140,196500,207971,10604299
60,232527,273562,280908,282862,305707,360393,334715,75211,108674,71231,125039,88734,725091,123914,105312,171827,107322,173400,81759,87196,69016,111703,125005,97359,125281,120050,133854,60300,135810,140704,80599,80389,121149,229722,161408,5907733
61,682978,240680,775859,266847,839474,309389,105566,456366,125846,444607,149866,280374,657463,131265,141625,115480,172338,122306,65469,54065,126299,166156,154911,205098,391109,368034,284160,281504,406705,160329,141907,79607,170555,197314,194597,9466148
62,86395,134345,76662,163207,108191,96639,97183,69675,105162,46420,140261,70532,107594,123746,115065,108400,104478,111445,71372,61194,58938,43216,55629,64313,63092,59119,79245,65058,65085,88217,64779,67503,62376,111398,94068,3040002
63,365755,842207,141842,720585,121375,754462,128592,116644,468130,146035,320647,225728,98487,96259,125187,100262,107340,118055,105557,57154,57870,182641,194928,200569,235005,485318,280447,266194,332024,412302,84612,58124,59798,228139,123808,8362082
64,103144,46952,96055,140332,95053,144537,108636,123721,121701,45543,121022,97664,98131,107230,136389,121529,128407,115444,115462,60329,67150,62544,57153,55404,65138,69099,62219,84099,79420,69662,71449,87090,63949,115022,116369,3253048
65,323089,212171,312634,603412,111164,542973,115462,751740,132007,106365,353953,179268,85045,87472,101343,131679,102636,100158,104959,102623,69724,67293,179851,174527,202773,209452,461612,313024,268751,358894,448922,58181,84010,57729,206009,7720905
66,93972,50511,95578,72755,88256,117074,85315,138116,97648,161729,104900,113846,102193,103654,122871,130590,117512,118677,115178,114326,103575,69983,64531,62067,76118,68650,74855,57021,81630,89183,82996,65708,69047,77692,113185,3300942
67,455759,78000,382844,115831,472109,386640,82501,534879,93522,383778,108266,180210,116884,121983,117036,125985,124410,83431,70347,77017,87086,70968,76282,239422,247860,257970,266691,329118,81543,88186,75554,74985,72791,74245,69746,6223879
68,313959,95305,103607,86513,146628,89615,140097,214681,111632,167071,113005,155721,568407,143137,138859,132557,156467,132165,127059,146818,142388,173142,116167,117105,93288,137941,90931,96224,89671,105353,101528,102636,112763,96437,113444,4972321
69,161991,211412,455431,140652,251012,175667,616794,210084,173555,372938,107591,271518,95335,152517,127907,144693,116079,120301,105745,99393,145596,179403,176032,232661,138276,178428,86127,103861,517058,360017,500691,122964,126004,167415,111605,7256753
70,172318,49669,90308,66956,46558,84083,51896,166033,60697,138872,139578,80267,64530,125669,122704,112547,90559,87676,65318,68850,56234,79493,74609,51658,81052,70226,81573,72288,53596,69531,72161,68692,75177,82598,70993,2944969
71,147954,123473,107337,80818,41093,65964,131095,41797,136974,143736,71417,212338,62639,58533,80625,105370,122777,94107,97641,58538,56806,131385,120758,126595,66106,53915,52204,58649,57309,64256,67721,90636,91821,88834,93008,3204229
72,499920,103588,212414,99607,191579,98862,133515,353365,159689,345380,80615,194097,59208,59922,72101,87192,107499,78502,82904,72424,62746,194828,132013,137594,252304,147894,156820,55591,59975,440729,368295,583371,95847,140509,112315,6033214
73,164167,124208,60001,179215,43108,61282,54697,43416,100705,69183,93564,83869,66250,74094,101027,93521,99516,88969,69962,64867,78201,65082,69472,70875,47317,70647,57485,67956,68102,56549,96533,84438,98198,89322,89603,2845401
74,201430,77790,164199,156446,118173,59349,92189,44651,78830,130649,85795,187506,68764,77958,64689,87620,76831,125034,110495,124526,93478,58873,138802,117377,137404,66602,61979,58939,60576,61905,69705,71780,82044,165897,76141,3454426
75,191653,48196,69484,210427,61220,97967,251846,312456,314043,252099,321301,483539,497081,134173,90246,135779,106565,153540,176193,90429,98663,93847,48496,138825,107662,207695,217088,214558,64214,74480,109450,168671,80534,234315,109563,5966298
76,104977,48364,172036,99201,56468,226283,341229,297147,250495,255917,344627,249256,612688,128472,235472,161513,86828,115391,136947,112829,57551,147071,96978,165872,91135,84795,85797,53588,102550,92773,57068,70068,170194,181108,99494,5592182
77,187545,216639,74045,197728,214016,280086,356361,323471,234623,339276,295150,314231,574962,110560,76865,75172,174892,165148,163728,116636,209554,65943,70684,321242,174329,232946,60659,66474,41095,114170,101533,113147,78083,274913,206875,6622781
78,302831,76570,103487,487553,222966,320245,363277,412514,502943,243347,349832,563495,566807,118540,175362,100274,152626,65323,129470,190214,194348,134430,54805,42406,64812,65905,386244,282709,304092,184916,65214,237046,91280,108376,182156,7846415
79,96338,44852,185272,261416,224529,295975,435670,412657,228186,298972,361164,61470,611155,118963,71571,65984,138044,152996,110666,91589,126541,109334,144804,49460,65179,104072,133996,112316,182623,51678,162407,99344,222143,193210,236912,6261488
80,244405,235495,222645,481906,300644,322733,564048,332623,318433,408095,161041,141910,605129,103415,184131,197481,89218,179903,92134,308234,183095,211670,90703,58410,261879,276294,235753,113893,79111,64304,105919,70649,95659,198655,366667,7906284
81,562001,209015,279992,889896,282421,519878,424509,609742,642677,112792,222264,369915,650399,122837,114933,163362,129911,69025,145392,177024,185810,269138,153834,69383,44642,58837,86210,491481,415509,428879,53566,114258,165713,195684,168289,9599218
82,208116,168311,234066,254674,200364,314627,352554,363560,55194,75621,113385,96591,614846,101951,157510,59156,98026,167194,156585,114693,94816,67659,151234,78968,141915,79212,59603,174006,69248,107171,152036,143336,74974,186541,197328,5685071
83,369790,286091,286823,652254,405579,293616,493619,114718,86061,162565,139739,323174,671515,101995,72128,225049,50229,80930,148615,136161,178571,152277,185870,79039,127402,281208,277433,219767,101574,113230,63209,45263,82064,320038,158152,7485748
84,726474,223939,357271,715259,242910,499288,98138,239262,372361,114539,305410,106075,674432,126565,139261,141029,154912,71828,100912,61709,135481,189544,157504,194638,121327,39535,105116,72247,383341,450745,502262,83112,110323,193804,180221,8390774
85,93686,63447,152051,116593,57910,100423,66437,83162,45095,146327,70351,81044,83346,103199,91307,92997,61713,57439,118115,101314,114970,61889,55145,55829,65791,60836,62969,61356,48715,77812,59680,56912,58462,148199,138507,2913028
86,287379,382229,234865,102682,411324,148387,121151,122654,112256,232601,71973,180498,75646,100306,77970,77257,96383,64929,88518,103055,112517,185358,134775,141676,62855,57770,246768,218777,258809,65422,64885,52441,62415,62243,147743,4966517
87,250404,63094,444530,61095,203717,433816,62840,217488,72986,227613,52860,153467,86811,99627,99371,96270,120443,57502,50910,51937,56833,140842,156069,144274,148417,57900,41052,57811,62136,370468,409441,465836,65047,54061,137115,5274083
88,142829,73271,67030,92259,91654,142460,111946,92409,115321,150511,65550,129160,85131,85045,107589,107213,96629,66711,65738,117834,117084,134295,77319,65043,67810,68231,58907,64980,67437,63796,84453,70000,107338,64575,136821,3254379
89,420358,95452,193974,415334,475998,202713,132928,598930,151073,152780,74311,222058,83823,88378,106694,84089,83274,100403,75873,122294,144512,132588,189889,125301,132140,62540,65965,363110,295150,395977,75123,66645,64918,73806,51304,6119705
90,92117,69630,47343,89270,62504,125192,42407,65048,91605,72963,143168,129440,123264,113393,124120,98612,96195,115990,98851,67309,92969,76414,78867,67387,82510,72410,70824,60993,70161,91633,92876,81321,85736,73968,75545,3042035
91,424019,188902,90086,145914,97755,88240,131729,135302,185921,127556,163091,104077,511865,146021,108325,133298,118477,115842,110476,92212,143177,187200,143187,101211,90095,105536,85116,111890,101452,103463,103496,109272,95110,134349,100302,4933964
92,111713,161886,130616,66742,91060,155567,369076,128292,189419,70585,158513,200189,110332,144061,122949,130325,112180,110594,103808,144542,161880,156727,150354,122368,70994,106800,92600,110800,107068,122960,108579,115291,146605,151598,118864,4655937
93,151498,150575,65508,99617,81516,63301,91006,79142,89723,273425,158396,135658,61856,70032,117546,81824,69353,59794,56096,85804,80451,94021,91276,67906,176795,146612,298879,162091,181921,60760,59792,61907,79921,129000,117829,3850831
94,122921,265813,110483,132495,400347,100103,105162,181942,108220,171041,397339,129812,62282,77479,93435,97449,71837,88029,60247,110996,120210,62801,63984,65271,54151,242007,206556,65703,63008,57974,502128,356011,522996,82558,88330,5441120
95,60225,58631,207646,43492,55610,96362,61978,50142,126159,49040,177431,183291,63992,73370,83966,119330,104334,102511,72917,69634,63363,45718,69617,68379,67315,65820,71837,68319,66726,69778,64293,110592,67384,181444,105810,3046456
96,185306,62807,160490,127003,63163,68916,103926,45377,120483,108818,174870,137572,65397,65296,78336,82373,86428,81662,76271,114157,110414,194033,126753,131620,66014,60198,63629,54518,70279,54124,76009,69659,71454,190057,90965,3438377
97,161036,448991,233290,118290,210395,81437,115857,184838,142250,108744,138177,155698,70671,72529,67405,79291,94492,90321,81135,55429,119847,93627,133264,127423,67031,285625,185815,494659,237793,257303,56005,77337,68586,270560,108338,5293489
98,49225,38918,145447,68875,48127,134999,232982,248945,308952,225406,225641,255900,551316,151004,137570,153018,98602,144628,150216,51787,74420,103125,65685,103649,101903,61258,86268,47578,69274,90949,78822,92164,89598,219124,102361,4807736
99,57776,157062,104653,40469,117523,191206,245057,271669,207601,205981,206457,344143,599705,120654,79002,123747,118969,99327,159179,101867,61295,142125,115481,139095,86339,93322,80572,52604,100262,82466,49589,63249,169089,140514,203039,5131088
100,193174,74342,189934,108581,190475,240631,372842,219496,314509,211027,362079,295101,577649,127779,84757,69283,158753,145590,125978,63566,126393,113291,230612,281624,170345,180383,61935,74833,40239,106124,112863,87198,118547,196136,208385,6234454
101,119676,178510,733830,213865,245017,363245,322755,390509,445546,490053,296309,418324,573062,117407,212864,131724,151065,87433,150136,127235,133689,114782,96083,138155,143052,65978,256499,218756,557110,351882,296774,130925,125607,149073,276731,8823661
102,59411,128542,175554,168852,159528,289498,302780,244576,319972,185514,209070,54771,515703,134342,71715,92473,97437,118828,88652,84662,104872,90690,139579,87014,66911,97606,103846,127282,150898,64290,154631,51934,109502,167380,225725,5244040
103,114408,190726,250027,227291,328511,295719,461678,440871,310335,323172,64832,219059,664009,114467,184593,96515,87921,228730,96696,295373,105979,158451,134855,72792,63342,200644,90644,207376,78458,73178,91946,78903,77420,182524,186605,6798050
104,177451,195483,382858,348103,208723,318826,563835,317169,402848,51578,256425,117798,650164,97729,67829,93593,148859,82354,180429,117734,76508,155146,129856,277042,153056,164083,74185,229373,190037,64584,49251,132560,105666,289221,149381,7019737
105,243227,358084,1127679,203473,313265,528845,350795,434519,319515,482297,121137,201178,579962,93590,163888,55606,116508,118504,159894,99248,65768,48359,189378,117244,283900,198114,53947,341770,203455,617574,383751,538978,43472,244513,134815,9536252
106,162681,271675,181895,210882,211710,335591,292396,46066,147396,61556,51163,90958,658454,98738,93629,155850,102335,55383,102698,99241,82784,68132,91710,89403,137686,134330,151395,47030,110689,121445,69655,47649,87191,129536,161313,4960245
107,316057,196550,298632,230927,352824,320251,44372,164141,89746,53061,65033,235072,689001,96912,150754,110121,95230,110378,145652,104727,107750,80871,86389,114802,113794,52080,103912,59058,54018,202909,151860,78248,119395,91824,247266,5533617
108,57334,80689,227699,261468,49975,72370,199356,70202,76221,43489,161895,115880,73431,78126,73657,69665,53575,78867,81564,88245,83794,49924,183266,131617,249681,167544,147107,54544,52960,87377,62269,59782,78595,45583,145865,3613616
109,218619,149070,380773,918685,96475,140407,369033,91015,148045,333225,296307,189818,84849,101156,82634,85159,68992,118849,84407,125140,108449,57123,52962,152109,141330,220404,189503,60524,476872,252541,699988,375668,436415,58809,196358,7561713
110,31935,57232,72222,178202,77547,67336,88192,146585,36874,39894,121769,124848,87353,118369,104699,110106,78000,70136,64712,73777,86419,75201,67032,65296,71197,87900,52931,58893,60720,64334,69036,109692,76078,58449,119908,2872874
111,49458,53179,130065,182660,60327,105896,40280,195158,67216,40249,138791,142705,84509,93315,93557,104646,67550,93606,107758,150403,115839,120535,52512,76720,67301,63921,66280,66300,64945,65555,67771,91659,80636,68138,51591,3121031
112,76532,64994,149811,70792,58084,71564,208560,273636,59298,86441,141745,128808,82249,81549,89741,74616,64196,65582,108559,75872,93557,84801,58906,169520,187527,257658,147516,168420,71767,63124,68379,77856,81425,109554,56942,3729581
113,95367,213548,468322,106064,150573,119874,207613,652733,71431,108522,266173,214175,108343,108045,111963,100932,119538,63635,155431,130784,84837,77755,76890,46749,217579,188459,85704,49107,67840,490950,329968,419353,84862,82009,74603,5949731
114,411069,153213,138865,84257,86138,122207,163388,240629,112550,78699,82183,183971,525723,127460,135613,115871,146434,94808,92477,108998,87956,93283,143229,118657,107486,104129,95006,102276,101362,114813,237002,110472,110821,120337,112553,4963935
115,288075,88374,145928,80777,93703,167961,87275,189780,188306,73681,140337,170351,137886,164043,153564,125877,100748,169491,86003,129539,58467,151352,105059,108374,95132,115620,54334,128368,114200,117889,108101,142528,121999,140417,152196,4495735
116,210637,165886,97862,364843,136220,101179,229694,115017,511430,171116,95082,420701,62780,85773,109669,85771,60774,91214,127139,95359,80336,83500,141467,137612,87657,100131,54277,167215,387141,219499,68712,450266,598046,170190,102796,6186991
117,118292,204885,68669,53808,99158,74696,48449,110232,160591,151120,75645,86521,66738,67954,71149,92129,109858,63870,81094,139777,101571,64734,138106,120766,71769,67221,64908,64563,56389,80612,43151,68983,69551,178075,115861,3250895
118,59470,155592,118836,84273,50867,78345,50259,77271,70462,38834,119868,83237,63531,90397,88001,90466,123422,67750,107712,75336,65344,51462,43014,73817,83916,80902,62439,75327,70062,80430,67301,60678,71326,193660,82912,2856519
119,84299,194807,120985,131889,62283,80715,96833,68612,71180,98981,70935,364786,65049,52207,68431,89265,68522,64542,103369,60568,80804,89554,57101,83771,196858,155645,59731,219857,185102,50108,59638,55234,63862,234810,123014,3733347
120,143196,176452,55424,102258,131881,66717,40182,100166,67067,53936,193914,111288,87174,69759,65611,98420,98108,71093,139016,98470,102749,85207,94038,70064,72445,46905,59897,41769,67642,88854,85648,65084,96054,144656,108354,3199498
121,69983,317380,66668,49909,114264,86710,235132,230303,351965,241830,423360,287189,503778,159236,114296,109654,81999,143169,56416,60726,108410,119612,44931,132604,91458,123237,152429,51574,52355,323278,274970,44139,159165,154931,113486,5650546
122,181151,165103,60615,46748,99921,193563,216931,218870,218387,302023,157159,269365,542802,121235,57682,84599,66092,81047,94032,127508,142774,181586,98335,209460,172384,90401,72423,56726,91576,73481,44427,58603,82570,179219,165364,5024162
123,61063,90187,47009,61336,184955,204000,336219,216283,327916,178668,253966,328501,571944,127759,154657,86933,179977,167268,82325,74962,74768,70160,74833,47373,80864,226630,59447,72890,66932,107866,121575,96590,62976,190674,206552,5296058
