node,dir_0,dir_1,dir_2,dir_3,dir_4,dir_5,dir_6,dir_7,dir_8,dir_9,dir_10,dir_11,dir_12,dir_13,dir_14,dir_15,dir_16,dir_17,dir_18,dir_19,dir_20,dir_21,dir_22,dir_23,dir_24,total
318,108,32,10,27,16,5,29,16,4,19,36,8,10,0,0,0,20,67,0,18,5,10,19,29,5,493
319,14,30,30,0,16,10,10,30,4,5,25,29,7,33,7,8,3,6,0,11,6,5,17,15,70,391
320,54,8,10,13,15,17,33,32,27,24,36,14,11,20,20,6,7,67,14,0,10,3,0,4,16,461
321,61,11,30,8,33,7,10,0,20,12,28,0,27,30,10,19,10,0,26,7,5,6,19,20,7,406
322,1254,50,30,31,42,13,10,24,37,39,10,7,51,0,4,0,9,11,9,5,0,25,19,16,13,1709
323,114,0,0,20,38,10,30,10,0,20,0,16,9,8,20,0,10,10,10,0,0,0,10,10,0,345
324,77,10,24,3,49,7,15,13,6,16,24,26,24,22,15,0,23,6,5,0,0,12,0,15,18,410
325,13,37,32,24,35,14,0,25,26,10,15,16,0,3,22,3,10,11,0,20,7,0,0,0,66,389
326,82,34,19,25,22,22,11,21,13,12,20,17,20,22,12,6,0,3,24,31,10,33,0,13,14,486
327,13,2,11,38,6,12,19,21,24,17,24,9,22,15,38,38,37,3,0,7,7,24,1,14,122,524
328,32,24,19,14,11,19,17,15,37,6,18,12,32,31,0,47,44,3,8,10,4,15,4,10,72,504
329,29,42,9,7,26,8,21,22,0,19,25,15,44,20,18,20,29,13,18,0,25,15,13,14,34,486
330,73,11,18,14,13,32,17,27,17,15,13,10,13,20,30,7,0,3,15,13,12,21,2,15,17,428
331,80,0,20,0,26,22,32,16,4,8,0,2,10,23,13,0,50,16,3,16,5,17,17,27,23,430
332,3,9,0,22,37,20,7,4,30,0,10,30,22,20,0,3,19,15,35,16,20,4,12,0,28,366
333,10,27,30,19,24,7,25,13,17,0,29,53,21,32,7,28,20,3,0,20,5,16,13,0,70,489
334,22,56,1,49,34,3,23,24,30,0,10,29,17,14,31,28,13,3,6,18,20,11,8,21,50,521
335,75,0,23,12,24,12,10,3,10,24,5,4,5,26,22,2,15,3,6,13,8,8,2,0,0,312
336,3,8,28,13,17,10,35,30,10,40,0,10,25,25,13,0,15,17,5,1,2,16,8,15,45,391
337,40,22,16,3,9,30,23,20,11,0,6,19,21,20,6,10,21,23,19,25,11,10,7,20,20,412
338,67,11,3,2,14,10,26,0,40,10,10,36,10,0,40,14,10,0,0,12,19,1,9,14,4,362
339,1215,50,41,60,30,29,29,10,27,24,17,21,43,10,9,20,30,10,17,13,29,17,23,35,15,1824
340,145,30,10,10,10,20,30,10,10,0,20,0,10,20,60,30,20,20,0,0,0,20,0,0,0,475
341,49,3,0,12,5,0,0,3,23,20,10,5,30,0,2,0,14,10,10,0,0,8,27,8,3,242
342,33,20,29,27,17,27,38,6,16,20,0,9,33,16,0,13,4,17,9,24,24,10,7,26,70,495
343,30,28,19,0,15,16,7,3,5,20,43,37,17,36,29,10,14,23,7,30,3,12,9,5,10,428
344,23,24,32,6,34,38,39,14,16,6,39,51,21,1,39,26,52,10,4,11,43,19,0,8,106,662
345,25,19,23,19,24,42,9,21,5,23,24,22,14,0,7,17,18,3,7,42,26,21,23,0,58,492
346,34,24,19,15,43,33,34,32,0,10,20,9,18,46,33,10,22,13,0,23,28,4,20,30,87,607
347,101,0,54,0,0,13,0,0,24,10,12,0,3,0,10,5,24,3,10,10,3,23,10,12,3,330
348,58,26,67,25,10,28,10,15,14,10,3,22,10,13,13,15,42,0,34,9,25,16,0,5,14,484
349,18,67,29,56,13,10,7,24,14,13,9,0,19,0,20,20,11,13,2,13,10,18,12,11,119,528
350,15,27,24,53,41,21,30,27,20,43,10,27,13,10,29,48,7,13,1,23,4,0,14,10,51,561
351,10,16,36,39,24,19,19,15,23,10,4,29,27,10,10,35,35,23,9,20,0,4,15,8,97,537
352,89,23,15,5,4,4,6,30,46,9,38,19,0,30,17,10,16,3,0,14,12,12,30,13,21,466
353,13,5,14,11,20,0,9,13,18,13,23,20,26,20,10,13,20,20,4,8,5,2,10,18,74,389
354,32,11,10,32,7,20,28,20,3,6,28,29,10,21,31,30,12,3,28,0,26,0,21,4,7,419
355,58,11,2,4,0,5,25,20,30,0,0,5,3,26,20,0,0,8,12,0,10,0,31,3,23,296
356,1449,68,50,10,45,9,66,29,16,8,6,11,21,24,10,16,13,35,20,37,14,13,30,15,0,2015
357,108,20,0,0,20,0,10,10,10,10,0,20,0,10,10,20,20,30,10,20,10,10,0,17,10,375
358,63,10,15,10,7,0,4,10,23,7,10,3,10,8,1,14,0,20,13,4,6,11,0,0,11,260
359,23,33,10,16,14,22,20,33,10,25,0,0,8,10,18,30,11,26,0,0,0,24,32,24,48,437
360,101,42,11,41,2,39,4,19,29,38,13,17,31,0,19,16,12,23,0,5,15,9,6,5,0,497
361,13,6,23,16,5,9,16,25,45,20,29,10,3,39,47,6,26,0,15,0,0,4,12,7,60,436
362,10,59,17,2,32,4,30,13,10,30,14,6,46,20,14,17,55,33,9,0,12,31,19,20,37,540
363,10,33,25,34,18,4,4,40,10,3,34,35,10,46,8,14,13,3,20,17,8,20,17,0,57,483
364,47,18,18,29,34,5,22,25,28,25,14,4,20,8,20,14,8,13,13,6,60,10,27,15,0,483
