node,dir_0,dir_1,dir_2,dir_3,dir_4,dir_5,dir_6,dir_7,dir_8,dir_9,dir_10,dir_11,dir_12,dir_13,dir_14,dir_15,dir_16,dir_17,dir_18,dir_19,dir_20,dir_21,dir_22,dir_23,dir_24,dir_25,dir_26,dir_27,dir_28,dir_29,dir_30,dir_31,dir_32,dir_33,dir_34,dir_35,dir_36,dir_37,dir_38,dir_39,dir_40,dir_41,dir_42,total
490,92179,109759,59987,66111,20889,72514,43390,113653,52386,71492,91753,60114,64378,49662,174010,51869,78513,92941,91048,93106,47087,87027,93901,61320,99875,80003,76635,54999,60000,106370,100376,34977,187714,69804,150830,90343,86993,94353,20000,73487,126581,34068,156515,3543012
491,57249,42053,50127,80301,32534,16129,60392,87087,34215,46090,39194,37432,18963,31774,93480,136125,60000,82097,42926,76607,101164,41826,29723,128648,60050,119685,98802,83530,42445,51390,17198,84614,50000,54691,65234,78095,96163,68298,89972,81159,96959,66112,83118,2813651
492,150839,58598,50681,57486,53883,117014,46659,43876,76260,61536,61972,30992,82660,51138,309470,44344,80252,141433,41991,13380,71117,37469,53051,64283,66058,107282,65329,78019,57295,74871,46870,159058,78570,135703,86781,72093,79530,35899,57769,118248,227694,81573,73343,3502369
493,221224,165766,115851,117147,236546,343897,141514,245253,150123,63966,108380,219647,115465,170856,68953,62669,10003,105285,70631,71915,75858,87016,40948,40012,68394,74657,121230,95619,57795,87348,74782,70496,65362,102831,50139,139235,43905,47080,87313,79779,68983,70015,134397,4588285
494,460870,499421,384545,247245,220259,415638,572468,368906,455908,257120,206798,243228,332939,388715,344526,22638,70903,72543,40176,56512,20000,54458,75901,83982,62786,70121,13273,59126,87467,30927,65602,103138,68037,237378,57286,121555,89628,91861,198034,117176,20006,124296,124863,7638259
495,238393,241016,100096,174930,122338,179802,312240,145056,437951,207967,102324,163505,176614,394831,255955,53572,23619,107990,50018,45190,104927,55925,109578,92511,43393,72684,85224,103072,135797,10000,100738,54476,65342,57861,96035,78809,43922,77828,55704,68968,35316,88067,65796,5235380
496,292217,202157,95835,193792,93013,321628,341141,166644,365895,118085,190912,169854,261342,272864,53158,33414,43909,89874,83400,114340,107900,30006,40000,94257,121017,91963,79994,22649,113535,28291,37840,81594,82863,141908,96090,30000,163010,60988,163338,211008,40086,77962,132540,5552313
497,205243,229541,83768,25921,94075,117267,190281,199395,99148,201123,37052,103042,94070,165866,44929,53655,134603,97514,92944,70810,65688,77465,39570,121050,20006,137256,95438,30000,86094,38890,80000,56860,86097,23709,126654,55590,75949,129412,85903,51423,107097,89010,83580,4102988
498,218274,265543,250766,154416,92346,154173,156631,187458,310584,143383,275427,155706,74705,128376,39992,49988,50451,97140,48445,46450,61151,84966,68718,101230,73739,94716,10006,94508,144497,76938,43491,56129,115744,69364,66835,153772,139207,112301,35455,151380,49350,112654,111694,4928099
499,194937,207229,127123,325891,88491,77332,155383,105558,214307,276292,151864,297018,98984,81316,78353,33189,36146,30000,47257,20117,63708,76208,52005,62355,123303,99851,124509,45542,81935,67964,97729,107573,54035,31629,135464,87592,137038,69777,139499,211910,171249,158406,57131,4903199
500,82459,196084,159829,195076,111849,149831,71555,159366,226220,241078,309690,199206,190191,55177,238776,52989,49095,51051,26382,81187,69730,75529,36057,167442,141518,97597,13322,90995,107510,86918,85077,41079,108478,63359,52892,51834,73589,69668,30000,138731,92999,56786,143542,4741743
501,149073,108478,296870,143657,42297,72867,85782,166308,69047,169130,207158,132864,166930,62309,49561,24611,68895,62686,31428,44913,40000,35469,91180,86742,51834,50000,51718,83059,61226,138651,49695,137393,119686,39538,78744,85796,24554,54429,63032,130693,138922,109629,93820,3970674
502,67853,132387,79367,95454,86926,10000,79947,157561,35645,49782,102859,196256,53911,61732,271746,53396,105826,30331,127419,116483,67098,75477,72951,90566,74154,130848,97251,123455,58741,82096,75454,82001,42554,54468,41896,41214,43103,61293,54201,43268,55596,40792,49961,3473319
503,208323,110325,79680,114620,84827,85969,118895,125852,101642,96690,217515,263938,194219,145303,269841,46547,47665,74598,50815,44073,50881,70000,79696,70000,40695,118726,64249,70000,60000,179079,243560,102104,183268,50000,100404,149721,68563,81420,79706,157168,114934,30021,125732,4771264
504,116677,67942,136065,146667,126080,187377,85353,91181,104717,93802,175518,239216,109314,120534,230259,20000,53810,39997,33343,94811,62337,64044,98038,42238,60023,52644,37901,62542,65292,104976,93586,116520,70000,103763,109272,81025,148888,99119,110106,44777,93341,184760,145649,4323504
505,194580,108425,128246,108680,97166,85329,76397,85200,46989,79603,146684,122581,102627,81104,39915,60289,130445,20201,77168,119602,50253,53326,102554,105610,52046,124216,90334,86202,50000,116144,174137,71003,55155,110068,85473,211938,88332,90296,117849,42389,60334,74784,50003,3973677
506,98954,79298,90805,101485,95266,59397,87749,63942,70176,103790,115011,154089,221418,65867,197044,63618,60558,57542,97227,73228,55488,105310,164851,54116,126183,62268,73375,60000,66598,75903,72911,122164,88373,86630,99179,44437,133211,221336,69593,71902,95706,166245,149079,4221322
507,117734,81650,83155,79707,71061,138845,77294,168315,76436,50423,98024,139914,113794,0,240440,30000,39516,44151,43320,76702,135132,102989,55299,80160,71424,100900,172196,123688,72731,92329,51168,60034,50222,48297,34027,69313,136238,50000,173057,24372,120289,63281,35262,3692889
508,107065,93457,94779,28987,111985,77665,74099,60878,72040,57980,89180,77045,94730,45878,50618,17970,35734,90006,63716,70000,75163,63064,90089,55439,59149,154730,62908,174045,169273,46410,68204,114196,131715,126556,48355,93243,127105,145311,107564,156137,57966,63253,100693,3704380
509,27864,126453,121753,52820,79238,21761,104874,59196,50745,61724,65783,87097,69055,142717,221236,112707,79127,54794,78140,62491,114344,86250,47151,71913,114641,71379,91236,74387,91916,62813,116613,159320,31074,108126,15449,63960,26505,101515,92781,88741,59139,171574,80000,3620402
510,175541,65373,79899,85791,54859,60773,84113,80288,66315,70099,66216,52618,101111,99841,165349,31615,64384,43404,73165,62831,65976,59801,53520,87360,27090,54717,35952,100999,201299,50000,39011,62891,55119,101266,65320,51680,121023,58631,139231,114625,204380,10000,80559,3424035
511,86812,89583,90031,54038,42948,101374,62802,79576,50064,59115,67531,33361,151219,67264,248651,139568,75348,94516,50073,89734,50000,20000,47302,71577,40000,82693,97140,65217,58954,37893,115151,83585,88304,78536,87657,69803,78216,78452,85665,211105,81408,77897,65111,3505274
512,94127,62995,36144,71098,59992,48267,113973,53961,77760,43413,59200,71043,40698,110807,75490,58349,31462,66714,69676,66623,33366,33157,71852,67327,99310,40000,39761,95055,135612,117300,94250,213081,30000,90438,128299,57198,82189,54917,136550,98896,43658,138945,65522,3278475
513,37755,69812,74454,78352,36068,65842,85478,84424,81723,63480,61906,114185,49918,91251,240453,56718,39806,48926,97042,39870,84873,64569,43364,30006,110292,69934,80916,28872,55531,99397,134921,53352,91416,134191,167949,104123,58820,50250,116147,83729,109815,54162,20006,3364098
514,150014,135306,89236,57391,89796,80744,36120,71926,34820,66538,67238,103486,17505,58055,88792,66038,30012,111463,134504,37478,68206,90850,102529,99163,84699,88498,97894,46379,20003,43905,38644,60367,121268,127708,188933,53479,156797,101421,53361,63538,62037,91453,114986,3502580
515,78099,134890,67405,63285,83777,91738,59378,86102,67900,61900,85823,39297,46600,82927,80302,80987,79247,71314,60158,66871,72176,136160,86950,47978,78194,21934,50000,46902,101928,162467,112818,69775,70667,136875,81057,94490,67871,77559,52355,75654,62069,36615,105779,3336273
516,55621,129381,125562,77368,58279,60087,95651,85628,80651,113392,77529,70939,66862,59646,78672,112063,73072,43409,29286,109113,82378,109230,61445,63576,2968,123905,65666,56814,80113,109307,23324,53260,67924,51318,55362,116296,93423,196462,54359,119375,195846,173519,111745,3669826
517,63377,113927,78564,85609,39425,66669,42038,33426,38079,65094,60991,91781,18311,45082,22990,114384,73164,87398,69091,42224,62361,44393,16640,56618,203214,128905,116047,97019,90868,99077,76437,95565,64586,61327,57364,87113,72310,94308,103109,75309,90738,52352,126484,3223768
518,93016,160003,130879,98424,110431,71228,48780,70764,51750,59916,79194,53587,28996,43658,321004,48119,14620,27428,37927,50000,22813,82060,77029,62903,38543,75712,41414,39584,52431,86431,92799,124218,123723,61153,20000,68215,243976,189671,112435,50009,312030,82467,117743,3777083
519,109252,94806,76077,89422,71139,60523,90380,115989,63413,93032,21991,65107,73019,62484,127105,71657,31785,86798,35393,78422,78476,36272,53330,84000,112766,96913,97946,112790,64301,99425,51416,13309,40616,27013,62834,101392,85329,53117,83631,133509,47152,115941,96115,3265387
520,23870,74183,51263,62272,67771,47157,44583,60627,68624,49237,68587,15423,51983,20472,71664,44145,51238,65990,36680,9706,47301,56700,141304,50007,88282,83020,66466,65202,47322,90432,108701,114724,107942,49698,50000,76536,113057,64931,88995,63265,89644,45388,108888,2803280
521,126167,56056,74487,44735,55586,73372,33398,23671,52668,42578,56752,43557,35949,28742,281571,112894,105518,71894,54859,92684,99969,72839,89348,88210,35391,22653,35491,63007,73540,40806,158211,23651,99993,123293,70559,62220,89511,26260,119540,43163,62719,114941,143821,3226274
522,293937,270932,284339,179200,157219,222461,255227,286321,243169,161906,197738,322143,228550,223129,58919,119104,50889,33308,78732,54667,41366,160996,94802,60000,83656,75557,122500,75181,86642,56390,134786,77769,70282,66420,60162,131062,106599,107714,57137,56404,137829,72920,80304,5738368
523,344180,451649,270901,346487,298710,330621,235613,317825,475200,342529,320736,209042,250990,391794,242171,61488,70170,76257,81662,74712,70000,61095,80075,119565,60000,60000,103002,96980,134354,49908,92811,108406,134337,135202,154067,113074,133503,38889,147763,186350,153107,29560,49175,7503960
524,374971,260103,153354,151552,214539,238207,358401,222263,281639,172944,104776,126669,209232,304728,216307,25986,33001,118210,30000,132551,79328,70000,55590,90054,94963,49176,93336,35376,117057,94651,36632,30000,125032,131132,107489,86932,73451,105193,60000,112646,54144,116056,61919,5609590
525,155218,190425,144868,130459,196627,173535,271808,134729,431833,101726,174519,108636,217255,107222,51235,82413,62150,73234,49521,92897,82599,36279,64000,86020,93047,35019,51874,65244,77008,59114,109331,100878,55745,65995,56833,92363,68787,80408,60234,164245,137912,143136,58762,4795143
526,369728,341185,175842,198030,158319,181840,192240,209657,184788,228479,74864,143799,173199,293346,31581,47177,71440,45033,96158,95072,75983,27859,119562,24491,36623,70480,110977,38366,81807,35527,30712,147869,152474,98189,104020,114357,157158,140878,157052,121378,91269,121636,116823,5487267
527,179538,184147,273292,93949,110770,111174,130858,124785,120696,110060,103070,88814,164539,97801,41516,69080,30627,88398,37164,53292,59880,28742,63626,88916,139993,178046,35065,98434,88297,199807,102820,125791,84205,132731,30000,48332,24750,163156,30875,50000,126403,51936,63429,4228804
528,125392,233885,178139,113032,126670,71835,93131,143760,126987,163179,105449,150230,56443,173801,88081,26205,72508,110329,15332,43329,64935,78837,103468,56858,41215,83422,71143,52062,30000,67656,79973,57508,52492,36651,94376,77604,140130,148285,69303,128724,39442,124487,134314,4050602
529,195711,270995,231667,177158,129706,134595,160005,173477,244043,210559,200584,263861,201016,93413,258110,64556,45503,35188,95326,68009,72602,68014,101159,30000,52427,27212,82681,45923,84502,30006,88798,247275,100823,44136,33863,85041,132785,224106,146818,70000,67789,77196,182683,5349321
530,166230,109611,129988,201637,56514,90251,136525,96637,89182,121344,77073,123706,85141,60580,56706,70018,117927,80095,38037,90562,91784,79763,50948,56047,166394,54948,80445,108164,28439,143165,97673,63149,40000,113879,97151,86436,101169,20000,67914,53352,63358,60000,158046,3879988
531,149577,149231,73141,180575,130437,82844,153195,103930,102920,150305,106398,190027,199147,131882,246562,71002,59005,30018,73962,31111,26636,123144,136066,50000,56479,105827,47405,71009,110059,104871,130354,72052,70848,106296,62110,30000,30000,150717,111827,124679,30000,96653,142467,4404768
532,162255,180433,145340,106525,56296,114101,182416,137691,203135,143794,110111,215996,106981,112384,220845,54741,81350,68542,64730,57803,85142,73378,51499,42901,75411,79973,68135,129355,102682,49522,57686,77617,84944,140465,114549,61870,135542,64584,67396,71806,107612,168408,114606,4550552
533,147928,85592,48921,78115,133111,115496,146090,93640,90777,128275,143459,85559,67917,64884,125378,31960,82809,106456,20364,50006,90156,70800,66287,65140,11127,91098,50998,34963,18336,98711,54691,40299,87928,134146,128387,44266,54636,70666,103157,129633,138412,141336,50000,3621910
534,81849,140534,158400,97423,135059,48138,51203,80593,114839,74639,70079,72787,65779,89157,27670,50326,74467,50000,88420,56389,20000,33382,107983,51396,42374,33270,87247,128850,103646,85090,166154,93847,94319,148342,89439,166810,45081,57207,92115,101342,116708,84547,71803,3648703
535,89836,85028,71967,127795,23770,82093,74929,51538,86470,91477,86203,69973,79059,148914,195102,63410,36587,61421,86229,66550,53256,57935,95549,159090,115489,58096,40014,140253,62349,117442,100971,67435,45658,71067,83508,31512,60702,70000,38156,82008,63903,87914,87270,3467928
536,170904,39005,105941,91383,130744,182881,111932,103787,163676,168666,158064,124962,66081,48431,254895,51963,51222,60220,50000,73265,30000,56462,47837,90568,52452,34995,68664,30308,36664,61533,130636,75926,141542,101537,128245,88711,138451,74695,92418,183878,202544,198048,106061,4380197
537,115918,101173,42462,44207,61407,20176,114512,10856,92867,43630,100942,79333,72278,74514,90591,78225,53378,10006,63383,30000,63789,63605,71609,80555,109898,54368,89520,94150,34181,96295,202820,211720,37173,43364,101822,184824,176266,106551,119453,136909,87254,44885,30000,3540869
538,107130,82054,58210,99220,70201,72359,60375,38202,104090,89120,81698,86721,62644,103778,225732,53324,44729,34712,52367,115587,118982,49529,110000,142345,133928,114646,66336,35216,133044,102939,97033,93519,82291,30006,20006,80183,102136,64608,23393,64312,13796,90940,31380,3442821
539,178001,146187,60863,65567,92211,57513,138543,45051,107001,67650,142683,79601,104224,97078,233521,77154,60240,17555,61409,103560,51649,123978,31530,40006,81324,47135,40000,40012,193669,58738,30333,44477,96122,20988,38061,67486,127153,192430,104000,74276,94050,67430,46173,3646632
540,190269,59561,56268,102607,80609,45281,105687,77382,54079,122955,39770,41092,145762,27901,169368,60354,72739,70575,50000,45671,55711,47180,65633,120000,13484,54961,144523,117786,49927,48956,96756,98239,122695,90566,40026,96714,109766,78965,60095,133887,85186,79579,157824,3586389
541,73870,61312,38084,104142,24582,84110,52932,67043,36542,29038,66862,54903,63782,35146,59624,132387,61782,63840,40003,65562,27973,66529,56579,81284,71216,30000,85606,42320,129688,123632,44182,54388,45600,133031,123375,105602,41902,60137,51573,63664,54560,121260,30000,2859647
542,109140,104512,84828,74920,76568,107712,72390,70522,36406,59983,54627,112569,84942,59108,224418,50786,66576,60101,40910,46781,156428,52793,39664,40000,133005,82031,48286,86340,70398,111293,50000,69141,58080,187595,32727,96336,94698,106296,65904,117000,173072,80523,77127,3626536
543,89240,47578,34473,68015,81663,123212,83212,76566,37320,70754,59882,27941,81219,83821,42525,80852,50006,79650,65585,50000,103107,129349,80675,109770,10000,77548,115609,78330,40578,62031,26539,84089,151363,103108,103200,192574,110268,46789,76168,20004,68730,91160,170758,3385261
544,108635,70812,153941,62403,39294,85407,50025,113494,81057,78383,49775,54259,52457,41272,53324,157229,99428,35448,60000,83570,150091,70345,78945,39760,46213,60000,39935,27916,47337,39364,53801,58228,105724,183962,130683,68417,99254,111798,121221,121568,227910,121574,61851,3596110
545,48857,174521,83380,42629,114353,77161,78916,76582,33524,104214,105271,33613,37123,75576,46741,41311,30000,46662,79377,54167,78146,117824,68671,73736,49951,102554,95152,30058,96441,154323,87029,64798,110467,83915,85651,72605,65243,65623,91303,75766,75368,51554,49225,3229381
546,102701,124047,23226,59806,27069,51088,67474,10226,54257,22919,19001,98066,24323,51239,94740,98318,82390,96387,115839,82547,43421,71347,109834,69794,66522,74473,113064,72947,60003,79882,50660,66594,35214,23280,74765,40000,63286,85158,95397,46183,53858,86237,78468,2866050
547,70399,184469,110354,77173,74003,78381,129697,101761,125420,56882,99434,62390,48727,91260,215561,75905,46374,48099,91666,10000,54413,33283,75985,56006,53973,50004,34156,55128,26534,123670,70690,104729,146426,82752,76219,119776,109490,130616,187868,122038,64643,89157,186934,3852445
548,137301,54590,46428,58461,65264,66823,68910,99383,63971,60454,38003,53048,81860,82830,136961,61008,78445,48339,33365,61609,38154,47195,33274,93575,47922,123793,82971,31171,71843,213871,128198,148257,78621,74954,118247,123004,123807,118922,33920,92612,32073,110665,50476,3414578
549,63672,89920,46239,86266,53453,25267,49909,36558,28504,69998,37346,79320,52751,54372,67965,174032,29294,99068,74032,80651,104273,50095,107410,78287,62630,88042,92534,162020,83404,149344,61629,85632,52345,71110,61540,63912,97227,41519,142635,130965,62108,50000,108246,3305524
550,105443,76772,44974,73425,73798,30146,35185,67254,35793,47353,46769,64702,55040,54537,350898,75959,43420,119437,81112,73464,104821,93382,43562,94960,55887,46635,143034,95587,63429,49322,70516,80222,83442,150698,88433,43383,136423,122952,72292,160707,22763,66957,60906,3505794
551,313973,341298,255516,363361,356352,271960,308704,158470,371771,161259,242577,154098,337079,352963,51618,35777,65905,33401,148607,43332,73392,121467,123405,50000,79932,55359,91721,47082,47915,71471,87805,42804,119066,156736,130345,39261,100454,88752,71248,82055,258255,140479,86320,6533345
552,385232,372197,198325,215444,259142,445124,305475,480482,264652,390856,217175,235664,243622,320020,238323,94077,60315,55612,40000,20000,36768,77775,74769,75506,46037,20000,185411,53801,174261,54519,85391,156338,100138,79059,120389,60000,144616,173725,117289,30006,83953,186686,126705,7104879
553,337267,422545,149415,230945,250920,312871,253905,435670,403076,449089,112545,132655,182941,405282,305601,74866,88865,13321,36168,40876,40000,25616,66803,50004,70007,68542,19636,102467,123152,56464,207746,46643,82789,177505,155980,64425,85042,68260,145564,155769,85471,176925,99958,6813591
554,290455,249910,87267,113650,145970,194893,204855,164236,275915,221104,105700,135180,152423,124020,80581,30058,77518,66319,87665,79907,73476,39597,33849,86737,53901,71627,81929,72862,52413,53398,88822,113897,126849,63339,171113,47437,155622,77771,115043,130570,59203,67144,134664,4858889
555,288644,261301,242301,137468,142174,172165,262023,109856,206745,124738,135843,122975,128026,153296,92325,65503,75305,64548,112089,67882,109089,92329,132311,49995,42580,20012,92804,34051,131053,75226,14056,39028,107119,96963,110408,159857,129076,72617,223438,21407,97060,150971,35041,5001698
556,210572,176476,270806,50328,137319,101220,128566,139162,87994,276610,125404,114865,92193,94381,68824,44890,66681,59080,20006,52136,84329,77832,30006,68089,23979,159231,93558,77254,32342,72792,95106,85391,102156,16659,67165,55068,59881,94953,130826,82181,110345,109482,188602,4234740
557,166749,112686,67805,170099,66306,73356,88680,33173,138581,58607,89925,68612,70857,65472,44015,32129,60562,97008,9177,62008,80843,36710,59036,92218,93552,76213,82517,140771,52747,77676,59817,122944,51179,50000,131711,129990,78552,59626,62535,69368,30004,37325,130734,3381875
558,112112,146509,136187,107629,65582,107202,137570,166737,152081,227376,138826,188066,129410,102822,173863,94068,69875,72689,79306,82846,54954,98580,50101,118284,130129,66365,57167,63259,38872,40808,20000,52156,161140,83097,20000,140945,51168,70000,64962,72288,62391,63314,152267,4223003
559,124951,158605,92852,134269,59323,62597,43808,66812,74075,122194,84964,89946,61880,116747,53618,40000,114117,68773,37941,55301,44885,101689,91048,52160,60795,138411,51470,115723,56680,62074,55169,62469,79053,108521,53924,83376,122580,68693,92926,98838,144999,62074,96500,3566830
560,213841,281504,141573,173333,149573,105080,168364,146140,81348,162565,270299,131864,183191,119762,208310,50939,59462,35031,22184,69323,47854,21964,113442,56626,36019,61177,133573,32439,36694,205444,63670,107729,112678,116654,40000,92017,110315,167067,89246,63180,64951,218372,146145,4910942
561,236865,143299,107932,136966,92411,201746,228133,131870,136294,101763,170224,176384,157915,77641,221333,59180,43362,63419,68239,64134,60649,62815,67506,67265,60181,26732,43277,36181,52630,63667,96887,87322,71371,331890,110800,235695,80141,47536,171977,168049,153791,83751,50000,4849223
562,209930,113391,119755,78055,84239,161646,225754,112867,61039,140103,185464,151039,112088,101438,307855,61080,87776,42716,119848,106217,60031,11566,47984,37796,33354,85789,126228,82015,40006,75535,49232,71652,96221,78855,58997,164713,198846,235189,70000,74916,233368,118021,70247,4702861
563,133948,161787,90402,52503,55872,119303,88032,94065,54315,67914,140867,81834,75385,37052,56760,58038,131982,60108,92416,65724,30432,49184,76079,64125,77512,40000,71986,63147,74756,115689,84338,45625,55279,161701,70368,30586,109939,87554,154881,120882,82091,189238,80317,3654016
564,119495,74472,69421,69059,54569,69076,52562,74016,105733,115062,149683,134203,51821,39842,140553,75653,110469,42614,57962,100950,53306,61916,43655,49879,72274,59433,88517,55281,62061,113167,211822,131647,20000,46679,104458,152849,81073,66985,85061,70901,33350,78573,18429,3468531
565,99988,139663,78599,41525,124191,78971,93690,14520,99094,64057,84592,154989,45025,55427,257756,30961,59736,63887,78001,60000,88823,39885,69711,123993,73421,55495,93809,117706,118533,9507,68102,149580,65880,85237,90986,36420,105785,74349,81576,73843,76302,119705,110000,3653320
566,124810,73918,74524,64194,67991,60203,71254,49267,73221,57526,84427,87588,43068,28710,59042,16677,44432,492,87913,49675,60887,94072,82942,51950,192628,66726,120526,75537,119650,84171,88860,65818,64668,73931,134706,71444,79831,82463,112018,77948,67311,88659,84059,3259737
567,129529,95953,75446,63086,103215,58454,53066,51116,40659,87044,62123,61016,131937,84856,238710,26279,45537,80310,44618,23371,155324,135739,82540,33694,51053,100896,59698,59101,135373,30006,139580,55383,37418,20000,81545,43324,73885,82704,72339,71082,159484,36181,74705,3347379
568,120140,73960,54784,109090,140278,84516,78148,90493,79714,129353,36682,98887,98062,60546,238039,29956,30000,40855,101048,80396,58426,46753,103191,69783,56351,123344,28600,68557,32300,50993,7604,49203,203950,81521,73564,86432,20000,31710,41632,33352,131517,94632,77753,3346115
569,137295,66619,73953,75625,38953,81057,93870,51876,103781,81073,79778,71782,58353,43570,237884,99880,126061,31791,58204,95083,74227,67473,117722,40006,117428,52833,113221,83352,98497,36902,62959,20781,79207,94506,93078,98208,214670,73318,111837,99431,88541,88831,40000,3673516
570,138928,80943,132313,91592,30660,108205,122954,78946,81795,54886,52648,66869,124354,58037,97009,79526,43182,96298,50401,66249,111185,36849,29841,78733,68532,89227,96791,67342,60466,77853,107904,79707,97484,97884,116815,75224,80682,149589,136840,103289,195858,160820,171074,3945784
571,121908,63284,92479,73257,102736,89590,37061,24712,102994,74976,83338,15523,81239,30203,228595,96137,36144,139765,107789,87547,59997,55409,64598,80031,46207,121532,68399,66052,50000,85827,65482,47090,89337,59043,68146,69488,62387,90195,215502,122939,45351,47535,91278,3461102
572,89494,56768,68341,94343,70438,71047,43232,24182,43900,115334,46644,63246,74284,85341,65574,119711,64988,83647,96910,125551,54554,86748,98813,85725,10000,69548,97615,111346,40581,62428,101318,65860,93832,83689,100811,139787,102566,75368,75897,73618,121267,111143,43205,3408694
573,122382,149109,45240,34120,52411,59673,55733,38822,28191,93592,72444,55716,54763,51641,36667,89199,90797,81027,20006,47582,64505,118064,71974,167560,42045,63082,114321,51990,77023,40003,92284,56590,166105,73056,140674,47558,103210,108699,127130,85536,72198,121238,89957,3373917
574,123034,132680,144963,65049,28506,56245,47581,54040,26660,113914,57090,33408,33320,41825,51239,46719,89464,20000,65217,91869,94099,98333,56293,78669,55625,44875,29949,111633,43430,103371,154089,79343,60000,42089,105581,197804,74562,94444,125124,84555,69672,54798,105332,3286493
575,74811,118700,98177,80254,76343,57642,66425,54959,87329,119893,41076,62744,59484,62945,27843,63962,124790,73322,80612,26654,70850,63425,79793,46717,40000,120148,136901,113112,49502,103729,48587,133140,83834,121775,116844,43691,40000,100320,92201,107345,53481,87795,162073,3473228
576,119716,95415,158202,81786,72540,60705,50091,60125,108802,101033,48342,35310,33802,106035,179255,24006,83387,57435,108131,20000,104945,40107,55412,175873,132156,67074,36478,99106,97965,91438,128751,80895,120243,91768,20006,247728,103674,101944,104279,80999,92656,30006,58415,3766036
577,128106,96484,91749,105942,44108,82328,80807,102284,87428,59244,36678,80385,79822,50000,90982,71696,67339,51169,73017,68181,194978,131232,42085,66717,73768,99743,61191,106216,57244,81936,81258,55918,40000,67497,76158,63377,88231,70050,35933,189926,80756,91410,180144,3583517
578,108399,57712,67063,22625,38641,19690,78243,42250,48962,54638,55053,50597,30000,18068,66662,92414,55049,77747,112288,51094,65434,54322,87820,64072,270807,136626,79303,63101,57559,83362,71137,55412,44299,59482,81089,46794,66455,46345,50000,75226,56285,36776,28034,2826935
579,165053,69528,101395,60718,53430,50501,77825,74328,51406,80056,52606,44272,48110,69485,247492,89820,56725,64607,131239,63965,124174,142149,55966,102067,67803,66638,65277,68499,63394,112114,41354,59229,67682,99605,55594,43952,78948,112057,19886,48336,74941,60024,86156,3368406
580,384604,219644,302834,231934,315791,309691,368426,278170,227968,307819,322612,247721,335910,356347,92718,64082,33072,37949,55574,58746,77354,127821,90067,76113,56654,71790,40006,66155,124210,74453,198926,69020,82774,226169,44063,95205,106541,66771,151381,90585,64033,138053,156594,6846350
581,270597,406069,224002,219676,273749,335086,379597,342704,194534,314480,182537,153328,140081,318871,278149,43344,75593,95294,40000,90059,62194,50200,67247,69878,40000,82263,36734,56820,196646,45547,97229,114606,88173,65131,48199,77495,64773,50080,92820,87495,98337,40022,56351,6065990
582,214583,364823,163926,180998,252062,190478,321279,394259,269871,229077,132617,178451,289238,341649,234205,68225,20000,30000,37522,20001,80133,52250,38117,95669,26670,68693,55798,76822,56275,40000,38610,98845,11133,171525,51818,136249,97855,102303,65621,68735,82428,131175,38410,5618398
583,146169,77784,45316,71488,82577,150682,209929,37415,282627,100870,57385,80129,136047,160691,70365,80719,73717,33307,153303,73489,175632,72087,72467,74672,82243,79977,85643,50003,195273,45402,162357,51961,95122,73673,34205,107317,58948,112132,71316,176285,20000,89631,125517,4235872
584,381983,213456,209717,150774,152119,176840,227995,318533,264522,160899,104105,143026,123339,165083,29093,101086,65785,99532,106266,56464,56882,62675,81078,43307,38675,51161,114648,85574,100731,65140,54428,95090,76022,62518,142308,54917,178472,56880,139577,132097,81561,41510,215568,5281436
585,215631,133399,358619,83386,84219,171549,173444,281398,269029,139763,230713,88145,44025,134285,82554,81167,46208,67210,63318,79930,83242,84564,38832,127018,60000,64017,77509,148892,50000,33675,79830,87982,65790,83643,98236,133454,68060,125317,80520,109928,117784,147183,125035,4918503
586,144088,147707,246473,178226,129800,43964,161970,168880,161229,173168,199060,222970,134629,71315,35853,45801,70006,32718,31106,50000,62123,36644,61014,51842,150752,99469,73572,73103,88837,72216,80023,70624,193974,50005,184403,133364,74583,108445,54759,186912,69171,125637,186228,4736663
587,143650,161761,220069,121311,139747,85796,105363,113687,246871,131593,183900,166125,254080,105418,243823,36765,53241,80455,33421,21943,119993,73969,76226,37333,75853,67933,138285,94825,103144,130175,55227,23651,39021,14916,72152,95009,83247,115974,131709,76215,123770,122496,69029,4589171
588,120065,168274,142308,200414,82757,90458,84537,130508,74934,134877,133401,131267,129357,86316,17552,63309,82589,57879,47443,73822,26821,79514,58009,58601,130761,102513,53365,108213,109835,70000,74971,105912,81421,86030,166436,27594,66128,61619,23652,163133,179019,25530,193557,4104701
589,146010,136153,106536,131937,99391,55074,95692,88292,134869,50099,110202,131681,108523,78983,206563,34013,60000,182034,23436,167077,97155,35563,60880,70004,53902,91740,59492,128685,82494,268657,23298,121536,102551,27679,84468,92615,77846,101816,79874,111540,96157,129398,30000,4173915
590,159724,42223,148493,122550,88466,98671,119893,75672,76627,145754,100123,197649,200401,85088,276382,57219,129060,61704,59254,73653,67913,50012,113271,33337,52646,100558,119760,68980,82190,49816,86103,107182,78312,62343,75120,61903,60003,54869,85534,72565,10000,167026,51129,4029178
591,175224,144201,90465,119684,200828,185126,124669,115079,99309,183556,234690,130046,114500,86449,198335,100000,46305,39540,29258,84096,54707,92676,86126,79881,23441,76651,45306,78678,67510,20036,98476,55362,179681,88338,95049,58593,192858,39697,102706,94238,161523,47177,95341,4435411
