node,dir_0,dir_1,dir_2,dir_3,dir_4,dir_5,dir_6,dir_7,dir_8,dir_9,dir_10,dir_11,dir_12,dir_13,dir_14,dir_15,dir_16,dir_17,dir_18,dir_19,dir_20,dir_21,dir_22,dir_23,dir_24,dir_25,dir_26,dir_27,dir_28,dir_29,dir_30,dir_31,dir_32,dir_33,dir_34,dir_35,dir_36,dir_37,dir_38,dir_39,dir_40,dir_41,dir_42,total
0,40000,38000,154000,154000,34000,34000,34000,37000,95000,95000,66000,34000,66000,33000,63000,53000,57000,55000,56000,51000,60000,54000,54000,61000,56000,50000,50000,57000,71000,63000,61000,58000,61000,52000,53000,63000,59000,59000,52000,54000,64000,57000,63000,2581000
1,82000,922000,34000,49000,872000,898000,79000,828000,813000,825000,34000,814000,34000,51000,546000,406000,381000,598000,524000,387000,507000,357000,398000,459000,428000,452000,498000,419000,43000,516000,442000,495000,490000,477000,526000,564000,440000,549000,414000,360000,538000,520000,459000,19528000
2,924000,914000,33000,750000,833000,827000,65000,825000,65000,47000,710000,33000,34000,37000,576000,580000,491000,510000,510000,500000,413000,398000,357000,416000,483000,360000,379000,395000,155000,525000,536000,571000,453000,507000,566000,526000,511000,438000,448000,435000,464000,387000,446000,19433000
3,827000,896000,702000,860000,697000,39000,817000,63000,51000,31000,30000,33000,34000,813000,585000,491000,593000,451000,488000,426000,566000,432000,545000,357000,524000,524000,494000,397000,155000,522000,451000,413000,402000,570000,385000,482000,377000,512000,467000,499000,360000,460000,438000,19259000
4,90000,791000,60000,941000,650000,54000,51000,818000,729000,48000,645000,30000,33000,717000,588000,438000,444000,378000,454000,560000,483000,457000,493000,538000,357000,446000,360000,389000,59000,537000,552000,497000,574000,397000,432000,481000,466000,398000,487000,535000,499000,509000,414000,18879000
5,42000,34000,32000,46000,31000,97000,58000,30000,31000,94000,32000,30000,30000,31000,53000,59000,49000,53000,61000,51000,49000,50000,55000,52000,55000,58000,61000,59000,58000,52000,60000,56000,60000,52000,51000,57000,58000,59000,55000,51000,56000,54000,54000,2216000
6,42000,35000,33000,32000,30000,31000,75000,31000,30000,30000,108000,48000,45000,30000,55000,50000,50000,58000,51000,50000,48000,58000,50000,54000,53000,53000,55000,52000,49000,56000,55000,57000,51000,48000,57000,53000,53000,57000,50000,58000,53000,51000,48000,2133000
7,53000,807000,719000,717000,30000,825000,31000,710000,700000,699000,49000,36000,31000,30000,612000,451000,508000,413000,377000,469000,445000,561000,399000,398000,517000,438000,477000,357000,107000,562000,467000,497000,413000,525000,528000,385000,495000,478000,537000,507000,449000,493000,360000,18662000
8,1016000,915000,940000,1133000,911000,924000,1011000,1007000,1001000,1134000,994000,1135000,936000,1000000,1333000,1281000,1315000,1303000,1292000,1263000,1278000,1243000,1225000,1228000,1226000,1270000,1266000,1225000,1849000,1195000,1238000,1256000,1214000,1205000,1228000,1225000,1227000,1205000,1225000,1229000,1225000,1207000,1260000,50793000
9,44000,658000,632000,604000,33000,859000,32000,567000,569000,577000,49000,45000,31000,30000,361000,506000,452000,528000,554000,491000,503000,388000,532000,527000,421000,498000,462000,570000,75000,357000,480000,435000,506000,396000,396000,531000,444000,459000,378000,412000,492000,433000,544000,17861000
10,37000,33000,32000,33000,31000,30000,30000,30000,31000,67000,31000,31000,31000,30000,48000,52000,52000,57000,51000,58000,54000,53000,54000,49000,50000,58000,54000,55000,51000,52000,55000,53000,53000,55000,49000,58000,48000,52000,52000,58000,49000,49000,56000,2012000
11,37000,33000,34000,31000,31000,30000,30000,30000,45000,30000,60000,42000,30000,30000,49000,52000,52000,47000,51000,53000,54000,52000,49000,49000,54000,53000,54000,50000,49000,55000,52000,52000,51000,49000,51000,48000,47000,47000,56000,51000,47000,53000,50000,1970000
12,661000,30000,31000,633000,886000,30000,564000,30000,564000,34000,45000,574000,30000,565000,417000,517000,509000,546000,503000,395000,469000,483000,434000,395000,579000,495000,559000,541000,139000,390000,360000,446000,357000,513000,490000,458000,472000,509000,453000,379000,435000,421000,513000,17854000
13,47000,656000,30000,621000,890000,568000,562000,576000,575000,33000,30000,30000,30000,30000,443000,478000,360000,499000,466000,519000,378000,506000,387000,581000,397000,411000,453000,521000,91000,399000,491000,508000,518000,357000,532000,431000,521000,420000,475000,448000,539000,478000,496000,17781000
14,665000,39000,624000,889000,569000,31000,572000,567000,30000,34000,30000,575000,30000,30000,456000,386000,468000,440000,446000,440000,517000,523000,574000,517000,457000,554000,531000,521000,107000,400000,380000,360000,480000,419000,357000,397000,414000,493000,492000,492000,482000,536000,493000,17817000
15,668000,30000,944000,577000,31000,30000,566000,30000,31000,30000,568000,30000,561000,579000,474000,542000,544000,363000,416000,559000,435000,581000,526000,484000,499000,496000,443000,515000,123000,420000,501000,450000,426000,460000,397000,357000,491000,385000,505000,536000,377000,398000,479000,17857000
16,37000,35000,31000,31000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,55000,51000,54000,50000,48000,53000,52000,53000,48000,48000,54000,51000,52000,55000,51000,51000,47000,47000,52000,54000,49000,49000,53000,48000,50000,50000,51000,49000,54000,1913000
17,679000,646000,865000,31000,30000,563000,574000,30000,30000,563000,30000,30000,566000,30000,512000,402000,523000,484000,360000,579000,494000,420000,456000,386000,395000,529000,437000,490000,91000,431000,493000,375000,529000,540000,480000,511000,454000,357000,540000,463000,412000,519000,450000,17779000
18,37000,37000,31000,31000,30000,30000,30000,30000,40000,30000,30000,30000,30000,30000,53000,51000,48000,54000,55000,53000,51000,50000,53000,56000,54000,55000,53000,56000,51000,49000,49000,57000,49000,53000,56000,51000,51000,50000,55000,48000,57000,58000,59000,1981000
19,37000,36000,31000,31000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,47000,47000,57000,51000,53000,48000,49000,51000,54000,55000,53000,51000,55000,49000,50000,50000,51000,49000,49000,51000,49000,48000,49000,53000,47000,53000,55000,52000,52000,1913000
20,39000,34000,32000,31000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,48000,49000,49000,49000,46000,48000,51000,50000,51000,49000,48000,52000,48000,47000,47000,50000,49000,46000,52000,46000,48000,47000,51000,47000,50000,53000,51000,50000,47000,1855000
21,667000,34000,938000,576000,574000,567000,30000,561000,30000,30000,30000,30000,30000,566000,555000,587000,451000,452000,505000,403000,360000,535000,518000,429000,389000,474000,414000,481000,123000,461000,508000,463000,532000,487000,416000,394000,541000,514000,439000,492000,489000,357000,379000,17811000
22,39000,33000,33000,31000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,50000,50000,47000,46000,52000,51000,49000,50000,46000,53000,48000,47000,46000,49000,47000,48000,49000,49000,47000,47000,50000,47000,52000,49000,52000,51000,49000,48000,50000,1855000
23,38000,34000,31000,31000,31000,30000,30000,30000,30000,30000,30000,30000,30000,30000,46000,44000,44000,45000,46000,45000,45000,45000,45000,45000,44000,45000,45000,44000,44000,45000,44000,45000,45000,45000,44000,46000,45000,47000,47000,44000,44000,46000,45000,1739000
24,40000,672000,643000,615000,860000,30000,564000,566000,32000,30000,30000,30000,30000,565000,380000,358000,512000,506000,443000,524000,564000,397000,417000,492000,538000,466000,505000,453000,59000,480000,410000,480000,390000,436000,513000,510000,360000,398000,486000,450000,447000,546000,514000,17741000
25,38000,34000,33000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,44000,46000,45000,46000,45000,44000,45000,44000,46000,45000,45000,44000,44000,45000,44000,44000,45000,45000,44000,45000,46000,47000,46000,45000,44000,45000,46000,45000,45000,1739000
26,37000,34000,33000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,45000,45000,46000,45000,44000,45000,44000,45000,45000,45000,44000,44000,45000,45000,45000,44000,46000,44000,45000,46000,47000,45000,46000,45000,46000,46000,45000,44000,44000,1739000
27,37000,34000,33000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,1681000
28,41000,660000,632000,33000,30000,894000,567000,574000,30000,565000,30000,30000,559000,30000,457000,560000,414000,467000,572000,357000,450000,515000,481000,550000,532000,378000,495000,428000,59000,494000,437000,520000,396000,384000,455000,422000,490000,552000,360000,476000,509000,394000,483000,17762000
29,67000,80000,80000,742000,79000,719000,726000,711000,51000,717000,689000,65000,65000,686000,530000,314000,530000,343000,406000,313000,425000,563000,296000,469000,486000,484000,212000,498000,86000,206000,266000,227000,419000,445000,188000,174000,262000,374000,497000,326000,178000,187000,250000,15431000
30,39000,37000,65000,32000,64000,66000,66000,30000,32000,32000,31000,31000,32000,33000,55000,48000,54000,48000,48000,48000,51000,50000,47000,52000,49000,48000,48000,57000,51000,54000,51000,51000,53000,52000,49000,52000,55000,52000,48000,48000,54000,51000,55000,2069000
31,57000,81000,614000,32000,34000,605000,51000,721000,715000,709000,47000,51000,680000,689000,354000,199000,525000,249000,342000,583000,488000,204000,451000,372000,187000,512000,422000,483000,70000,420000,265000,178000,288000,305000,466000,494000,222000,194000,332000,454000,402000,291000,210000,15048000
32,39000,78000,31000,32000,34000,33000,37000,34000,35000,31000,30000,31000,32000,31000,55000,55000,53000,51000,53000,51000,50000,48000,55000,51000,49000,58000,52000,51000,51000,54000,48000,57000,54000,55000,57000,49000,49000,54000,58000,53000,52000,52000,60000,2043000
33,38000,34000,31000,31000,33000,32000,48000,32000,31000,33000,30000,30000,30000,31000,51000,51000,57000,51000,49000,51000,48000,49000,51000,54000,49000,48000,55000,48000,50000,49000,54000,47000,53000,54000,53000,51000,48000,50000,51000,55000,53000,49000,49000,1942000
34,38000,35000,31000,32000,30000,31000,32000,33000,34000,31000,31000,30000,30000,30000,47000,51000,49000,50000,49000,47000,50000,47000,49000,48000,50000,49000,46000,50000,47000,47000,48000,49000,49000,49000,50000,50000,52000,46000,49000,53000,52000,50000,46000,1867000
35,716000,37000,692000,32000,35000,31000,31000,32000,615000,609000,92000,666000,582000,583000,598000,612000,217000,239000,275000,187000,342000,289000,502000,423000,373000,249000,405000,467000,81000,444000,500000,457000,305000,480000,204000,189000,322000,290000,426000,485000,265000,178000,178000,14735000
36,37000,34000,32000,31000,30000,30000,31000,31000,30000,32000,30000,31000,31000,30000,49000,47000,46000,49000,54000,50000,50000,48000,49000,49000,47000,46000,49000,47000,47000,50000,47000,49000,46000,50000,48000,49000,52000,50000,53000,48000,47000,51000,52000,1859000
37,37000,34000,32000,31000,30000,30000,31000,30000,31000,30000,30000,30000,31000,30000,46000,45000,44000,44000,45000,46000,46000,45000,44000,46000,44000,44000,44000,45000,44000,44000,45000,45000,45000,45000,45000,44000,46000,48000,46000,45000,44000,45000,45000,1741000
38,640000,608000,52000,33000,30000,30000,30000,533000,93000,531000,587000,592000,658000,48000,179000,237000,280000,492000,424000,318000,357000,189000,204000,487000,322000,455000,499000,446000,46000,474000,405000,249000,374000,418000,503000,289000,344000,187000,261000,225000,211000,555000,518000,14413000
39,37000,33000,32000,31000,31000,30000,30000,31000,30000,30000,30000,30000,30000,30000,44000,47000,46000,46000,44000,44000,46000,45000,46000,45000,44000,45000,44000,44000,44000,45000,45000,44000,45000,45000,44000,46000,46000,44000,45000,46000,45000,45000,45000,1739000
40,37000,33000,32000,31000,31000,30000,30000,30000,30000,30000,30000,30000,30000,30000,44000,44000,47000,46000,45000,44000,44000,46000,46000,45000,45000,44000,45000,44000,45000,44000,47000,44000,44000,46000,45000,44000,46000,45000,45000,45000,46000,45000,45000,1739000
41,37000,33000,32000,31000,31000,30000,30000,30000,30000,30000,30000,30000,30000,30000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,1681000
42,601000,36000,558000,30000,30000,507000,30000,64000,718000,523000,63000,63000,654000,502000,216000,300000,414000,466000,364000,211000,226000,521000,473000,317000,299000,178000,258000,418000,51000,488000,427000,507000,187000,374000,450000,203000,486000,548000,343000,253000,507000,189000,266000,14319000
43,30000,32000,30000,30000,37000,30000,33000,32000,30000,89000,101000,31000,30000,31000,63000,58000,61000,52000,54000,58000,64000,60000,52000,55000,59000,57000,57000,61000,71000,64000,54000,53000,54000,59000,51000,56000,57000,52000,51000,51000,65000,53000,65000,2233000
44,607000,535000,30000,485000,30000,30000,45000,551000,31000,45000,696000,661000,63000,499000,254000,189000,178000,350000,528000,374000,277000,214000,187000,445000,428000,225000,264000,206000,43000,511000,213000,485000,479000,475000,284000,542000,422000,299000,404000,343000,514000,280000,456000,14177000
45,570000,54000,33000,530000,30000,30000,30000,500000,584000,31000,613000,652000,582000,40000,497000,335000,257000,276000,279000,510000,406000,187000,186000,205000,469000,343000,178000,188000,97000,297000,523000,308000,448000,502000,550000,285000,496000,423000,209000,428000,459000,378000,226000,14224000
46,50000,31000,30000,30000,30000,30000,557000,511000,518000,565000,673000,509000,36000,520000,272000,496000,349000,211000,250000,206000,531000,421000,314000,210000,303000,504000,485000,187000,97000,290000,229000,404000,187000,544000,374000,489000,178000,497000,455000,262000,342000,444000,431000,14052000
47,574000,35000,507000,30000,30000,470000,58000,516000,39000,679000,500000,43000,35000,586000,521000,208000,434000,178000,230000,301000,249000,450000,494000,303000,185000,210000,343000,374000,52000,306000,334000,263000,560000,189000,424000,469000,452000,186000,489000,518000,259000,501000,409000,13993000
48,72000,36000,30000,30000,32000,36000,31000,30000,45000,30000,74000,50000,30000,30000,50000,53000,55000,51000,61000,57000,55000,56000,52000,50000,59000,61000,62000,54000,58000,57000,59000,55000,61000,51000,55000,51000,52000,54000,59000,50000,52000,57000,51000,2154000
49,37000,58000,38000,30000,32000,34000,31000,31000,31000,30000,30000,49000,30000,30000,50000,48000,49000,60000,49000,55000,53000,59000,55000,50000,50000,56000,58000,54000,49000,50000,53000,58000,54000,53000,52000,55000,49000,52000,49000,58000,52000,50000,53000,2024000
50,37000,33000,30000,30000,41000,525000,518000,525000,30000,662000,30000,476000,514000,489000,341000,426000,499000,406000,178000,453000,215000,315000,187000,186000,512000,427000,249000,189000,83000,565000,455000,260000,203000,286000,291000,375000,264000,469000,515000,503000,223000,478000,343000,13836000
51,820000,817000,767000,723000,740000,739000,739000,800000,773000,789000,766000,727000,809000,770000,1182000,789000,1191000,1219000,1217000,765000,1198000,760000,779000,770000,765000,1169000,1200000,761000,1849000,750000,1162000,1180000,774000,769000,760000,767000,1185000,700000,1142000,1139000,1129000,723000,1139000,39712000
52,536000,34000,33000,31000,30000,36000,468000,449000,468000,32000,666000,32000,440000,440000,343000,516000,235000,506000,540000,487000,265000,371000,294000,291000,205000,262000,458000,557000,53000,174000,249000,427000,494000,188000,187000,305000,212000,443000,178000,408000,482000,420000,318000,13563000
53,37000,59000,33000,30000,31000,30000,32000,30000,30000,32000,30000,30000,30000,30000,53000,50000,50000,58000,48000,53000,50000,57000,51000,54000,54000,59000,53000,51000,51000,54000,58000,56000,49000,49000,54000,58000,53000,56000,49000,58000,49000,49000,51000,1999000
54,37000,41000,33000,45000,39000,31000,30000,31000,30000,32000,30000,30000,30000,30000,48000,53000,49000,47000,53000,50000,50000,47000,52000,47000,55000,51000,55000,53000,49000,50000,54000,55000,53000,48000,49000,52000,51000,51000,57000,50000,51000,49000,48000,1946000
55,33000,516000,32000,30000,500000,30000,434000,474000,30000,30000,450000,649000,30000,439000,411000,534000,268000,540000,488000,192000,457000,480000,421000,187000,564000,271000,313000,300000,89000,374000,344000,211000,180000,285000,479000,447000,254000,286000,223000,178000,427000,204000,496000,13580000
56,529000,35000,30000,30000,30000,30000,39000,475000,30000,446000,681000,428000,423000,456000,437000,457000,344000,273000,456000,531000,178000,498000,374000,573000,190000,408000,226000,287000,64000,187000,492000,510000,291000,169000,301000,422000,513000,202000,253000,212000,331000,472000,260000,13573000
57,519000,31000,31000,30000,502000,30000,30000,428000,35000,449000,679000,423000,30000,438000,230000,378000,472000,434000,209000,425000,522000,306000,572000,511000,454000,328000,517000,291000,71000,187000,178000,344000,469000,203000,182000,188000,407000,486000,261000,258000,247000,300000,481000,13566000
58,659000,79000,80000,637000,548000,79000,574000,590000,576000,51000,580000,37000,51000,79000,328000,179000,171000,334000,276000,356000,183000,207000,116000,440000,207000,140000,254000,126000,43000,267000,201000,247000,472000,462000,279000,532000,208000,215000,394000,172000,513000,191000,222000,12355000
59,625000,673000,52000,502000,488000,577000,65000,574000,65000,51000,489000,34000,34000,37000,321000,236000,248000,185000,254000,479000,395000,181000,207000,126000,471000,186000,171000,116000,68000,283000,492000,316000,436000,262000,540000,190000,270000,209000,204000,208000,222000,358000,140000,12040000
60,542000,641000,457000,507000,462000,39000,578000,65000,51000,33000,32000,33000,34000,591000,268000,477000,326000,212000,246000,129000,525000,209000,222000,202000,278000,275000,245000,180000,68000,189000,140000,392000,116000,536000,353000,467000,172000,262000,223000,253000,178000,442000,208000,11858000
61,489000,69000,569000,437000,55000,51000,580000,483000,51000,427000,30000,33000,472000,86000,378000,137000,208000,171000,141000,304000,240000,439000,476000,190000,209000,206000,180000,358000,47000,207000,317000,253000,534000,180000,207000,466000,222000,116000,249000,503000,177000,264000,393000,11604000
62,37000,35000,88000,32000,96000,58000,30000,31000,94000,32000,59000,30000,31000,35000,55000,56000,51000,50000,56000,52000,57000,52000,58000,56000,60000,58000,62000,57000,58000,59000,59000,59000,53000,57000,51000,50000,50000,51000,59000,55000,50000,57000,50000,2286000
63,38000,34000,34000,32000,31000,75000,31000,30000,30000,108000,78000,45000,30000,35000,48000,53000,53000,58000,49000,57000,50000,52000,50000,49000,55000,56000,57000,54000,49000,54000,57000,53000,51000,50000,49000,56000,48000,55000,53000,57000,49000,55000,56000,2164000
64,542000,448000,437000,37000,486000,31000,488000,456000,467000,52000,53000,33000,30000,51000,384000,234000,261000,399000,172000,452000,205000,237000,182000,116000,267000,210000,245000,184000,57000,543000,226000,175000,126000,281000,185000,356000,254000,467000,516000,265000,141000,481000,163000,11395000
65,809000,705000,728000,890000,673000,690000,763000,769000,763000,889000,755000,890000,688000,763000,797000,754000,789000,774000,721000,734000,717000,687000,681000,689000,655000,733000,720000,676000,1849000,668000,719000,731000,681000,654000,674000,649000,678000,676000,680000,672000,674000,666000,712000,32285000
66,387000,375000,363000,45000,497000,32000,335000,341000,367000,50000,45000,46000,31000,44000,209000,491000,143000,282000,536000,475000,258000,359000,203000,289000,126000,175000,221000,546000,50000,193000,244000,209000,268000,118000,181000,204000,205000,445000,173000,396000,246000,207000,316000,10726000
67,37000,33000,32000,33000,31000,30000,30000,30000,31000,67000,31000,31000,46000,30000,56000,55000,48000,59000,53000,54000,49000,58000,50000,50000,49000,54000,55000,54000,51000,54000,55000,57000,54000,49000,51000,51000,50000,56000,48000,59000,53000,54000,49000,2027000
68,37000,33000,34000,31000,31000,30000,30000,30000,46000,30000,60000,57000,31000,30000,47000,53000,48000,51000,55000,48000,48000,47000,49000,51000,50000,52000,55000,54000,49000,51000,56000,53000,56000,52000,53000,49000,52000,48000,52000,47000,49000,51000,51000,1987000
69,402000,46000,33000,394000,516000,30000,332000,30000,336000,35000,45000,360000,30000,340000,399000,275000,190000,524000,253000,116000,231000,468000,211000,181000,557000,253000,325000,210000,64000,360000,155000,202000,192000,190000,477000,443000,241000,273000,143000,172000,208000,126000,268000,10636000
70,382000,38000,364000,532000,323000,312000,363000,358000,34000,30000,45000,31000,30000,43000,216000,462000,189000,263000,227000,277000,172000,489000,360000,558000,116000,395000,141000,184000,56000,182000,248000,265000,276000,189000,206000,207000,504000,126000,242000,204000,311000,469000,175000,10594000
71,398000,42000,366000,527000,314000,31000,335000,346000,30000,34000,30000,362000,30000,30000,146000,357000,233000,211000,207000,211000,277000,194000,557000,270000,442000,311000,508000,281000,59000,116000,173000,160000,469000,126000,188000,182000,396000,481000,259000,174000,243000,204000,251000,10561000
72,396000,30000,569000,337000,31000,30000,314000,30000,32000,35000,344000,34000,338000,365000,231000,194000,528000,188000,397000,231000,210000,557000,287000,472000,482000,251000,206000,274000,61000,126000,249000,140000,206000,446000,117000,194000,173000,354000,263000,306000,173000,181000,244000,10626000
73,37000,34000,32000,30000,31000,30000,30000,30000,40000,30000,41000,30000,30000,30000,55000,52000,51000,51000,51000,48000,54000,52000,51000,50000,52000,48000,47000,49000,51000,55000,53000,48000,53000,49000,53000,54000,53000,50000,47000,47000,53000,48000,54000,1934000
74,422000,389000,507000,31000,30000,314000,340000,30000,31000,339000,30000,30000,342000,30000,272000,120000,284000,248000,184000,566000,246000,130000,444000,358000,183000,508000,208000,480000,52000,209000,178000,173000,196000,209000,469000,267000,140000,169000,305000,227000,396000,276000,207000,10569000
75,37000,37000,31000,31000,30000,30000,30000,30000,39000,30000,30000,30000,30000,30000,57000,57000,54000,49000,55000,56000,49000,53000,58000,53000,48000,59000,49000,49000,51000,49000,53000,57000,50000,55000,52000,54000,53000,51000,56000,51000,49000,54000,54000,1980000
76,37000,36000,31000,31000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,48000,48000,56000,54000,48000,51000,48000,53000,53000,50000,48000,48000,52000,52000,50000,53000,54000,51000,49000,53000,53000,48000,51000,52000,53000,53000,54000,48000,47000,1913000
77,37000,35000,31000,31000,30000,30000,30000,30000,30000,30000,30000,30000,30000,32000,47000,52000,50000,51000,48000,50000,51000,47000,49000,51000,51000,47000,49000,47000,47000,46000,47000,49000,50000,47000,50000,47000,53000,49000,47000,50000,50000,48000,49000,1855000
78,400000,44000,569000,340000,334000,315000,30000,314000,30000,30000,30000,30000,30000,344000,539000,561000,217000,141000,188000,188000,176000,303000,277000,209000,359000,244000,397000,471000,59000,448000,269000,224000,206000,477000,126000,116000,323000,183000,213000,246000,251000,179000,174000,10604000
79,37000,34000,32000,31000,30000,30000,30000,30000,30000,30000,30000,30000,30000,32000,51000,47000,49000,51000,52000,49000,50000,50000,47000,50000,50000,49000,48000,50000,47000,48000,46000,47000,49000,51000,47000,49000,48000,51000,52000,46000,47000,47000,51000,1855000
80,37000,33000,33000,31000,30000,30000,30000,30000,30000,30000,30000,30000,30000,31000,46000,45000,44000,44000,46000,45000,46000,45000,44000,46000,45000,44000,44000,44000,44000,45000,44000,45000,46000,46000,44000,45000,46000,44000,46000,46000,45000,44000,46000,1739000
81,400000,393000,374000,499000,31000,318000,322000,32000,30000,30000,30000,30000,333000,39000,175000,199000,276000,261000,211000,196000,338000,116000,126000,486000,212000,226000,267000,440000,46000,477000,396000,246000,361000,209000,270000,282000,158000,183000,174000,142000,204000,529000,498000,10565000
82,37000,34000,32000,30000,31000,30000,30000,30000,30000,30000,30000,30000,30000,31000,45000,45000,46000,45000,44000,45000,46000,44000,46000,45000,45000,45000,44000,44000,44000,45000,45000,44000,46000,46000,45000,44000,45000,45000,44000,46000,46000,46000,44000,1739000
83,37000,34000,33000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,44000,44000,47000,46000,46000,45000,45000,45000,46000,46000,44000,45000,46000,45000,45000,45000,45000,44000,44000,45000,45000,45000,44000,45000,44000,45000,46000,44000,45000,1739000
84,37000,34000,33000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,1681000
85,412000,369000,40000,34000,520000,319000,335000,30000,316000,30000,30000,316000,30000,37000,208000,311000,400000,226000,337000,185000,142000,275000,475000,218000,214000,174000,175000,209000,48000,488000,210000,511000,184000,363000,444000,126000,249000,547000,156000,246000,272000,116000,253000,10580000
86,37000,33000,55000,42000,31000,31000,30000,30000,30000,30000,30000,30000,30000,30000,63000,53000,62000,51000,51000,53000,61000,62000,59000,52000,59000,53000,60000,63000,71000,55000,51000,51000,58000,53000,58000,59000,61000,51000,57000,57000,58000,60000,65000,2136000
87,39000,96000,34000,95000,66000,66000,31000,34000,32000,32000,33000,33000,33000,32000,52000,48000,49000,48000,52000,51000,50000,55000,48000,53000,55000,47000,47000,49000,51000,56000,50000,51000,51000,52000,48000,56000,52000,49000,51000,51000,55000,47000,55000,2135000
88,67000,81000,568000,34000,34000,524000,51000,537000,520000,416000,50000,63000,481000,502000,238000,117000,186000,152000,185000,334000,162000,90000,429000,157000,176000,499000,196000,464000,51000,138000,168000,186000,186000,149000,227000,251000,139000,186000,297000,143000,382000,182000,127000,10125000
89,39000,96000,33000,32000,34000,33000,37000,35000,35000,32000,31000,31000,32000,32000,58000,59000,52000,48000,50000,52000,53000,50000,60000,55000,53000,54000,53000,53000,51000,54000,57000,57000,50000,53000,51000,49000,50000,49000,54000,55000,48000,58000,49000,2067000
90,38000,33000,31000,34000,32000,48000,34000,32000,34000,30000,30000,30000,31000,31000,52000,47000,51000,50000,47000,51000,51000,51000,55000,50000,52000,51000,50000,49000,50000,48000,56000,47000,52000,53000,53000,47000,53000,55000,51000,52000,56000,51000,47000,1946000
91,38000,33000,33000,31000,31000,32000,33000,34000,31000,31000,30000,30000,30000,31000,49000,53000,47000,52000,50000,47000,52000,49000,51000,49000,52000,46000,47000,47000,47000,49000,49000,48000,52000,46000,49000,50000,49000,48000,46000,47000,49000,48000,51000,1867000
92,48000,499000,33000,44000,31000,31000,32000,538000,434000,93000,416000,398000,503000,490000,592000,352000,129000,150000,167000,178000,160000,180000,254000,139000,158000,155000,383000,226000,56000,424000,180000,143000,152000,468000,91000,116000,305000,190000,199000,159000,163000,173000,170000,9802000
93,37000,34000,33000,30000,30000,31000,31000,30000,32000,30000,31000,31000,30000,30000,49000,50000,47000,49000,49000,48000,50000,51000,46000,52000,47000,51000,51000,49000,47000,47000,46000,49000,47000,52000,49000,49000,47000,51000,52000,46000,49000,49000,50000,1859000
94,37000,34000,32000,31000,30000,30000,31000,30000,31000,30000,30000,30000,31000,30000,46000,46000,45000,44000,47000,46000,46000,45000,45000,45000,44000,45000,44000,44000,44000,45000,45000,45000,44000,46000,44000,46000,46000,44000,45000,45000,44000,45000,44000,1741000
95,416000,53000,34000,31000,30000,30000,404000,93000,370000,531000,408000,384000,51000,369000,238000,234000,176000,160000,196000,205000,313000,117000,90000,467000,162000,150000,173000,429000,46000,230000,387000,154000,159000,142000,258000,183000,164000,177000,169000,140000,127000,304000,501000,9455000
96,37000,33000,32000,31000,31000,30000,30000,31000,30000,30000,30000,30000,30000,30000,46000,45000,45000,44000,44000,44000,46000,45000,45000,44000,46000,45000,45000,45000,44000,45000,44000,44000,47000,44000,45000,45000,45000,44000,45000,47000,45000,46000,45000,1739000
97,37000,33000,32000,31000,31000,30000,30000,30000,30000,30000,30000,30000,30000,30000,44000,45000,46000,46000,45000,45000,46000,45000,46000,47000,45000,45000,45000,44000,45000,44000,44000,45000,45000,44000,46000,45000,45000,45000,44000,44000,45000,44000,46000,1739000
98,37000,33000,32000,31000,31000,30000,30000,30000,30000,30000,30000,30000,30000,30000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,1681000
99,48000,397000,30000,30000,357000,30000,65000,548000,338000,64000,78000,385000,329000,347000,131000,191000,391000,153000,340000,203000,140000,272000,234000,152000,198000,183000,167000,138000,46000,472000,200000,504000,179000,158000,433000,91000,159000,306000,141000,160000,176000,116000,162000,9242000
100,31000,32000,30000,30000,37000,30000,33000,32000,30000,87000,105000,31000,31000,31000,64000,51000,64000,57000,57000,52000,59000,64000,52000,58000,57000,59000,56000,65000,71000,54000,50000,50000,62000,59000,52000,64000,54000,57000,61000,52000,53000,55000,58000,2237000
